,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Principal Statistician,Employer Provided Salary:$74K - $147K,"Responsibilities
The Principal Statistician will provide data base construction, data management and statistical analysis for the UCLA Department of Medicine Statistics CoreClinical. Your primary job duties include collaborating on data management, data quality control, statistical modeling, designing study databases, and conducting statistical analyses. You also will work with co-investigators to tailor analyses for their individual manuscripts and summarize results for peer-review submission. Master's in Biostatistics, Statistics or related field and computer competence using statistical software (SAS and R), spreadsheet programs, and graphing software required.
Qualifications
Required:
Knowledge of basic and multivariate statistics.",-1,UCLA Health,"Los Angeles, CA",5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
11,Senior Data Science Manager - Internal Platforms Science,Employer Provided Salary:$179K - $259K,"Your Job
Your job
The role of Data Science at Indeed is to follow the data. We log, analyze, visualize, and model terabytes of job search data. Our Data Scientists build and implement machine learning models to make timely decisions. Each of us is a mixture of a statistician, scientist, machine learning expert, and engineer. We have a passion for building and improving Internet-scale products. We seek to understand human behavior via careful experimentation and analysis, to ""help people get jobs"".

The Internal Platforms Science group multiplies the long-term value of being data-driven across Indeed through strategically applied AI and ML platforms. Our team provides enterprise-scale data science insights and frameworks that lets every team, at Indeed, realize the future of how people get jobs.






We are a rapidly growing and highly-capable Engineering organization building the most popular job site on the planet. With engineering hubs in Seattle, San Francisco, Austin, Tokyo, Singapore, Hyderabad, Dublin, Aberdeen and Vancouver, we are improving people's lives all around the world, one job search at a time.",4.4,"Indeed
4.4",Remote,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
12,Machine Learning Scientist,-1,"About Prenosis
Prenosis is a health tech innovator devoted to ushering in a new era of precision diagnostics in acute care using artificial intelligence. Its ImmunixTMprecision diagnostics platform leverages machine learning algorithms trained on deep biological data and broad clinical data to more holistically capture and illuminate the complex health states of patients. Its proprietary NOSISTMdataset is the largest and fastest-growing hybrid biomarker-clinical dataset for sepsis care. Sepsis kills more people worldwide than all cancers combined, or roughly 1 person every 3 seconds. Awareness and funding for the condition is limited compared to other diseases such as cancer. Be part of a team that helps revolutionize this underserved critical problem!
Be a core member of a tight-knit team that is changing the world with a revolutionary homegrown dataset! Play a leadership role in a company that doesn’t just consume healthcare data, but contributes by generating much cleaner and more powerful data!",-1,"Prenosis, Inc.",Remote,-1,-1,-1,-1,-1,-1
13,Statistician,Employer Provided Salary:$33 - $39 Per Hour,"Company Name: Sciome LLC
Address: 2 Davis Drive; Research Triangle Park, NC
Web: www.sciome.com
Company information:
Sciome LLC is an innovative research and technology consulting company providing state of the art informatics solutions for the life sciences industry. We specialize in developing and deploying novel bioinformatics, cheminformatics, text mining and data analytics solutions for researchers in government, academic and private sector organizations.
Job description: Statistician
Sciome consults with leading researchers across the globe and provides analytics support for experiments generating large volumes of scientific data from a variety of health and environmental projects. Sciome has an opportunity for a Statistician to provide data analytical support for diverse set of studies that investigate the complex relationship between genetic and environmental factors or potential therapeutics on biological systems. Our clients generate massive amounts of scientific data via varied high throughput technologies, and such projects require systematic analysis of multidimensional data using state of the art statistical and machine learning techniques. The candidate will have a unique chance to work with leading scientists having wide ranging perspectives on scientific issues and to progress his/her career in a growing organization.",-1,Sciome LLC,"Research Triangle Park, NC",-1,-1,-1,-1,-1,-1
14,Senior Data Scientist - Ads Optimization,Employer Provided Salary:$153K - $223K,"Your Job
This role sits within the SMB Ads Optimization Team. At Indeed, SMB Ads are sponsored jobs created by employers that are looking for the right candidates in Indeed’s marketplace. We decide which sponsored jobs will be presented to job seekers in different channels by considering the employer's willingness to pay. In Indeed’s search, one of Indeed’s main channels, we do this by solving an auction at search time. However, in general, we combine multiple bidding and pricing strategies with optimization algorithms to define the right pricing strategy at the right moment.

As a Data Scientist in the SMB Ads Optimization team, your role is to design and build different mechanisms to find the right value to charge our customers. We are looking for a mixture of statistician, scientist, machine learning expert, and engineer: someone who has passion for building and improving Internet-scale products informed by data. You will be directly influencing Indeed's ads platform's future and responsible for improving our marketplace experimentation strategy. Last but not least, you will spend time understanding and making sense of highly non-linear systems while figuring out how to optimize them.




We are a rapidly growing and highly-capable Engineering organization building the most popular job site on the planet. With engineering hubs in Seattle, San Francisco, Austin, Tokyo, Singapore, Hyderabad, Dublin, Aberdeen and Vancouver, we are improving people's lives all around the world, one job search at a time.",4.4,"Indeed
4.4","Seattle, WA",10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
15,"Director, Data Science- SMB Labs",Employer Provided Salary:$214K - $310K,"Your Job
We are seeking a Director of Data Science in the Small Medium Business (SMB) Labs group. In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to get things done. You will work with counterparts in the Product & Engineering organizations to set direction and ensure that these solutions have a measurable impact for clients. You will drive multiple critical work streams and drive the culture of scientific curiosity with guided autonomy.
The SMB Labs organization builds solutions and services that help Small and Medium Businesses get the most value when they post their jobs on Indeed.com. SMB Labs drives multiple critical tier 1 initiatives within the organization.

We are a rapidly growing and highly-capable Engineering organization building the most popular job site on the planet. With engineering hubs in Seattle, San Francisco, Austin, Tokyo, Singapore, Hyderabad, Dublin, Aberdeen and Vancouver, we are improving people's lives all around the world, one job search at a time.",4.4,"Indeed
4.4",Remote,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
16,Senior Statistician,Employer Provided Salary:$67K - $133K,"Responsibilities
The Senior Statistician will provide statistical analysis, data management, and database construction for the UCLA Department of Medicine Statistics Core. Primary job duties include statistical programming, collaborating on data management, data quality control, designing study databases, and conducting statistical analyses. In this role, you will work with co-investigators to tailor analyses for scientific manuscripts and summarize results for peer-review submission. Master's in biostatistics, statistics or related field required as well as experience using statistical software (particularly SAS, STATA and/or R) for data management, analysis, and visualization.
Qualifications
Required:
Knowledge of statistics.",-1,UCLA Health,"Los Angeles, CA",5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
17,Senior Scientist - Biology,-1,"Description
Job Description:
This is where your legacy begins! The Leidos Innovations Center currently has an opening for a Scientist / Senior Scientist - Biology to work in our San Diego, California office. We are seeking a broadly trained and highly motivated biologist for advanced technology programs focused on molecular biology, biochemistry, and genetics / genomics. This is a highly dynamic and integrative environment in which talented and creative scientists can thrive working on a diverse array of multidisciplinary projects. The group has an immediate need for someone with strong Molecular, Biochemical and Synthetic Biology laboratory and analytical skills as well as experience in mammalian- and/or microbial cell-based protein expression and characterization.",3.9,"Leidos
3.9","San Diego, CA",10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
18,Data Scientist,-1,"DriveTime Needs a Data Scientist

With offices in Tempe, Arizona and Dallas, TX, DriveTime is the largest privately owned used car sales and finance company in the country. With more than 130 dealerships, 3 operations centers and 15 reconditioning centers across the nation, our 4,000+ employees are focused on getting the right customer in the right car, at the right terms. With over 25 years of industry experience, and our dedication to streamlining the purchase process, we're redefining what it means to buy and finance a used car.

As focused as we are on our customer, we take that same focus on finding the right talent for the right opportunities within our organization. Across the nation, from our home office and operations centers to our retail locations and reconditioning centers, we are looking for talented individuals like yourself to join our ever-growing team!",3.7,"DriveTime Automotive Group, Inc.
3.7","Tempe, AZ",5001 to 10000 Employees,2002,Company - Private,Vehicle Dealers,Retail,$2 to $5 billion (USD)
19,R&D Statistician,$55K - $130K (Glassdoor est.),"R&D Statistician

Location: Lenexa, KS
Job Summary and Purpose:

This position is responsible for the oversight of statistics, including assistance in experimental design, conducting statistical analysis and writing portions of study reports submitted to government agencies for biological and pharmaceutical products. Further, this position is expected to contribute to a global statistics community.",3.6,"CEVA Animal Health, LLC
3.6","Kansas City, KS",1001 to 5000 Employees,1999,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
20,Data Scientist,$70K - $120K (Glassdoor est.),"We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, age, citizenship, color, religion, sex, marital status, national origin, disability status, gender identity or expression, protected veteran status, or any other characteristic protected by law.
Description
At BASF , we create chemistry through the power of connected minds. By balancing economic success with environmental protection and social responsibility, we are building a more sustainable future through chemistry. As the world’s leading chemical company, we help our customers in nearly every industry meet the current and future needs of society through science and innovation. We achieve this through our commitment to continuous improvement and operational excellence, which gives us the opportunity to set and deliver on ambitious, long-term goals. We provide a challenging and rewarding work environment with a strong emphasis on process safety, as well as the safety of our employees and the communities we operate in and are always working to form the best team—especially from within, through an emphasis on lifelong learning and development. This allows for our employees to innovate and generate new ideas, put them into action, and gain insights from them to further advance our collective expertise. And we are constantly striving to become an even better place to work. BASF has been recognized by Forbes Magazine in 2021 as one of America’s Best Large Employers. Come join us on our journey to create solutions for a sustainable future! Data Scientist for R&D – Wyandotte, MI Where the Chemistry Happens We are seeking a professional like you to join our Data Analytics and Machine Learning community and shape the future of digitalization in Research and Development. Our group provides data science consultancy, services, and digital products to our partners across the company, focusing on materials and chemicals R&D. Through this, we drive better and faster decision making, efficient experimentation, and accelerated development. As a data scientist in our team, you will leverage your experience in data analytics to build predictive models of chemicals and materials to drive innovation and data driven solutions throughout North America. You will liaise with colleagues in our various R&D hubs, and initiate data driven projects, connecting experimental data with statistical methods. These projects will be led and implemented by you, showing your expertise in all steps of the predictive modeling process, including exploratory analysis and data mining, machine learning training, reverse engineering through mathematical optimization, and deployment through web apps. These projects will be implemented in languages such as Python and R on local, HPC, and cloud-based platforms. In addition to these machine learning solutions, statistical consulting will also be a primary responsibility, utilizing tools such as statistical inference and design of experiments with software suites such as JMP and Minitab. An integral part of the team providing statistical services and products is the dissemination of results and approaches to non-statisticians. Therefore, the data scientist is to explain data science solutions to those with limited experience in the field. This will allow for solutions to be sustainable and utilized for years to come. In this position, you will not only initiate and execute cross-business and/or cross-function consulting projects, but you will also take the initiative to start innovation projects to develop novel scientific solutions for data driven problems. Specific areas of interest are image analysis, active learning, and greybox modeling. This will entail developing methods in-house and with academic and commercial collaborators.
Qualifications - BASF recognizes institutions of Higher Education which are accredited by the Council for Higher Education Accreditation or equivalent
Formula for Success Leveraging your Bachelors Degree with 5 years of experience or your Master’s Degree or higher education and experience in science or engineering with a focus on quantitative analytics, machine learning, or statistics (or equivalent qualification), you will provide data science solutions, and evaluate new analytical approaches for the chemicals and materials sectors in BASF. Your experience in the chemical (or related) industry, your ability to work both independently and in a team, and your excellent project management and collaboration skills will be essential as you identify potential partners and understand their needs, and initiate, execute, and lead data analytics projects in collaboration with research and business units in diverse high performing teams. Your excellent communication and interpersonal skills, along with your proven track record of relevant publications in peer-reviewed journals will serve you well as you establish internal and external relationships, and communicate and disseminate data analytics to a broad community of scientists and managers. Create Your Own Chemistry: What We Offer You Adding value to our customers begins with adding value to you. You@BASF is the suite of benefits, perks, programs and unique opportunities we offer to support you—the whole you—in all stages of your life and career. With you@BASF, you create your own chemistry. The total rewards that you receive as a BASF employee go way beyond a paycheck. From competitive health and insurance plans, to robust retirement benefits that include company-matching contributions, to making sure you never stop learning, we believe investing in you is investing in our success. Working for a large, global organization, you’ll have a chance to grow professionally and personally, expand your network and build a rewarding and dynamic career. BASF provides interesting and challenging learning and development opportunities to help you make the most of your talents and your job.",4.2,"BASF
4.2","Wyandotte, MI",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
21,Clinical Statistician IV,$53K - $109K (Glassdoor est.),"Job Title: Clinical Statistician IV Fully Remote Contract Responsibilities: The position is to lead a small-scale project. As the project statistician for assigned clinical programs, the position represents statistical science on clinical sub-teams advising team members in drug development strategies, plans all aspects of data analysis for assigned projects, has responsibility for the preparation and maintenance of the Statistical Analysis Plan (SAP), and ensures the quality tables, listings and graphs for the clinical document while adhering to the pre-specified analyses and timelines. This position interacts with domestic and foreign regulatory agencies for Allergan R&D projects. The position may serve on company and/or departmental teams and make recommendations for departmental standards.",4.2,"Joule
4.2","Irvine, CA",201 to 500 Employees,1965,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
22,Senior Bioinformatician,Employer Provided Salary:$80K - $159K,"Responsibilities
We are hiring for three (3) Senior Bioinformaticians.
The newly formed Cancer Data Sciences group at the UCLA David Geffen School of Medicine and UCLA Jonsson Cancer Centre is seeking a Senior Bioinformatician with pipeline and data science experience to help us perform research that will transform the lives of cancer patients. You may be a senior analyst, or a junior one ready to take the next step in your career.
You will work with a broad team of quantitative analysts, including Statisticians, Data Scientists, Clinical and Basic trainees, and other bioinformaticians. In this role, you will drive the development and application of new quantitative strategies to improve our understanding and ability to treat cancer, working with cutting edge molecular and imaging datasets. You are passionate about generating high-quality results, with a careful approach that identifies potential confounders and sources of bias, and track-record of reproducible analyses and pipeline-development. You will apply your skills to molecular, cellular or radiologic data-analysis to uncover general principles of cancer, and use these with statistical and ML methods to create clinically useful biomarkers. This will entail working with others, including Junior Bioinformaticians, to develop, extend and apply computational pipelines to patient cohorts ranging from tens of individuals to hundreds of thousands. These will be executed at scale via distributed software solutions on both local HPC and cloud-based assets. Our datasets comprise petabytes, and are growing rapidly, linked to key clinical endpoints.

Your responsibilities will be to use your biological and data science skills to analyze large datasets, including identification of key features using established or new pipelines, statistical and machine-learning analyses, data visualization, and written & oral reporting to translational, biologic, translational and clinical teams. Your work may focus on a single tumour type, or may cover a broad range, focusing on a subset of data types. You will work with both molecular (WGS, panel-sequencing, RNA-Seq, proteomic) and imaging (digital pathology, radiomic) data. You will typically have two to three major and several minor projects at any point in time.",-1,UCLA Health,"Los Angeles, CA",5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
23,"Statistician - Atlanta, GA",$43K - $104K (Glassdoor est.),"Loyal Source Government Services is looking for a Statistician to join our team in Atlanta, GA.

RESPONSIBILITIES AND DUTIES
Provide public health advisory services for programmatic support for public health emergency response activities and quarantine station operations, to include performing public health risk assessments, coordinating and supplying data entry and data management services, providing disease prevention information to travelers, and support public health operational needs.
Provide licensed medical professional (Nurse, Nurse Practitioner, or Physician Assistant) and/or licensed physicians (Medical Doctor [MD]) consultation support services on the medical, epidemiologic, and prevention aspects of infectious diseases and assist in the application of epidemiological principles and/or procedures to investigate, review, analyze, and/or determine the transmission or other causation of disease or matters relevant to public health protection.",3.3,"Loyal Source
3.3","Atlanta, GA",1001 to 5000 Employees,2009,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
24,Staff Statistician,$52K - $101K (Glassdoor est.),"Job Summary/Company:

Sparks Group is partnering with a regulatory services consulting firm searching for a Statistician to join their consulting team.
The Statistician's role will be to provide statistical support to project teams, chiefly Scientific/Regulatory Leads and Senior Managers, preparing clients for FDA/EMA clinical submissions and regulatory meetings. You will review client materials and provide insights into potential issues or gaps that will need to be addressed in scientific narratives and strategies for gaining positive outcomes from a submission or meeting with authorities. You will also provide clients and project teams with strategic recommendations that help enhance credibility of data interpretation and communications and alignment with statutory requirements in key markets. The Statistician will perform both Billable and Non-Billable Activities.

This is a remote position with some travel to the client sites, 80% of the travel is in the U.S.",4.4,"Sparks Group
4.4","Raleigh, NC",51 to 200 Employees,2012,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable
25,Data Analyst,Employer Provided Salary:$40 - $45 Per Hour,"Data Analyst
New York, NY
18 Month Contract with possibility of extension and/or conversion
$40-$45/hour
The Research Data Analyst will gather and analyze data from various data sources to complete analysis on the health care industry’s most pressing concerns. The Data Analyst will also perform statistical and/or mathematical programming while advising on the appropriate statistical methodology to meet study objectives. This individual will assist in interpreting results, develop reports, and create visual representations. Lastly, the Data Analyst will provide consultation, technical assistance, and coordination for a variety of research initiatives. This position works closely with various departments within Health Services to identify data requirements and perform analysis and reporting mainly in support of Research and Grants projects.",4.1,"Brooksource
4.1","New York, NY",501 to 1000 Employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
26,"Principal Statistician - Biopharma – Rayleigh, US",Employer Provided Salary:$120K - $150K,"Principal Statistician - Biopharma – Rayleigh, US
I am seeking a Principal Biostatistician for a forward-thinking Global Biopharma company with a promising pipeline including several novel molecules. They have an extremely innovative culture where you matter, and that encourages people to bring forward new ideas. Concentrate on late phase submissions and covering all aspects of clinical analysis.
They are looking for a Lead Statistician to provide insights around Neurology, Immunology and Rare Disease, with skills and interest in overseeing a CRO to conduct Phase III and Follow-up trials
Desirable Experience
Acts as the lead biostatistician for one or more clinical studies within a clinical program or across multiple clinical programs.",5.0,"Warman O'Brien
5.0","Raleigh, NC",1 to 50 Employees,2017,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
27,Senior Research Statisician,Employer Provided Salary:$35 - $100 Per Hour,"Position: Sr. Research Statistician
Location: 100% remote
Duration: 1 year contract with extensions
Summary:
A top 10 Pharmaceutical company is looking for a Sr. Research Statistician to assist their non-clinical studies.
Job Responsibilities:
Provide technical leadership in tasks that include design of experiments (DOE), analysis of data, simulations, design of sampling plans, and problem solving.",-1,Medasource,Remote,501 to 1000 Employees,2000,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
28,Sr. Clinical Data Manager - Remote,$54K - $115K (Glassdoor est.),"Salary: commensurate with experience
Reference: JOB-4825
Contact: Neisha Camacho/Terra Parsons - teamnt@penfieldsearch.com
Job Description: Statistical Programming Contractor will provide oversight of CRO statistical programming activities and/or collaborate closely with other functions in the project team. Hands-on support to internal company teams and technical abilities to enable process improvements surrounding Statistical Programming will be needed, as well as hands-on support to all clinical development programs and regulatory submissions.
Roles & Responsibilities may include, but not be limited to:
Serve as statistical programming representative in study management teams and related regulatory interactions
Collaborate with biometrics and clinical development teams in building company data and analysis standard",-1,Penfield Search Partners,"Westlake Village, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
29,Sr. Statistical Programmer - Remote,$73K - $156K (Glassdoor est.),"Salary: commensurate with experience
Reference: JOB-4824
Contact: Neisha Camacho/Terra Parsons - teamnt@penfieldsearch.com
Job Description: Statistical Programming Contractor will provide oversight of CRO statistical programming activities and/or collaborate closely with other functions in the project team. Hands-on support to internal company teams and technical abilities to enable process improvements surrounding Statistical Programming will be needed, as well as hands-on support to all clinical development programs and regulatory submissions.
Roles & Responsibilities may include, but not be limited to:
Serve as statistical programming representative in study management teams and related regulatory interactions
Collaborate with biometrics and clinical development teams in building company data and analysis standard",-1,Penfield Search Partners,"Westlake Village, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
