,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Dental Hygienist,Employer Provided Salary:$47 Per Hour,"Registered dental hygienist to see adults and children. Monday thru Thursday weekly 8:00 to 4:00. You will see about 25 patients per day.
Job Type: Full-time
Pay: From $375.00 per day
Benefits:
Dental insurance
Health insurance
Vision insurance
Schedule:",-1,KidsKare,"Clovis, NM",-1,-1,-1,-1,-1,-1
11,Registered Dental Hygienist,Employer Provided Salary:$48 - $51 Per Hour,"DOVE FAMILY DENTISTRY is looking for PART-TIME Registered Dental Hygienist to join our ever-growing practice! We have an amazing hygiene department, as well as many quality patients that call our office home. This, paired with an amazing staff, make each work day something we look forward to!
The ideal candidate would be engaging, positive and professional but also like to have fun! We are looking for someone who is reliable and able to build trust with all ages. We are offering a competitive starting salary based on experience.
Applicants should possess the following attributes and qualifications:
· Confidence in abilities as a dental hygienist with the capacity to communicate a treatment plan well to patients and administrative staff",-1,Dove Family Dentistry,"Puyallup, WA",-1,-1,-1,-1,-1,-1
12,Registered Dental Hygienist,Employer Provided Salary:$40 - $45 Per Hour,"Are you an exceptional dental hygienist looking for a busy office to call home? If so, we are the office for you! We are looking for a full-time and a part-time hygienist to join our busy dental office in Scottsdale. Must be a team player comfortable with treating periodontal disease, recommending fluoride, and helping our patients understand the power of prevention. Increased bonus potential if you are willing to do accelerated hygiene.
Full-Time. Laser, Dentrix & digital x-ray experience preferred.
Bonus eligibility starts with your first full month. Paid time off, continuing education reimbursement, uniform allowance and dental benefits after 90 days.
Job Type: Full-time
Pay: $40.00 - $45.00 per hour",-1,Scottsdale Family Dentistry and Orthodontics,"Fountain Hills, AZ",-1,-1,-1,-1,-1,-1
13,Dental Hygienist,Employer Provided Salary:$60 Per Hour,"Welcome to our Indeed ad for St. Thomas Dental !
We are looking for an amazing dental hygienist to join our team and our growing practice here on the island of St. Thomas, US Virgin Islands!
My name is Dr. Enrico Wensing and I am the lead at St. Thomas Dental.
We are offering $60/hour to start.
Yes, 60 because I need your ""extra"" help researching, implementing, and developing an amazing pre-surgical periodontal program.
Yes, I do periodontal surgery. You will part of that too.",-1,"St. Thomas Dental, VI",St Thomas,-1,-1,-1,-1,-1,-1
14,Registered Dental Hygienist,Employer Provided Salary:$50 - $60 Per Hour,"Our fun, friendly, caring and well-established dental office is looking for a Registered Dental hygienist. This position is available for one day to four days per week depending on your availability. Our office hours are Monday-Thursday 8:30 - 5:30 with lunch 12:30 - 1:30.
- Eaglesoft experience is a plus!
- Professional appearance and demeanor, integrity, dependability, accuracy and kindness
- Highly organized with an attention to detail
-Monthly bonuses, 401k match, Holiday Pay, Healthcare compensation, Free dental care
We pride ourselves on treating our patients with the most current technology including lasers, CBCT, 3d printing and CAD/CAM and offering full services in cosmetic and oral surgery. If you are looking for an interesting and exciting position and want to be part of a great team that is focused on providing the best service and care to our patients, please email your cover letter and resume.",-1,Villaggio Dental,"Healdsburg, CA",-1,-1,-1,-1,-1,-1
15,Full-time/Part-time Dental Hygienist IMMEDIATE OPENINGS,Employer Provided Salary:$55 Per Hour,"Hello! We are a fast growing, privately owned dental office in American Canyon (between Napa and Vallejo), seeking a caring and professional hygienist to join our team. Your role will be vitally important to keeping our practice running smoothly & maintaining our valued patients in the highest level of dental health.
Our office includes the newest, most advanced instruments/procedures as well as additional equipment dedicated to protect staff and patients during the pandemic.
If you are searching for a consistent long term position in an enjoyable, respectful and professional environment, then our office is an excellent opportunity for you!
The position is immediately available for Part-time, Saturdays only, or Full-time.
SALARY IS BASED ON EXPERIENCE",-1,32 Dental,"American Canyon, CA",-1,-1,-1,-1,-1,-1
16,Registered Dental Hygienist $32 to $42/hr,Employer Provided Salary:$32 - $42 Per Hour,"SMILEPOINT DENTAL GROUP
Smilepoint Dental Group - a rapidly expanding Inc. 5000 company is looking to expand its team with team members who are ambitious and who strive for excellence. Our mission at Smilepoint is to provide the highest quality dental care to our communities in a family like environment, while providing the ultimate patient experience. Visit our website www.smilepoint.us for more information about our group.
JOB DETAILS
Job Title: Dental Hygienist
Location: Rockdale, TX",4.6,"Smilepoint Dental Group
4.6","Rockdale, TX",51 to 200 Employees,-1,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
17,Dental Hygienist (New Grads Welcome) Up To $60 per hour,Employer Provided Salary:$60 Per Hour,"$10,000 Sign On Bonus.
Work Three, 10 hour days per week, get Full Time Pay.
Growing, Modern, Private Family Dental Practice
Seeking Friendly, Reliable and Energetic Hygienist to join our Team.
Great Benefits and 401K.
Lots of room for advancement.
Ohio Hygiene License Required.
New Grads Welcome.",-1,A Caring Dental Group,"Cleveland, OH",-1,-1,-1,-1,-1,-1
18,Dental Hygienist,Employer Provided Salary:$54 - $60 Per Hour,"Part Time Dental Hygienist (Federal Way)
Seeking Fun, Dynamic, and Committed Part Time Team Member for South King County Dental Office!
Great opportunity for a Dental Hygienist in our pleasant, growing practice in Federal Way. Our office is committed to promoting optimum oral health for our patients and providing them with the blueprint to achieve their goals. Emphasis is on personal development through continuing education and developing interpersonal, organizational and team-building skills. We are looking for a qualified candidate with exceptional customer service skills, excellent clinical skills, a strong attention to detail and a creative problem solver to provide our patients with the BEST dental care possible!
If you are a people-person, love working in a team environment, have strong communication skills and a can-do attitude, then check out our website at to see what we are all about!",-1,Meridian Dental Clinic Federal Way,"Federal Way, WA",-1,-1,-1,-1,-1,-1
19,Registered Dental Hygienist,Employer Provided Salary:$50 Per Hour,"We are looking for a Dental Hygienist to help treat patients and promote good oral health practices. At this time on Monday 9-6. Dental Hygienist duties revolve around conducting initial patient screenings, cleaning teeth (e.g. removing plaque) and advising patients on oral health and preventative care. You’ll help dentists decide treatments for teeth or gum diseases and handle dental emergencies. As a Dental Hygienist, you should be reliable and able to build trust with patients of all ages. You should have deep knowledge of relevant health and safety rules and a good eye for oral diseases and anomalies. If you have a steady hand and great bedside manner, we’d like to meet you.
Responsibilities
Ensure patients feel as comfortable as possible before their examination
Sterilize dental instruments properly",-1,North Heacock Dental Group,"Moreno Valley, CA",-1,-1,-1,-1,-1,-1
20,Registered Dental Hygienist,Employer Provided Salary:$60 - $65 Per Hour,"The Job:
One Adult Hygiene patient per hour with high commitment to ethics and quality.
The Location:
Our office is located on the Peninsula in Redwood City. We are a small but busy office focused on a comfortable, familiar experience for our patients, most of whom are long-term and have been seeing us for many, many years.
Our office has custom built-in anti-viral systems including air scrubbers, isolation curtains and UV sterilization in each Operatory.
The Hours:",-1,"Michael A. Sala, D.D.S.","Redwood City, CA",-1,-1,-1,-1,-1,-1
21,Registered Dental Hygienist,Employer Provided Salary:$63 - $68 Per Hour,"Grace Dental's mission is to be REMARKABLE!
1. by being a faithful steward of all that is entrusted with us and
2. by having a positive influence on all who come in contact with Grace Dental.
As we have moved to our new, state of the art space, we are looking to add a full-time hygienist to our fun, patient-centric team.
Please send us your resume and best days and times to reach you.
Thank you kindly and we look forward to hearing from you soon!'
'
Work Location:
One location",-1,Grace Dental,"Menlo Park, CA",-1,-1,-1,-1,-1,-1
22,Registered Dental Hygienist,Employer Provided Salary:$50 - $63 Per Hour,"Registered Dental Hygienist (RDH) to join our amazing team at our well-established general dentistry office. We are looking for an experienced, friendly, dependable individual that is interested in a long-term position.
Must have active CA state license and certifications.
Our dental practice is focused on increasing the oral health of all our patients and places an emphasis on quality care, high ethical standards, and personal relationships.
If this sounds right for you, please bring your resume into our office at 7031 N. Van Ness Blvd. at the NW corner of Van Ness and Herndon in Fresno.
Job Type: Full-time",-1,"Alexander S. Nahigian, DDS Inc.","Fresno, CA",-1,-1,-1,-1,-1,-1
23,Dental Hygienist - Fridays and/or Saturdays,Employer Provided Salary:$46 Per Hour,"**Looking for Friday's and/or Saturdays**
Tired of not being valued as the professional you are? Would you like to be a part of a great awesome dynamic office where Hygiene has a seat at the table? What if you could be rewarded for doing what you love, with a team that supports you, in an environment where there is a shared passion for quality patient care? What about a full and comprehensive benefits package and continuing education?
Your primary role is to provide exceptional patient care, while educating patients on the oral systemic links. As a valued member of the family, we will support you, and invest in you and your future with medical, dental, vision, 401k, paid holidays, and many other benefits! We believe in the value of talented people, and we aim to craft an environment that engages you professionally.
We also offer promotional opportunities such as Lead Hygienist (which is plus if you are looking for growth opportunities).",3.3,"Strong Smiles Dental Care
3.3","Odenton, MD",501 to 1000 Employees,1995,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
24,Registered Dental Hygienist,Employer Provided Salary:$50 - $85 Per Hour,"We are a fast growing, privately ownwed dental office in Waynesville, seeking talented & enthusiastic Dental Hygienists to join us in a great deal of fun. There are huge opportunities for advancement for everyone on our team & because of our unique bonus system & promotion policy...your income potential is essentially limitless:
-Fast Growing, Top-Quality, Privately Owned Office
-Huge Opportunity for Advancement
-Limitless Income Potential!
-Enjoyable, Respectful & Professional Environment
-Newest, Most Advanced Instruments/Procedures",-1,Yurko Dental Excellence,"Asheville, NC",-1,-1,-1,-1,-1,-1
25,Registered Dental Hygienist,Employer Provided Salary:$58 - $63 Per Hour,"We are looking to welcome a full-time dental hygienist to our excellent dental team in the heart of Ballard! We are a fun, supportive team focused on patient care, personal growth and creating a positive environment for our team and our patients. We have a beautiful, modern practice, a hygiene assistant to support our excellent team of hygienists, and amazing doctors and team. Our office is open Monday-Friday, 7:00 am - 4:00 pm, no weekends or evening hours; the position is for 4 days per week.
Our team member benefit package includes 401K, medical, dental, and paid time off. We offer a very competitive wage and generous sign-on bonus! We hope you’ll consider joining us as we continue to provide excellent dental care in our community!
Please respond with your resume and cover letter explaining how your skills and personality could best fit our team. New grads encouraged to apply! We look forward to meeting you!",-1,Confidential,"Seattle, WA",-1,-1,-1,-1,-1,-1
26,Registered Dental Hygienist,Employer Provided Salary:$90K,"We are seeking an individual for our hygiene team that has great interpersonal skills, a desire to presence, a desire to use their clinical skills abilities to aid in co-diagnosis with our dentists, and wants to be seen as a periodontal specialist within the practice.
We are looking for someone who has the following skills:
Demonstrates a good attitude, making the guests feel welcome and comfortable.
Provides professional and knowledgeable service.
Has genuine care and concern for the guests.
Is focused on a vision and committed to providing a dynamic level of care
Develops companionship with the doctor, other team members and all guests.
Has experience with cutting edge technology and computer skills (Dentrix is a Plus!)",4.1,"Kremer Dental Care
4.1","Chico, CA",1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
27,Registered Dental Hygienist for 1-4 days a week,Employer Provided Salary:$60 - $75 Per Hour,"We are looking for a Registered Dental Hygienist who is competent, gentle, reliable, highly motivated, and affable person to join our team. Located in the Terra Linda district of San Rafael, we are a father and son prosthodontic and general dentistry practice treating a wide range of patients.
Qualifications:
*Valid RDH license, CPR, and x-ray certificate, and familiarity with digital x-rays
*Competence with licensed duties such prophylaxis, periodontal maintenance, scaling and root planing, local anesthesia, irrigation, soft tissue curettage, laser treatment and Arestin placement
*Warm, caring, positive attitude, and professional demeanor and appearance
*Willingness to work with dentists allowing for co-diagnosis
*Great interpersonal skills
*Self motivated team player
*Proficiency in dental software such as Dentrix and Dexis
*Advanced treatment case presentation skills using intra-oral camera, patient education, etc.
*New grads welcome!",-1,Kantor Dental Group,"San Rafael, CA",-1,-1,-1,-1,-1,-1
28,Dental Hygienist,Employer Provided Salary:$50 Per Hour,"Welcoming and well established practice looking for the fun, energetic and motivated hygienist to complete our office staff. Have the freedom and ability to streamline your schedule. Compensation and benefits negotiable. We can make you happy!!! If you want to work with a GREAT DOCTOR that has excellent ethics, this office is the right place for you! Please reach out to us by email, phone or make an appointment to meet the doctor.
Responsibilities
Ensure patients feel as comfortable as possible before their examination
Sterilize dental instruments properly
Conduct initial mouth screenings and check oral health history
Identify conditions like gingivitis, caries or periodontists",-1,Desert View Dental,"Pahrump, NV",-1,-1,-1,-1,-1,-1
29,Registered Dental Hygienist,Employer Provided Salary:$60 - $75 Per Hour,"Want to join a growing team? Fee for service dental office seeking an energetic, friendly, and professional dental hygienist to join us! We currently have one to two days available each week. A positive can do attitude is essential along with working as a team to achieve making smiles healthy and bright! Computer skills are important as all x-rays are digital as well as charting, notes, etc. Please respond with your resume and the days you would be available to work.
Job Type: Part-time
Pay: $60.00 - $75.00 per hour
Benefits:
Employee discount
Professional development assistance",-1,Mountain and Sea Dental and Associates,"Santa Barbara, CA",-1,-1,-1,-1,-1,-1
30,Dental Hygienist Full-time / Part-time (San Jose),$60 - $70 Per Hour(Employer est.),"Bittner Family Dental is seeking a Dental Hygienist who is friendly, motivated, team-oriented, dedicated to quality and efficiency, has good communication and chair-side skills, and is open to making a long-term commitment for growth with the practice. Bittner Family Dental Group pioneered the concept of modern dentistry—helping dentists access a powerful combination of the best operational practices, the latest technology, a highly skilled support staff, and a commitment to ongoing training and education.
Salary & Benefits:
$60-70/hr doE
Medical / Dental Insurance
Paid Time Off",-1,Bittner Family Dental Group,"San Jose, CA",-1,-1,-1,-1,-1,-1
31,Dental Hygienist,$60 - $70 Per Hour(Employer est.),"We are looking for a dental hygienist to join our team 3-4 days a week in our practice in beautiful Kodiak Alaska ! Duties include scaling and root planing,adult and children cleanings, fluoride treatments, and taking radiographs. Please respond via email to indeed.
Job Types: Full-time, Part-time
Pay: $55.00 - $90.00 per hour
Education:
Associate (Preferred)
License/Certification:
Registered Dental Hygienist (Preferred)",-1,alaska smile center,United States,-1,-1,-1,-1,-1,-1
32,Dental Hygienist,$60 - $70 Per Hour(Employer est.),"We are a well-established, modern general dental office, in the heart of wine country, looking to bring on a part-time or full-time dental hygienist (Days are flexible). We pride ourselves on providing a safe, serene, spa like atmosphere for our patients.
We are looking for someone who is reliable, motivated, personable, and a team player, as we all support each other to the best of our ability.
If you would like to join our amazing team, please email your resume today! Feel free to visit our website www.YourNapaDentist.com to learn more about us.
Excellent pay with benefits. Recent graduates with eagerness to learn (and CA board certification) are welcome. COVID vaccination required. Please email your resume for consideration.",-1,Vineyard Dental,"Sonoma, CA",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
33,Dental Hygienist - Part Time or Full Time,$60 - $70 Per Hour(Employer est.),"Well established dental office seeking full time or part time hygienist with great attitude and work ethic. 3+ years of experience required with valid California Dental license. Knowledge of digital charting and x-rays, and use of Dentrix software and Dexis imaging helpful but not required.'
'
Benefit Conditions:
Waiting period may apply
Clinical Setting:
General Dentistry
Hours per week:",-1,Santa Ynez Valley Dental,"Solvang, CA",-1,-1,-1,-1,-1,-1
34,Dental Hygienist (Part-time),$60 - $70 Per Hour(Employer est.),"***$1,000 Sign on bonus***
1-2 days a week position. Friday for sure, any day from Tu-Th can be second day.
We are a fun, positive, upbeat, modern office and we are looking for someone that fits the energy of our team. Position is for Tuesday through Friday, but have some flexibility. We focus on being an office that is aware of mental health in the workplace so that we can provide a safe and fulfilling job for everyone on our team! We hope to find a provider who takes ownership over their work, who is dedicated to their craft and looks to grow and evolve with us and within the dental world. Our goal is to cultivate our staff to be the best providers they can be and in turn extend that level of care to our patients.
What we would like from you:",-1,Ballard Dentistry,"Seattle, WA",-1,-1,-1,-1,-1,-1
35,"Dental Hygienist - Relocate to Petersburg, AK - Sign on & Relocation Bonus",$60 - $70 Per Hour(Employer est.),"SEARHC is a non-profit health consortium which serves the health interests of the residents of Southeast Alaska. We see our employees as our strongest assets. It is our priority to further their development and our organization by aiding in their professional advancement.
Working at SEARHC is more than a job, it’s a fulfilling career.
We offer generous benefits including:
Relocation Benefits
Retirement
Paid time off,",3.2,"SouthEast Alaska Regional Health Consortium
3.2",Alaska,501 to 1000 Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
36,Dental Hygienist,$60 - $70 Per Hour(Employer est.),"Job Title: Dental Hygienist
Department: didgʷálič Wellness Center – Swinomish Development Authority
Summary:
The didgʷálič Wellness Center is an integrated care clinic that combines primary medical and dental care, behavioral health, and opiate treatment under one roof. We are seeking a professional Dental Hygienist to perform clinical dental services which include preparation, education, and performance of comprehensive examinations in the form of periodontal therapy. The Hygienist’s focus is the overall oral health for clients of the Wellness Center with emphasis on skill sets for maintaining healthy periodontal status.
Essential Duties and Responsibilities of the Dental Hygienist:",3.0,"didgʷálič Wellness Center
3.0","Anacortes, WA",51 to 200 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
37,Dental Hygienist with a team approach,$60 - $70 Per Hour(Employer est.),"EXCELLENT PAY AND BENEFITS: MEDICAL, 401K, VACATION, HOLIDAY, PTO.
LET'S MAKE A MATCH!
2 General DDS
and a board certified periodontist plus a surgeon.
Lots of opportunity to learn.
We have other hygiene on board as well.
8 operatories -- you always will have a full-loaded op with Cavitron, new hand instruments and someone to chart your perio probing. We have a sterilization tech as well!",-1,Crisafulli Dental,"Bothell, WA",-1,-1,-1,-1,-1,-1
38,Registered Dental Hygienist,$60 - $70 Per Hour(Employer est.),"Compensation: Competitive- Based on skills and experience
employment type: Full Time/ Part Time
Our rapidly growing privately owned and managed group of dental practices (Medford, Grants Pass and Central Point) are looking for highly motivated, friendly, energetic Registered Dental Hygienists to help us care for our wonderful patients. We are excited to offer this position to someone who embodies our values of Kindness, Ambition, Adaptability, Positivity, Collaboration and Integrity. We are focused on helping our patients understand the importance of their long-term oral health. We are not an OHP contracted office.
We offer:
Excellent benefits package including employer paid health insurance, employee +family 100% dental coverage, PTO, flexible schedules and 401k with match.",-1,Open Door Family Dentistry,"Medford, OR",-1,-1,-1,-1,-1,-1
39,Registered Dental Hygienist,$60 - $70 Per Hour(Employer est.),"This job exists to: Provide high quality dental care that is culturally appropriate and prevention focused. Serves as a leader contributing to the smooth, efficient, operation of the department, the site and the organization.
ESSENTIAL DUTIES AND RESPONSIBILITIES:
Clinical:
- Maintain own dental hygienist practice as defined by the Clinica guidelines.
- Screening and evaluating patients in regard to caries risk, periodontal pathology, medical history.
- Providing clinical services, including selecting, exposing, and processing of digital radiographs, prophylaxes, supra and sub gingival scaling and curettage, root planning, procedures involving team periodontal surgical techniques, according to Clinica’s guidelines.",3.8,"Clinica Family Health
3.8","Lafayette, CO",501 to 1000 Employees,1977,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
40,Registered Dental Hygienist,$60 - $70 Per Hour(Employer est.),"Position open for a dental hygienist in a well established private family dental clinic on the beautiful South Whidbey Island. The position requires the candidate to have a passion for clinical dentistry and for educating patients on the importance of maintaining oral hygiene. Our office is fully digital with electronic charting. Our practice emphasizes quality patient care and less emphasis on high volume. Many established patients so the ideal candidate will have an opportunity to truly get to know their patients.
Compensation:
Starting pay $65 per hour, negotiable depending on experience
Benefits:
$350/month health insurance stipend",-1,Langley Dental,"Mukilteo, WA",-1,-1,-1,-1,-1,-1
41,The perfect part-time job! Dental Hygienist,$60 - $70 Per Hour(Employer est.),"Enjoy working in beautiful Boulder and come work for an amazing Dentist! We are looking for an enthusiastic and experienced Hygienist for our well established family dentistry practice. We are a small office that has been providing excellent dental care to the Boulder for over 30 years. Our practice is open Tuesday through Thursday 9am to 5pm, and every other Monday 9am to 6pm. Salary is competitive and dependent on experience and skills. Focusing on quality not quantity.
Responsibilities
Ensure patients feel as comfortable as possible before their examination
Sterilize dental instruments properly
Conduct initial mouth screenings and check oral health history
Identify conditions like gingivitis, caries or periodontitis
Clean and help protect patients’ teeth (e.g. remove plaque or apply fluoride)
Educate patients of all ages on proper teeth care (by demonstrating, for example, good brushing techniques)
Give instructions to patients after operations or other dental procedures
Take X-rays or dental impressions
Assist dentists with selecting appropriate treatments for various diseases (including oral cancer)
Maintain documentation and charts on each patient
Monitor supplies
Skills",-1,"Forrest D.W. Groves, D.D.S.",Colorado,-1,-1,-1,-1,-1,-1
42,Dental Hygienist: $1000 sign on Bonus!,$60 - $70 Per Hour(Employer est.),"Fox Creek Family Dental is 5 location private practice group in Colorado. We are looking for a Dental Hygienist to help treat patients and promote our mission of providing the ultimate patient experience.
We are currently offering a $1,000 signing bonus for hiring in our Loveland locations! We have a unique incentive program that pays our dental hygienists more than anyone in the state of Colorado. Some of our hygienists are earning upwards of $10,000 per month!
Join a team that cares about our patients and cultivates a fun, team oriented atmosphere!
Job Type: Full-time
Pay: $50.00 - $80.00 per hour",1.5,"Fox Creek Family Dental
1.5","Loveland, CO",1 to 50 Employees,-1,Private Practice / Firm,-1,-1,Unknown / Non-Applicable
