,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,[Remote] Link Building & SEO Manager for Digital Marketing Agency,Employer Provided Salary:$30 - $35 Per Hour,"Are you experienced in link building and SEO? Do you enjoy managing team members and exceeding goals?
We're actively seeking a proven, professional, and organized Link Building & SEO Manager who can drive our team and clients to success. Being a strategic thinker is paramount for this role, along with the ability to facilitate ongoing team and client success and retention.
Learn more about what a career at Sure Oak is like here:
https://www.sureoak.com/careers/
Our Ideal Candidate:
Strategic thinker— you are a link building and SEO wizard and you can clearly see all the angles and direct paths to success for our clients",-1,Sure Oak,Remote,-1,-1,-1,-1,-1,-1
11,Product Marketing Manager,Employer Provided Salary:$75K - $110K,"BQE Software is hiring a Product Marketing Manager to help us position our products in such a way that they sell themselves. The best products are those that seem to be created specifically for us, as if they were built it to satisfy the unique demands of a single user. The Product Marketing Manager will help us arrive at a deep understanding of the problems that our customers face on an individual level and position the unique way in which BQE can solve these problems.
You will speak with our existing customers to understand the problems that they were facing that drove them to select BQE as their preferred solution, the reason that they chose BQE over the other options in the market, the degree to which BQE solves the problems they face, and ways in which we can improve our offering to provide even more value. You’ll interview previous customers and prospects that did not purchase to learn where our offering fell short so that we can understand how our product and positioning can be improved. You’ll know our competitors like the back of your hand, with a deep understanding of their offerings and their position in the market. You’ll also know our buyers better than they know themselves, including how they make decisions and what drives them to initiate a buying conversation in the first place. You’ll be the glue that binds product to marketing to sales to service as you collaborate across all teams, ensuring that our messaging and positioning is consistent and is closely aligned with our offering and customer needs.",-1,BQE Software,Remote,-1,-1,-1,-1,-1,-1
12,Product Marketing Manager,Employer Provided Salary:$100K - $110K,"What sets you apart from other Product Marketing Managers is you’re an excellent translator! You can speak with the Product team as if you are part of the Product team. You are a market expert and have a deep understanding of how Saas works, and your ability to take that knowledge and translate it into verbiage that helps your internal and external customers understand the value proposition you bring to them makes you an invaluable strategic partner on any team you are part of.
You are a whiz when it comes to conducting market research, developing comprehensive messaging documents, providing sales enablement tools and product feature training. You understand priorities and high-level requirements with the roadmap and clients’ needs.
You are an entrepreneur at heart. You thrive in a fast-paced environment with lots of change. You have experience working with high growth software organizations and your enthusiasm and ability to stay on task in stressful situations makes you someone people can count on both at work and in your personal life. Your natural communication approach is one that effectively, respectfully, and inclusively builds a sense of belonging among employees who differ from one another. You are a strategic thinker and are proactive problem solver and you find ways to cohesively support employees and business drivers.",3.0,"Assembly Legal
3.0",Remote,51 to 200 Employees,2019,Company - Private,-1,-1,Unknown / Non-Applicable
13,Marketing Manager - WORK from HOME,Employer Provided Salary:$60K - $75K,"PWG is looking for an energetic and creative Marketing Manager to join our team. * Working from the comfort of your home office,* you will take our established brand to the next level. Your role will implement the marketing strategy across all customer-facing elements, including web, social marketing, content creation, sales collateral, and providing the voice of PWG to our clients. Your role is part strategy, part tactics, and 100% roll up your sleeves action!
For over a decade, PWG Network Solutions has led the nation in providing mobile voice and data services to many of the nation's premier wireless providers. You likely have never heard of us, but you'd recognize our customers. We are an industry leader and technology innovator of critical network services to wireless service providers in the IoT, Prepaid Wireless, Mobile Broadband, and Lifeline verticals. PWG is headquartered in Rockville, MD, with offices in Denver, CO, and Newport, KY. This role will function remotely, working from your home office.",-1,PWG Network Solutions,Remote,-1,-1,-1,-1,-1,-1
14,Senior Digital Marketing Manager,Employer Provided Salary:$110K,"About The Role:
Positive Development is searching for a Senior Digital Marketing Manager who will oversee our paid and CRM acquisition marketing efforts. Reporting into the Director of Marketing, you’ll design and execute on a marketing strategy that includes paid media, content, email, and more to play a critical role in helping Positive Development build our brand to reach more families and staff. You will move our marketing approach towards a multitouch strategy with heavy emphasis on education and nurture. The ideal candidate has a deep understanding of performance marketing, product marketing, messaging, and audience strategies throughout the funnel.
What You’ll Do:
Lead the performance marketing function overseeing paid acquisition leading to an increase in inquiries for services and staff. Oversee search, paid social, and email channels and develop the strategy to diversify into new channels.",5.0,"Positive Development
5.0",Remote,51 to 200 Employees,2020,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
15,Marketing Manager,Employer Provided Salary:$68K - $72K,"Marketing Automation Manager
Colette Baron-Reid is looking for a Marketing Automation Manager. Fully versed or have strong knowledge in Online Marketing platforms and services with all associated tech experience to perform all aspects of strategic planning, development, execution, and troubleshooting associated with the daily operations of an online business and regular digital product launches.
Besides a great fit, they’re looking for someone with great communication skills and is extremely personable, has tons of energy, and is a self-starter. You are an ideal candidate if you’re a Marketing & Tech specialist who magically and seamlessly pulls all of the online processes or marketing automation together for their growing community of over 350,000 people.
Responsibilities (tasks associated with the role)
Fully capable & knowledgeable to execute online marketing campaigns & launches",-1,Colette Baron-Reid,Remote,-1,-1,-1,-1,-1,-1
16,Digital Marketing Manager,$47K - $89K (Glassdoor est.),"No Relocation Assistance Offered
# 115580 - Kennebunk, Maine, United States
The Digital Marketing Manager is responsible for bringing the Tom’s of Maine brand purpose to life across major digital marketing platforms, including Social Media, Brand Site, and Direct to Consumer. This is a key role on the Tom’s of Maine Marketing team, with critical strategic and executional responsibilities.
The ideal candidate is a solutions-oriented leader, with a proven ability to work independently and collaboratively. They will know how to explicitly connect our brand and business objectives to the needs and values of our consumers. They will know how to work with multiple internal and external stakeholders to develop clear, data-driven strategies that deliver results. They will have a keen eye for evaluating creative content, with a focus on building a distinct brand story and delivering meaningful value. And they understand how to execute with excellence, not only managing projects to successful completion in a fast-paced environment, but also championing clear communication and a continuous-improvement approach.",-1,Tom's of Maine,"Kennebunk, ME",51 to 200 Employees,2006,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD)
17,B2B Marketing Manager,-1,"Marketing Manager - B2B
ShiftMed, the leading and fastest-growing nursing jobs platform in the U.S., is looking for a B2B Marketing Manager to join the marketing team. ShiftMed’s mission is to revolutionize the nurse staffing business, leveraging our technology to empower healthcare professionals to take control of their schedules.
We are looking for a driven B2B Marketing Manager to support our sales, operations, and marketing teams to help us achieve our company goals. The B2B Marketing Manager will be responsible for defining, managing, and executing our event marketing strategy, developing sales collateral to support the sales team, forming partnerships to raise brand awareness for ShiftMed, and developing marketing campaigns to achieve our internal business goals.
To be successful in this role, you must have excellent writing, communication, and project management skills plus a deep passion for B2B marketing. You must have an outgoing personality and be comfortable working with various stakeholders across the organization. You must also be willing to travel as needed for events.",4.2,"ShiftMed
4.2",Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
18,Marketing Manager- Medical Vertical Hybrid Remote,$41K - $80K (Glassdoor est.),"Company:
LG Electronics U.S. (LGEUS)
Job Function:
Marketing
LG is seeking a talented, high-energy Marketing Manager to develop and lead the strategy and execution of LG’s Medical Vertical and Display solutions, marketing campaigns, lead generation, nurture and awareness building marketing programs to support the dynamic growth of the medical display business division. The Medical Marketing Manager will be responsible for developing integrated campaigns and programs that drive engagement, scale for the business and emotionally engage customers in data-driven experiences for the business in the US. This position will leverage marketing applications, including but not limited to Pardot, Eloqua, Adobe Creative Suite and Salesforce.com. Customer centered, creative medical marketers with an attention to detail and a passion for results, along with the ability to grasp, target and translate technical capabilities into value added and customized benefits is crucial. Seeking a driven, proactive and effective collaborator and strong team player; the Medical Marketing Manager works cross-functionally with other groups including product marketing, public/media relations, sales and product management. Reporting to the Head of Marketing, the position is based in Lincolnshire, IL (or Central Time Zone??) and offers significant opportunity for career growth across a fast growing digitally centric organization.",3.0,"LG Electronics U.S.
3.0","Lincolnshire, IL",1001 to 5000 Employees,1952,Subsidiary or Business Segment,Consumer Electronics & Appliances Stores,Retail,$10+ billion (USD)
19,"Project Manager, Marketing",Employer Provided Salary:$80K - $90K,"A pioneer in K–12 education since 2000, Amplify is leading the way in next-generation curriculum and assessment. Our captivating core and supplemental programs in ELA, math, and science engage all students in rigorous learning and inspire them to think deeply, creatively, and for themselves. Our formative assessment products turn data into practical instructional support to help students at every skill level build a strong foundation in early reading and math. Our programs provide teachers with powerful tools that help them understand and respond to the needs of all their students. Today, Amplify serves five million students in all 50 states.
The Marketing Project Manager is at the center of all our campaigns and marketing projects to drive leads, MQLs, customer experience, and company brand awareness.
This role requires a diligent professional with a real commitment to teamwork and a demonstrated understanding of project management and digital marketing practices. The ideal candidate will be methodical, strategic, pay close attention to detail, and have excellent time management skills with the ability to prioritize multiple assignments concurrently across different teams. This person displays great creativity, flexibility, tenacity, good sense of humor and a high level of energy.",4.3,"Amplify Education
4.3",Remote,201 to 500 Employees,2000,Company - Private,K-12 Education,Education,$100 to $500 million (USD)
20,Growth Marketing Manager,Employer Provided Salary:$100K - $115K,"Title: Growth Marketing Manager
Location: Remote, US based only
Hi, nice to meet you! This is Sam and Peter, the founders of TestBox. We’re building the first ever Customer-Led software buying platform. We were recently featured in TechCrunch and Product Hunt. You’ll be one of the first team members to build this category-defining solution with us.
TestBox empowers customers to experience enterprise software products side by side as if they were already implemented in their own environment.
Every time a software buyer sees TestBox they are amazed and can’t wait to use it. Your mission is to build awareness of TestBox so that all potential software buyers know to start with us. It’s free and amazing, why wouldn’t they?",-1,TestBox,"San Francisco, CA",-1,-1,-1,-1,-1,-1
21,CE Manager II - Social Media Marketing,-1,"Job Summary:
You will oversee social campaign management activities for Disney Consumer Products such as campaign implementation, QA, ongoing optimization, testing, performance insights reporting, and organic posting. You will also contribute to the construction of client decks and status documentation. You will have experience with paid social buying, campaign management, and organic social strategy. You will also have some familiarity with online trafficking and tracking through ad servers and digital analytics tools. You will report to our Customer Engagement Manager, Social Media & CRM.
Responsibilities:
You Will:


4 year college degree; preferred in Marketing, Media, Management, Statistics, or Finance but work experience is prioritized
Benefits and Perks: Disney offers a rewards package to help you live your best life. This includes health and savings benefits, educational opportunities and special extras that only Disney can provide. Learn more about our benefits and perks at https://jobs.disneycareers.com/benefits

#DPEP_Media",4.0,"Parks, Experiences and Products
4.0","Lakeland, FL",10000+ Employees,1901,Subsidiary or Business Segment,"Museums, Zoos & Amusement Parks","Arts, Entertainment & Recreation",$2 to $5 billion (USD)
22,Brand Manager,Employer Provided Salary:$115K - $130K,"Title: Brand Manager, Ruiz Foods Retail Business Unit
POSITION IS LOCATED IN: Dinuba CA
COMPENSATION: $115k-$130k Depending on Experience (Exempt)
BENEFITS: Competitive Salary, Discretionary Bonus, Excellent Medical, Dental and Vision Insurance, Vacation, 401k
MINIMUM QUALIFICATIONS:
DEGREE/MAJORS:
BS, BA (Business or Marketing degree preferred)",3.5,"Ruiz Foods
3.5",California,1001 to 5000 Employees,1965,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD)
23,Content Marketing Manager,Employer Provided Salary:$80K - $100K,"We are looking for an experienced, strategic Content Marketing Manager. This position is responsible for the complete content execution in both the creation and distribution of content.
Responsibilities include:
Producing multi-platform and multi-digital content from the idea stage to the final content deliverable
Creating distribution strategies that effectively maximizes audience reach
Building structures, systems, and processes for consistently producing high-quality, industry-leading work
Finding, hiring and overseeing a team and network of freelance writers, videographers, audio editors, designers, web developer and others to help create content",-1,Confidence Wealth Management,Remote,-1,-1,-1,-1,-1,-1
24,Social Media & Communication Manager,Employer Provided Salary:$15 - $25 Per Hour,"Are you a food lover who is passionate about the restaurant industry? Are you a creative digital design guru ready for the opportunities and dynamic experiences the tech startup world has to offer? Yes to all of the above? Looks like we might have a really great contracting opportunity for you at Popmenu!
Who we are
Popmenu is an early-stage, venture-backed SaaS company in the restaurant/hospitality sector. We help restaurants take real-time control of their menu and turn it into an essential tool for attracting and engaging guests. And we have a team of restaurant marketing and digital content experts who help drive traffic to that menu online and ultimately through their doors.
What we need help with",4.8,"Popmenu
4.8","Chicago, IL",201 to 500 Employees,2017,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
25,Marketing Manager,Employer Provided Salary:$65K - $70K,"Title: Marketing Manager
Reporting To: Executive VP & Chief Economist
Job description:
At ONE Sotheby’s International Realty Development Division, marketing is about understanding our clients and target audiences — and building awareness about how our services can satisfy their needs. We’re looking for an experienced and versatile Marketing Manager who is hungry to do this and more. Our ideal candidate has experience developing and executing real estate marketing campaigns while managing and inspiring a team. He/she will be comfortable with day-to-day marketing activities, as well as long-term strategy, thriving with tight deadlines and changing needs. If you are a people-person who loves the rewarding challenge of building a brand, we want to hear from you.",-1,ONE Sotheby's International Realty,"Miami, FL",-1,-1,-1,-1,-1,-1
26,Customer Success Manager: Content Marketing,Employer Provided Salary:$50K - $70K,"WriterAccess is an award-winning content creation platform connecting thousands of businesses and with professional writers, editors, translators, and content strategists. You’ll find us on the Inc 5000 List for the last five years, enjoying a leadership position in the content marketing revolution. And we're growing like crazy, expanding our marketplace to include designers, illustrators, animators, and more.
The Job In a Nutshell
Your role as an Account Manager: Content Marketing will be to support new and existing customers. You'll manage a smaller group of larger customers that look to you for setup, support, and insights on how to streamline the workflow in our content creation platform. You'll work with team members to make talent recommendations and share tactics for special projects you support with customers. And join our growing team of remote employees that keep the content orders flowing and revenue growth going year after year!",3.9,"WriterAccess
3.9",Remote,1 to 50 Employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
27,Senior Digital Marketing Manager,Employer Provided Salary:$80K - $120K,"About SyndicationPro.com
Real Estate Sponsors use SyndicationPro.com to raise capital and spend less time doing it. Our customers manage billions in assets through our platform Investor Portal and Investment Management. SyndicationPro includes a robust and easy to use Investor CRM, ent software to nurture leads, digitize fundraising, and centralize investor relations.
About the Position Marketing Manager Role
The main role of the Marketing Manager is to extend relationships with existing clients through interactions on social media and also to foster new relationships with new clients, influencers, and other people in the multi-family and real estate investing community. You may also get some questions about answering product related questions. The main platforms for interaction will be Bigger Pockets, Facebook, and Twitter. This role is for someone who has experience building top of the funnel leads.",-1,SyndicationPro.com - High Growth SaaS Startup,Remote,-1,-1,-1,-1,-1,-1
28,Product Marketing Manager,Employer Provided Salary:$135K - $160K,"Job title: Product Marketing Manager - Transit Systems
Location: Huntington Beach, CA (onsite role)
Comp range: $135K - $160K
Benefits:
Health/dental/vision
Industry competitive compensation and stock option plan
Unlimited time off and sick days
Relocation assistance provided if applicable",-1,skyTran,"San Diego, CA",-1,-1,-1,-1,-1,-1
29,Marketing Manager,Employer Provided Salary:$53K,"Imagine multiple marketing projects involving web-based advertising campaigns, new product and service launches, and promotional activities for an online store, all running in parallel. Now imagine you are accountable for it all, reporting to our Chief Administrative Officer and collaborating with our Chief Monetization Officer.
Our profitable, entrepreneurial company, a leader in health coaching programs, products, and services, seeks a marketing manager. You are someone who has worked in an advertising agency, marketing communications firm, digital media company, or perhaps as a marketer in a product and service company. You have solid experience designing, producing, placing, and optimizing successful, data-driven social media campaigns, with the data to prove it. In other words, strategy, tactics, fine-tuning, and analytics will all be within your scope, plus anything else marketing-wise that you feel aligns with our goals.
Since you will be serving the needs of not only our internal product managers, but also our clients who pay us a healthy fee to improve their business results, you need to be someone who knows how to play nice with others. In other words, you have the qualities of a trusted advisor, one who is credible, reliable, and client-oriented. You can explain complicated marketing concepts, methods, and metrics in a simple way to smart health-care professionals who would rather heal people than do marketing. In other words, you can sell an idea to smart people, and then implement it.",-1,Revelation Health LLC,Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
30,Account Based Marketing Manager,$110K (Employer est.),"ABM Manager
The Account-Based Marketing Manager will work closely with sales teams to identify target accounts and create personalized marketing campaigns to build awareness, drive penetration and increase leads.
We’re looking for a senior, strategic, and commercially minded account-based marketer who will be responsible for defining and delivering marketing initiatives that generate a new sales pipeline and expand on existing opportunities within target accounts. Working closely with our sales teams, you'll play a key role in growing our ABM marketing function.
Responsibilities
· Strategy; create and execute multi-touch account-based marketing plans that focus on demand generation and deal acceleration within our most strategic accounts, including 1:1, 1: few, and 1: many initiatives to help achieve sales revenue goals.",2.6,"inVia Robotics
2.6",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
31,Brand Marketing Assistant Manager,$110K (Employer est.),"At Dexter, knife-making is our DNA. We believe in obsessing over the details. For over 200 years, we have proven that doing things right generates the highest quality cutlery. A family-owned company, we are driven by the knowledge that our customers rely on Dexter knives, all day, every day, to deliver excellence in the workplace. Our dedication to quality has propelled us to become the largest manufacturer of professional cutlery in the United States. We strive to constantly perfect all aspects of our craft to enable our customers’ success. We are growing and the opportunities for career-growth at Dexter continue to flourish.
The Marketing department at Dexter partners with cross-functional teams and external agencies to drive the customer experience and business results. A day in the life of a Dexter marketer may involve a mix of marketing communication, project management, and product development. We are looking for versatile candidates that are passionate about driving the customer experience and product roadmap through the lens of the customer.",-1,"Dexter-Russell, Inc.","Sturbridge, MA",-1,-1,-1,-1,-1,-1
32,Account Based Marketing Manager,$110K (Employer est.),"Who are we?
At CybelAngel, we see beyond perimeters to protect businesses from the most critical digital threats. Our 180+ team members around the world provide cybersecurity solutions to Fortune Global 500 companies. Our advanced software, and our expert cyber analyst team, detect and resolve critical threats, long before they fall into the hands of cyber criminals.
It’s only the beginning. At CybelAngel, our capabilities expand every day to cover new risks and new possibilities. Beyond perimeters. Join us!
With offices in Boston, Paris, and London, CybelAngel’s global footprint allows for a thriving hybrid and remote work environment. We are proud of our culture of ambition and high commitment to ethics.",4.1,"CybelAngel
4.1",Remote,51 to 200 Employees,2013,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD)
33,"Marketing Director, Sounds True Books and Audio",$110K (Employer est.),"Do you want to work with a group of people striving to create a wiser and kinder world? We value being of service, exceptional teamwork, authentic connection, being direct and kind and honoring human dignity while having a commitment to growth and transformation. Sounds True, founded in 1985, is a multimedia publisher specializing in spirituality, holistic living, and transformational learning. We are seeking a full-time Marketing Director to join our team.
The Marketing Director will be responsible for directing marketing strategy, tactics, and processes for all book/audio launch campaigns. They will work closely with the VP of Sales & Marketing to measure and meet sales/revenue goals. They will also provide key input on overall department strategy, including scaling for growth.
Responsibilities:
Design and execute innovative multi-channel marketing campaigns in collaboration with authors, editorial, sales, and publicity teams",3.1,"Sounds True
3.1","Louisville, CO",51 to 200 Employees,-1,Company - Private,Motion Picture Production & Distribution,Media,$5 to $10 million (USD)
34,Marketing Manager,$110K (Employer est.),"Marketing Manager
JOB DESCRIPTION
JOB SUMMARY:
Due to our tremendous growth, Spice World is searching for a Marketing Manager to join our fast-paced team. Reporting to the CMO, this individual will be responsible for driving the growth of our core business while developing a robust innovation pipeline. The Marketing Manager will be a key contributor who is comfortable with marketing strategy but is also willing to execute the tactical elements of the marketing plan.
POSITION RESPONSIBILITIES:",3.7,"SPICE WORLD
3.7","Orlando, FL",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
35,Product & Marketing Manager,$110K (Employer est.),"Top Must Haves for the Ideal Candidate:
5+ years of experience as a product manager within the Architectural product industry.
Excellent analytical and problem-solving skills with strategic ability to translate strategy into action.
Solid presentation skills with the ability to multitask.
Bachelor’s degree in marketing, business, engineering, or related field.
Company Overview: Our client isa leading manufacturer and distributor of products for building markets. They serve many customers in a variety of industries in all 50 states and globally.",-1,Harvard Group International,Remote,-1,-1,-1,-1,-1,-1
36,Creative Manager,$110K (Employer est.),"Company Vision
MadCap Software is changing the way organizations around the globe are creating and delivering content to their customers and employees with leading companies such as Illumina, Nestlé, VISA, Hewlett Packard, and Sony using our products, Madcaps’ software applications are used to create user support sites, online Help, corporate intranets, knowledge bases, policy & procedure manuals, video tutorials, training guides and more.
Our customer-centric approach means we listen to our customers, understand their needs, and develop innovative solutions that make creating, managing and delivering content easier, faster and more cost-effective.
Position Summary",3.9,"MadCap Software, Inc.
3.9",Remote,51 to 200 Employees,2005,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
37,Marketing Manager - Events,$110K (Employer est.),"More and more people of all ages are following their creative passions to find balance, express themselves, and create a sense of accomplishment.
Golden Peak Media’s mission is to help fine artists and crafting artisans by inspiring, educating and connecting them throughout their journey. Through streaming workshops, on-demand classes, print publications, the most vetted and trusted patterns, podcasts, competitions and events, Golden Peak helps millions of people explore their passions and take their craft to the next level.
Marketing Manager - Events
Golden Peak Media is looking for a Marketing Manager – Events to lead the marketing for our live and virtual events. As the Marketing Manager you will plan, prioritize, and execute the event marketing initiatives for our Yarn, Bead and Jewelry, Quilting, Art and Sewing communities, that make up the Golden Peak Media portfolio. This includes our live consumer events, virtual events, and luxury retreats, as well strategizing Golden Peak Media’s presence at B2B conferences and events. This role will work closely with marketing leadership, community marketing managers, event operations, and content leads to determine the key events we should participate in, what activations will reach our target audiences, and prove ROI.",-1,Golden Peak Media,"Denver, CO",-1,-1,-1,-1,-1,-1
38,Marketing Manager,$110K (Employer est.),"BEFORE YOU APPLY
Record a short video using loom.com and send it with your application. Tell us about yourself, what you enjoy, and why this position interests you. Keep it short and show us who you are! This is required and shows us that you care. Otherwise, your application will likely be rejected.
===
Summary
Welcome to the highest-rated, fastest-growing website solution in the insurance industry. Our ActiveAgency platform, priced at $250/month, is being used by 1,100+ insurance agencies across the country and around the world. On average, a new agency signs up every day.
We have an outstanding reputation for service, innovation, and attention to detail. We are certified as a Great Place to Work and have won numerous awards, including Fastest Growing Companies, Business of the Year, and more.",-1,"Forge3, Ltd.",Remote,-1,-1,-1,-1,-1,-1
