,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,PCA Personal Care Assistant,Employer Provided Salary:$14 - $15 Per Hour,"Cedarbrook Village is a new Senior Living that opened in September of 2020! Come join our team and be a part of this new and exciting adventure as we welcome our residents through the front door. Applicants must love working with the senior population and strive to provide excellent care.
We are offering on the job staff training to become a Personal Care Assistant. No certifications are required. At least one year of home care experience preferred.
Provide personal care services, assistance support and supervision to Residents. Assist Residents with activities of daily living; including bathing, dressing, eating, toileting, hygiene, activities and mobility.
If you love working with the elderly and being able to spend quality time engaging with them while at work, then you'd enjoy working at Cedarbrook Village. We are a locally owned company and have tremendous support from our senior management team. Come work for a company that truly values it's employees and strives to provide an excellent working atmosphere.",-1,Cedarbrook Village @ Ware,"Ware, MA",-1,-1,-1,-1,-1,-1
11,Personal Care Assistant,Employer Provided Salary:$15 Per Hour,"HMS School for Children with Cerebral Palsy is recruiting for FULL-TIME Personal Care Assistants for 3pm to 11pm shifts and weekends. We are seeking nurturing individuals to provide care and support to medically fragile students with complex medical needs in our school residence.
Our Personal Care Assistants provide high quality physical and emotional care to students. They assist students by performing or facilitating tasks they cannot do themselves and encouraging independence when appropriate. PCA staff participates in classroom, therapeutic and recreational settings and, after school hour activities.
Candidates must possess a High School Diploma or equivalent and be at least 21 years old. CPR Certification and PA Department of Education background clearances will be required before starting to work. Experience working in pediatric or adult residential settings is a plus.",-1,HMS School for Children with Cerebral Palsy,"Philadelphia, PA",-1,-1,-1,-1,-1,-1
12,Personal Care Assistant/Certified Nurse Assistant,Employer Provided Salary:$10 - $10 Per Hour,"Summary: Provides various personal care and related paraprofessional services in accordance with an established plan of care. Provides for the personal needs and comfort of patients in their homes.
Essential Functions
The PCA/ CNA will provide services to assist functionally impaired persons to remain in their home by providing assistance with the following:
· Activities of daily living,
· Housekeeping,
· Laundry,",-1,The Helping Hand Personal Care Services,"Hazlehurst, MS",-1,-1,-1,-1,-1,-1
13,Personal Care Assistant (PCA),Employer Provided Salary:$11 - $13 Per Hour,"The Special Needs Department of Individual Support Home Health Agency provides in home care to disabled and developmentally disabled clients, and employs dependable, caring, trustworthy people like you. We provide hands on care to help our clients be independent in their own homes.
Part time and full time hours available!
Must have valid driver's license.
$500.00 hiring bonus paid after 6 months of employment!
Job Type: Full-time
Pay: $11.00 - $13.00 per hour",2.2,"Individual Support Home Health Agency
2.2","Portland, IN",501 to 1000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
14,Personal Care Attendant (PCA),$22K - $35K (Glassdoor est.),"PERSONAL CARE ASSISTANT P3:
Solaris is looking for the right people who have compassionate hearts and are open to learning skills that are the foundation of quality care for our residents. There are also potential opportunities to grow into a Certified Nursing Assistant and beyond!

Solaris Healthcare is hiring dedicated people with a heart to serve for the Personal Care Attendant (PCA) role.

All training for this temporary position will be provided by the company!

Have you been displaced from a position in the hospitality industry due to COVID-19? We can help! In this role you will assist the nursing team make a difference and impact the lives of our residents by providing everyday caregiving support like:


Must be a minimum of eighteen (18) years of age

Must be able to read, write and speak the English language",3.2,"Solaris HealthCare Charlotte Harbor
3.2","Port Charlotte, FL",51 to 200 Employees,-1,Company - Private,Health Fundraising Organizations,Non-Profit,$5 to $10 million (USD)
15,Personal Care CNA or Resident Assistant,Employer Provided Salary:$19 Per Hour,"Barclay Friends is excited to announce that we are now actively recruiting for our new state of the art personal care building PRESTON. Preston will offer the following: Personal Care, Memory Care, and Residential Living.
Stemming from our Quaker inspired values, we offer a family-like atmosphere in a setting of vibrant gardens, Barclay Friends offers quality care for older adults in the West Chester community. We are always seeking caring individuals to support an environment that promotes mutual respect, acceptance, and teamwork. We encourage a fun, unified, professional atmosphere with our residents being at the center of all we do. As a company that values diversity, equity, and inclusion, Barclay Friends is dedicated to searching for and hiring individuals of all backgrounds and experiences. Barclay Friends is creating an environment where everyone celebrates an inclusive culture and a sense of belonging where all can thrive. We encourage all to apply for this position.",4.8,"Barclay Friends
4.8","West Chester, PA",51 to 200 Employees,-1,Self-employed,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
16,Personal Care Assistant,Employer Provided Salary:$40K,"We are seeking a full-time personal assistant to work Monday through Friday from 9:00 - 5:00 (no weekends). Responsibilities include, but not limited to:
Light Housekeeping
Laundry
Scheduling appointments
Accompany to appointments
Manage calendar
Running various errands as needed (grocery shopping, etc...)
Light cooking and meal prep",-1,Confidential,"Austin, TX",-1,-1,-1,-1,-1,-1
17,Personal Care Aide/Caregiver ($1000 Sign-On Bonus),-1,"Are You Looking for a Rewarding Opportunity? Join our Team!! Plus $1000 Sign-On Bonus!

NO EXPERIENCE NEEDED—Just need to be caring and hard-working- WE WILL TRAIN YOU!
Providence Place of Drums is seeking to recruit compassionate individuals who are looking to make a difference! A Caregiver assists the elderly residents of Providence Place Senior Living as resident assistant, a dining server and sometimes as a good friend. Our residents range in care from Independent Living (needing little or no assistance) to Personal Care (needing some help with dressing, bathing or mobility) to those needing memory care in a specially designed dementia neighborhood. We are committed to developing our co-workers and treating our residents the way we would want our grandparents to be treated!
Starts at $13.00 - $16.50 depending on shift. Must be able to work EOW/EOH",3.5,"Providence Place Senior Living
3.5","Drums, PA",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
18,Personal Care Aide (PCA),Employer Provided Salary:$11 - $14 Per Hour,"Responsible for carrying out duties assigned by the Personal Care Manager to ensure that residents receive the highest quality of personal care.
· Assist, encourage and instruct residents with basic life skills, including social, recreational, and daily living skills.
· Assist, encourage and instruct residents to maintain clean and safe living environment.
· Assist, encourage and instruct residents in the dining room (i.e. serving drinks, cutting food and cleanup).
· Assist, encourage and instruct residents with dressing and grooming, including helping with dressing and undressing, combing hair, and nail care.",-1,"Rockhill Manor, Inc.","Kansas City, MO",-1,-1,-1,-1,-1,-1
19,"CNA ""licenses Requiered""PCA (Patient Care Assistant)",Employer Provided Salary:$16 Per Hour,"Bathing/Bañarse
Dressing/ Vestir
Eating/Feeding /Comer / Alimentacion
Grooming/Aseo
Mobility/Walking /Movilidad / Caminatas
Toileting/Bowel And Bladder Care/ Higiene Personal / Cuidado Del Intestino Y De La Vejiga
Transferring/Transferencia
Cueing/Reminders For Self-Medication Administration/ Cue / Recordatorios Para La Administración De Medicación",-1,Hartford Elderly Services,"West Hartfrd, CT",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
20,Personal Care Assistant (PCA) CNA,Employer Provided Salary:$9 - $10 Per Hour,"We provide the highest quality of home healthcare for love ones. Personal care providers assist persons with disabilities, the elderly and convalescents with daily living activities either in a person’s home. Duties may include but not limited to daily household chores like making beds, washing dishes, doing laundry, preparing meals, helping patients with personal care, observing the evolution of health condition, and administering medicines.
Job Types: Full-time, Part-time
Pay: $9.00 - $10.00 per hour
Schedule:
10 hour shift
12 hour shift",-1,"Precious & Hope Healthcare, LLC","Bishopville, SC",-1,-1,-1,-1,-1,-1
21,Patient Care Assistant,$31K - $45K (Glassdoor est.),"Our mission is to continue the teaching and healing ministry of Jesus Christ. Our core values are compassion, excellence, humility, integrity, justice, teamwork and wholeness.
Qualifications:
High School Diploma or GED required
Successful completion of an approved Certified Nursing Assistant (CNA) program or completion of School of Nursing Fundamentals required
Minimum six months nursing assistant experience preferred
Basic Life Support (BLS) certification from American Heart Association required
Knowledge of unlicensed assistant personnel scope of practice for healthcare required
Able to speak, read and write legibly in English (and Spanish preferred); use computer, printer and software programs necessary to the position, e.g., Outlook, electronic medical record, electronic event reporting program; operate and troubleshoot patient care equipment required for the position; perform basic patient care activities using proper body mechanics and safety precautions; relate and communicate positively, effectively and professionally with others; be consistent in following policies; work calmly and respond courteously when under pressure; orient and teach employees new to PCA position; accept direction; collaborate with RN to problem solve; perform duties with supervision; perform basic math functions; manage multiple patient assignments effectively; organize and prioritize workload; problem solve; recall information with accuracy; pay close attention to detail; hear sufficiently for general conversation in person and on the telephone; identify and distinguish various sounds associated with the work place; see adequately to read computer screens, medical records and written documents necessary to position; discern temperature variances through touch; exhibit professional behavior at all times",-1,Loma Linda University Health,"San Bernardino, CA",10000+ Employees,1967,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
22,Personal Care Assistant,Employer Provided Salary:$11 - $13 Per Hour,"About us
Care In Motion LLC is Personal Service Agency providing care for the elderly in their homes. Offering employees flexible schedules, competitive pay, bonuses, and monthly drawings for awesome prizes! Come join our team!
Position Description: A personal care assistant provides care for those who are unable to assist themselves with ordinary tasks such as grooming, dressing or eating, and also performs household chores. Applicants must be able to pass a background check and a drug test.
Essential Duties and Responsibilities of a Personal Care Assistant:
Performs personal hygiene tasks such as bathing, brushing teeth and washing hair
Reminds clients to take their medications",-1,Care In Motion LLC,"Gary, IN",-1,-1,-1,-1,-1,-1
23,Personal Care Attendant (PCA),$26K - $39K (Glassdoor est.),"The Pines has a great opportunity in its Assisted Living Residence, which is a 10 Bed residential care home that provides Quality and Compassionate Resident Centered Care to the residents we serve. We're located in Beautiful Lyndonville, VT. We are currently accepting applications for a Personal Care Attendance. Full or Part Time available.
As a Personal Care Attendant, your primary role includes:
· Working under the general supervision of the Residential Care Manager
· Assisting residents with activities of daily living
· Daily documentation
· Light housekeeping",-1,The Pines Rehabilitation & Health Center,"Lyndonville, VT",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
24,Caregiver/Personal Care Assistant - Live-In,Employer Provided Salary:$29 Per Hour,"Don't just make a living, make a difference!
We're seeking people who want to make a difference in the lives of seniors and build meaningful relationships. Comfort Keepers provides in-home care that improves a senior's quality of life and enables independent living at home. As a caregiver you will assist our senior clients with personal care, companionship, medication reminders, mobility assistance, meal preparation and light housekeeping among other activities.
Why work for Comfort Keepers?
When you join Comfort Keepers, you become part of one of the most successful and respected companies offering non-medical in-home care services for seniors. Comfort Keepers is a growing, vibrant organization with ground-floor opportunities for personal growth and development.",-1,Comfort Keepers,"Park Ridge, IL",1001 to 5000 Employees,1998,Franchise,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
25,Personal Care Assistants (PCA),-1,"Vancrest of Urbana- Assisted Living
Personal Care Assistants (PCA)
SIGN ON BONUS UP TO $2000
We live out our mission every day by delivering personalized care in our facility where resident' comfort and quality of life always come first. We are a community-based care facility delivering the highest level of care by people you know and trust. Simply put, we are Vancrest and we deliver. We are currently seeking personal care assistants to join our Vancrest of Urbana Assisted Living. The position of personal care assistant exists to provide light activities of daily living and medication assistance to our assisted living residents.
Position Details:
1st, 2nd & 3rd Shift Availability
Full Time & Part Time",3.7,"Vancrest Health Care Centers
3.7","Urbana, OH",1001 to 5000 Employees,-1,Self-employed,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
26,PCA Personal Care Assistant,-1,"We are currently looking to add to our team for full-time and part-time PCA Personal Care Assistant positions!
All Shifts available
New Wage Scale!
Are you a caring person?
Do you want the chance to make an impact in our seniors lives?
The opportunity to build long-lasting relationships with residents, families and other team members awaits you!",-1,Keystone Place at Buzzards Bay,"Buzzards Bay, MA",-1,-1,-1,-1,-1,-1
27,Personal Care Aide **Sign On Bonus**,$22K - $34K (Glassdoor est.),"Are You Looking for a Rewarding Opportunity? Join our Team!!
NO EXPERIENCE NEEDED—Just need to be caring and hard-working- WE WILL TRAIN YOU!
Providence Place of Dover is seeking to recruit compassionate individuals who are looking to make a difference! A Caregiver assists the elderly residents of Providence Place Senior Living as a caregiver, a resident assistant, a dining server and sometimes as a good friend. Our residents range in care from Independent Living (needing little or no assistance) to Personal Care (needing some help with dressing, bathing or mobility) to those needing memory care in a specially designed dementia neighborhood.
If you like helping the elderly, you are reliable and you are willing to work as part of a great team, Providence Place may be the perfect workplace for you. We are committed to developing our co-workers and treating our residents the way we would want our grandparents to be treated!",3.5,"Providence Place Senior Living
3.5","Dover, PA",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
28,PCA Personal Care Assistant,-1,"Provides services to clients in their places of residence that includes, but is not limited to, certain “hands-off” care. “Hands-off” care includes: providing and encouraging socialization; encouraging a mild exercise program; encouraging medication compliance through timely reminders to take medications; supervising the safety of the patient/client when bathing, toileting, and dressing; assisting with grocery-shopping; and performing light housekeeping chores. Night monitoring of clients if required. Additional duties may be provided at hiring.
Training Provided
Minimum Requirements
Night and weekends required
Oral and written communication skills
Knowledge and skills in educating clients in daily living skills
Observation and decision making skills
Willingness to use personal transportation in work capacity
Knowledge of mental health isues/training or related work experience would be beneficial
Lifts and carriers 25+lbs
Assists clients walking around, getting up and down
Able to get down and work on hands and knees",-1,Happier Days Private Duty Services LLC,"Burlington, NC",-1,-1,-1,-1,-1,-1
29,Personal Care Aide Needed,Employer Provided Salary:$15 Per Hour,"PCA Personal Care Worker (Caregiver) Needed
Nancy's Home Care is a growing, exciting agency, located on the South Side of Chicago, (Beverly/Evergreen Park Area). We are looking for compassionate, dependable and committed caregivers to help our clients with activities of daily living. We service clients primarily on the South Side of Chicago and South Suburbs. Home Care Duties with Nancy's Home Care include: help with meal preparation, light housekeeping, medication reminder, ambulatory assistance, and some personal care assistance, such as grooming.
Work Remotely
No
Job Types: Full-time, Part-time, Contract",-1,Nancy's Home Care,"Chicago, IL",-1,-1,-1,-1,-1,-1
30,Caregiver/Personal Care Assistant/Homemaker,$16 Per Hour(Employer est.),"Don't just make a living, make a difference!
We're seeking people who want to make a difference in the lives of seniors and build meaningful relationships. Comfort Keepers provides in-home care that improves a senior's quality of life and enables independent living at home. As a caregiver you will assist our senior clients with personal care, companionship, medication reminders, mobility assistance, meal preparation and light housekeeping among other activities.
Why work for Comfort Keepers?
When you join Comfort Keepers, you become part of one of the most successful and respected companies offering non-medical in-home care services for seniors. Comfort Keepers is a growing, vibrant organization with ground-floor opportunities for personal growth and development.",-1,Comfort Keepers,"Melrose Park, IL",1001 to 5000 Employees,1998,Franchise,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
31,PCA Personal Care Assistant $$Sign on Bonus$$,$16 Per Hour(Employer est.),"Job description
We are looking for a competent personal care assistant to assist residents with activities of daily living on all shifts. The fulfillment and satisfaction that comes with helping others surpass the challenges of this job. If you’re a compassionate, positive person who isn’t afraid to work hard, then this is a job for you. We expect you to be polite and a good communicator. If you are interested in becoming a Certified Nursing Assistant, we will help you with the process. If this sounds like you, then this is the job for you.
Responsibilities
Support clients who can’t move on their own
Help clients dress, bathe, eat etc.",-1,UNIVERSAL HEALTHCARE GREENVILLE,"Greenville, NC",201 to 500 Employees,-1,Self-employed,-1,-1,Unknown / Non-Applicable
32,Personal Care Assistant (PCA),$16 Per Hour(Employer est.),"POSITION IMMEDIATELY AVAILABLE
SPECIAL NEEDS
PERSONAL AIDE/TUTOR
(A SPECIAL OPPORTUNITY)
Position:
We are looking for a Personal Aide for our 24-year old son who has Cerebral Palsy and related disabilities. He is non-ambulatory (he will stand and step with support for transfer purposes) and non-verbal but is otherwise very healthy and has no medical issues that require skilled nursing.",-1,"Springfield Assets, LLC","Poland, OH",-1,-1,-1,-1,-1,-1
33,CAREgiver / CNA / Personal Care Aide- Multiple Shifts!,$16 Per Hour(Employer est.),"FirstLight Home Care is seeking CAREgivers/CNAs to add to our growing team! Our employees are our greatest asset and we work with them to find a schedule that works best for them.
The ideal candidate is dependable, trustworthy, excellent communication skills, & a friendly demeanor.
You may help clients with a variety of tasks. Responsibilities may include:
Helping clients with daily functions, such as dressing or taking a bath
Assisting with mobility and/or the use of daily devices such as walkers, wheelchairs, gait belt, or hoyer lift
Preparing and serving meals
Provide companionship and conversation",3.9,"FirstLight Home Care
3.9","Bluffton, SC",1001 to 5000 Employees,2010,Franchise,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
34,Caregiver / Resident Assistant / Personal Care Assistant / CNA -- BLF,$16 Per Hour(Employer est.),"Award Winning Culture-Join a Family, Serve with the Best
US Top 50 Place to Work-Aging Services—Fortune magazine
Great Place to Work certified 3 consecutive years
Are you a CNA looking for both meaning and a career? Do you have a servant’s heart and are you committed to making a difference every single day? Then we want to talk with you!
We offer good pay, comprehensive benefits, low drama, and high enthusiasm for what we do.
Benefits include:
Respect for every role and every person
Complimentary meals and paid meal time",-1,Benton House of Bluffton,"Bluffton, SC",-1,-1,-1,-1,-1,-1
35,Personal Care Assistant (Non Certified) Paid training to become a licensed CNA!,$16 Per Hour(Employer est.),"Position Summary:
The Personal Care Assistant Non Certified is responsible for providing routine daily nursing care to assigned patients (after successful completion of a competency skills checklist) under the direct supervision of a licensed nurse in accordance with all applicable laws, regulations, and Life Care standards.

Education, Experience, and Licensure Requirements:
Must possess a high school diploma or equivalent
Must be currently enrolled in a State approved CNA program
Must have CPR certification upon hire or obtain during orientation. CPR certification must remain current during employment.
Specific Job Requirements:

An Equal Opportunity Employer",3.0,"Life Care Center of Winter Haven
3.0","Winter Haven, FL",10000+ Employees,1970,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
36,CNA/PCA Caregiver,$16 Per Hour(Employer est.),"Job Description:

Rewarding, flexible, high-paying job with great benefits such as healthcare, paid time off and more. Part time and full time positions available.

Day to Day Responsibilities:

Our Caregivers work directly with clients in their homes. They provide services ranging from companionship, meal preparation, transportation, and medication reminders to transferring, bathing, dressing and other personal care.",4.8,"Commonwise Home Care
4.8","Williamsburg, VA",51 to 200 Employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
37,Personal Care Aide (PCA),$16 Per Hour(Employer est.),"Do you want to make a difference in the life of a senior?

Calyx Living is actively seeking energetic Personal Care Aides (PCA)'s for our BRAND NEW assisted living community located in beautiful North Durham off the Eno River and just minutes from Duke University, the Durham Bulls Athletic Park and the American Tobacco Campus in downtown Durham's vibrant entertainment district. Personal Care Aide (PCA)'s assist and provide direction to residents with personal care needs, including but not limited to monitoring self-administration of medication, insuring resident hygiene, obtaining and recording residents vital signs, maintaining safety of residents, completing incident reports, assisting with meal services and observing residents for any changes in conditions. If you're a caring person who is enthusiastic about making an impact in the lives of seniors, we want you!
Must have a ""safety first"" attitude towards all of our residents and stuff, including to be routinely tested and vaccinated against COVID-19 as well as other infection diseases.",-1,Calyx Senior Living,"Durham, NC",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
38,Personal Care Attendant (PCA),$16 Per Hour(Employer est.),"Personal care attendant for gentleman at Lake O' the Pines. Small mobile home. 6 hours per week. Days and hours negotiable. Housekeeping, shopping and laundry. Washer and Dryer are in the home.
Contact Sharon or LaTarsha if interested 903-665-6131.
Job Type: Part-time
Pay: $8.50 per hour
Experience:
caregiving/direct patient care: 1 year (Preferred)
License:",3.5,"First in Pediatrics Home Health Care, Inc
3.5","Jefferson, TX",1 to 50 Employees,-1,Unknown,-1,-1,Unknown / Non-Applicable
39,Personal Care Attendant,$16 Per Hour(Employer est.),"Required Daily Task:
Be responsive to elders needs at all times and follow their instructions.
Assisting toileting and other hygiene including dental, hair and make-up.
Assist in changing clothes/ pick out clothes for the next day.
Light meal preparation.
Assist with medication management.
Assist with wound care.
Light housekeeping.
Assist with exercise (PT/OT or walking with the walker 3X daily)",4.1,"Thomas J Henry Law, PLLC
4.1","San Antonio, TX",201 to 500 Employees,1993,Private Practice / Firm,Legal,Accounting & Legal,Unknown / Non-Applicable
