,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
15,Hair Transplant Surgeon,-1,"National Hair Centers, an internationally recognized leader in the hair restoration industry for over 45 years, is growing and looking to expand our team with another qualified hair transplant surgeon.
We are looking for:
Experienced surgeons only. No new graduates or fellows will be considered.
MD or DO surgeons encouraged to apply
Any surgical specialty considered
Board certification preferred
The surgeon will be an independent contractor. Can be part-time or full-time. Residency in the Phoenix metro area is a plus, but not a requirement. Please submit a cover letter and include your salary requirements. Qualified surgeons will be contacted right away.?",-1,National Hair Centers,"Phoenix, AZ",1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
16,"Plastic Surgeon/Tampa, Florida (Willing to Relocate)",-1,"Looking for a board certified Plastic Surgeon with at least 1 year experience and portfolio of work to show, to join a premiere liposuction clinic in Tampa, Florida. Primary focus of the Plastic Surgeon will be to do liposuction cases, but will also need to perform general cosmetic surgery cases.
Plastic Surgeon preferably to have experience in doing awake tumescent liposuction. Artistic skill and vision is a must.
Opportunity to make up to $2,000,000 or more is realistic depending on the ability and desire to perform.
Our clinic success is based on high patient satisfaction and exemplary quality of work which will be of utmost importance in our selection. We cater to a wide geographic area locally, and have a very high out of state and international clientele.
Job Type: Full-time
Pay: $800,000.00 - $2,000,000.00 per year",-1,Artlipo Plastic Surgery,Florida,-1,-1,-1,-1,-1,-1
17,Oral Surgeon - All Smiles Dentistry,Employer Provided Salary:$188 Per Hour,"All Smiles Dentistry is looking for a full time Oral Surgeon to join our team!!
All Smiles Dentistry is committed to providing the highest quality Dental Care in the industry. We will provide our patients with the highest level of service possible; before, during and after treatment. We will continue to train and educate or staff on the latest products, trends and techniques. Our staff will work in a clean, efficient and professional manner. We strive for excellence in everything we do.
Provided:
Clinical autonomy to diagnose and treat patients
Opportunities for partnership
Industry leading Continuing Education opportunities",-1,All Smiles Dentistry,"Port Saint Lucie, FL",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
18,General or Vascular Surgeon,-1,"Job Summary
Busy vein center in Brooklyn and Staten Island, NY is looking for a General or Vascular Surgeon. Previous experience in vein procedures is helpful but not necessary. Good Pay, Health Insurance & Great 401K Plan.
Job Types: Full-time, Part-time",-1,Laser & Varicose Vein Treatment Center,"Brooklyn, NY",-1,-1,-1,-1,-1,-1
19,Orthopedic Surgeon - Spine and/or Extremities,$108K - $309K (Glassdoor est.),"Orthopedic Surgeon - Spine and/or Extremities

Houston ,TX

Our Surgery group is committed to helping our patients achieve their optimal level of function as quickly as possible. We are looking for a dedicated Orthopedic Spine Surgeon or extremities to help us achieve this! Apply today!

Your expertise in acute care will bring relief to those who often have little hope that they will ever feel fully well again.

Orthopedic Surgeon - Spine and/or Extremities - Benefits












Orthopedic Surgeon",-1,MASC Medical,"Houston, TX",1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
20,Veterinary Surgeon,Employer Provided Salary:$120K - $180K,"Excellence in Care. With Love.
Independently owned. Multi-specialty. Collaborative approach to patient care. Focus on wellness for team members. Opportunity for team-based approach for quarterly bonuses.
Learn more about us by watching our hospital video!
https://youtu.be/YHfVfHufi-M
Overview:
Four Seasons Veterinary Specialists is an independently owned AAHA accredited specialty, critical care and emergency hospital that opened for business in Loveland, in March of 2014. This is an opportunity for a veterinary surgeon interested in being an integral and active part of a growing practice. We are looking for people who are motivated and excited to be part of the process: collaborative, creative and flexible. We are a warm, vibrant, family-oriented hospital that provides high quality, exceptional patient and client care, in tune with our vision and mission.",2.2,"Four Seasons Veterinary Specialists
2.2","Loveland, CO",1 to 50 Employees,-1,Private Practice / Firm,-1,-1,Less than $1 million (USD)
21,Neurological Surgeon,-1,"Looking for your next locum tenens opportunity? Look no further! A corporation in Montana is looking for a neurological surgeon to begin coverage in late January 2022. Hours include 24 hour call coverage shifts (7a - 7a).

Cases you will be handling include non-life or limb threatening conditions, eg, small traumatic SAH (subarachnoid hemorrhages), non-operative ICH (intracerebral brain hemorrhages), facet fractures, and more. There is a chance for an extension with this opportunity. This facility uses Meditech EHR. Interested?

Contact us today!",3.1,"Barton Associates
3.1",Montana,501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
22,Glaucoma Surgeon,-1,"Job ID:
AC-VA-3503r14
Location:
Richmond, VA
Multi-specialty, MD/DO practice is thriving in Richmond, VA. The practice has a one of a kind opportunity for a Glaucoma Specialist! Excellent environment, staff, and an extremely efficient practice.
Richmond, VA offers so much for families of all ages! Local arts, attractions, museums, and tons of breweries. If you are an outdoor lover – enjoy The James River, biking/running trails, state parks and the Dominion Riverrock!
State of the Art Practice",5.0,"ETS Recruit: Vision
5.0","Richmond, VA",1 to 50 Employees,2001,Unknown,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
23,Cosmetic Surgeon,-1,"Cross Illinois off of your bucket list with this locum tenens opportunity! A surgery center is looking for a cosmetic surgeon to begin coverage immediately. Hours include 7a - 5p for 2-3 days a week. Cases you will be seeing include face lifts, ear pinning, chin augmentation, eyelid surgery, fat transfer, brow lifts, nose surgery, liposuction, tummy tucks, arm lifts, Brazilian Butt Lifts, thigh lifts, hand & foot procedures, breast augmentation, breast lifts, and female/male breast reduction procedures.

There is a chance for an extension with this opportunity. This facility uses Cerner. Feel free to contact us today to learn more!",3.1,"Barton Associates
3.1",Illinois,501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
24,Plastic Surgeon,-1,"A facility in Florida is looking for a locum tenens plastic surgeon to provide coverage for two weekends per month beginning in October. The provider's cases include BBL, Tummy Tuck, Breast Lift with Saline, Breast Lift with Silicone, Mommy Make over with Liposuction and Breast Lift, Liposuction 360, Breast Reduction, Breast Lift (No Implant), and Breast Augmentation (With Saline implant).",3.1,"Barton Associates
3.1",Florida,501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
25,SUPERVISING PHYSICIAN - DERMATOLOGIST OR PLASTIC SURGEON,-1,"OPEN POSITION:
- Supervising Physician
- Dermatologist or Plastic Surgeon
SCHEDULE:
- 2 to 4 Hours per Week
- Work from Home
- Set Own Schedule
OFFICE HOURS:
9:00am to 6:00pm
COMPENSATION:
- Monthly Stipend, negotiable based upon experience
- 1099 Independent Contractor Status",-1,Sisu Aesthetic Clinic,"Miami, FL",-1,-1,-1,-1,-1,-1
26,"Cornea, Cataract, and Refractive Surgeon – Ophthalmologist",-1,"Job ID:
MJ4122COr1
Location:
Denver, CO
Rare opportunity in Denver!
Physician owned; ophthalmology group is looking for an associate who has completed a cornea fellowship. This is a full-time position with a partnership track. The practice has an excellent reputation in the area and a loyal patient base. The work environment is laid back and extra care is taken to provide a great patient experience and maintain a great work life balance for the physicians and staff.
The practice has a significant number of cornea referrals and engages in cornea clinical trial research, so it is imperative that the new associate be comfortable with doing cornea cases and seeing external disease. The full surgical scope of the position will include cataract surgery and refractive surgery. A new associate will start with patients on their schedule. The clinic has a single site and will have its own surgery center next year. Surgery is currently done in a nearby surgery center.",5.0,"ETS Recruit: Vision
5.0","Denver, CO",1 to 50 Employees,2001,Unknown,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
27,Doctor of Dental Surgery,Employer Provided Salary:$88 Per Hour,"Greetings Doctor and thank you for your interest in our office. We are a well established practice in the community with great patient flow and retention. Working with a strong and motivated front and back office team. There are 3 experienced and capable RDAs to assist you with achieving great patient care and services, and a highly capable Office Manager/TC. Please submit your CV and we'll reach out to you to provide all pertinent details and to answer all of your questions. We can then proceed with an in person and/or working interview as is mutually convenient and agreed.'
'
Work Remotely
No
Job Types: Full-time, Part-time",-1,Dental Specialists of Riverside,"Riverside, CA",-1,-1,-1,-1,-1,-1
28,Vascular Surgeon Opportunity,-1,"Community Hospital located just South of Boston, 45 minutes from Providence RI is seeking an experienced Vascular Surgeon to join an existing team of Vascular Surgeons. Award winning private nonprofit organization recognized for our Quality and Safety.
Benefits:
Competitive starting two-year base guarantee, then lucrative w/RVU and quality-based compensation
Sign-on and relocation bonus if applicable
403(b)Retirement Plan
Malpractice Insurance occurrence-based
Benefits include one week of CME time and yearly reimbursement up to $3,000",5.0,"Northeast Healthcare Recruitment
5.0","Brockton, MA",1 to 50 Employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD)
29,General Surgery Physician,Employer Provided Salary:$550K,"Salary: Market related
Reference: JN -082021-25220
General Surgery Opportunity in Illinois - $550,000 Salary + Bonus
Join One of the Regions Most Respected Hospitals
75th MGMA Percentiole Base salary $550,000 + RVU Incentives + $50,000 Sign-On + Relocation
Well Established Patient Base
Shared Call with Collegial and Dynamic Team
Hospital Employed with Guarantee for Full Agreement Term
Job Requirements: Physician with MD/DO degree – Board Certified or TRULY Board Eligible with a valid medical license",2.4,"Curative
2.4","Macomb, IL",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
30,Oral Surgeon,$175 - $250 Per Hour(Employer est.),"We are looking for an exceptional Oral Surgeon to join our growing team in a private office in Davie, FL.
Requirements:
- Be detail-oriented, patient, and able to handle difficult situations.
- Demonstrate outstanding communication, analytical, and problem-solving skills to ensure that patients receive the highest standard care possible.
- DDS/MD degree
- Certified by the American Board of Oral and Maxilo Facial Surgery
-State of Florida License required",-1,Dr M Center,"Doral, FL",-1,-1,-1,-1,-1,-1
31,Oral Surgeon,$175 - $250 Per Hour(Employer est.),"Alderwood Family Dental in Lynnwood, WA is actively seeking a talented and enthusiastic Oral Surgeon to see patients at our established General Dentistry practice as available, 1-2 days per month. We maintain a large, loyal patient-base and are excited about the potential to provide our patients with the privilege of being seen by a specialist in our location for the sake of comfort, convenience, and continuity of care. The commitment for this opportunity can be catered to the Oral Surgeon’s availability and desired arrangements. We are open to collaboration and intend to provide competitive compensation for this opportunity.

If you are an Oral Surgeon interested in adding a few days per month in a state-of-the-art dental practice, look no further!
Requirements & Preferences
Certificate in OMFS",3.2,"Signature Dental Partners
3.2","Lynnwood, WA",51 to 200 Employees,2000,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
32,General Surgeon,$175 - $250 Per Hour(Employer est.),"General Surgeon
Denver, CO, Full Time or Part Time.
ProHealth Wound Care invites you to apply to join our wound care team. We are seeking Wound Care Physicians, Doctor of Medicine (MD) or Doctor of Osteopathic Medicine (DO) with a passion for and an interest in providing wound care to patients in the post-acute and long-term care setting.
As the leading and fastest growing wound care practice we credit our success to our team's ability to achieve exceptional patient outcomes, exceed client expectations, and align with the goals and objectives of our practice.
As a member of ProHealth, you'll enjoy a compensation plan that includes a competitive base salary with uncapped earning potential, plus the benefits of:",-1,ProHealth One,"Denver, CO",-1,-1,-1,-1,-1,-1
33,Plastic Surgeon or Cosmetic Surgeon,$175 - $250 Per Hour(Employer est.),"Our Centers: Plastic Surgery office
Sono Bello Body Contour Centers is seeking Board Certified or Board Eligible Plastic Surgeon / Cosmetic Surgeon for our AAAHC accredited surgical center. We currently have a position open for a full or part time physician.This position is perfect for a surgeon who would like to supplement their practice with additional volume. Sono Bello has built our brand as a national leader of body contouring procedures /plastic surgery / cosmetic surgery completing over 250,000 procedures since 2008.
We focus on taking care of the management concerns so that our doctors can focus on the patient. We are committed to patient safety, delivering exemplary results and having patients leave with a positive experience. We are proud to uphold the satisfaction of our patients and employees thus we focus on finding Plastic Surgeons with similar values.",-1,"Aesthetic Physicians, PC",Ohio,-1,-1,-1,-1,-1,-1
34,Oral Surgeon,$175 - $250 Per Hour(Employer est.),"Seeking a full-time Oral Surgeon to assist with our heavy patient load in Utah. We have a knowledgeable and qualified staff that will ensure a headache-free, busy schedule. We specialize in All-On-4 and other surgeries. Compensation may be production/collection based, or salary depending on experience.
-Opportunity for partnership over time with the added ease and comfort of a skilled mentor every step of the way
-State of the art digital equipment in beautiful facilities
-Established schedule
-Referral and marketing system in place --Patients Day 1",-1,Confidential,Utah,-1,-1,-1,-1,-1,-1
35,Orthopedic Surgeon,$175 - $250 Per Hour(Employer est.),"Well established Ortho/Rehab group seeking an Orthopedic Surgeon to join our group. Offices in boroughs and Nassau and Suffolk county. Excellent opportunity, Must have New York State License. Please send CV.
E-MAIL REMUME
Job Type: Full-time
Benefits:
Health Insurance
Paid Time Off
Medical Specialty:",-1,ISLAND MUSCULOSKELETAL CARE MD PC,"Valley Stream, NY",-1,-1,-1,-1,-1,-1
36,Oral Surgeon or GP Exodontist 1day/month,$175 - $250 Per Hour(Employer est.),"Nuvo Dental is seeking an Oral Surgeon 1day/month or a GP who specializes in surgery for 3rd molar extractions and possible implant placement. Our GPs will do PO checks and restorative phase of implants. Competitive compensation based on adjusted production. State of the art facility with patient-care focused staff. Insurances accepted in office: PPO only, no contracts with HMO or Denti-cal.
Job Types: Part-time, Contract
Pay: $2,100.00 - $10,000.00 per month
Work Location: One location",-1,Nuvo Dental,"Union City, CA",1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
37,Oral Surgeon,$175 - $250 Per Hour(Employer est.),"Looking for motivated Oral Surgeon for Part Time positions in our Multispecialty offices. Offices have modern equipment, CBCT, Diode Laser, Itero Scaner, Implant Systems.
Job Type: Part-time
Pay: $1,000.00 - $1,500.00 per day
Schedule:
8 hour shift
Work Location:
Multiple locations",-1,Your Smile Dental,"Long Island City, NY",-1,-1,-1,-1,-1,-1
38,Plastic Surgeon Physician,$175 - $250 Per Hour(Employer est.),"Calling all Plastic Surgeons! Looking for a new locum tenens assignment? Our client, located in IL, is looking for a Plastic Surgeon Physician (MD) to fill an open role starting immediately. The ideal provider will be comfortable performing 5+ procedures/shift, 80% liposuction, but also breast augmentation and tummy tucks.

Should be licensed in IL. Provider must be available to work 3-5 days/week depending on scheduled surgeries. There may be a chance for extension. Apply now to learn more about this exciting opportunity!",3.1,"Barton Associates
3.1",Illinois,501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
39,Oral Surgeon,$175 - $250 Per Hour(Employer est.),"*Sign-On Bonus Available*
Who We Are!
At Castle Dental, we are looking for a high caliber traveling Oral Surgeon who is dedicated to serving patients and providing quality dental care. If you are seeking clinical autonomy with the backing of a full support team and the latest technology, we have the ideal opportunity for you in Chattanooga, Cleveland, Knoxville and/or Nashville.
At Smile Brands we believe culture matters. We believe that happier teams lead to happier patients, and we’ve got the happiest team in the dental industry. The organization has been recognized on Glassdoor’s Best Places to Work list three years in a row – in fact, we are the second highest ranked healthcare provider in the U.S.
Job Requirements:",4.3,"Smile Brands
4.3","Knoxville, TN",5001 to 10000 Employees,1998,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
40,Orthopedic Surgeon,$175 - $250 Per Hour(Employer est.),"Ready for your next locum tenens opportunity? Our client in Wyoming is seeking a surgeon to start in October. The selected locum can expect to work 8a-5p Tuesdays and Wednesdays every two weeks. The provider will work and then take call for the ER, which is relatively rare.

Procedures include total knees, total hips, and arthroscopic procedures. Contact Barton to learn more!",3.1,"Barton Associates
3.1",Wyoming,501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
41,Oral Surgeon,$175 - $250 Per Hour(Employer est.),"If you love keeping teeth healthy, patients happy, and smiling, then we are the place for you! Our growing private practice is looking for a motivated and ambitious Oral Surgeon to join our team of dental enthusiasts.
Make a Smile is a privately owned practice with multiple locations in the greater Sacramento area. We have proudly served our local communities since 2004, and are still growing!
We value creating an office culture in which our team can thrive. By utilizing state of the art technology, we not only produce better results, and create a more productive work environment, but are also able to focus our time and energy on our ultimate goal- helping our patients to feel happy, healthy, and comfortable.
We have CBCT,and Digital Xrays. Our highly trained staff work hard to provide professional assistance, balanced with an upbeat, positive attitude.",-1,Make a Smile Dental,California,-1,-1,-1,-1,-1,-1
42,Physician: General Surgeon Needed in Florida | JOB-2705277,$175 - $250 Per Hour(Employer est.),"Live and work in sunny Florida, between the Gulf and Atlantic coasts, just outside Orlando. You will have easy access to Orlando's International Airport, famous parks, world-class golf, boating, and fishing.
Contact your personal consultant to tell them what you are looking for in a new position. CompHealth can make finding great opportunities simple, less stressful, and personalized to fit your needs. We have phenomenal relationships with facilities around the country, and a team dedicated to helping you with every step of the hiring process.
Please contact Sharon Wilmot directly at 866-612-4941 or email your CV and references to CompHealth.
Quick Facts:
Competitive salary with RVU bonuses offered and benefits",-1,CompHealth,Florida,501 to 1000 Employees,1979,Company - Private,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
43,Physician: General or Plastic Surgeon Needed for Hair Transplant Opportunity in Colorado | JOB-2712502,$175 - $250 Per Hour(Employer est.),"CompHealth is assisting a hair transplant group with their search for a general surgeon or plastic surgeon to be trained to become a hair transplant surgeon in Colorado. They need an additional physician to take over for a retiring physician. The schedule is 5 days per week from 7:30 am to 5 pm. Typically, the physician will do 2 to 5 procedures in the morning and then see consults in the afternoon. They welcome board-certified or board-eligible candidates with at least 2 to 3 years of experience. CompHealth has a dedicated licensing team that can help you obtain a CO medical license, if necessary. Training would be in Beverly Hills, CA or NYC.
This is an independent contractor position where compensation in based on revenue. The company covers marketing, overhead, and support staff expenses.
This is an excellent opportunity to work with a great organization where you can share your skills and expertise. With access to the largest bank of permanent positions nationwide, CompHealth will help you find a surgery job opportunity that truly matches your criteria. For more information on this or any other available job, contact CompHealth today.",-1,CompHealth,Colorado,501 to 1000 Employees,1979,Company - Private,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
44,Neurological Surgery Physician,$175 - $250 Per Hour(Employer est.),"Salary: Market related
Reference: JN -092021-25443
Neurosurgery Opportunity
Level II Trauma Facility
Southern California

Join 3 collegial neurosurgeons in one of California's busiest neuroscience practices. Work with a fantastic balance of support an autonomy, practicing medicine at your own pace to provide the highest quality of care available.
Busy multidisciplinary practice includes 3 neurosurgeons and 3 neurologists",2.4,"Curative
2.4","Palmdale, CA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
