,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
13,Family Nurse Practitioner,Employer Provided Salary:$125K - $175K,"**** $20,000 Signing Bonus! ****
We are looking for....
Curious, intelligent and resourceful primary care providers able to follow evidence-based medicine guidelines and genuinely care about patient’s well-being. Physicians, Physician Assistants and Family Nurse Practitioners who simply want to do the right thing with a company truly revolutionizing healthcare delivery are invited to apply today! Must have 1 year experience in Urgent and/or Primary Care.
We are...
MY DR NOW, the future of healthcare. A privately-owned, tech-enabled, primary care platform delivering an unprecedented level of accessibility and cutting-edge approach to healthcare today. Growing steadily and substantially since inception in 2007, MY DR NOW is innovating primary care via outpatient, mobile house call, and telemedicine channels. At MY DR NOW, we invite you to join the providers pioneering modern medicine while simultaneously getting back to basics and doing what you do best.",2.8,"MY DR NOW
2.8","Chandler, AZ",201 to 500 Employees,2007,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
14,Physician Assistant or Nurse Practitioner,Employer Provided Salary:$37 - $97 Per Hour,"Central Piedmont Urgent Care is looking to hire a full-time PA/NP to work in our clinics. We have two clinics, Siler City and Randleman, that are a short drive from the Triangle region and Greensboro. Both clinics are open seven days a week. We offer on-site lab testing, and have digital X-rays capabilities in-house. We do see COVID-19 patients each day. ER, urgent care, or family medicine experience preferred. Bilingual is a plus. Must be board certified and hold a current North Carolina medical license.
Visit our website at www.centralpiedmonturgentcare.com for more information about our clinic.
Job Type: Full-time
Job Types: Full-time, Part-time
Pay: $37.00 - $97.00 per hour",-1,Central Piedmont Urgent Care,"Siler City, NC",-1,-1,-1,-1,-1,-1
15,Certified Family Nurse Practitioner,Employer Provided Salary:$90K - $120K,"AFC Urgent Care is looking for Nurse Practitioners who enjoy their calling, treating patients with quality compassionate care and dignity. We offer our ARNPs the chance to focus on patient care. Issues such as office systems, billing responsibilities, collections, and bill paying are all handled for the providers.
If you are looking for the type of freedom and autonomy of practicing medicine in your own office, but without the heavy administrative burden normally associated with establishing your own practice, AFC Urgent Care may be right for you. you will have state-of-the-art equipment to treat your patients. The best team to assist you in quality medical care!
The ideal candidate would have Urgent Care experience. Family Medicine, ER, Urgent Care preferred. Ability to work independently.
We have FT, PT and contract positions available.",2.8,"AFC URGENT CARE
2.8","Saint Petersburg, FL",201 to 500 Employees,1982,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
16,Nurse Practitioner for Saturday Mornings Only Part-Time Position,Employer Provided Salary:$60 - $70 Per Hour,"Great opening for experienced, ""people person"" to join our team. Responsibilities include medically qualifying people to our program. Requires excellent communication skills in what can be a fast-paced environment. Seeking applicant with minimum 2 years experience, and who can commit to working Saturday mornings. Hours are SATURDAYS 9:00 am - 2:00 pm (5 hours/week). This is an excellent opportunity for someone looking for a few extra hours per week. We have been established for over ten years. We offer a supportive environment for both our clients and staff.
Interested? Please send us your resume!
Job Type: Part-time
Pay: $60.00 - $70.00 per hour",-1,Drs Weight Loss,"Woodstock, GA",-1,-1,-1,-1,-1,-1
17,Hospitalist Physician Assistant or Nurse Practitioner,Employer Provided Salary:$200K - $240K,"Earn over $200K plus per year as a Hospitalist Physician Assistant/APP.
Delphi Healthcare is well experienced in Hospitalist & Emergency medicine. Our staff has been providing excellent high quality care to our patients, long term career satisfaction for our physicians and cost-effective provider staffing since 1995. Being a unique organization that is physician managed and owned, Delphi Healthcare understands the importance of
We are looking for a 1st Chair (High Level) Hospitalist Physician Assistant or Nurse Practitioner. The APP will have at least 5 plus years of experience with inpatient medicine and the ability to work independently. We offer 12 & 24 hour shifts!
Practice Description:
The hospital offers a full range of medical specialties and advanced diagnostic capabilities. As a practicing provider with our group, you will enjoy a cohesive team atmosphere built on communication and cooperation.",1.7,"Delphi Healthcare
1.7","Carthage, NY",1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
18,Nurse Practitioner,Employer Provided Salary:$120K - $135K,"To improve the health and quality of life of nursing home residents by caring for their unique medical, social and emotional needs.
THE OPPORTUNITY:
Provide collaborative primary care and services to a panel of Longevity Health Plan- ISNP members.
Conduct comprehensive assessments, develop and deliver the member’s plan of care, and attend nursing facility care team meetings
Focus on treating in place, use clinical practice guidelines to guide treatment decisions and document members health status and diagnoses
Provide education and guidance on best practices to effectively care for patients",-1,"LiveWell Choice, LLC","Denver, CO",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
19,Family Nurse Practitioner,Employer Provided Salary:$77K - $151K,"NO VACCINE MANDATE OR MASKS REQUIRED FOR EMPLOYMENT
We want to help as many people as we can without the use of drugs or surgery. Medications are needed at times but getting to the route of the problem is our goal.
State of the art therapies and treatment using the newest age procedures.
Job Types: Full-time, Part-time
Pay: $77,155.00 - $150,707.00 per year
Benefits:
401(k) matching",-1,Cathy Boyd Physical Medicine,"Beckley, WV",-1,-1,-1,-1,-1,-1
20,Covid-19 NP and PA,Employer Provided Salary:$40 Per Hour,"MedX Staffing is hiring PA's and NP's
MedX hires you as Independent Contractor (1099)(W9)
We pay on a weekly basis.
We are hiring in the following locations:
Bethesda, MA
Contract to start on 11/15/21
The COVID-19 Testing and Vaccination staff participates in operating a site to provide testing and vaccination to individuals. NP's and PA's will also perform health assessments, other vaccinations, physicals, diagnose and treat common illness and work with minor procedures.",-1,"MedX Staffing, INC","Bethesda, MD",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
21,Nurse Practitioner,Employer Provided Salary:$85K - $160K,"Physician Job Description:
Senior Health Associates is a large group specialty practice providing care to patients in LTC facilities throughout South Carolina. We are currently recruiting for providers to join our growing team in Florence, SC . Schedules are flexible and negotiable, but no more than Monday - Friday 8-5. Call is shared among 14 providers and completely from home.
Please give us a call anytime to discuss our positions.
Requirements:
Must have current, unrestricted state licensure and certification, DEA, and prescriptive authority or ability to obtain all of the above
Applicants should have a high level of comfort with EHR and comfort level to practice without on site supervision",-1,Senior Health Associates,"Florence, SC",-1,-1,-1,-1,-1,-1
22,Nurse Practitioner - Virtual,Employer Provided Salary:$100K - $130K,"Tia is a full-stack women's healthcare business that builds products, tools and services to help every woman be her own patient advocate and get meaningfully better healthcare. Our latest product is the Tia Clinic — a ""one-stop-shop"" for female health with gynecology, primary care and wellness under one roof, and one health record. We’re putting the soul back in medicine, one patient and one provider at a time.
As a mission driven team, we’ve rallied so that patients & providers might be able to experience healthcare with greater satisfaction, less frustration & improved outcomes, which means not just upending operational models, care models and technology, but entirely redefining the emotional journey of each team member as we experience this journey together.
Read more about Tia’s:
Products: https://asktia.com/app/",4.2,"Tia
4.2","Los Angeles, CA",51 to 200 Employees,2017,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
23,Telemedicine Family Nurse Practitioner,Employer Provided Salary:$112 Per Hour,"ADHD Online, LLC
Job Title: Telemedicine Nurse Practitioner
Job Summary:
ADHD Online, LLC is a nationwide company based out of Grand Rapids, MI. We have created a proprietary logic-based asynchronous e-visit platform, which allows our psychologists to complete ADHD assessments for adults and children remotely. We have expanded our services to include prescription management of ADHD and are seeking talented Nurse Practitioners licensed in Georgia, Texas, Missouri, Wisconsin, California, Tennessee, Kentucky, Pennsylvania, Connecticut, Maine, and Virginia with experience in telemedicine.
Are you tired of the corporate culture of medicine, endless in-basket work and the constant chaos of the office? Do you have an inflexible schedule that keeps you from your family? We are offering an opportunity to get your life back and enjoy being a Nurse Practitioner again.",-1,ADHD Online,Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
24,Physician Assistant/ Nurse Practitioner,Employer Provided Salary:$45 Per Hour,"We are a multiple provider facility that's well established in our community. This position can be full or part time. We are an award winning team that strives to be the most patient centered and accessible facility in the four state area. We believe in a holistic and integrated approach to healthcare. We are currently provide services such as PRP and IV therapy and we have begun transitioning those and other services in to our newly started med spa and have begun the process of branding and marketing for this new venture. We serve as a family medicine office for all ages and we often take the patients that are too complicated for other offices. We also offer walk in urgent care type visits for all ages. We stay open late and we cover weekends and holidays as well as offering telemed options. We offer a wide variety of procedures and we have an on site lab. As much as we value our clients and wish to be accessible as much as possible, we also value our staff and realize a good work balance is healthy for everyone. We work in shifts and rotate holidays and weekends and work very well as a team. We are looking for new team members as we grow and we're looking for the best of the best. We can't wait to meet our new members!",-1,ADVANCED FAMILY MEDICINE AND WELLNESS CENTER,Kansas,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
25,"MD's, DO's and NP's needed immediately for Las Vegas",Employer Provided Salary:$250 Per Hour,"Licensed healthcare providers needed immediately for innovative home health. General and family medicine experience. Excellent pay and hours.
'
Commission Only:
Base pay starting at $250 per patient.
Work Location:
Multiple locations
Work Remotely
No",-1,House Med Inc.,"Las Vegas, NV",-1,-1,-1,-1,-1,-1
26,Nurse Practitioner or Physician's Assistant,Employer Provided Salary:$95K - $110K,"About us
Kidney Care Center of Georgia is a company in HEALTH_CARE_MEDICAL in Georgia. We are collaborative and autonomous.
Our work environment includes:
Casual work attire
Wellness programs
Advanced Practice Provider (Acute Care NP or PA) –
Kidney Care Center of Georgia – Northeast Georgia’s Premier Nephrology group is expanding.",-1,Kidney Care Center of Georgia,Georgia,-1,-1,-1,-1,-1,-1
27,Telehealth Outpatient Cardiology CHF Nurse Practitioner,Employer Provided Salary:$145K - $170K,"Currently seeking a Telehealth Outpatient Cardiology CHF Nurse Practitioner (NP) for a CHF Heart Monitoring company
Location: Remote (in Arkansas)
Full time traditional clinical office hours schedule 8:30am-5:30pm/40 hour work week
Health Insurance: Competitive Medical, Dental, Vision Plan
Responsibilities of Telehealth Outpatient Cardiology CHF Nurse Practitioner (NP):
Oversee the monitoring of patient vitals, symptoms and labs in collaboration with our team of RNs and MDs
Provide management recommendations – with an emphasis on initiating and titrating guideline directed medical therapy (GDMT) - based on vitals, symptoms and labs in collaboration with our team of RNs and MDs",-1,CHF INDUSTRIES,Oklahoma,-1,-1,-1,-1,-1,-1
28,Nurse Practitioner,Employer Provided Salary:$110K,"Nurse Practitioner:
· Help provide primary care to patients.
· Perform physical exams and patient observations.
· Record patient medical histories and symptoms.
· Create patient care plans and contribute to existing plans.
· Order, administer and analyze diagnostic tests.
· Monitor and operate medical equipment.
· Diagnose health issues.",-1,Ortho Sport and Spine Physicians,"Jackson, MS",-1,-1,-1,-1,-1,-1
29,Virtual Nurse Practitioner (Telehealth),-1,"An excellent primary care telehealth platform is looking for a technologically-savvy and progressive Nurse Practitioner to round out our team. We leverage data, technology and operational rigor to optimize outcomes while offering highly-personalized care.
As part of our clinical team, you'll provide affordable, comprehensive and relationship-based care to our patients throughout the U.S. while giving yourself the time to pursue other endeavors.
Here's what you'll do:
Provide best-in-class care for our patients through a digital-first setting by leveraging our home-grown technology and your excellent clinical judgment
Solve patient problems in an efficient, nimble manner by drawing on resourcefulness and a ""can do"" approach",-1,DirectShifts,Texas,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
30,PA/Nurse Practitioner Full Time,$91K - $106K (Employer est.),"PA/nurse practitioner full-time opportunity. 30 year established pain management practice with 5 offices and 10 providers seeks Georgia licensed PA/ Nurse Practitioner to provide office injections, i.e. trigger point, tendon, and joint injections along with non-opioid and opioid treatments in our Atlanta office located across from Atlanta Wellstar hospital. Clinic hours are Monday to Friday 8:30 to 4:30 no call no weekends. Competitive compensation package. Will train. Allscripts EMR experience is a plus.
Job Type: Full-time
Pay: $91,000.00 - $106,000.00 per year
Benefits:
Dental insurance",-1,"Rehabilitation Physicians of Georgia, PC","Atlanta, GA",-1,-1,-1,-1,-1,-1
31,Nurse Practitioner,$91K - $106K (Employer est.),"We are in need of a Nurse Practitioner to perform Certification Visits on our patients. The successful candidate would be available to travel throughout our local service area and must be a Licensed Nurse Practitioner.
We are fast-growing Palliative & Hospice Care provider.
An Advanced Practice Registered Nurse who, operating within the framework of the mission and philosophy of Hospice, evaluates and manages patients and provides nursing care to patients. She/he works with the Interdisciplinary Hospice Team including the Hospice Medical Director to gather, document, and share clinical findings to determine continued hospice eligibility, physical status and function within the scope of APRN practice. The Hospice APRN will perform the face-to-face encounters for hospice patients no more than 30 days prior to the start of the 3rd benefit period (180 days recertification) and then again every 60 days thereafter.",3.2,"Colorado Palliative & Hospice Care
3.2","Colorado Springs, CO",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
32,Full or P/T Nurse Practitioner (MUST have 5 years experience),$91K - $106K (Employer est.),"Experienced Nurse Practitioner or Physician Assistant needed for a very busy primary care office in Hyannis, MA. Must be able to work independently.
The Nurse Practitioner will provide comprehensive outpatient care, sharing responsibilities and collaborating with the physician in the care of patients. Duties include primary care for patients in the practice (outpatient visits only, no hospital inpatient work), regular communication with patients’ in-person, by mail, e-mail or phone; and referral for specialty care when needed.
Required Education, Experience and Skills: Certification eligible as a Family or Internal Medicine, Current MA License, DEA, Mass Controlled Substance Registration and CPR Certification, 5 years experience in primary care.
Competitive pay. Profit sharing plan makes this position among the highest paid in Massachusetts for experienced applicants who can work independently and able to handle a full schedule of patients daily.",-1,Medical Office,"Hyannis, MA",-1,-1,-1,-1,-1,-1
33,ARNP Pyschiatry,$91K - $106K (Employer est.),"ARNP Behavioral Health/Nurse Practitioner –
$10,000 Sign on bonus and $15,000 Relocation Assistance
You already love the Northwest. Why not love your career, too? The Everett Clinic is looking for a licensed and experienced ARNP to join our exceptional medical staff. Join our supportive and collegial team of more than 30 physicians, ARNPs, counselors and support staff specializing in behavioral health. Mental Health Services are a key component of our comprehensive, coordinated patient care that’s integrated into both hospital and outpatient clinic settings throughout our family of services. Call is handled by ACPs and counselors on a rotating basis. The Everett Clinic, known for innovation and forward thinking, provides high quality individual, group and family counseling.
Job Summary: Practices in an integrated care facility committed to the wellness of the patient population, with an emphasis on quality of care. The strongest applicant will have graduated from an accredited school of nursing, hold a current Washington state license as an Advanced Registered Nurse Practitioner, and have a minimum of three years of professional nursing experience in a clinic setting. This position includes a standard four to five-day workweek, and could include an optional one Saturday a month rotation, depending on the needs of the department.",3.7,"The Everett Clinic
3.7",Remote,501 to 1000 Employees,-1,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
34,Board Certified Family Nurse Practitioner/Physician Assistant,$91K - $106K (Employer est.),"We are seeking an NP/PA to become a part of our growing team! Our company is looking to add another compassionate, caring, and motivated Nurse Practitioner/Physician Assistant to our team to provide an exquisite quality health care for people in medically under-served communities. We offer competitive pay and flexible scheduling.
Responsibilities and Duties
Diagnose and treat acute, episodic, or chronic illnesses
Prescribe all necessary medications and treatments
Perform comprehensive physical examinations of patients
Develop and implement patient management policies and procedures
Facilitate referrals to other healthcare professionals and medical facilities",-1,StatCare Urgent Care Clinic,"Beeville, TX",-1,-1,-1,-1,-1,-1
35,Physician Assistant or Nurse Practitioner- Orthopedics (Sports),$91K - $106K (Employer est.),"OrthoGeorgia is seeking an Orthopedic Physician Assistant/Nurse Practitioner to work with a fellowship trained Orthopedic Sports Surgeon in our Macon office. The Physician Assistant will assist the physician in office and hospital settings, independent clinics seeing patients with a variety of orthopedic injuries and illnesses, assisting in the operating room as needed, and performing emergency room and hospital consultations. Candidates should be flexible and have a strong desire to work both independently and as a team member. Excellent assessment skills and a strong work ethic are required. We offer a competitive salary commensurate with experience, bonus and an excellent benefits package.
This position requires:
Completion of an accredited Nurse Practitioner program or Physician Assistant program.",3.5,"OrthoGeorgia
3.5","Macon, GA",201 to 500 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
36,Nurse Practitioner Or Physician Assistant – Hospitalist,$91K - $106K (Employer est.),"A Collegial Practice Where You Can Thrive
As an advanced practice provider (APP) with Sound Physicians, you will work in an environment that promotes the Sound core values of integrity, teamwork, service, quality, and innovation enjoying a sustainable career with programs consistently staffed to levels that facilitate a manageable workload for our hospital teams. At Sound Physicians, we recognize the value that you bring when you are empowered to work at the top of your license. We invest in robust onboarding and training as you assimilate into a new role at a new hospital. We support you to provide the excellent care you long to give each patient through ongoing professional development and ongoing feedback on your clinical performance.
Winchester Medical Center is a 445-bed non-profit hospital affiliated with Valley Health, a regional nonprofit organization supporting six hospitals allowing each facility partnership opportunities and access to resources otherwise unavailable to small rural hospitals. The hospital is a Level II trauma center and offers a broad spectrum of services including surgical, medical, and rehabilitative care including bariatrics, behavioral health, and cancer services.",3.7,"Sound Physicians
3.7","Winchester, VA",1001 to 5000 Employees,2001,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
37,Nurse Practitioner or Physician Assistant - Contract Work,$91K - $106K (Employer est.),"Job Summary
Seeking licensed NPs and/or PAs (Provider) who are licensed to practice in Wyoming to accept claimants who are applying for benefits in your own office. The Provider would ONLY be doing evaluations and not treating patients who are seeking benefits. There is no follow up, no prescribing, no on-call. We refer patients to you when you are available. Please note, you must have a clinic to see patients in.
Responsibilities and Duties
Provider will evaluate claimants who are referred by a federal disability program. The claimants will be interviewed and a full exam will be performed. The Provider will then type or dictate their reports and answer questions posed for each exam.",-1,"Consultative Examination Services, Inc.","Evanston, WY",-1,-1,-1,-1,-1,-1
38,Hospitalist Physician Assistant or Nurse Practitioner,$91K - $106K (Employer est.),"Delphi Healthcare is well experienced in hospitalist & emergency medicine. Our staff has been providing excellent high quality care to our patients, long term career satisfaction for our physicians and cost-effective provider staffing since 1995. Being a unique organization that is physician managed and owned, Delphi Healthcare understands the importance of providing exceptional medical care.
We are in need of a Hospitalist Physician Assistant or Nurse Practitioner to work the night shift at Gouverneur Hospital.
Practice Description:
The hospital offers a full range of medical specialties and advanced diagnostic capabilities, admissions, discharges, and consults. As a practicing provider with our group, you will enjoy a cohesive team atmosphere built on communication and cooperation.",1.7,"Delphi Healthcare
1.7","Gouverneur, NY",1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
39,"PHYSICIAN ASSISTANT, PA, APRN, URGENT or PRIMARY CARE to $155k+$20k Bonus",$91K - $106K (Employer est.),"APRN, NURSE PRACTITIONER, FNP - PHYSICIAN ASSISTANT
TWO OPTIONS READ ON*
OPTION 1 APRN or PA - NO WEEKENDS, NO EVENINGS, NO TAKEHOME WORK--ALL documentation is done on the premises.
& HAVE YOUR OLD & NEW TUITION PAID,
NO WEEKENDS, NO BEEPER. 4 (10) hour days or 5 days!!
State of art, your own Medical Assistant, 4 other providers to interface with and a Medical Director on site.",5.0,"New England Personnel, LLC
5.0","Waterbury, CT",1 to 50 Employees,-1,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
