,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Security Analyst,Employer Provided Salary:$45 - $113 Per Hour,"Security Analyst (SME)
JOB GRADE 27/28/29/30
***NO PER DIEM / TRAVEL AUTHORIZED***
****COVID-19 vaccine is a condition of employment with UCOR. All applicants must have received all required doses of the COVID-19 vaccine.****
***Need Q Clearance***
Special Job Requirements:
This position is to support implementation of the Design Basis Threat order.
The Security Analyst (Subject Matter Expert) provides security services and technical assistance to assigned project, jobsite, office, or functional/services activities. Assists in managing protection programs and complying with specific governmental standards
and/or regulatory requirements. Assists in developing and providing security master plans, security criteria, and technical information to assigned project, jobsite, office, or functional unit. Liaises with and maintains an effective working relationship with
assigned projects. Helps advise Security and project management concerning security program progress, problem areas, and remedial actions.",-1,Strategic Resource Alliance,"Oak Ridge, TN",-1,-1,-1,-1,-1,-1
11,Security Analyst,Employer Provided Salary:$89K - $124K,"Welcome to Riscure!
At Riscure, we help our customers to make Mallory go elsewhere. By looking for security vulnerabilities in devices, chipsets, firmware or software applications we help to protect brands and reputations, maintain consumer confidence, and avoid costly product recalls. We’re proud that manufacturers of mobile phones, smart meters, automotive subsystems and payment technology all rely on Riscure’s expertise. Our teams of technical and academic professionals are scattered all around the world, with office locations throughout the US, Europe, and Asia.
What does a day at Riscure look like?
We evaluate the security of the newest products that use embedded and smart card technologies, usually in teams of 2-4 security analysts. The main activities of the evaluation process include analyzing and learning about a device’s specifications, code or hardware, and locating the weaknesses and vulnerabilities. We advise clients as we test their products through critical parts of their development cycle or in the form of a detailed report at the end of a more standard evaluation.",-1,Riscure,Remote,-1,-1,-1,-1,-1,-1
12,IT Security Analyst,$55K - $107K (Glassdoor est.),"Discovery is at the heart of everything we do. Wherever you find us around the world, if you can think of a product, you can probably find it in our stores, which include TJ Maxx, Marshalls, HomeGoods, Sierra, Winners, Homesense, and TK Maxx. With variety comes plenty of happy surprises—our environment is ever-changing, and that’s just how we like it. Every day is an opportunity to discover something new about our business, our partnerships and even something exciting about yourself. Ready to Discover Different?
Posting Notes: Marlborough || MA
What you’ll discover
Inclusive culture and career growth opportunities
Global IT Organization which collaborates across U.S., Canada, Europe and Australia, click here to learn more",3.7,"TJX Companies
3.7","Marlborough, MA",10000+ Employees,1976,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD)
13,Information Security Analyst,Employer Provided Salary:$71K - $95K,"Information Security Analyst
Job Number: 182487

As an information security analyst within the Threat and Vulnerability team, you’ll support our efforts in the roll-out of Microsoft Defender E5 End Point to the Progressive enterprise. In this role, you’ll analyze events identified through our Enterprise Detection and Response (EDR) system. You’ll create and modify Microsoft Endpoint Management within InTune as well as create and modify Software Center Endpoint Protection within SCCM. This is a great opportunity for those that want to expand their knowledge in the information security realm using their knowledge of Cloud AWS. #LI-Remote


Must have Qualifications",3.9,"Progressive
3.9","Mayfield, OH",10000+ Employees,1937,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
14,Associate Cybersecurity Analyst,$64K - $119K (Glassdoor est.),"ADP is hiring an Associate Cybersecurity Analyst

As Associate Cybersecurity Analyst you will join a highly skilled team providing world-class network security assessments and consultation for ADP's Global Security Organization (GSO). This team is responsible for the execution of ADP’s global Compliance and Vulnerability Management Program (CVM) program across Cloud and on-premise data centers. Services provided to the organization include: Server & Cloud Compliance including vulnerability management & zero-day vulnerability response as well as secure OS build compliance.
You will focus on supporting server & cloud compliance processes in a large, complex environment by leveraging a variety of security tools and databases. Working closely with various product and technology teams, you will ensure our infrastructure meets and maintains the requirements of our compliance and vulnerability management program.
To succeed in this position, you’ll need a fundamental understanding of server operating systems as well as general understanding of data center and/or cloud infrastructure. Balance that with a desire to learn about new exploits, threats and security trends in a rapidly changing environment to help support the CVM program.

Like what you see? Apply now!
Learn more about ADP at tech.adp.com

We are a global leader in HR technology, offering the latest AI and machine learning-enhanced payroll, tax, HR, benefits, and much more. We believe our people make all the difference in cultivating an inclusive, down-to-earth culture that welcomes ideas, encourages innovation, and values belonging. A global Best Places to Work, DiversityInc® Top 50 Company, Best CEO and company for women, LGBTQ+, multicultural talent, and more, ADP has a deep commitment to diversity, equity, and inclusion. Learn more about ADP's commitment on our YouTube channel: http://adp.careers/DEI_Videos


Here's what you can expect on a typical day in the life of an Associate Cybersecurity Analyst at ADP. Support: Provide analysis, status reporting and oversight on any number of global remediation campaigns Risk Management: Evaluate risks/vulnerabilities to prioritize and mitigate them. Research: Stay up to date on a constantly evolving threat landscape including following recommended security best practices. Communicate: From working with technical teams to understand/solve security issues to summarizing status for management teams. Automation: scripting and working with large data sets to drive security initiatives. Challenges: Across hundreds of products and a large global infrastructure, no day is the same and we must be prepared to respond to challenges presented.

A college degree is great but not required. What's more important is having the skills and experience to do the job.


Team collaboration. Courage comes from how associates are willing to have difficult conversations, speak up, be an owner, and challenge one another's ideas to net out the best solution. Deliver at epic scale. We deliver real user outcomes using strong judgment and good instincts. We're obsessed with the art of achieving simplicity with a focus on client happiness and productivity. Be surrounded by curious learners. We align ourselves with other smart people in an environment where we grow and elevate one another to the next level. We encourage our associates to listen, stay agile, and learn from mistakes. Act like an owner & doer. Mission-driven and committed to navigating change, you will be encouraged to take on any challenge and solve complex problems. No tasks are beneath or too great for us. We are hands-on and willing to master our craft. Give back to others. Always do the right thing for our clients and our community and humbly give back to the community where we live and work. Support our associates in times of need through ADP's Philanthropic Foundation. Join a company committed to equality and equity. Our goal is to impact lasting change through our actions.

Apply today! >
https://youtu.be/ODb8lxBrxrY
https://youtu.be/IQjUCA8SOoA )
Diversity, Equity, Inclusion & Equal Employment Opportunity at ADP: ADP affirms inequality is detrimental to our associates, our clients, and the communities we serve. Our goal is to impact lasting change through our actions. Together, we unite for equality and equity. ADP is committed to equal employment opportunities regardless of race, color, genetic information, creed, religion, sex, sexual orientation, gender identity, lawful alien status, national origin, age, marital status, or protected veteran status. We support an inclusive workplace where associates excel based on personal merit, qualifications, experience, ability, and job performance.

ADP has a long, proud history of conducting business with the highest ethical standards and full compliance with all applicable laws. We also expect our people to uphold our values with the highest level of integrity and behave in a manner that fosters an honest and respectful workplace. Click https://jobs.adp.com/life-at-adp/ to learn more about ADP's culture and our full set of values.

Security, vulnerability management
Explore our COVID-19 page https://tech.adp.com/covid19/ to understand how ADP is approaching safety, travel, the hiring interview process, and more.
Diversity, Equity, Inclusion & Equal Employment Opportunity at ADP: ADP affirms that inequality is detrimental to our associates, our clients, and the communities we serve. Our goal is to impact lasting change through our actions. Together, we unite for equality and equity. ADP is committed to equal employment opportunities regardless of any protected characteristic, including race, color, genetic information, creed, national origin, religion, sex, affectional or sexual orientation, gender identity or expression, lawful alien status, ancestry, age, marital status, or protected veteran status and will not discriminate against anyone on the basis of a disability. We support an inclusive workplace where associates excel based on personal merit, qualifications, experience, ability, and job performance.
ADP has a long, proud history of conducting business with the highest ethical standards and full compliance with all applicable laws. We also expect our people to uphold our values with the highest level of integrity and behave in a manner that fosters an honest and respectful workplace. Click https://jobs.adp.com/life-at-adp/ to learn more about ADP’s culture and our full set of values.",4.0,"ADP
4.0","Roseland, NJ",10000+ Employees,1949,Company - Public,Consulting,Business Services,$10+ billion (USD)
15,Sr. Information Security Analyst,-1,"Sr. Information Security Analyst, Job, Full-Time
The University of Chicago is hiring a full-time Sr. Information Security Analyst for their Center for Translational Data Science department in Chicago, IL.
The Center for Translational Data Science at the University of Chicago is a research center pioneering the discipline of translational data science to advance biology, medicine, and environmental research. We architect ecosystems of large-scale commons of research data, computing resources, applications, tools, and services for the broader research community to use data at scale to pursue scientific inquiry and accelerate discovery. These growing data commons offer petabytes of rich research data to scientists across the world.
Job Summary",-1,The University of Chicago Biological Sciences Division,"Chicago, IL",-1,-1,-1,-1,-1,-1
16,Global Security Operations Center Analyst,Employer Provided Salary:$22 Per Hour,"Job Description
JOB SNAPSHOT - Now Hiring

Job Title: Global Security Operations Center Analyst
Location: Vernon Hills, IL

Shift & Hours: Split: Tues-Wed 3pm-11pm; Thurs-Fri 11pm-7am; Sunday 7am-3pm
Pay Rate: $22.00 / hr
Resume required.
Military background preferred.
Bachelor Degree or Continuing Education preferred.





GardaWorld is the world’s largest privately-owned security services company. We protect our clients’ staff and assets, wherever they are in the world. We offer different schedules, diverse work assignments spanning multiple industries and career advancement opportunities. We encourage diversity and are proud to be an equal opportunity employer. GardaWorld Security Services is looking for Security Officers to fulfill different assignments for our clients.",3.5,"GardaWorld Security Services U.S.
3.5","Vernon Hills, IL",10000+ Employees,1995,Company - Private,Security Services,Business Services,$2 to $5 billion (USD)
17,IT GRC Analyst,-1,"The IT Governance, Risk and Compliance (GRC) Analyst is a member of the IT Compliance & Risk team that supports companywide risk and governance programs. The IT GRC Analyst will be responsible for managing company technology compliance requirements, performing control reviews against industry standards, identifying and mitigating technology risks, and supporting the completion of various IT governance initiatives. The IT GRC Analyst will interact with business partners, technology team members, and external partners to help accomplish our team, department, and company goals. The position will report to the Director, Compliance and Risk within the I&T Department.
Job Tasks:
Assist in the management of company compliance requirements such as Sarbanes Oxley, data privacy laws including HIPAA and state laws, and industry certifications.",3.7,"AMN Healthcare
3.7",Remote,1001 to 5000 Employees,1985,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD)
18,Senior Cybersecurity Risk Analyst,$63K - $119K (Glassdoor est.),"Your Work Shapes the World!
Whether it be groundbreaking products, best in class solutions or creating a lifelong career, you can do the work that matters at Caterpillar. With a 95-year legacy of quality and innovation and 150 locations in countries around the world, your impact spans the globe.
At Caterpillar, a brand recognized the world over, your office could be closer than you ever realized. Caterpillar’s highly flexible work environment fosters a culture to inspire unconventional ideas to accomplish remarkable results. With life demands ever-changing, Caterpillar provides employees the autonomy to choose their work location based on their daily commitments and how/where they work most efficiently and effectively. It’s time to start building what matters most, your career!
When you join Caterpillar, you are joining a team of makers, innovators and doers. We are the people who roll up our sleeves and do the work to build a better world. We don’t just talk about progress and innovation. We make it happen. And we are proud of that because it helps our customers build and power the world we live in – the roads, hospitals, homes and infrastructure. Without a dedicated workforce Caterpillar could not effectively meet our customer’s needs. Join us.",5.0,"Caterpillar
5.0","Peoria, IL",1 to 50 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
19,IT Security Analyst,$52K - $102K (Glassdoor est.),"JOB DESCRIPTION
A well known financial company located in the Western suburbs is looking for an IT Security Analyst to join their growing team.

A company that has been in business for over 100 years is looking for an IT Security Analyst with 2+ years of experience to join their team. In this role you will be working in a team environment focusing on vendor and third party risk management. The role entails performing risk analysis and reviews when onboarding new clients and ensuring existing partners are following the company's standards. You will also be tasked with developing, documenting and supporting new compliance processes.

This position offers great growth potential with a profitable company, benefits and great work/life balance.",-1,SNI Technology,"Downers Grove, IL",201 to 500 Employees,1998,Company - Public,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
20,Sr Information Security Compliance Analyst,$55K - $119K (Glassdoor est.),"LOCATION: Greater Chicagoland Area near the Loop
OVERVIEW OF THE POSITION: Our client, one of Chicago's Best and Brightest Companies to Work for, is currently seeking a Sr Information Security Compliance Analyst. We really love working with this company because they pride themselves on being an outstanding workplace and strive for a true work-life balance.
RESPONSIBILITIES:
· Evaluate management and technical controls to ensure that security/compliance requirements are met by documenting processes/procedures.
· Track enterprise compliance across several security frameworks, including FISMA, NIST, and SOC 2.",4.5,"TeamBradley
4.5","Chicago, IL",1 to 50 Employees,-1,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable
21,Information Security Analyst,$59K - $142K (Glassdoor est.),"ALTA IT Services is a wholly owned subsidiary of System One, a leading provider of specialized workforce solutions and integrated services. ALTA is an established leader in IT Staffing and Services, for both government and commercial enterprises across the United States, specializing in Program & Project Management, Application Development, Cybersecurity, Data & Advanced Analytics, and Agile Transformation Services. Information Security Analyst Location: Remote Duration: Long Term Contract Description This role is specifically designated to support the Operational Risk Management (ORM) role for Issue Management. The Contractor Analyst will be experienced in risk management, risk and control self assessments (RCSA), standards, and enterprise Governance, Risk and Compliance (GRC) tool operations.

The Analyst will understand how ORM framework applies to the business and be able to articulate need for issue management. The Contractor Analyst will be responsible for supporting the daily operations of issue management and partnering with RCSA and control testing teams. Research, facilitate meetings, and support the business in ensuring issues are captured timely. Perform in depth and comprehensive gap analyses to determine the root cause of process gaps and regulatory compliance failures.

Responsibilities Attend meetings with stakeholders within IT and across the credit union to assess and encourage the need for submitting issues impacting information security. Aid in the development of action plans. Leverage various communications channels and conduct meetings to obtain required information. Work within the Logic Manager platform Support metrics and reporting around issues and event processes.

Aid the business units in understanding issue management. Keep current with Information Security best practices and industry trends, and communicate/apply these practices to policy improvements and compliance actions. Perform other duties as assigned. Qualifications Experience in the credit union/financial services industry with a focus on regulatory frameworks, information security assessments, and remediation activities Desired knowledge of NCUA, FFIEC, GLBA, NIST (including the Cyber Security Framework and 800 Series Effective planning and organizational skills Effective research, analytical and problem solving skills Strong verbal, written and interpersonal communication skills, including technical writing Desired Bachelor Degree in business, information systems or related field or equivalent work/military experience Ability to present findings and conclusions clearly and concisely Experience in working with all levels of staff, management, stakeholders, and third parties Ability to build effective relationships through rapport, trust, diplomacy, and tact Strong word processing and spreadsheet software skills Bank Secrecy Section Remains cognizant of and adheres to client’s policies, procedures and regulations pertaining to the Bank Secrecy Act.

For immediate consideration, please apply directly or contact Ryan Pustilnik at 301.740.2110 ALTA IT Services is an equal opportunity/affirmative action employer and considers qualified applicants for employment without regard to race, gender, age, color, religion, disability, veteran status, sexual orientation, or any other factor.",-1,ALTA,"Vienna, VA",51 to 200 Employees,1993,Company - Private,Telecommunications Services,Telecommunications,Less than $1 million (USD)
22,Remote IT Security & Vulnerability Analyst,Employer Provided Salary:$50 - $60 Per Hour,"This is a 6 month+ contract position and is fully remote. All work must be performed from a U.S. location. NO 3rd party candidates will be considered. Independent Contractors are welcomed to apply.
JOB DECRIPTION:
The primary function of an IIT Security & Vulnerability Analyst is to plan, coordinate, and implement company approved security measures for information systems. Regulate access to computer data files and prevent unauthorized deletion, modification, destruction or disclosure of information. A typical IT Security & Vulnerability Analyst is responsible for planning, coordinating and implementing security measures to safeguard the IS data and infrastructure.
Job Responsibilities:
Identify security vulnerabilities, issues and risks, and develop sustainable mitigation plans. Architect, design, implement, support, and evaluate security tools and services. Develop and integrate security policies and procedures to sustain remediation efforts. Adhere to security compliance standards. Develop and deliver security training materials, perform security awareness training . Evaluate, recommend and implement new security products.",-1,eSourceTechnical LLC,Remote,-1,-1,-1,-1,-1,-1
23,Info Security Analyst - SiteMinder,$53K - $101K (Glassdoor est.),"Grow your career as a Senior Technical Analyst with an innovative global bank in Irving, TX. Long-term contract with excellent growth potential. Will start working remotely until offices reopen, then will be required to be onsite 2-3 days per week. Will be responsible for supporting day to day operations on enterprise authentication and file transfer technologies.
Responsibilities:
Support business and work with System administrators, developers and analysts with troubleshooting issues related to CA SiteMinder/LDAP and Federation technologies.
Perform change management and incident management utilizing documented procedures.
Perform alert monitoring and follow documented resolution steps.
Document problem resolutions and publish knowledgebase.",4.6,"MATRIX Resources
4.6","Irving, TX",201 to 500 Employees,1983,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
24,Cyber Security Analyst,Employer Provided Salary:$100K,"Agency: FTC
Clearance: Public Trust
Onboarding Duration: 4-6 weeks
Contract/Perm: Perm
Location: Fully Remote for now (50% onsite and 50% Remote (potential for more) in near future)
Work Authorization: Green Card EAD / US Cit
Plusses :
Experience with any of the following technologies: Tenable Vulnerability Scanner, Windows Defender Antivirus, SolarWinds SEM, Carbon Black Protect",4.0,"Insight Global
4.0","Washington, DC",1001 to 5000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD)
25,IT Security Analyst / Engineer,Employer Provided Salary:$90 Per Hour,"Our customer offers automobile, homeowners, and other personal lines of insurance to members across 23 states and the District of Columbia. For decades, they’ve brought peace of mind to members by looking to protect their belongings, find solutions to problems, settle claims and get their lives back on track. With more than 100 years of history, our Customer is one of the most trusted brands in America.
Our customer is looking for an IT Security Analyst / Engineer on a contract basis to help support their ongoing business needs. The role will act as a Cyber and Data Protection analyst, as well as performing operational tasks daily. This role works closely with Cyber Protection Engineering, business teams, and infrastructure/platform teams to identify, track, and remediate open cyber risks for both cloud and systems in company-owned data centers.

What You’ll Do:
Ability to support and provide analysis for Host (End-Point), Network, and Data Protection security platforms and applications.

Actively participates in project activities, improvement of procedures and standards, and document Standard Operating Procedures or Runbooks.

Design, implement, and document, standard operating procedures for specific security tools, and technologies.

Collaborates with workstream engineers to create metrics, KPI’s and dashboards for on-demand and scheduled periodic reporting.

Writes situational analyses for high-risk threats and suggests appropriate courses of action for remediation.

Able to present technical and security concepts to non-technical audiences.

Fosters and maintains relationships with key stakeholders and our client IT units.

Assists in proactively developing security best practices procedures and processes within the security operations team and in conjunction with business and IT partners.

Analyze security toolset gaps, provide the problem statement, and supply requirements to Security Architecture for solution design.

Evangelize security within the business, IT teams, and be an advocate for customer trust.

Compile and analyze data for management reporting and metrics.

Able to be flexible and adaptable in an Agile working environment and be able to provide Security Analysis and Engineering capabilities.


Minimum 3 years operational experience with Cyber and Data Protection, Network Protection, and Endpoint Protection tools: for example - Qualys Configuration Manager, Tripwire, McAfee, MS Security tools, layer 2 firewalls, Web Application Firewalls, Microsoft Information Protection, etc.

Technical knowledge in security engineering, system and network security, authentication and security protocols, cryptography, and application security.

Development experience in C#, C++, Java, Python, or Linux scripting is a plus.

Solid understanding of various operating systems such as Microsoft Windows, Red Hat Enterprise Linux, Solaris, etc.

Overall knowledge of application development and Open Web Application Security Project (OWASP).

Certification(s) in industry-adopted security expertise areas such as Certified Ethical Hacker (CEH), Certified Information Systems Security Professional (CISSP), Certified Cloud Security Professional (CCSP), Certified Information Security Manager (CISM), or Certified Information Systems Auditor (CISA) preferred

Knowledge of forensics, network analysis, log analysis, systems hardening, encryption technologies, certificates, mobile, and web application security.

Proficient in troubleshooting, advanced debugging, and root cause analysis skills.

Knowledge in security engineering, network security, authentication and security protocols, cryptography, and application security.

Excellent written and oral communications skills.

Ability to write technical and non-technical documentation desired.


Bachelor’s degree or equivalent experience in Computer Science, Information Systems or related technical discipline.


M-F, 40 hours/week. This position will be remitted while Covid restrictions are in place. The expectation is for the candidate to be on-site at our Customer’s Santa Clara, CA office.
Perks are available through our 3rd Party Employer of Record
Medical, Dental, Vision, Life (including spouse & child), 401k, STD/LTD, AD&D, and Commuter Benefits program.",4.8,"The Mom Project
4.8","Glendale, AZ",51 to 200 Employees,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
26,Information Technology Governance Analyst,Employer Provided Salary:$75K - $85K,"This Information Technology Governance Analyst position will be home-based remote but you must like in the Kansas City area
The Position:
The Information Technology Governance Analyst is will support the Technology Risk & Compliance programs
This position is specifically responsible for responding to complex client inquiries in relation to security controls on-premises as well as cloud infrastructure and helping with onsite or remote client visits and audits. In addition, this position will provide support for audits, including gathering and discussing evidence and managing remediation responses and activities.
Execute tasks associated with complex client inquiries, client security contracts/addendums, audits, and assessments as required for client contractual, regulatory, and compliance obligations",4.0,"Health Care Recruiters International
4.0","Kansas City, MO",51 to 200 Employees,1984,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
