,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,IT Director,Employer Provided Salary:$80K - $120K,"Who We Are
Davis Homes is one of the premier builders of new homes in Central Indiana. The Davis family name has a rich tradition of new home construction has created more than 20,000 new homes throughout Indiana. Davis Homes specializes in on-your-lot construction, community, and multi-family builds. Business has grown rapidly over the past few years and is projected to continue to grow over the next several years. In 2021, they have 50+ employees and will close over 200 homes.
Role Description
At Davis Homes, we are looking for an experienced IT Director to manage all IT (Information Technology) functions in our company. You will be in charge of overseeing the company’s technology operations including supporting the departments with reporting, data warehousing, hardware, and other technology needs. This position will support IT security, deployment, monitoring, and the operation of the application landscape comprised of custom, third-party, and integration systems. The desired IT Director is very knowledgeable in current IT and computer systems. In addition to a solid technical background they are able to communicate well with teammates. The ideal candidate will also be experienced in creating and implementing IT policies and systems to meet organizational objectives.",-1,Davis Homes,"Indianapolis, IN",-1,-1,-1,-1,-1,-1
11,IT Project Manager (m/f/d) Remote - WordPress Enterprise Projects,Employer Provided Salary:$57K - $83K,"We are Inpsyde ‒ The biggest WordPress agency in Germany and one of the top 5 WordPress agencies worldwide. With over 80 employees in more than 12 countries, we create sophisticated projects with WordPress and WooCommerce ‒ completely remote!
For our clients in the region of AMER (North and Latin America), we are looking for an experienced project manager. You have been leading web projects for some time and are looking for new challenges? Become part of our team!
Your tasks as IT Project Manager (m/f/d) at Inpsyde
Together with our top WordPress developers, you will implement modern and sophisticated WordPress projects with state-of-the-art code quality in the B2B area.
Project-Planning and controlling based on Atlassian stack (Jira/Confluence)",4.9,"Inpsyde GmbH
4.9",Remote,51 to 200 Employees,2006,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
12,IT Manager,Employer Provided Salary:$110K,"We are seeking an experienced and motivated Information Technology Manager who will be responsible for overseeing and ensuring that computing systems and equipment are operating effectively and efficiently.
*
To be successful in this position you will demonstrate a detailed knowledge of the industry’s best practices and evidence, a professional track record of effective technical management, information analysis, and a thorough understanding of computer hardware and software systems.
Information Technology Manager Responsibilities:
Responsible for migrating from outsourced IT service to creating an internal IT Department, including personnel and infrastructure.
Managing IT staff by recruiting and training employees, communicating job expectations, and monitoring performance.",-1,Confidential,"Lexington, KY",-1,-1,-1,-1,-1,-1
13,IT Security Compliance Manager,-1,"At Energy Solutions we focus on achieving large-scale beneficial environmental impacts. And we believe that market-based programs can be a powerful force to deliver large-scale energy, carbon, and water-use savings. For 26 years we’ve harnessed that power to offer proven, performance-based solutions for our utility, government, and institutional customers.
Energy Solutions is currently seeking an IT Security Compliance Manager to achieve our company’s data security and compliance objectives. This work encompasses management of security controls (SOC 2), contract assessments, and enterprise best practices. This unique opportunity is perfect for individuals that want to have an impact on energy efficiency markets and greenhouse gas reductions through our work for major North American utilities and other clients around the country.
Responsibilities and task areas include but are not limited to:",3.9,"ENERGY SOLUTIONS
3.9",Remote,51 to 200 Employees,1995,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$10 to $25 million (USD)
14,IT Manager,Employer Provided Salary:$80K - $110K,"Information Technology Manager (IT Manager)
Downtown Defense Law Firm is seeking an experienced IT Manager to be a key contributor for all IT (Information Technology) functions for the firm. The IT Manager is responsible for the overall planning, organizing, and execution of all IT functions to include supervising other IT staff, directing all IT operations to meet staff requirements as well as the support and maintenance of existing applications and development of new technical solutions. This position will report directly to the Firm Administrator and will be a key member of the management team. Your operations and system maintenance experience will be key to helping our systems grow as we continue to expand.
Job Duties include but are not limited to:
-Monitoring network and data security on a regular basis",4.6,"Chaffe McCall, L.L.P.
4.6","New Orleans, LA",51 to 200 Employees,-1,Private Practice / Firm,Legal,Accounting & Legal,$10 to $25 million (USD)
15,IT Manager,Employer Provided Salary:$85K - $110K,"Job Title: IT Manager Date Approved:
Job Code: Approved By: Department Manager
Reports To: Chief Technical Officer (CTO) Reviewed By: HR Manager
FLSA Status: Physical Group:
People are what make the difference at voestalpine. People who produce, process, and refine high-quality steel products in flexible, specialized companies around the world. People who make our customers' challenges their own, and people with a never-ending drive for the search of even better solutions. Its people like you who keep voestalpine one step ahead.
Summary/Objective",3.6,"voestalpine Automotive Components Cartersville LLC
3.6","White, GA",10000+ Employees,2008,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$5 to $10 billion (USD)
16,IT Manager/Network Administrator,Employer Provided Salary:$125K - $150K,"The IT Manager is responsible for the design, installation, maintenance, and retirement of the systems that are at the core of an organization. Responsible for the implementation and operations of all technology infrastructures which includes data center, network and server services, telephony, service monitoring, user support/help desk, workstation management, servers, storage and related software. Ensures adherence to security requirements, such as PCI, GDPR, and other mission critical systems and personnel security.
MAJOR DUTIES AND RESPONSIBILITIES
Include the following. Other duties may be assigned. The order of the duties listed does not represent the importance and/or percent of time dedicated to each duty.
Manages and coordinates all IT infrastructure projects to meet company and client needs.",2.9,"Cofiroute USA
2.9","Carrollton, TX",51 to 200 Employees,-1,Self-employed,-1,-1,Unknown / Non-Applicable
17,Manager of IT Audit,Employer Provided Salary:$120K - $150K,"Credit Acceptance is proud to be an award-winning company with local and national workplace recognition in multiple categories! Our world-class culture is shaped by dedicated Team Members who share a drive to succeed as professionals and together as a company. A great product, amazing people and our stable financial history have made us one of the largest used car finance companies nationally.
Our Support teams work with multiple departments in a dynamic environment that promotes flexibility and autonomy, while offering the opportunity to collaborate with a diverse group of professionals. We work to comply with our company standards, exceed customer expectations and drive our Great Place to Work culture. Through the consistent delivery of quality services and understanding the needs of our business, we develop innovative improvements as we strive towards our company’s Big, Hairy, Audacious Goals!
As an IT Audit Manager you will collaborate closely with partners in security, governance, compliance, IT operations, and business to design and execute assessments that identifies, analyzes, and communicates inherent and residual risk associated with delivery engagements and the technology environment.",4.0,"Credit Acceptance
4.0",Remote,1001 to 5000 Employees,1972,Company - Public,Lending,Finance,$500 million to $1 billion (USD)
18,IT Senior Project Manager - REMOTE,Employer Provided Salary:$85K - $110K,"Presbyterian Healthcare Services is hiring IT Senior Project Managers to join our IT Project Management Office to support either our Data Center/Network team or our Clinical Applications team!
*This position is remote eligible to candidates located in the United States with the exclusion of the states: Washington, Ohio, Wyoming, and North Dakota.*
Data Center/Network team:
In this role, you will utilize your experience as an IT Project Manager to manage assigned projects and develop less experienced staff on our team. The ideal candidate has experience with CyberSecurity, Data Center, Network, and Cloud Solutions (Azure, Office 365, AWS)",-1,Presbyterian Healthcare Services,Remote,-1,-1,-1,-1,-1,-1
19,Sr. IT Project Manager,Employer Provided Salary:$94K - $140K,"This is a non-merit system, employment-at-will, long-term contract position.

The Sr. IT Project Manager leads, manages and delivers simultaneous WSSC Water strategic initiatives, programs and projects, supporting the achievement of WSSC Water’s strategic priorities, and critical business objectives. The Sr. IT Project Manager applies seasoned project management expertise in coordinating with WSSC Water senior leaders and IT and business stakeholders to design, monitor, control and provide transparent reporting on the status and implementation of mission-critical Commission IT solutions. Scope of responsibilities includes, but is not limited to, requirements definition and analysis; program/project scope definition; identification of program/project milestones and critical paths; assessment and mitigation of fiscal, legal, political, regulatory and other risks; and coordination of project initiation through closeout activities.",3.9,"WSSC Water
3.9","Laurel, MD",1001 to 5000 Employees,1918,Government,Municipal Governments,Government,$500 million to $1 billion (USD)
20,IT Program Manager,Employer Provided Salary:$100K - $115K,"The IT Program Manager oversees and is responsible for the work and results of multiple teams associated with any given customer. Although some of the duties have some similarity to those of a project manager, the program manager performs them against a wider landscape of goals, being responsible and accountable to upper-level stakeholders at GTS and our customer.
Supervisory Responsibilities:
· Responsible for management of all direct reports assigned to a customer program.
· Recruits, hires, provides training or training resources and coaches employees.
· Communicates job expectations by planning, monitoring, appraising, and reviewing job contributions.",3.6,"GTS Technology Solutions
3.6","Austin, TX",51 to 200 Employees,1984,Company - Private,IT Services,Information Technology,$100 to $500 million (USD)
21,IT Manager (COVID vaccination required),Employer Provided Salary:$60K - $72K,"Job Title: IT Manager
Expected Schedule/ Hours: Variable hours including weekends and holidays
Job Summary: The Information Technology Manager is a driven and passionate professional that will assist the Director of IT in coordinating, organizing and actively overseeing the operation of the entire Information Technology functions including but not limited to, computer, server and telecommunication systems.
Education Requirements: BS in Computer Science or related field required
Experience Requirements: 5 years’ experience in Information Technology in hotels/resort/restaurants or similar setting preferred",3.4,"The Joule
3.4","Dallas, TX",501 to 1000 Employees,-1,Company - Private,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown / Non-Applicable
22,IT Manager,-1,"Information Technology Manager
Security Engineered Machinery Co., Inc. (SEM) is seeking a hands-on, results-driven, entrepreneurial IT Manager to oversee IT support systems and hardware. This position will be on-site in our Westboro, Massachusetts facility. Duties of the IT Manager will include driving business process changes within the ERP system and working with functional managers to ensure their systems support the ongoing growth of SEM. The position will manage both internal and external support groups, identifying system opportunities, and monitoring overall system activities, security, and performance. The position will supervise one person.
Responsibilities:
· Evaluate and determine key investments in equipment and talent.",-1,Security Engineered Machinery Co,"Worcester, MA",-1,-1,-1,-1,-1,-1
23,IT Service Manager (ITSM) with App Port Mgt (APM),-1,"Founded on the principles of trust, experience, and innovation, Trexin Consulting specializes in strategy execution – the implementation of business strategy to achieve targeted business goals. Applied strategy situations that Trexin frequently leads include: digital transformations for business, scaling capabilities for growth, optimizing operations for cost reduction, driving synergies for M&A and recovering projects in distress. Trexin’s services are right-sized for our Clients’ needs, ranging from our “Diamond Team” service when our Clients want Trexin to own an outcome and share the delivery risk, to Expert/Advisory services for senior-level guidance, to Strategic Staffing services for execution-oriented tasks and roles. Our expertise spans Healthcare, Life Sciences, Financial Services, and Products & Distribution, overlaid by multidisciplinary skills in the four capabilities essential to strategy execution: Strategy & Innovation, Program Execution, Technology, and Analytics.
Trexin Consulting is currently seeking an IT Service Management (ITSM) Manager to join our team and consult at our Financial Services clients.",4.0,"Trexin Consulting
4.0",Remote,51 to 200 Employees,2005,Company - Private,Consulting,Business Services,$25 to $50 million (USD)
24,IT Asset Manager,Employer Provided Salary:$65K - $75K,"Job Summary
The IT Asset Manager works under the direction of the Sr. Director and/or Director and is responsible for managing IT inventory functions and administrative operations. The IT Asset Manager will work with vendors, facilitating and managing local project deliverables as well as day -to -day activities associated with the delivery of IT and administrative services within EITS. The manager will also be responsible and accountable for procurement, management of hardware deployments and inventories in his/her care.
General tasks and responsibilities will include:
Maintains records and databases containing information regarding deployed and on stock inventory of all equipment, to include but not limited to make, model, PO numbers, serial number, IT Inventory number, location, device name, (if applicable).",3.6,"NYC Health + Hospitals
3.6","New York, NY",5001 to 10000 Employees,-1,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
25,IT Manager,Employer Provided Salary:$70K,"NeighborWorks® Sacramento offers various services and programs designed to make communities stronger through successful homeownership and rental opportunities, including services to homebuyers and existing homeowners and neighborhood development. The IT Manager plans, coordinates, and directs the organization’s computer systems (information systems) and related activities; helps determine the organization’s information technology goals/objectives; helps develop, implements, and manages the organization’s information technology plan; and identifies and recommends the appropriate technologies needed to meet the goals of IT.
General Responsibilities
Manage IT systems and computer systems.
Plan IT and electronic data operations, supervise and control them.",-1,NeighborWorks HomeOwnership Center - Sacramento Region,"Sacramento, CA",-1,-1,-1,-1,-1,-1
26,IT Security & Compliance Manager,Employer Provided Salary:$150K,"About US Cloud:
US Cloud is one of the fastest growing privately held companies in America. We are the #1 third-party replacement for Microsoft Support globally and are identified by 5000 List as a company with a proven track record of success in the industry. The demand for our unique tech services offering has erupted. We have triple in growth over the last 12 months and are on target to do it again this year.
Our clients like L.L. Bean, Barracuda Networks, Garmin, Verifone, Quest Diagnostics, Siemens Thermo Fischer, AmeriGas, and the US State Department depend on US Cloud to keep their critical Microsoft infrastructure running. In other words, when their Help Desk needs help, we’re the ones answering the red phone.
Position Summary:",-1,US Cloud,Remote,-1,-1,-1,-1,-1,-1
27,Regional IT Manager,Employer Provided Salary:$65K - $85K,"Job Description
WCUI School of Medical Imaging (WCUI) is a private postsecondary institute located in Los Angeles, CA with a branch campus in Phoenix, AZ. The role of the Regional IT Manager is to ensure optimal performance of all information technology systems and operations in alignment with the business objectives of the organization. The Regional IT Manager will provide technical expertise and management of a small team of IT managers and technicians and expected to perform efficiently on the operations and maintenance of hardware, software, networking, technical support for end users, need analysis through advanced reporting, back up, disaster recovery plans, cyber security, inventory, remote work, and all other IT related aspects of the organization.
The Regional IT Manager will manage a local and remote technical support team with direct coordination with the Executive Vice President and Software Implementation Manager. This position will direct the IT department to identify, recommend, develop, implement, and provide support for cost-effective technology solutions within the technology roadmap of the organizations strategic vision.",3.7,"WCUI School of Medical Imaging and Nursing
3.7","Phoenix, AZ",51 to 200 Employees,1998,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable
28,IT Service Desk Project Manager - PMP,Employer Provided Salary:$105K - $150K,"Information Technology Help Desk Project Manager
HumanTouch is seeking an experienced IT Help Desk Project Management professional to manage and oversee delivery and operations of one or more IT Government Support Services contracts in the Washington, DC metro area.
The IT Services Help Desk Project Manager is expected to introduce and implement new processes, quality assurance procedures and be extremely customer focused. The IT Project Manager will lead subordinate Tier 1 Call Center and Tier 2 Deskside Managers and their staffs and will develop and deliver key program deliverables, including workflow diagrams, standard operating procedures (SOPs) and daily/weekly/monthly performance reports.
Only apply if you have these",3.6,"Human Touch LLC
3.6","Bethesda, MD",51 to 200 Employees,1999,Company - Private,Consumer Products Manufacturing,Manufacturing,$50 to $100 million (USD)
29,IT Systems Manager,Employer Provided Salary:$70K - $85K,"What Condado is All About:
Our build-your-own-taco concept has been operating since 2014, with our first location in Columbus, Ohio. We’ve since added several more locations throughout the Midwest, with many more on the way! With Culture at the forefront, we take pride in creating a workplace that honors the uniqueness of our people and the communities we serve -- a place where you are free to be yourself!

Our Core Values:
QUALITY - Quality: Clean, Craveable: The secret to our seriously craveable tacos is the unique flavors of our handmade and high-quality ingredients — all crafted in a safe, clean environment!
UNIQUE - Unique: Enough Yum 4 Everyone! At Condado, we create spaces where all are welcome, and each person can bring their own individuality to the table. That’s as true for our crew as it is for our guests.

The IT Manager is responsible for management of IT support operations for Condado Tacos. This includes the management of an external helpdesk team and management/development of internal IT resources. The IT Manager will maintain vendor relationships, holding third parties accountable to SLAs and contractual obligations. This position will work directly with the Director of IT on solutions architecture, departmental strategy, IT purchasing, and continuous improvement.



Why Should You Join Our Team?
#SJ123",3.4,"Condado Tacos
3.4","Columbus, OH",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
30,Sr. IT Manager,$55K - $130K (Glassdoor est.),"Who are we?
Michigan Milk Producers Association (MMPA), established in 1916, is a member owned and operated dairy cooperative. MMPA serves approximately 1,600 dairy farmer members in Michigan, Indiana, Wisconsin and Ohio. The dairy cooperative, the 10th largest in the U.S., employs approximately 320 people in four states.
MMPA markets nearly 5 billion pounds of milk annually to fluid milk customers and food ingredient manufacturers. MMPA operates two manufacturing plants in Ovid and Constantine, Michigan and a cheese plant in Middlebury, Indiana. Products made at the Michigan plants include butter, ultra-filtered milk, powdered milk, cream and condensed skim milk. These products are sold to a wide range of food manufacturers who make end-use products such as candy, ice cream, pudding, baked goods, cheese and yogurt.",2.8,"Michigan Milk Producers Association
2.8","Novi, MI",51 to 200 Employees,1916,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD)
31,Regional IT Manager,$55K - $130K (Glassdoor est.),"JOB DESCRIPTION
POSITION: REGIONAL IT MANAGER
REPORTS TO: HEAD OF CORPORATE IT
TERRITORY: NORTH AMERICA/SOUTH AMERICA
GENERAL DESCRIPTION:
Interroll is looking for and hands-on Americas Regional IT Manager based in Atlanta to help drive the execution and improvement of IT service delivery throughout Interroll Americas companies (USA, Brazil, Canada and Mexico).",3.0,"Interroll Atlanta
3.0","Hiram, GA",51 to 200 Employees,1997,Company - Private,Industrial Manufacturing,Manufacturing,$25 to $50 million (USD)
32,"Senior Brand Manager, HE IT",$55K - $130K (Glassdoor est.),"Company:
LG Electronics U.S. (LGEUS)
Job Function:
Marketing
At LG, innovation is the foundation of everything we do. We make products and services that make lives better, easier and happier through increased functionality and fun. Put simply, we make “Life Good” – from home appliances, consumer electronics, vehicle components and mobile communications to business innovations in digital signage, air conditioning, solar and LED lighting.
We are currently seeking our newest innovator to join our dynamic team as a Senior Brand Manager, Home Entertainment/IT on the Marketing Team!",3.0,"LG Electronics U.S.
3.0","Englewood Cliffs, NJ",1001 to 5000 Employees,1952,Subsidiary or Business Segment,Consumer Electronics & Appliances Stores,Retail,$10+ billion (USD)
33,IT Manager - Remote,$55K - $130K (Glassdoor est.),"Responsible for overseeing multiple simultaneous IT audit projects, including providing initial approval of audit scope, risk control matrices, audit programs, workpaper documentation, and summary reports of audit findings; including mentoring and training staff.
Assist Senior Managers and Audit Directors in the identification and monitoring of strategic emerging risks to aid in the development of the quarterly audit plan.
Assist Senior Managers and Audit Directors in the identification and development of department strategic priorities, promoting enhancements and/or new/innovative solutions to audit department governance/structure and/or processes.
Assist Senior Managers and Audit Directors in the recruiting, hiring and development of Audit staff.
Manages and prioritizes limited resources across complex and highly visible multidisciplinary activities or projects to maximize efficiency, ensuring staff are given opportunities to develop needed skills and are provided timely feedback on performance.
Approves testing and related results, ensuring testing objectives are achieved and conclusions reached are adequately supported, summarizing written findings to be considered for reporting.
Validates team/project assignments are completed within time schedules while also meeting quality requirements, limiting any potential delays.
Reviews formal written draft reports and works with audit teams to recommend proper rating and prioritization of audit observations and inclusion of value-added recommendations; works with business owners to enhance and finalize the report.
Interprets and applies IT (including general computer, application and information security controls), industry, accounting, regulatory and internal audit standards.
Possesses a solution-oriented approach and a sense of commitment and influence to getting results and ensuring project assignments are completed.
Participates in identifying process improvements and supports the implementation of departmental changes.
Communicates and presents information to customers, colleagues, and senior Audit & Mayo Clinic leadership clearly and accurately ensuring key messages are conveyed; routinely leads client discussions.
Demonstrates effective oral and written communication and presentation skills in providing information to various audiences to facilitate and negotiate issues while simultaneously building credibility and rapport.
Is recognized as and relied upon as a subject matter expert who can recognize problems, formulate solutions and implement change.
May assist Audit Directors in the preparation of Board of Governors / Audit and Compliance Committee leadership materials.
Ad-hoc travel may be required, as work activities warrant (e.g. team on-site meetings and/or training).
Bachelor’s degree in MIS/Computer Science or general business with emphasis in MIS/Computer Science or related field and/or an MBA in lieu of aforementioned fields required. Requires eight years of experience in information technology, which must include five years IT auditing experience. Bachelor's degree from an accredited university in a relevant field of study, with at least seven years of relevant experience.
Public accounting (with regional or Big 4 accounting firm) and/or healthcare experience preferred.
Certification (CPA, CIA, CISA, CISSP or CFE) required. Mayo Clinic is located in the heart of downtown Rochester, Minnesota, a vibrant, friendly city that provides a highly livable environment for more than 34,000 Mayo staff and students. The city is consistently ranked among the best places to live in the United States because of its affordable cost of living, healthy lifestyle, excellent school systems and exceptionally high quality of life.",4.1,"Mayo Clinic
4.1","Rochester, MN",10000+ Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
34,Director of Information Technology,$55K - $130K (Glassdoor est.),"Overview:Summary:
The IT Director provides leadership and coordination for the company’s business operations and information systems; leads and ensures strategic and operational alignment with the established business goals; and recommends and implements business solutions and technology required to provide a productive and efficient environment. The Director is responsible for the overall strategic planning, management and delivery of a best-in-class IT Infrastructure including system hardware, network security, cloud migration, regulatory compliance, and operating systems.

Compensation: $90,000-120,000.

Responsibilities:
Responsibilities
Manages all daily operations of the information services and communications network including data center, network and telecommunications operations.

15 or less employees





Work is performed in an office environment. While performing the duties of this job, the employee is regularly required to have the ability to maintain active customer and employee communication; access, input and retrieve information from the computer system; enter alpha-numeric data into a computerized system often while listening on the telephone. May be subject to repetitive motion, such as typing, data entry and vision to monitor. May be subject to bending, reaching, kneeling, stooping and lifting up to thirty (30) pounds.",3.0,"People Premier
3.0","Clearwater, FL",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
35,"Global Director IT, Aviation and Maritime Services",$55K - $130K (Glassdoor est.),"MedAire, an International SOS company, has been a partner to the aviation industry since 1985. MedAire provides fully integrated travel health and security solutions to over 150 of the world’s leading airlines and more than 4,000 private aircraft including 75% of fortune 100 companies. Integrated solutions include real-time advice and assistance, training, equipment, and professional services for crew and passengers both in and beyond the cabin. MedAire’s MedLink and Global Response Centre, handle hundreds of thousands of calls a year to help crew and passengers manage medical and travel safety events in the air and on the ground with 24/7 access to emergency care doctors, nurses and aviation security specialists.""
MedAire is looking for a Global Director IT, Aviation and Maritime Services who is ready to join our Phoenix Arizona team.
The is an excellent leadership opportunity for an IT professional to support our Aviation and Maritime Services team.",-1,MedAire,"Phoenix, AZ",51 to 200 Employees,1985,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
36,Senior IT Manager of E-Commerce Application Engineering,$55K - $130K (Glassdoor est.),"A Global Retailer is seeking a Senior IT Manager to join their team.
You must have an Application Engineering background. You will engage with the team to understand resourcing needs and be a servant leader removing impediments.
Bachelor’s Degree in a computer related field or equivalent experience.
Experience in IT, including experience in software design and development in web applications
At least 5 years of experience managing technology teams. Must have managed software teams producing web-based consumer facing systems.
Demonstrates a servant style of leadership, highly engaged with their team and supporting each team member’s needs helping bring out their very best.",3.0,"Beacon Technologies, Inc.
3.0",Remote,51 to 200 Employees,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
