,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,"Director, Research Operations",-1,"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive.

At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they make a difference, and when millions of small businesses are making a difference, the world is a more beautiful place.

How you'll make an impact:

The Research Operations Director will play a pivotal role in helping to establish, build and own the future direction of Research Operations (ReOps) at Xero. You’ll be a ‘player / coach’, leading and growing our ReOps team. You will also work closely with key members of the Design Leadership Team to identify, define and prioritise initiatives that will bring efficiency and effectiveness to the Design Research practice within our fast scaling 165+ Product Design organisation. Our Product Design organisation includes product designers, researchers, service designers and accessibility analysts.",4.3,"Xero
4.3",Remote,201 to 500 Employees,2006,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
11,"Multi-Asset Class Research Analyst, Full-time January or June 2022",$27K - $66K (Glassdoor est.),"AT NORTHWESTERN MUTUAL, WE ARE STRONG, INNOVATIVE AND GROWING. WE INVEST IN OUR PEOPLE. WE CARE AND MAKE A POSITIVE DIFFERENCE.
The Public Investments Department within Northwestern Mutual Investment Management Company, LLC (NMIMC) manages the public markets investments of Northwestern Mutual, with more than $120 billion under management in Investment Grade Corporate, Structured Product, High Yield Corporate, Government, Municipal, Emerging Market and related Derivative assets. Northwestern Mutual's (NM) Investment Strategy Department (ISD) focuses on multi-asset class portfolio management for NM’s general account and related portfolios. ISD is responsible for tactical and strategic asset allocation, public equity portfolio management, external manager oversight, and managed investments technology and data strategy. Job responsibilities may include:
Work as a core member of the tactical asset allocation team focusing on multi-asset class research and portfolio management.",4.0,"Northwestern Mutual
4.0","Milwaukee, WI",5001 to 10000 Employees,1857,Company - Private,Brokerage Services,Finance,$10+ billion (USD)
12,Protective Intelligence Analyst,Employer Provided Salary:$60K - $65K,"Protective Intelligence Center Analyst
(Remote)
Responsibilities & Expectations
The Protective Intelligence Center (PIC) has a simple but critical mission: protect our associates and support the protective mission. PIC Intelligence Analysts (IAs) leverage advanced technology, OSINT and HUMINT collections, and internal company subject matter experts to provide timely, accurate and actionable intelligence, thereby empowering protectors and analysts to better serve their protectees and clients.
As a PIC IA, you will identify, track, analyze, assess, and report on known and emerging risks to the safety and security of our associates and clients. You will monitor a wide variety of risk vectors including geopolitical events, natural hazards, crime, terrorism, health concerns etc.",3.5,"Crisis24 Executive Protection Division
3.5",Remote,1 to 50 Employees,-1,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD)
13,Data Analyst,Employer Provided Salary:$70K - $90K,"Data Analyst
Excel Impact, named one of the nation’s fastest growing companies 3-years running, has a brand new full-time, fully remote, direct-hire Data Analyst opening!
You can be a part of our industry-leading team, who are working to simplify and transform how people navigate the insurance buying process.
Data is at the core of our business, making the Data Analyst a key role at the center of it all. You will bring your data analytics knowledge and expertise to help shape the company's success. You will help us transform our massive data collection to bring powerful insights into our business operations.
We place a high value on creating a talented team, and because of that, we make sure to offer competitive compensation, flexible work hours, generous time-off policy, and an environment of results-oriented self-sufficiency.",5.0,"Excel Impact
5.0",Florida,1 to 50 Employees,2013,Company - Private,Advertising & Marketing,Business Services,$50 to $100 million (USD)
14,Operations Analyst,$36K - $65K (Glassdoor est.),"Founded in 1985, SelectQuote provides solutions that help consumers protect their most valuable assets: their families, health and property. The company pioneered the model of providing unbiased comparisons from multiple, highly rated insurance companies allowing consumers to choose the policy and terms that best meet their unique needs. Two foundational pillars underpin SelectQuote's success: a strong force of highly trained and skilled agents, who provide consultative needs analysis for every consumer, and proprietary technology that sources and routes high-quality leads. The company has three core business lines: SelectQuote Senior, SelectQuote Life and SelectQuote Auto and Home. SelectQuote Senior, the largest and fastest-growing business, serves the needs of a demographic that sees 10,000 people turn 65 each day with a range of Medicare Advantage and Medicare Supplement plans.",3.5,"SelectQuote
3.5","Overland Park, KS",1001 to 5000 Employees,1985,Company - Public,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD)
15,Operations Performance Analyst IT (Corporate),$39K - $88K (Glassdoor est.),"Location:
Las Vegas, Nevada
Become one of the stars behind The SHOW and become part of the world’s most powerful entertainment brands. Our Company has one exciting mission: To entertain the human race.
The Operation Performance Analyst is responsible for leading our purchasing analysts by providing guidance and insight, while being the point of contact for the purchasing division. This position is responsible for issuing purchasing requisitions in accordance with IT and company guidelines and ensuring account/project coding is correct, and proper approvals are obtained. This position will enforce purchasing guidelines with all levels, company‐wide that purchase thru IT. This role will research vendors, obtain quotes, provide recommendations based on known factors such as vendor qualifications, reliability, time to deliver and cost. This position will work independently and exercise judgment in managing purchasing service desk, assign and resolve open tickets, refer to appropriate parties as needed. This position develops and manage system reports for open purchase orders, invoices, and receivers needed.",3.6,"MGM Resorts International
3.6","Las Vegas, NV",10000+ Employees,2001,Company - Public,"Hotels, Motels, & Resorts",Travel & Tourism,$10+ billion (USD)
16,Cybersecurity Operations Center Analyst,$52K - $87K (Glassdoor est.),"The Challenge:
Are you ready to take an active role in cyber defense for the pharmaceutical industry? Are you looking for an opportunity to protect critical infrastructure from the constant onslaught of cyber attacks? If you want to sharpen your skills by analyzing threats real-time, then come join our team.
As an analyst on our SOC team, you’ll monitor and analyze threats using state-of-the-art tools like Cortex XSOAR, Crowd Strike, Carbon Black, Splunk, Securonix, and Service Now.
You’ll work with the team to understand, mitigate, and respond to threats quickly, restoring operations and limiting the impact. You’ll analyze incidents to figure out just how many systems are affected and assist with recovery efforts. You’ll combine threat intelligence, event data, and assessments from recent events and identify patterns to understand attackers’ goals to stop them from succeeding. This is a great opportunity to build your cybersecurity expertise with hands on experience in threat assessment and incident response. Join us as we protect our nation’s capability to produce life-saving pharmaceuticals from threat actors.
#LI-AH1, DH1, ID15-CMCL",4.2,"Booz Allen Hamilton
4.2","Blue Ash, OH",10000+ Employees,1914,Company - Public,Consulting,Business Services,$5 to $10 billion (USD)
17,Research Analyst- Group Leader,Employer Provided Salary:$30 - $45 Per Hour,"All-inclusive Contract Research Organization for the Pharmaceutical and Biotech industry seeks a Group Leader for the Small molecules division in the fast paced, full cycle development process. This Group leader will be leading a team of 2-3 members in preforming laboratory activities while adhering to GLPs. The Group Leader will be tasked with fostering and maintaining morale, encourage safety practices, and ensure company policies are followed.
The Ideal Candidate will be able to:
Mentor a team of 2-3 research analysts by acting as the Principal Investigator while conducting multiple studies.
Comply with safety policies, GLP requirements, Methods, Plans, and SOP/SWPs.
Present experimental results with the team, group, and management during meetings.",4.9,"Zing Professional Recruiting - a Peoplelink Group Company
4.9","Hoffman Estates, IL",Unknown,-1,Company - Public,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
18,Data Analyst,$44K - $78K (Glassdoor est.),"The National Board of Osteopathic Medical Examiners (NBOME) is seeking a dynamic Data Analyst participate in psychometric operations including data preparation, data validation, data review, test form assembly, test form assignment, item and test analysis, key validation, scoring, score reporting, standard setting, and blueprinting, for the NBOME examinations.
*LOCATION: CHICAGO OFFICE
* DEPARTMENT: LICENSURE ASSESSMENT SERVICES
Responsibilities
· Bachelor’s degree in Quantitative Psychology, Educational Measurement, Psychometrics, Statistics, Mathematics or Computer Science required; Master’s degree preferred.
· 2 – 3 years of experience conducting statistical or psychometric analyses.",3.1,"National Board of Osteopathic Medical Examiners, Inc.
3.1","Chicago, IL",51 to 200 Employees,1934,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable
19,"Legal Operations Analyst, Marketing & IP",Employer Provided Salary:$49K - $66K,"Your Job
The Legal Analyst (Marketing and Intellectual Property) is a highly organized individual with excellent attention to detail and the ability to lead projects effectively from beginning to end. You will work closely with our team of in-house attorneys to provide support and guidance for legal-related initiatives and to collaborate proactively with other departments on the resolution of product and business issues.

Responsibilities

Analyze the Marketing team’s requests for legal review, present the resulting research to attorneys by providing detailed background, assessing risk vs. benefit, anticipating areas of conflict and proposing creative solutions on the go",4.4,"Indeed
4.4",Remote,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
20,"Analyst, Product Research",Employer Provided Salary:$67K - $123K,"At Liberty Mutual, our purpose is to help people embrace today and confidently pursue tomorrow. That's why we provide an environment focused on openness, inclusion, trust and respect. Here, you'll discover our expansive range of roles, and a workplace where we aim to help turn your passion into a rewarding profession.
Liberty Mutual has proudly been recognized as a “Great Place to Work” by Great Place to Work® US for the past several years. We were also selected as one of the “100 Best Places to Work in IT” on IDG's Insider Pro and Computerworld's 2020 list. For many years running, we have been named by Forbes as one of America's Best Employers for Women and one of America's Best Employers for New Graduates—as well as one of America's Best Employers for Diversity. To learn more about our commitment to diversity and inclusion please visit: https://jobs.libertymutualgroup.com/diversity-inclusion
We value your hard work, integrity and commitment to make things better, and we put people first by offering you benefits that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits

15",3.8,"Liberty Mutual Insurance
3.8",Remote,10000+ Employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD)
21,EHR Business Analyst,Employer Provided Salary:$80K,"Business Analyst
OPERATIONS - FULL TIME REMOTE
The Business Analyst (BA) will provide primary support to PD’s user base on Central Reach, PD’s practice management system. The BA will additionally provide support on PDs EHR, Stanley.
The BA will be proactive, show initiative, have exceptional communication skills and possess a strong customer service mindset, together with the ability to diagnose the origins of both technical, as well as user issues.
The BA will work closely with the Director, Clinical Implementation and other PD leadership and staff to identify and recommend process efficiencies, as well as opportunities to enhance existing configurations with a goal to maximizing functionality use.",5.0,"Positive Development
5.0",Remote,51 to 200 Employees,2020,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
22,Sr. Financial Analyst,Employer Provided Salary:$75 - $100 Per Hour,"This person’s primary goal is to provide support to the clients of Good Cents Bookkeeping with support and financial analysis.
The Sr. Financial Analyst is a part-time position that reports to our founder and our Director of Bookkeeping Services. This position requires candidates to be available for regular meetings during, internally with our team and externally with our clients. Hours are typically 9 a.m. to 3 p.m. EST, Monday–Friday, but are flexible. This position is more about accomplishing certain tasks and objectives with a high level of responsiveness than adhering to a set clock-in and clock-out time.
The candidate should be technologically fluent and comfortable meeting virtually in a quiet environment that is distraction free. While our team highly values a deep work/life balance, there may be a few times when additional work hours will be needed on evenings and weekends to prepare for specific deliverables.",-1,Good Cents Bookkeeping Inc,Remote,-1,-1,-1,-1,-1,-1
23,Senior Clinical Research Analyst,Employer Provided Salary:$31 - $45 Per Hour,"Pharmaceutical and Biotech Manufacturer seeks a Senior Clinical Research Analyst to join the team as a Group Leader for the Small molecules division in a fast paced, full cycle development process. The Senior Clinical Research Group leader position will be leading a team of 2-3 members in preforming laboratory activities while adhering to GLPs. The Senior Clinical Research Group Leader will be tasked with fostering and maintaining morale, encourage safety practices, and ensure company policies are followed.
The Ideal Candidate will be able to:
Mentor a team of 2-3 research analysts by acting as the Principal Investigator while conducting multiple studies.
Comply with safety policies, GLP requirements, Methods, Plans, and SOP/SWPs.
Present experimental results with the team, group, and management during meetings.",4.9,"Zing Professional Recruiting - a Peoplelink Group Company
4.9","Hoffman Estates, IL",Unknown,-1,Company - Public,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
24,Senior Operations Analyst,$48K - $86K (Glassdoor est.),"Founded in 1985, SelectQuote provides solutions that help consumers protect their most valuable assets: their families, health and property. The company pioneered the model of providing unbiased comparisons from multiple, highly rated insurance companies allowing consumers to choose the policy and terms that best meet their unique needs. Two foundational pillars underpin SelectQuote's success: a strong force of highly trained and skilled agents, who provide consultative needs analysis for every consumer, and proprietary technology that sources and routes high-quality leads. The company has three core business lines: SelectQuote Senior, SelectQuote Life and SelectQuote Auto and Home. SelectQuote Senior, the largest and fastest-growing business, serves the needs of a demographic that sees 10,000 people turn 65 each day with a range of Medicare Advantage and Medicare Supplement plans.

Job Summary:",3.5,"SelectQuote
3.5","Overland Park, KS",1001 to 5000 Employees,1985,Company - Public,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD)
25,Technical Business Analyst,Employer Provided Salary:$55 - $65 Per Hour,"The Technical Business Analyst collects, documents, and maintains the authoritative list of requirements for all development efforts. The Technical Business Analyst is accountable for the functional design and adherence to corporate software development methodologies, as well as coordination across all technical resources throughout the lifecycle of a software development project. Secondary responsibilities include creation and maintenance of various types of documents, testing support and assisting in delivery activities.
GENERAL RESPONSIBILITIES
Leads development of requirements documentation and related specifications, documentation and business cases
Decompose, refine, and document requirements using appropriate graphical & textual techniques, including use cases, diagrams, process models, wireframes, functional and technical specifications.",-1,SYNERGIES PLUS RESOURCES,Remote,-1,-1,-1,-1,-1,-1
26,Marketing Data Analyst,Employer Provided Salary:$70K - $100K,"Perks!
Positive culture and a thriving team.
Full benefits! Medical, dental, 401k with match, 20 days pto!
Competitive comp: $70k - $100k
M-F, work life balance
Remote opportunity.
The Sales and Marketing Operations Analyst is a key informant to our sales and marketing focus. Working with the SVP of Operations, SVP of Marketing and other sales and marketing team members, this role is responsible for gathering, qualifying, and organizing both market intelligence and internal sales and marketing insights to inform priority of sales and marketing efforts. A passion for market research, data, analytics and business value is essential as this role takes the lead in developing, implementing, and executing the organization of information needed to drive the sales and marketing plan for a rapidly growing business.",-1,IsoTalent,"Saint Louis, MO",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
27,Research Network Coordinator,Employer Provided Salary:$24 - $27 Per Hour,"Research Network Coordinator
Location: Remote (EASTERN STANDARD TIME)
Duration: 12 month contract w/ chance of extension
Job Description:
Our client, a major academic medical center in Boston and the nation's largest hospital based research program, is looking for a Research Coordinator to join the study group that is participating in a major COVID-19 trial. As a Research Network Coordinator you will be responsible for working with ARO's across the globe to manage study procedures and operations as assigned by the trial leadership team. If you are extremely organized, passionate about improving patient care and making an impact, and have 2+ years of research operations experience, please apply below!",-1,Medasource,Remote,501 to 1000 Employees,2000,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
28,Business Intelligence Developer,Employer Provided Salary:$85K,"The IT Analyst Senior, Business Intelligence (BI) Developer is responsible for using the enterprise’s data to design, create, and maintain BI reports and tools in support of clinical, business, and research operations. Performs data analysis utilizing appropriate analytics methodologies and fosters data-driven decision-making by providing valuable consultative analytics support to executives and service line leadership, in accordance with regulatory standards as appropriate.
Participate in cross-functional performance improvement team efforts, ensuring appropriate analysis of data, data accuracy, and data availability.
Consult with all levels of staff to help solve problems, as well as contribute to highly-visible organizational projects through the analysis and presentation of data.
Collaborate with operational subject matter experts and stakeholders, serving as lead developer and resident expert for outcomes-related metrics, ensuring accurate metadata, target/threshold acquisition, appropriate metric and report development, data validation, maintenance, and modification.",3.5,"HCTec
3.5",Remote,201 to 500 Employees,2013,Contract,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
29,Business Operations Analyst,Employer Provided Salary:$40 - $50 Per Hour,"Hi,
CEI’s direct client has an immediate need for a Business Operations Analyst.
PFB the job details and if you are interested then please respond ASAP with the following details for a client submission.
Are you comfortable with this job role?:
Your expected pay rate:
Best time to reach you for an interview (telephonic/Video call):
Your Work Authorization status:",3.7,"Computer Enterprises, Inc. (CEI)
3.7",Remote,501 to 1000 Employees,1992,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
30,Operations Research Analyst (TS/SCI CI Poly),$130K - $145K (Employer est.),"Operations Research Analyst (TS/SCI CI POLY Required)
ONLY APPLY IF YOU HAVE AN ACTIVE TS/SCI with CI POLY
Operations Research Analyst-- Utilizes data science techniques, methods, and tools to evaluate, manipulate, analyze, and graphically represent Cyber Mission Force (CMF) readiness and manpower data. Researches, collects, and analyzes readiness data related to manpower, training, equipment, and retention from various sources to develop better understanding of cyberspace operations readiness assessments and support specifically related to CMF team composition, training and qualification standards, and manpower status. Contributes to uncovering and resolving issues associated with the development and implementation of operational programs. Interprets policies, procedures, standards, guidelines, and objectives and applies operations research principles and techniques to compound analytic needs. Applies data-mining techniques, statistical analysis, and builds high-quality prediction systems. Identifies issues and priorities affecting readiness of cyber teams, individual cyber work roles, and retention of the cyber work force.",-1,"Cypher, LLC","Fort Meade, MD",-1,-1,-1,-1,-1,-1
31,Operations Research Analyst,$130K - $145K (Employer est.),"All ManTech employees will need to meet the requirements set forth in Executive Order 14042 and the Safer Federal Workforce Task Force Guidance requiring all covered contractor personnel to be fully vaccinated against COVID-19.
Secure our Nation, Ignite your Future
This job is a full-time contractor position at Langley Air Force Base, Virginia working for Air Combat Commandâ€™s Analysis Division (ACC/A9A).Â The qualified candidate augments and assists the military and civilian staff in producing analysis to support Air Force acquisition decisions.",4.2,"ManTech International Corporation
4.2","Hampton, VA",5001 to 10000 Employees,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD)
32,Commercial Research Analyst,$130K - $145K (Employer est.),"Summary/Objective
The Commercial Research Analyst manages the pricing process by completing market reviews to identify comparable locations to increase pricing. This role puts together submissions for the airport for approval, completes and tracks implementation with Marketing, Operations and the Data Team, and measures impact. This position reports to the Director, Commercial Analysis and will be located at the SSP America Support Center in Ashburn, VA.
Essential Functions
Complete market reviews by determining comparable benchmarks to increase pricing
Create benchmark submissions for airport approval, work through the approval process with operations
Work with Marketing to update menus",-1,SSP America,"Ashburn, VA",5001 to 10000 Employees,2007,Subsidiary or Business Segment,Casual Restaurants,"Restaurants, Bars & Food Services",$500 million to $1 billion (USD)
