,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
17,Anesthesiologist Administrative Director - St. Elizabeth Community Hospital,$50K - $109K (Glassdoor est.),"Red Bluff, CA - Seeking Anesthesiologist Administrative Director
Join the Physician Partnership Where You Have A Voice
Vituity's ownership model provides autonomy, local control, and a national system of support, so you can focus your attention where you want it to be - on your patients.
Join the Vituity Team. Vituity is a 100% physician owned partnership and is led by frontline physicians that are all equitable owners. As an equal and valued partner from day one, our ownership model provides you with financial transparency, a comprehensive benefit package including profit distribution, and multiple career development opportunities. Our leadership understands what your practice needs to thrive and gives you autonomy and local control so you can provide care when, where, and how your patients need it. You are backed by a best-in-class corporate health care team and supported by the broad peer-level expertise of 5,000 Vituity clinicians. A patient-first focus drives everything we do, from continually seeking improvements in care delivery to developing and implementing innovations in healthcare. We believe everyone has a role to play in that.
Vituity has opportunities at 450 practice locations across the country, serving 8 million patients a year. With Vituity, if you ever need to move, you can take your job with you.
The Opportunity

The role of the Administrative Director is an independent and collaborative model. It is not expected to include clinical supervision responsibilities and will require the Director to work clinically.
Seeking Board Eligible/Certified Anesthesiologists
Leadership experience is a plus
Current CA state license is a plus
Hospital based with ambulatory services
Visa Candidates encouraged to apply
The Practice
St. Elizabeth Community Hospital - Red Bluff, CA

Part of Dignity Health with 778 locations in the USA, is committed to treating the whole person - mind, body, and spirit
This 79-bed hospital is a not-for-profit facility delivering compassion, quality care to all who enter the doors
St. Elizabeth offers 24-hour care and services which include an emergency room, orthopedics, family birth center, cancer care, wound care, imaging, heart care, lab services, and more!
The Community

Red Bluff is an outdoor enthusiasts' dream-mountains, skiing, camping, hiking, mountain biking, and more!
Located in northern California, this Victorian city lies along the Sacramento River about 115 miles north-northwest of Sacramento
This family-friendly community has affordable housing, where you can enjoy beautiful weather year-round!
Enjoy a taste of Tuscany when you visit the Tuscan Ridge Estate Winery in Red Bluff! Take in the beauty of the landscape which is inviting in all seasons!
Benefits & Beyond*
Vituity cares about the whole you. With our comprehensive benefits package, we are mindful of what matters most, and support your needs of today and your plans for the future.

Superior Health Plan Options
Dental, Vision, HSA/FSA, life and AD&D coverage, and more
Partnership models allows a K-1 status pay structure, allowing high tax deductions
Extraordinary 401K Plan with high tax reduction and faster balance growth
Eligible to receive an Annual Profit Distribution/yearly cash bonus
EAP, travel assistance, and identify theft included
Student loan refinancing options
Diversity, Equity and Inclusion (DEI) initiatives including LGBTQ+ History, Dia de los Muertos Celebration, Money Management/Money Relationship, and more.
Purpose-driven culture focused on improving the lives of our patients, communities, and employees.
We are unified around the common purpose of transforming healthcare to improve lives and we believe everyone has a role to play in that. We know that when we work together across sites and specialties as an integrated healthcare team, we can exceed the expectations of our patients and the hospitals and clinics we work in. If you are looking to make a difference, from clinical to corporate, Vituity is the place to do it. Come grow with us.
Vituity appreciates differences; our dedication to diversity, equity and inclusion is at the heart of our organization. Vituity does not discriminate against any person on the basis of race, creed, color, religion, gender, sexual orientation, gender identity/expression, national origin, disability, age, genetic information (including family medical history), veteran status, marital status, pregnancy or related condition, or any other basis protected by law. Vituity is committed to complying with all applicable national, state and local laws pertaining to nondiscrimination and equal opportunity.
Applicants Only. No agencies please.
#INDP
#LI-KM1",4.2,"Vituity
4.2","Red Bluff, CA",1001 to 5000 Employees,1975,Company - Private,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
18,Concierge Anesthesiologist,-1,"We are looking for Anesthesiologists with previous experience & background with ketamine who can provide in-home IV Ketamine infusions. You will be working with patients who have been diagnosed by a board certified psychiatrist with Treatment Resistant Depression (TRD), PTSD and other treatment resistant psychiatric disorders who may benefit from IV Ketamine infusions.
Patients will always be screened for strict inclusion and exclusion criteria by our psychiatry staff through a virtual appointment. If patients meet our criteria, they will be enrolled into future treatments with IV Ketamine, with you in the comfort of their home. You will be paired with a registered nurse as well to assist you with post IV care monitoring.
This is a great opportunity to make a positive impact on patients with TRD while experiencing an excellent income source and great work-life balance.
Anesthesiologist that successfully complete our interview process, will be matched with one of our partner Professional Corporations to start treating patients. You will be provided with a ketamine infusion step by step protocol and training session. We work currently in New York and California and will be opening service in all major cities over the next year. Your placement will be made with your clinical preferences, state license, experience and schedule in mind.",-1,Pasithea Clinics,"Los Angeles, CA",-1,-1,-1,-1,-1,-1
19,Associate Anesthesiologist,-1,"If you love keeping teeth healthy, kids happy, and parents smiling, then we are the place for you! Our growing private practice is looking for an associate anesthesiologist to join our team of dental enthusiasts.
Make a Smile is a privately owned practice with multiple locations in the greater Sacramento area. We have proudly served our local communities for 14 years, and are still growing!
What you can expect working with us:
-A creative, energetic, patient-focused team- a staff that works hard to create a positive and productive team environment. Our highly trained staff work hard to provide professional assistance, balanced with an upbeat, positive attitude.
-All the glory of modern technology while still maintaining a personal connection with our patients and their families. We utilize Digital Charting and Xrays to produce better performance, consistent results and allow you to focus your time and energy on what matters most- our patients.",-1,Make a Smile Dental,"Sacramento, CA",-1,-1,-1,-1,-1,-1
20,Locum Tenens Anesthesiologist,$111K - $324K (Glassdoor est.),"Locum Tenens Anesthesiologist Needed in IL!
Start date is as soon as possible, pending successful privileging.
Shift times include 7am-3pm, or 7am-5pm. OT is unlikely beyond 5pm.
Call is available.
Cases include general surgery, busy OB, GI, ortho, ENT, urology. No neuro/heads or Peds.
Supervision includes a mix but mostly MD's doing their own cases, if supervising ratio is 1:2.
90 day privileging timeframe.
This position includes competitive pay rates and full malpractice coverage! Please reach out today to learn more about this exciting opportunity!
TIG99",5.0,"MEDPATH
5.0","Chicago, IL",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
21,Physician - Anesthesiologist,-1,"Responsibilities
Physician - Anesthesiologist

Virginia Mason Medical Center in Seattle, Washington is recruiting a BE/BC Anesthesiologist with Fellowship Training to join our team.
Will consider:
Pain, CCU, Cardiac, Neuro, OB and/or Regional experience.
Position highlights
This is an academic attending anesthesiology position that would require teaching and oversight of residents, fellows and CRNAs. As an academic medical center- interest is clinical research and/or process improvement is preferred.
This role focuses on resident education, research and process improvement
This role provides a unique opportunity to provide care in a variety of clinical areas including General, Thoracic, Vascular, Orthopedic, Outpatient, GI and Neuroanesthesia.",3.9,"Virginia Mason Medical Center
3.9","Seattle, WA",5001 to 10000 Employees,1920,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
22,Anesthesiologist,$137K - $420K (Glassdoor est.),"Loyal Source Government Services is looking for a qualified Anesthesiologist to work with the Nellis Air Force Base in Nevada as a civilian contractor promoting and restoring patient’s health.
BENEFITS:
Health Benefits
Competitive Pay
PTO and Holidays
ANY State License Accepted",3.3,"Loyal Source
3.3","Nellis AFB, NV",1001 to 5000 Employees,2009,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
23,"Physician: No Call, General Anesthesiologist Needed in New Jersey Offering $400K salary | JOB-2704675",Employer Provided Salary:$400K,"An exceptional opportunity for a general anesthesiologist is available in central New Jersey. Join a stable group that is well respected. You can hit the ground running. The ideal candidate will be a team player, care about the patients, and work well with nurses. This client is currently conducting virtual interviews.
Strong base salary of $400K plus full benefits. You will be offered medical and dental benefits, long- and short-term disability, 6 weeks of vacation, CME stipend, a pension plan, and malpractice insurance.
This town offers small family-owned businesses to large industrial enterprises, and it is all maintained in a quaint country atmosphere. You will be 1 hours to Philadelphia, 1.5 hours to NYC, and only 30 minutes to the beaches of New Jersey.
If this opportunity sounds interesting to you, contact CompHealth for more information about this position and to discuss other anesthesiology jobs that fit your life, your goals, and your schedule.",-1,CompHealth,New Jersey,501 to 1000 Employees,1979,Company - Private,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
24,Physician - Anesthesiology - Doctors Hospital of Manteca,-1,"Up to $150,000 Bonus - Manteca, CA - Anesthesiologist Opportunity
Be the Anesthesiologist you were meant to be!
Join the Vituity Team. We are one of the largest physician-owned and -led medical groups in the United States. As an owner from day one, you become an equal and valued Partner, with the potential to change the practice of anesthesiology and provide excellent patient care. If you're looking for a partnership where with a team of providers who strive to balance great work with a full life, contact us today.
Locations: Vituity has opportunities in over 300 practices across the country. As a Vituity partner, if you ever need to move, you can take your job with you.
The Practice
Doctors Hospital of Manteca - Manteca, California

73-bed facility
Specialized treatment in elder care, mental and behavioral health, cancer, women's healthcare, bariatric surgery and robotic hip and knee replacement
Emergency room, Orthopedics, Stroke Treatment, Diagnostic Imaging, General Surgery, and Physical Therapy.
The Community

Centrally located in California, within a few hours of Monterey, Yosemite National Park, San Francisco Bay Area, Sacramento, Paso Robles, and beyond!
Beautiful weather year-round - warm summers with cool evenings and mild winters
Founded in 1861, in historic California, and still enjoys affordable homes and real estate
The Opportunity

Seeking BE/BC Anesthesiologists; current state license a plus
Up to $150,000 sign-on bonus for qualified candidates
Physician partnership model
Our passion for patient care unifies us across practice sites and specialties. We know that when we work together as an integrated healthcare team, we can exceed the expectations of our patients and the hospitals and clinics we work in. If you're looking for a partnership where you can transform your practice with a team of providers who strive to balance great work with a full life-contact us today. Come grow with us!
Applicants Only. No Agencies Please.
#INDP
#LI-KM1",4.2,"Vituity
4.2","Manteca, CA",1001 to 5000 Employees,1975,Company - Private,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
25,OB/GYN Physician,Employer Provided Salary:$200K - $230K,"Physician-OBGYN Reports To: Chief Medical Officer and Chief Operations Officer
Purpose: The Physician is a primary provider of health services and provides primary care under established protocols and the approved Clinical Policies of WWFHC. Specialty Summary. Prescribes prenatal and postnatal care; performs deliveries in maternity cases. Treats diseases and injuries of female reproductive system by surgical and conservative means. Prepares and review case histories and obtains data through interviews. Examines patients and determines x-ray examinations and clinical laboratory tests required. Interprets test results and evaluates examination findings. Prescribes prenatal and postnatal care, including diets and medication. Directs nurses in procedures for preoperative and postoperative care such as administering sedatives, prescribing diets, and preparing operative area of patients. Applies surgical procedures and coordinates gynecological and obstetrical operations with anesthesiologist. Administers and prescribes such conservative measures of treatment as antibiotics, drugs, and compresses. Treats patients suffering from surgical shock, postoperative hemorrhages, and other complications. Manages obstetrical and gynecological services. Formulates plans and procedures for obstetrical and gynecological services. Schedules operation of obstetrical and gynecological services with other medical activities. Instructs interns and student residents in obstetrical and gynecological procedures. Serves as consultant on obstetrics and gynecology.",2.8,"Western Wayne Family Health Centers
2.8","Dearborn, MI",51 to 200 Employees,2006,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD)
26,"CRNA - Nurse Anesthesiologist outpatient surgery centers Atlanta, GA",Employer Provided Salary:$125 - $150 Per Hour,"All CRNA group at 70 outpatient facilities. Full-time, Part time and PRN 1099 positions available. 1-3 years experience as Certified Registered Nurse Anesthetist required. Position is very conducive to family life - no nights, weekends or call. Qualified candidates have excellent communication skills and provide outstanding customer service.
Job Types: Full-time, Part-time
Pay: $125.00 - $150.00 per hour
Benefits:
Health insurance
Malpractice insurance",-1,Atlanta Metro Anesthesia LLC,"Atlanta, GA",-1,-1,-1,-1,-1,-1
27,Physician - Assistance Required from Locums Anesthesiologist in Kansas,-1,"Interested? Give Weatherby a call today and speak with one of our specialty-specific consultants for available dates and details.
KS or IMLC license
BC required
ACLS required
19-hour call shifts
Hospital privileges required
DEA required
Inpatient and outpatient
Post call day off",-1,Weatherby Healthcare,Kansas,501 to 1000 Employees,1995,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
28,Physician - Locums Anesthesiologist Is Wanted in Maryland,-1,"If this opportunity sounds right for you, give us a call today to speak with an expert Weatherby consultant for details.
Monday - Friday, 7 am - 3 pm
MD license required
BC required
CSP required
DEA required
Hospital privileges will be needed
Paid malpractice insurance; pre-paid travel and housing expenses
Assignment details and time entry in online portal",-1,Weatherby Healthcare,Maryland,501 to 1000 Employees,1995,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
29,Interventional Pain Management Physician,-1,"California Headache and Pain Center, in the Greater Los Angeles area, is looking for a board certified or eligible, fellowship-trained pain management specialist.
Candidates with residency training in Anesthesiology, Neurology, Physiatry, or Psychiatry are all encouraged to apply. Part time position is available, including Saturdays.
This position features
100% pain medicine practice in a large outpatient base.
Opportunity to work within an established team of neurologist, anesthesiologist, Physiatrist, and acupuncturist in a unique, integrated, multidisciplinary treatment model
Comprehensive medical evaluation and treatment to patients with various complex pain conditions",-1,California Headache and Pain Center,"San Gabriel, CA",-1,-1,-1,-1,-1,-1
30,Physician,$50 - $80 Per Hour(Employer est.),"Contract with AMCE Physicians Group performing evaluations for the Social Security Disability Office as an Independent contractor. This would prove to be an excellent opportunity for you to earn extra income on your days off.
The compensation is on a per evaluation basis. Each evaluation for disability is an objective history and exam including a brief record review and dictation
The work is risk-free because you examine each individual one time. There is no overhead, testing, or follow-up. You would not be asked to make the decision as to whether the claimant is disabled. The decision is made by the individual’s caseworker at the Social Security Disability Office. There is no overhead because you perform all exams in our clinics. Support staff is provided, the dictation line is toll-free and our transcription department will transcribe your dictated reports. We handle all administrative issues, as well as the professional liability insurance coverage.",5.0,"AMCE Physicians Group
5.0","Las Vegas, NV",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
31,Primary Care Physician,$50 - $80 Per Hour(Employer est.),"Axis HealthCare is looking for 2 Primary Care Physicians to join our team in the surrounding Tulsa area. We have 5 locations and we will be expanding to 6 locations before the end of the year. Our current clinics are located in Bixby, Bartlesville, Inola, Sapulpa, and Pryor.
Job Responsibilities Include:
Recognizing symptoms and signs of various illness and injuries to order appropriate tests and prescribe treatments
Creating care plans
Coordinating diagnostic tests and other services
Counseling patients on preventive healthcare practices
Using electronic medical records systems",-1,Axis Healthcare,Oklahoma,-1,-1,-1,-1,-1,-1
32,Physician for stem cell treatments - Part Time,$50 - $80 Per Hour(Employer est.),"Qualifications
MD license in Colorado
Full Job Description
A Denver stem cell, regenerative medicine, specialty clinic is looking for a part time Physician (2-3 days per week) to work in our Denver clinic. This Physician will be doing bone marrow and adipose aspirations, joint injections and exams. Must have experience with joint injections. Your primary job duties will be patient consultation/exam and performing the stem cell procedure with assistance from the MA's and lab staff. We are open to many different types of specialty including: general practitioner, orthopedic specialists, rheumatologist, anesthesiologist, pain management and internal medicine. Training is available. Part-time to start, with room to grow. 9:00 AM-5:00 PM",-1,Confidential,"Denver, CO",-1,-1,-1,-1,-1,-1
33,Anesthesiologist,$50 - $80 Per Hour(Employer est.),"Your next locum tenens opportunity awaits in Montana! A corporation is looking for an anesthesiologist to begin coverage in late November. Hours include 7a - 5p. You will be seeing general anesthesiology cases.

There is a chance for an extension with this opportunity. Feel free to contact us today to learn more!",3.2,"Barton Associates
3.2",Montana,501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
34,Radiologist - Diagnostic Neuroradiology,$50 - $80 Per Hour(Employer est.),"Responsibilities

Radiologist – Diagnostic Neuroradiology

Virginia Mason Medical Center in Seattle, Washington is recruiting a full-time or part-time Diagnostic Radiologist to join our care team of 28 radiologists. This position offers multidisciplinary collaboration with a collegial team of dedicated and talented providers and staff, and the opportunity to teach residents in our diagnostic radiology residency program.
0.8 -1.0 FTE
No in-house call
Includes competitive salary, vacation, retirement, health benefits, and CME allowance",3.9,"Virginia Mason Medical Center
3.9","Seattle, WA",5001 to 10000 Employees,1920,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
