,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Registered Nurse - NICU,$58K - $97K (Glassdoor est.),"We Are Hiring:
Sign-on Bonus Available in some markets

Apply now for a Neonatal Intensive Care Unit Nurse position and one of our Talent Ambassadors will be reaching out to you shortly via phone or email to discuss specific positions, shifts, schedules, units, and campuses that we have available!

Title: Registered Nurse - Neonatal Intensive Care Unit

Locations:
Ascension St. Vincent's Clay County in Middleburg, FL
Ascension St. Vincent's Southside in Jacksonville, FL
Ascension St. Vincent's Riverside in Jacksonville, FL

: Neonatal ICU - Family Birthplace/Intensive Care


What You Will Do:
What You Will Need:
Additional Preferences:
Why Join Our Team:



Equal Employment Opportunity Employer:








E-Verify Statement:",3.4,"Ascension
3.4","Jacksonville, FL",51 to 200 Employees,1858,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable
11,Registered Nurse | RN | TEL (Contract),Employer Provided Salary:$64 - $67 Per Hour,"At Favorite Healthcare Staffing, we aspire to learn what thrills you about being a travel nurse. Our exceptional recruiters thrive on the challenge of discovering the perfect position for you. From day one, your dedicated recruiter has your back as you search for your next adventure. Apply today to join the Favorite Family!

Favorite Healthcare Staffing is looking for an experienced Med Surg/Tele Registered Nurse (MS/TELE RN) for a travel contract in Chicago, IL! This assignment is for 13 weeks and ideal candidates will have at least one year of recent experience as a MS/TELE Nurse.

Med Surg/Tele Registered Nurse (MS/TELE RN) Position Details:
Contract Length: 13 Weeks
Location: Chicago, IL



Travel nursing with Favorite Healthcare Staffing gives you the opportunity to advance your career, develop new skills, and experience new things, all while exploring the country. Call 708-202-3493 to speak to your Favorite Recruiter today!",4.0,"Favorite Healthcare Staffing
4.0","Chicago, IL",5001 to 10000 Employees,1981,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
12,Travel Nurse Recruiter - Virtual (Remote),Employer Provided Salary:$45K - $85K,"This is a base salary + commission sales position where you are well compensated for placing nurses and other healthcare professionals on contractual assignments with client facilities throughout the US. Only experienced Travel Nurse Recruiters will be considered. Recruiters are rewarded generously for producing qualified candidates for open positions with client facilities and vendor partners. The purpose of the Recruiter’s role is to develop and build relationships with traveling healthcare professionals, assisting with continued employment through temporary staffing, and providing exceptional customer service which allows these professionals to focus on outstanding patient care. This position is a sales position and requires extensive phone usage, sales skills and attention to detail. On-boarding and training for the applicant selected will occur remotely.
Essential Functions:
Ability to juggle between extensive phone calls, texting, social media postings, and emailing.",-1,Convergence Medical Staffing,Remote,-1,-1,-1,-1,-1,-1
13,Regional Nurse Consultant,Employer Provided Salary:$110K - $130K,"Regional Nurse Consultant - Chicago
This is with a Not For Profit organization with a rich history in the community. The position will require some local and occasional overnight travel.
We are currently seeking a full-time Regional Nurse Consultant to act as a mentor and resource for 10 of our Assisted Living and CCRC facilities located in the Greater Chicago/Illinois area. The Regional Nurse Consultant will be responsible for providing support to the Directors of Nursing and nursing teams located in a specified region within the state.
This position is accountable for providing nursing knowledge, advice and counsel to our facility leadership. This position will require minimal travel as one of the facilities in located near Mobile.
This is a tremendous opportunity working with a wonderful leadership team who is seeking an experienced clinical leader to join their team. Become part of an enthusiastic and dedicated team of professionals who share their positive attitudes and compassionate hearts with every patient, family, and co-worker.",-1,Think Human Capital,"Chicago, IL",-1,-1,-1,-1,-1,-1
14,Registered Nurse | RN | MS (Contract),Employer Provided Salary:$92 Per Hour,"At Favorite Healthcare Staffing, we aspire to learn what thrills you about being a travel nurse. Our exceptional recruiters thrive on the challenge of discovering the perfect position for you. From day one, your dedicated recruiter has your back as you search for your next adventure. Apply today to join the Favorite Family!

Favorite Healthcare Staffing is looking for an experienced Med Surg/Telemetry Registered Nurse (MS/TELE RN) for a travel contract in Chicago, IL! This assignment is for 12 weeks and ideal candidates will have at least one year of recent experience as a MS/TELE Nurse.

Med Surg/Telemetry Registered Nurse (MS/TELE RN) Position Details:

Contract Length: 12 Weeks
Location: Chicago, IL




Travel nursing with Favorite Healthcare Staffing gives you the opportunity to advance your career, develop new skills, and experience new things, all while exploring the country. Call 708-202-3493 to speak to your Favorite Recruiter today!",4.0,"Favorite Healthcare Staffing
4.0","Chicago, IL",5001 to 10000 Employees,1981,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
15,Registered Nurse- Med Surg,Employer Provided Salary:$86 Per Hour,"Rove Staffing is actively hiring for a Registered Nurse for Med Surg to start work within 2 weeks!!

Salary Range: $3,433.00 a week
Pay Rate: $66.00 Taxable
OT: $99.00/Hr
Meals: $385.00/week tax free
Housing: $672.00/week tax free
Department: Med Surg
Facility Type: Hospital
Shift(s): Days & Nights
Length: 13 weeks
Hours: 36 Hours


1 years of experience

TN license or Compact

Evidence of COVID Vaccine or Declination

Apply today and a Rove recruiter will start by spending time understanding your needs, and we will provide more information on this current position.

At Rove staffing, we truly believe that together we can do anything. See why you should join the Rove family!


Highly competitive compensation
Weekly pay
Medical Insurance (including free MEC), Dental and Vision
Customized travel package
Transparent recruiting process

**Rove Staffing is an Equal Opportunity Employer and E-Verify Employer**
**All Applicants may be subject to a background check and drug screening**

#NationalHJ2",-1,Rove Staffing,"LaFollette, TN",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
16,Registered Nurse Mom Baby Postpartum,Employer Provided Salary:$30 - $46 Per Hour,"You.



You bring your body, mind, heart and spirit to your work as a Mom Baby Postpartum Registered Nurse.



Your compassion is tangible: patients feel it in the hand they hold. Families feel it in your prayers. Colleagues feel it in your support.",-1,Good Samaritan Medical Center,"Lafayette, CO",Unknown,-1,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
17,"Registered Nurse - Utilization Management- Remote, CA only",-1,"Come and join a dynamic healthcare team as we grow our line of business in multiple regions. Our company has been awarded best place to work 4 years in a row, we offer great benefits and the opportunity for growth within the company. Although candidates need to be in California, this is a remote position.
General Summary
Under the guidance of the UM Medical Director and the UM Manager, this position's primary responsibility is performing the work of a UM RN, plus additional department responsibilities as assigned by the department managers. The additional lead duties include but are not limited to: a) providing the UM RN and support staff team with expert guidance on handling day to-day issues; b) helping the manager to develop, implement, update and communicate effective and efficient processes for determining authorization approval and denial; and, c) for ensuring appropriate departmental data and metrics are tracked, evaluated and reported.",4.1,"Meritage Medical Network
4.1",Remote,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
18,RN-ICU WEEKEND PROGRAM,$48K - $113K (Glassdoor est.),"We Are Hiring:
WEEKEND PROGRAM

DAY OR NIGHT SHIFT

Founded in 1953, AMITA Health Resurrection Medical Center Chicago is a comprehensive medical center located on Chicago’s northwest side. Our award-winning, 337-bed academic hospital offers highly specialized tertiary care. We offer a world-class open-heart program and other heart and vascular care, as well as a nationally accredited breast center and a Comprehensive Stroke Center. AMITA Resurrection is ranked among the best Illinois hospitals for neuroscience and stroke care.
What You Will Do:
Provide direct nursing care in accordance with established policies, procedures, and protocols of the healthcare organization.
What You Will Need:
Additional Preferences:
Why Join Our Team:


Equal Opportunity Employer:",3.5,"AMITA Health
3.5","Chicago, IL",10000+ Employees,1866,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
19,Registered Nurse | RN | NICU (Contract),Employer Provided Salary:$146 Per Hour,"At Favorite Healthcare Staffing, we aspire to learn what thrills you about being a travel nurse. Our exceptional recruiters thrive on the challenge of discovering the perfect position for you. From day one, your dedicated recruiter has your back as you search for your next adventure. Apply today to join the Favorite Family!

Favorite Healthcare Staffing is looking for an experienced Neonatal Intensive Care Unit Registered Nurse (NICU RN) for a travel contract in Vancouver, WA! This assignment is for 13 weeks and ideal candidates will have at least one year of recent experience as a NICU Nurse.

Neonatal Intensive Care Unit Registered Nurse (NICU RN) Position Details:
Contract Length: 13 Weeks
Location: Vancouver, WA

Neonatal Intensive Care Unit Registered Nurse (NICU RN) Requirements:

Travel nursing with Favorite Healthcare Staffing gives you the opportunity to advance your career, develop new skills, and experience new things, all while exploring the country. Call 800-755-1411 to speak to your Favorite Recruiter today!",4.0,"Favorite Healthcare Staffing
4.0","Vancouver, WA",5001 to 10000 Employees,1981,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
20,Postpartum RN,$52K - $120K (Glassdoor est.),"Registered Nurse (RN) Postpartum
Loyal Source is actively seeking motivated Registered Nurses to place into 2-3 week Postpartum positions currently open in Los Angeles, CA.
SALARY:
Each location and client are unique; so are the pay packages associated with them. We are happy to discuss, in detail, an exact pay package for this position including taxed and untaxed money, where applicable.
REQUIREMENTS:
2 years recent experience",3.3,"Loyal Source
3.3","Los Angeles, CA",1001 to 5000 Employees,2009,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
21,Registered Nurse (up to $95/hr),Employer Provided Salary:$95 Per Hour,"Registered Nurse Job Summary:
Covelo Group is seeking experienced nurses for long-term positions throughout the Denver area! This is an excellent opportunity for RNs of any skill level to expand their skills and advance their career with a major Colorado medical group! We have positions available in multiple specialties* at multiple facilities throughout the area; we'll do our best to fit you with the opportunity that best suits your needs and goals.
If you're ready for something new, let us show you what we can do!
Our ideal candidate is patient, positive, and organized. Other basic requirements for this position are:
1+ years of RN experience; experience in one or more of the specialties listed below.",3.3,"Covelo Group, Inc.
3.3","Denver, CO",501 to 1000 Employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
22,COVID Nurse Analyst/Abstractor (Remote),$34K - $84K (Glassdoor est.),"Po'okela Solutions, LLC has a need for a COVID Nurse Analyst/Abstractor to provide COVID Registry support to the Joint Trauma System Center of Excellence (JTS COE) out of San Antonio, TX. This position is remote.
DUTIES INCLUDE:
Review source data from handwritten medical records as well as electronic sources such as Armed Forces Health Longitudinal Technology Application (ALTHA), CarePoint, Critical Care Air Transport Team (CCATT) records, ESSENTRIS, Genesis, Joint Legacy Viewer (JLV), Patient Movement Records (PMR), Tactical Combat Casualty Cards (TC3), Theater Data Medical Store (TMDS), Web Interface Scanned Patient Records (WISPR) and other source data as provided by the Government.
Enter information into the Department of Defense Trauma Registry (DoDTR) and/or the integrated clinical modules of the DoDTR.",3.8,"Alaka`ina Foundation Family of Companies
3.8","San Antonio, TX",501 to 1000 Employees,-1,Government,-1,-1,Unknown / Non-Applicable
23,Multi-State Vice President of Medicare and Medicaid Reimbursement (MDS),Employer Provided Salary:$140K - $170K,"We are seeking an experienced and dynamic Multi-State Vice President of Medicare and Medicaid Reimbursement (MDS).
Position Description:
Responsible for oversight of direct reports accountable for Quality Metrics and Reimbursement from completion of the Minimum Data Set (MDS). Frequent travel is required in this role.
Experience:
Masters Degree, will consider BSN with extensive experience
Registered Nurse (RN) at minimum
Minimum of 5 years as multi-state leader",-1,Confidential,Remote,-1,-1,-1,-1,-1,-1
24,Prior Authorization Nurse I - Remote Available,$41K - $75K (Glassdoor est.),"You could be the one who changes everything for our 25 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, multi-national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.

Position Purpose:
Promote the quality and cost effectiveness of medical care by applying clinical acumen and the appropriate application of policies and guidelines to prior authorization requests.

Perform telephonic review of prior authorization requests for appropriate care and setting, following guidelines and policies, and approve services or forward requests to the appropriate Physician or Medical Director with recommendations for other determinations


















Graduate from an Accredited School of Nursing. Bachelor’s degree in Nursing preferred. 2+ years of clinical nursing experience. Knowledge of healthcare and managed care preferred.

Licenses/Certifications: Current State LPN/LVN or RN license.",3.4,"Meridian Illinois
3.4","Burr Ridge, IL",10000+ Employees,1984,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD)
25,Quality Specialist (RN) (Multiple Vacancies),Employer Provided Salary:$56K - $62K,"Overview:
Under general direction, the Quality Specialist - Registered Nurse manages, performs and coordinates highly specialized and essential quality management activities for the Office of Correctional Medicine’s Quality Management and Operational Excellence (QMOE) Section’s Standards, Performance & Accountability Review Teams (SPART) in accordance with policies and standards of performance. This position requires travel to, including but not limited to, correctional facilities.

Salary: $4,676-$5,143.60/month",3.3,"SIU Medicine
3.3","Springfield, IL",1001 to 5000 Employees,-1,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
26,Registered Nurse Med/Surg Virtual Hiring Event,-1,"Promotes and restores patients' health by completing the nursing process; collaborating with physicians and multidisciplinary team members; providing physical and psychological support to patients, friends, and families; supervising assigned team members; and utilizes evidence-based practice. Maintains a cooperative relationship among health care teams by communicating information; responding to requests; building rapport; participating in team problem-solving methods; establishes a compassionate environment by providing emotional, psychological, and spiritual support in accordance with our mission statement. Exemplifies the INURSE values through integrity, nursing excellence, unity, respect, scholar, and evidence-based practice. Contributes to the operation of the department by maintaining equipment; completing preventive maintenance requirements; following manufacturer's instructions; troubleshooting malfunctions; calling for repairs; maintaining equipment inventories; evaluating new equipment and techniques; maintains nursing supplies inventory by anticipating needed supplies and using equipment and supplies as needed to accomplish job results.",-1,Methodist Hospitals RN/CNA Virtual Event,"Chicago, IL",-1,-1,-1,-1,-1,-1
27,Registered Nurse Ambulatory Care Center,$62K - $128K (Glassdoor est.),"Job Summary
Coordinates and provides nursing support to assure high quality care and service to patients.
Minimum Qualifications
Education/Training
Graduate of an accredited School of Nursing; RN required, BSN preferred.
Experience
3 years experience post graduation as a staff nurse, two years of cardiology experience preferred.
License/Certification/Registration
CPR certification and ACLS required.

MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C., region, while advancing the practice of medicine through education, innovation and research. Our 30,000 associates and 5,400 affiliated physicians work in a variety of settings across our health system, including 10 hospitals and more than 300 community-based locations, the largest visiting nurse association in the region, and highly respected institutes dedicated to research and innovation. As the medical education and clinical partner of Georgetown University for more than 20 years, MedStar is dedicated not only to teaching the next generation of doctors, but also to the continuing education and professional development of our whole team. MedStar Health offers diverse opportunities for career advancement and personal fulfillment.",3.7,"MEDSTAR HEALTH
3.7","Mitchellville, MD",10000+ Employees,1985,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
28,Registered Nurse Home Health-Virtual Health Program,$47K - $91K (Glassdoor est.),"REGISTERED NURSE HOME HEALTH-VIRTUAL HEALTH PROGRAM
LOCATION: LOMBARD OFFICE/REMOTE-ABILITY TO WORK IN LOMBARD OFFICE WILL BE REQUIRED ON OCCASION
HOURS: DAY/PM

Position Requirements:

Education Required:
Bachelor of Science Degree in Nursing. (BSN)
Experience Required:
Typically requires 3 years of experience in combination of cardiac, home care and triage settings.
Knowledge, Skills and Abilities Required:
Must possess strong communication skills, be detail oriented and have the ability to coordinate and manage complex care for patients over the phone.

Must be motivated and self~directed and possess above average interpersonal skills.

Demonstrated ability to work well with management, physicians, and other professionals in a direct and positive manner.
Demonstrated ability to work in a fast~paced environment and under time constraints.

Intermediate computer skills using Microsoft Office applications and an overall proficiency and comfort level with computer systems.
Licensure, Registration and/or Certification Required:
Registered Nurse license issued by the state in which the team member practices.
Physical Requirements and Working Conditions:

Generally exposed to a normal office environment.

Operates equipment essential to performing the duties of the job.
This job description indicates the general nature and level of work expected of the incumbent. It is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities required of the incumbent.
Incumbent may be required to perform other related duties.


Under the direction of a supervisor, oversees the primary needs of the patient in the Home Health Virtual Health Program. Assesses the patient and caregivers establishes the care plan teaches the patient evaluates clinical outcomes and assists with program development.


Provides telephone consultation/triage to patient, family, and significant others according to Home Health Virtual Program plan of care.
Uses the Nursing Process to provide ongoing care (assessment, planning, intervention, evaluation) via phone triage and according to the plan of care. Determines priorities of patient care based on essential patient needs and available resources.
Recognizes changes in the patient's status and need for care and intervenes appropriately.
Coordinates patient interventions such as physician contacts, consultation with patient's home care nurse, nursing visits, changes in physician orders, and visits in cooperation with patient's physician as appropriate.
Assesses patient, family and/or significant others training needs and provides teaching/counseling via telephone consultation/triage.
Collects and maintains clinical and patient records according to agency, state and federal guidelines. Assumes primary responsibility for the documentation, data review, quality and appropriate follow~up of patient information.
Assists in completion of reports and statistics related to key clinical performance measures.
Ensures quality of care through development, implementation and evaluation of professional nursing standards.
Must be able to demonstrate knowledge and skills necessary to provide care appropriate to the age of the patients served. Must demonstrate knowledge of the principles of growth and development over the life span and possess the ability to assess data reflective of the patient's status and interpret the appropriate information needed to identify each patient's requirements relative to his/her age~specific needs, and to provide the care needed as described in the department's policies and procedures. Age~specific information is developed further in the departmental job standards.",3.8,"Advocate Aurora Health
3.8","Lombard, IL",10000+ Employees,2018,Hospital,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
29,Registered Nurse Emergency Department - Winter Plan,Employer Provided Salary:$80 Per Hour,"Registered Nurse - (Winter Plan) - PRN - Emergency Department - Dallas Campus

$80 per hour with eligibility for completion bonus once contract is fulfilled!

ABOUT US:
At Children’s Health, we value the role each team member plays in helping us deliver on our mission of making life better for children. We take pride in providing rich and rewarding career opportunities that enable team members to reach their highest potential. The following positions are available: 3p-3a, and 3a-3p and available to work 2 or 3 shifts per week.",4.2,"Children's Health
4.2","Dallas, TX",5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
30,Registered Nurse,$48K - $95K (Glassdoor est.),"Overview:
Up to $20k Sign On Bonus Available!

We're a Little Different

Our mission is clear. We bring to life a healing ministry through our compassionate care and exceptional service.

At Mercy, we believe in careers that match the unique gifts of unique individuals - careers that not only make the most of your skills and talents, but also your heart. Join us and discover why Modern Healthcare Magazine named us in its ""Top 100 Places to Work.""

Overview:

To assess emergency patient and plan, organize and implement their care in a warm personalized environment following the policies and procedures of the Emergency Department. Supervises: ER Techs, Orderlies and Ancillary personnel as required. Will perform all work in accordance to the mission, vision and values of Mercy.





Day-one comprehensive health, vision and dental coverage, PTO, tuition reimbursement and employer-matched retirement funds are just a few of the great benefits offered to eligible co-workers, including those working 48 hours or more per pay period!



At Mercy, our supportive community will be behind you every step of your day, especially the tough ones. You will have opportunities to pioneer new models of care and transform the health care experience through advanced technology and innovative procedures. We're expanding to help our communities grow. Join us and be a part of it all.



Compassion and professionalism go hand-in-hand with us. Having a positive outlook and a strong sense of advocacy is in perfect step with our mission and vision. We're also collaborative and unafraid to do a little extra to deliver excellent care - that's just part of our commitment. If that sounds like a good fit for you, we encourage you to apply.


Responsibilities and Qualifications:",3.5,"Mercy
3.5","Ardmore, OK",10000+ Employees,1871,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
31,Registered Nurse - Operating Room,$48K - $95K (Glassdoor est.),"Overview:
Operating Room Registered Nurses!
Sign on bonus of up to $10,000 for qualifying candidates!
Quarterly Bonuses and possible relocation!

Are you seeking a career that will challenge you to never stop short of remarkable? Do you have a passion for providing outstanding patient care in an acute care setting? Come join a remarkable team where quality care meets quality service, in every dimension, every time. #JoinTeamAubergine #NovantORnurse

to serve as leaders of the healthcare team by establishing an authentic, personalized relationship with the patient and their support system. Let Novant Health be the destination for your professional growth.



Qualifications:
Responsibilities:",3.0,"Novant Health
3.0","Charlotte, NC",501 to 1000 Employees,1956,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
32,Registered Nurse,$48K - $95K (Glassdoor est.),"Registered Nurse
Job Code: 1392
Position Summary:
The Staff Registered Nurse assumes responsibility for the management and delivery of patient care utilizing the nursing process May be required to float to other units. May be required to participate in on call status. This position requires population specific competencies. Adheres to National Patient Safety Goals as appropriate based on the level of patient contact this position requires.

INTEGRIS is an Equal Opportunity/Affirmative Action Employer. All applicants will receive consideration regardless of membership in any protected status as defined by applicable state or federal law, including protected veteran or disability status.







Keyboarding/Dexterity: Occasionally; activity exists up to 1/3 of the time
Standing/Walking: Constantly; activity exits up to 2/3 of the time
Strength (Lift/Carry/Push/Pull): Medium (Exerting 20 to 50 pounds of force occasionally, or 10 to 25 pounds of force constantly to move objects)
Talking (Must be able to effectively communicate verbally): Yes
Seeing: Yes
Hearing: Yes
Color Acuity (Must be able to distinguish and identify colors): Yes",3.3,"Integris Health
3.3","Yukon, OK",5001 to 10000 Employees,1983,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Less than $1 million (USD)
