,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Speech Language Pathologist - Outpatient & Teletherapy,-1,"Speech-Language Pathologist PRN (consistent coverage) in an Outpatient Setting near Ocean Springs, MS

Your patients. Your schedule. Your goals. Join our team and make a difference while creating your own flexible schedule!
We are looking for a Speech-Language Pathologist that is reliable and innovative. Also, someone who can work independently and with a strong interdisciplinary team to achieve positive patient outcomes.
With Halcyon Rehab at Home, patients can receive their medically necessary outpatient rehabilitation therapy services in the comfort and privacy of their homes. Our licensed therapists travel to provide treatments at private residences, or rooms in an assisted living facility or independent living facility. Our therapy is designed to meet physical, medical, and psychosocial needs.",3.3,"Halcyon Rehabilitation
3.3",Mississippi,1001 to 5000 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
11,Speech Language Pathologist,Employer Provided Salary:$75K - $90K,"$75-$90k annually! Full-Time. 21-22 SY.
At BMR Health we believe that communication and learning are basic human rights. Every day, children are going without the therapy they need to thrive, and we refuse to sit still until this problem is solved. We need impact-driven, entrepreneurially-minded Speech-Language Pathologists to join our team. We need YOU.
Before applying, make sure you have and are able to:
Active SLP in the state of California and Florida.
Design speech therapy treatment plans and interventions in accordance with Special Education policies and procedures",-1,BMR Health Services,Remote,-1,-1,-1,-1,-1,-1
12,Speech Pathologist | Per Diem,$54K - $122K (Glassdoor est.),"ChristianaCare is recruiting for a per diem Speech Therapist.

As a Speech Therapist, you will assess and treat adults with communication and swallowing disorders in a variety of clinical settings, including inpatient, outpatient, and acute rehabilitation with emphasis on patient-family centered care. This position will start in the acute care rotation. We specialize in a variety of services with a dynamic interdisciplinary/trans-disciplinary team approach to patient care.

EDUCATION AND EXPERIENCE REQUIREMENTS:
Master's Degree in Speech Language Pathology
Licensure or eligibility for licensure in the state of Delaware
Certificate of Clinical Competence (CCC)",3.6,"Christiana Care Health Systems
3.6","Newark, DE",10000+ Employees,1970,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
13,Speech Language Pathologist,Employer Provided Salary:$65 - $100 Per Hour,"Home Health, Speech Therapist
Who We are:
Alpine Therapy Services is a staffing agency that provides quality care to all patients, as well as excellent customer service to our clients. Our goal is to partner with healthcare professionals who encompass excellent clinicians, great work ethic and a passion in serving patients. We pride ourselves in dependability, exemplary care and a holistic approach to the therapy we provide. Alpine Therapy Services is passionate about quality of care, as we believe quality care is as essential to life, as life itself.
Alpine Therapy Services, LLC currently offers the following services:
Functional Activities of Daily Living",-1,Alpine Therapy Services,"Aurora, CO",-1,-1,-1,-1,-1,-1
14,Speech Language Pathologist – Full Time (Willowbrook),$41K - $75K (Glassdoor est.),"Location: Willowbrook, IL
Full Time

Westside Overview
Westside is a culture first organization that cares foremost how Speech Language Pathologists feel on a daily basis. We foster a safe environment where Speech Language Pathologists are free to be themselves, make mistakes, ask for help when they need it, and experience the power of working on high-functioning teams. Above all, we aim to meet our mission of changing kids’ lives. As a Speech Language Pathologist with a wear-it-on-their-sleeves passion for working with kids, we think you’d be a great fit! #IHP",4.5,"Westside Children's Therapy
4.5","Willowbrook, IL",51 to 200 Employees,1996,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
15,Speech/Lang Pathologist - Inpatient Setting,-1,"Responsibilities
With numerous awards and distinctions, including our recognition as Top Hospital of the Decade by The Leapfrog Group, Virginia Mason has transformed health care through our innovations in patient safety and our ability to provide patients in our community with easier access to our high-quality care. Consisting of a 336-bed hospital in Seattle, WA, and an extensive network of primary and specialty care clinics throughout the Puget Sound region, joining Virginia Mason is an exceptional opportunity to partner with nationally recognized physicians and peers, and an organization recognized as the benchmark for health care.
As a member of our team, you will contribute to the strength of our Team Medicine approach to collaborative medicine. You will also help to further our commitment to continuous improvement through our Virginia Mason Production System, and our philosophy of empowering you to facilitate real change in the delivery of care. Join us, and find out how many ways Virginia Mason offers you the chance to focus on what really matters - your patients.
This position evaluates and treats patients with speech, language, voice, fluency, cognitive, auditory, and/or swallowing disorders and delays.",3.9,"Virginia Mason Medical Center
3.9","Seattle, WA",5001 to 10000 Employees,1920,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
16,"School Speech-Language Pathologist, Virtual, Remote Option",Employer Provided Salary:$48 - $58 Per Hour,"Hello SLPs,
Ampersand Therapy is looking for a Speech Language Pathologist (SLP) for the 21-22 school year. We are looking for a full or part time Speech Language Pathologists (SLPs) position, in person, in the school setting.
Apply Now through Indeed or at https://ampersandtherapy.com/apply-now
Job Details:
In-person preferred, but willing to consider virtual or hybrid candidates
Position is for ASAP- the end of the 21-22 school year
Provide evaluations and treatments for schools",5.0,"Ampersand Therapy
5.0",Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
17,Remote PRAXIS Speech Language Pathology Instructor,-1,"Remote PRAXIS Speech Language Pathology Instructor Jobs
The Varsity Tutors platform has thousands of students looking for online PRAXIS Speech Language Pathology instructors. As an instructor who uses the Varsity Tutors platform, you can earn good money teaching small groups of students, choose your own hours, and truly make a difference in the lives of your students.
Why join our platform?
Enjoy competitive rates and get paid up to 2x per week.
Choose to instruct as much or as little as you want.
Instruct online (i.e. “work remotely”) and set your own hours and schedule.",4.1,"Varsity Tutors
4.1",Remote,201 to 500 Employees,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
18,"Early Intervention Speech SLP, OT Occupational Therapist, PT Physical Thera",Employer Provided Salary:$60 - $80 Per Hour,"RightStart works with Independent Therapists 1099 Status. If you are interested in working in EI we can help you get started to build your career! You can work close to your home providing home-based Early Intervention therapy anywhere in IL. You determine how many hours you work, where you work, and how to schedule given our full support.
We are Not currently working with Clinical Fellows Nor Assistant level providers.
If you are new to Early Intervention we help you become credentialed and keep your mind at ease by addressing all billing and administrative functions. We have helped over 200 therapists become credentialed since 2003, at no cost to you. We continue to work directly with EI providers to ensure success.
We look forward to helping you expand your current career or to begin a new one : )'
'
Contract Renewal:",4.0,"Right Start Pediatric Therapies
4.0","Mc Cook, IL",1 to 50 Employees,-1,Contract,-1,-1,Unknown / Non-Applicable
19,Speech Therapist - Contractor,Employer Provided Salary:$70 - $90 Per Hour,"Early Intervention Specialists, Inc. (EIS) is an infant/toddler early intervention provider in Pennsylvania. We provide early intervention services to children ages 0-3 years who have or are at risk for developmental delays and their families. EIS is seeking energetic professionals with a desire to support positive change in the lives of children and their families through a rewarding position in Early Intervention. Our interventionists work with parents, teachers, and caregivers to provide services for infants and young children in their homes, community, preschools, and daycare facilities.
We currently have exciting Independent Contractor opportunities available for Speech Therapists throughout Delaware County.
Qualifications:
Graduate of an accredited university",4.2,"Early Intervention Specialists, Inc.
4.2","Boothwyn, PA",51 to 200 Employees,2005,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
20,Speech Pathologist - Neuropsychiatric Hospital,Employer Provided Salary:$50 - $66 Per Hour,"Responsibilities
In this role you will diagnose, assess, treat, and provide transition goals in the Early Childhood Education Program of our Neuropsychiatric Institute and Hospital. You will identify language problems of a complex nature in children by evaluating test results and interpreting findings and causes.

You will Plan and conduct programs and treatment plans designed to improve communication efficiency in young children and work with individual children or groups of children, on speech and language disorders. Patients include a wide variety of speech and language disorders, including foreign languages with both functional and organic aspects and associated with developmental disabilities, psychiatric and/or neurological disorders.

Additionally, you will conduct family counseling on speech and language problems and give feedback on test results and language prognosis for children, adolescents, and adults. Assist with school placement of children with communication disorders by consulting with other professionals, schools, and agencies. This role will function as a member of an interdisciplinary team involving other disciplines such as psychiatry, psychology, pediatrics, occupational therapy, recreation therapy, social work and others in the Early Childhood Education Program.
Consult with fellows, residents and school personnel regarding evaluation and treatment plans.",-1,UCLA Health,"Los Angeles, CA",5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
21,Speech Language Pathologist,Employer Provided Salary:$40 - $60 Per Hour,"Make Your Own Schedule, Choose Your Caseload, High Hourly Rate, No Minimums
Healthy Young Minds is looking for skilled dynamic Speech-Language Pathologists with teletherapy experience. Healthy Young Minds believes that matching a child’s needs to a provider based on expertise allows for more efficient and effective therapy. Through our telehealth model, families can access therapists with a wide range of qualifications and expertise.
Our telehealth model offers providers a unique opportunity to take on additional cases, regardless of your location. We have no minimum time requirements, and you can choose the cases that best match your skill set and interests. Moreover, you’ll join a highly ethical, innovative community committed to serving the diverse needs of children and have opportunities to mentor or partner with other therapists in your field. Our team consists of Speech, Occupational, Psychological, Behavioral and Art Therapy services that work together to meet the needs of the whole child. Scheduling is flexible, so each therapist can create a healthy work-life balance. This is a 1099 position",-1,Healthy Young Minds LLC,Remote,-1,-1,-1,-1,-1,-1
22,"School Speech Language PathologistÂ Contract Job near Chicago, IL",$34K - $71K (Glassdoor est.),"School Speech Language Pathologist Contract Job near Chicago, IL
Join the Spindle team with this SLP job in the Chicago, Illinois area. Download the GoSpindle app to learn more about the details, including pay, of this exciting opportunity. Just west of Chicago itself, you'll have plenty to get into in Cook County, so don't miss this chance!. After applying, be sure to download the GoSpindle app to gain access to this job and many more than fit your needs. We are looking for an IL licensed SLP to work full-time to cover a parental leave opening until at least March. The ideal candidate will be bilingual in Spanish, but all will be considered. The caseload is PreK-5th grade and approximately 31 students. Some evals and Speech only IEP meetings will be involved. This is an onsite opportunity and the start date could be moved up depending on circumstance.
Weekly tax-free stipends for housing and meals available (if eligible per IRS guidelines)
Control your schedule, pay visibility and effortless time entry through the Spindle app",-1,Go Spindle,"Berwyn, IL",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
23,Speech Language Pathologist,Employer Provided Salary:$33 - $45 Per Hour,"Days
Welcome to Centura Health
Welcome to the largest health ecosystem in Colorado and western Kansas. Welcome to living your mission among thousands of people on fire to live theirs too. Welcome to options, possibilities and values that guide exceptional care. Welcome to extremely important industry challenges and opportunities to solve complex problems. Welcome to highly intelligent teams, overflowing community and the wholeness of mind, body and spirit that is Centura Health.
Pay Range
$32. 98 - $45.27.00/hr
Flourishing Begins Here",-1,Centura Health,"Parker, CO",10000+ Employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
24,Speech Pathologist-MG,$55K - $106K (Glassdoor est.),"Position Summary

This position is responsible for providing speech-language pathology services to a pediatric population, from infant through adolescence/young adulthood. Performs evaluation, program planning, and treatment of patients in the areas of speech, language, cognitive communication, voice, feeding, and swallowing, specific to age and developmental/functional level determined by assessment.

PCH Values

Family-Centered care that focuses on the need of the child first and values the family as an important member of the care team
Excellence in clinical care, service and communication",3.9,"Phoenix Children's Hospital
3.9","New River, AZ",1001 to 5000 Employees,1983,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD)
25,Graduate Clinician Clinical Fellowship year (CFY-SLP) + Training,Employer Provided Salary:$130K,"This is an incredible SLP opportunity!
If you are looking for an awesome clinic to complete your clinical fellowship year, Speech Improvement Center might be the perfect company for you.
This is a job with a real future, in a local speech therapy company with a successful history.
Are you willing to dedicate yourself to learning, growing, and developing your skill set, which could lead to a financially rewarding career, not just a job?
Ask our other team members how they feel about the potential for advancement and a lifelong career in speech therapy.
This is not just another job. We work hard, but we also know how to have fun, and what’s most important to all of us, we’re helping young children who are in underserved communities to be able to communicate and to thrive in the future. Speech Improvement Center has over 20 active locations in Southern California, and we are expanding quickly. It’s never boring, but we work together as a and we are very proud of our family style clinic environment.",3.0,"Speech Improvement Center
3.0","Sacramento, CA",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
26,Speech Lang Pathologist I - General Rehab/SCI,$44K - $93K (Glassdoor est.),"Vidant Health
About Vidant Medical Center
Vidant Medical Center is the flagship hospital of Vidant Health, which provides services to 1.4 million people in 29 counties throughout eastern North Carolina. Vidant Medical Center is a fully accredited Level-1 Trauma Center with 900+ beds and over 7,000 employees. The state-of-the-art medical center provides acute, intermediate rehabilitation, outpatient services, and Home Health and Hospice services.
Vidant Medical Center is the only rehabilitation center in eastern NC with specialty units for Stroke Rehabilitation, Pediatrics, Brain Injury, Neuro and Spinal Cord Injury. Vidant Medical Center also has 6 CARF accredited programs. Programs and equipment include Lokomat, ZeroG Harness, Bioness, and Biodex.",3.5,"Vidant Medical Center
3.5","Greenville, NC",1001 to 5000 Employees,-1,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
27,Speech Language Pathologist - Remote,-1,"Speech-Language Pathologists (SLP)
Needed in these sates:
Arizona
California
Florida
Georgia
Louisiana
Washington
Alaska",3.0,"E-Therapy
3.0",Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
28,Speech Pathologist IHR -Inpatient Rehab,$82K - $165K (Glassdoor est.),"The Speech Pathologist reflects the mission, vision, and values of Northwestern Memorial, adheres to the organization's Code of Ethics and Corporate Compliance Program, and complies with all relevant policies, procedures, guidelines and all other regulatory and accreditation standards.
This role is a licensed speech therapist who complies with the Code of Ethics/Standards of Practice as outlined by the their professional organization and by the State of Illinois. This position includes direct patient care, teaching, participation on appropriate committees and departmental process improvement. The Speech Pathologist serves as a role model for all therapists and clinical interns in all aspects of professional, clinical, communication, education and leadership activities.",3.9,"Northwestern Medicine
3.9","McHenry, IL",5001 to 10000 Employees,1965,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
29,"Speech Pathologist, Sr - Inpatient, NICU",$43K - $85K (Glassdoor est.),"We are looking for a Speech Pathologist for our Inpatient NICU Team – someone who works well in a fast-paced setting. In this position, you will appropriately diagnose and treat patients primarily between the ages of 0 – 21 years with speech, oral motor/swallowing, language, and learning disorders.

Think you’ve got what it takes?
Responsibilities
Experienced with management of pediatric dysphagia
Able to informally evaluate cognitive-linguistic deficits
Familiarity with pediatric airway disorders",4.0,"Texas Children's Hospital
4.0","Houston, TX",10000+ Employees,1954,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
30,"Speech Language Pathologist $10,000 Sign on Bonus",$80K (Employer est.),"Webster Nursing and Rehabilitation Center in Cowen, West Virginia is seeking an Speech Language Pathologist for full time position
POSITION DUTIES AND RESPONSIBILITIES: Flexible Scheduling Available and 10,000 Sign on Bonus
Evaluates and treats communication disorders, including motor speech disorders, language disorders, cognitive language deficits and voice disorders.
Provides direct patient services to improve the cognitive, communicative and/or swallowing abilities of neurologically impaired persons
Assigning patient care activities to professional and non-professional personnel.
Supervising and evaluating work performance",4.1,"Webster Nursing and Rehabilitation Center
4.1","Morgantown, WV",1001 to 5000 Employees,1982,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
31,Speech Language Pathologist,$80K (Employer est.),"We are looking for a Speech Language Pathologist to join our team. The ideal candidate for this position will have experience working with children and be able to develop effective communication between parents, teachers, and medical professionals. A Speech Language Pathologist will educate children about good communication techniques, teach them how to make appropriate sounds, and evaluate their progress.
Responsibilities:
Assist children to develop communication abilities that allow them to participate in school, social, and community life.
Job Types: Full-time, Contract
Pay: $55,000.00 - $95,000.00 per year",-1,Recovery Zone Pediatric Therapy,Remote,-1,-1,-1,-1,-1,-1
32,Speech Language Pathologist SLP,$80K (Employer est.),"Speech Language Pathologist SLP - $5,000 SIGN ON BONUS!
Summary/Objective
Evaluate and treat residents and patients with temporary or long-term speech, hearing, swallowing, and cognitive disabilities in compliance with state and federal guidelines.
Essential Functions
Screen and evaluate Resident and develops appropriate care plan.
Under a physician’s direction, provides direct patient/resident treatment based on established plan of care.
Plan, direct, or conduct rehabilitative treatment programs to restore communicative efficiency of individuals with communication and/or swallowing or cognitive problems.",3.1,"Brian Center Health and Rehabilitation/Hertford
3.1","Hertford, NC",51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
33,Speech Language Pathologist,$80K (Employer est.),"Position: Speech Language Pathologist
Bonus: $5,000
Supervisor: Director of Rehabilitation
Essential Qualifications:
Master’s Degree in Speech Language Pathology from an accredited program.
Certificate of Clinical Competence or eligibility for Clinical Fellowship Year
Current licensure as Speech Language Pathologist in practicing state(s)
Certification, as required",2.5,"Adaptive Rehab Services
2.5","Longview, WA",501 to 1000 Employees,2016,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
34,Speech Language Pathologist,$80K (Employer est.),"Noor Staffing Group, LLC is centered on a collegial atmosphere between associates, supervisors and clinical fellows. The Noor Speech Program provides a robust experience at various New York City schools exposing the Speech Pathologist to a culturally and socioeconomically diverse student population. Noor delivers a unique experience with an emphasis on collaboration and self-directed learning. We pride ourselves on cultivating an environment of mutual respect and professionalism.
We are seeking highly motivated individuals to join our team.
*7K Sign-on bonus
*In-person prestigious schools in all five NYC boroughs
*Part-time or full-time",-1,Noor Staffing Group,"Queens Village, NY",51 to 200 Employees,2015,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
35,"Speech Pathologist, SLP",$80K (Employer est.),"The Burke Rehabilitation Hospital is highly recognized rehabilitation and research facility conveniently located in White Plains, NY. Our team works together at all levels to maximize our patients’ independence. Through the dedication of our people, we have earned a national reputation for excellence in physical rehabilitation.
We are seeking Perdiem Speech Language Pathologists to provide weekday and weekend coverage as needed at our network affiliates The New Jewish Home at Sarah Neuman in Mamaroneck, NY and United Hebrew in New Rochelle, NY.
Responsibilities:
Provides direct restorative and/or maintenance treatment of patients, carries out administrative duties associated with patient care, and contributes to department operations appropriate to the specific site.",3.2,"Burke Rehabilitation Hospital
3.2","White Plains, NY",501 to 1000 Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
36,Speech Language Pathologist,$80K (Employer est.),"Title: Staff Speech Language Pathologist
Reporting to: Clinical Director
Positive Development is a pediatric therapy organization which provides world class developmental therapy to individuals with Autism Spectrum Disorder. We are seeking an authentic, joyful growth-minded SLP to join our growing team in Illinois!
Our Staff SLPs will be key members of the therapeutic team at Positive Development. SLPs will work in collaboration with OT and MH clinicians, in order to provide a true developmental and trans-disciplinary approach of excellence to children and their families.
Daily Responsibilities Include:",5.0,"Positive Development
5.0","East Saint Louis, IL",51 to 200 Employees,2020,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
37,Speech Pathologist - Part Time - INTEGRIS Miami - Relocation Assistance Available,$80K (Employer est.),"Speech Pathologist - Part Time - INTEGRIS Miami

Position Summary:
The Speech Pathologist is responsible for the ethical, cost effective management, delivery, documentation, and outcomes of professional speech pathology services to agency patients, in accordance with an established physical plan of care and in compliance with all applicable licensure/certification requirements, profession speech pathology acts, federal, state and agency policies and procedures. This position requires population specific competencies. Adheres to National Patient Safety Goals as appropriate based on the level of patient contact this position requires.
Essential Functions:
The Speech Pathologist responsibilities include, but are not limited to, the following:








Keyboarding/Dexterity: Occasionally; activity exists up to 1/3 of the time
Standing/Walking: Occasionally; activity exists up to 1/3 of the time
Strength (Lift/Carry/Push/Pull): Sedentary (exerting up to 10 pounds of force occasionally)
Talking (Must be able to effectively communicate verbally): Yes
Seeing: Yes
Hearing: Yes
Color Acuity (Must be able to distinguish and identify colors): No",3.3,"Integris Health
3.3","Miami, OK",5001 to 10000 Employees,1983,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Less than $1 million (USD)
38,Speech Language Pathologist,$80K (Employer est.),"Social Butterfly Inc. is a small, therapist owned private practice in Westmont, IL. We are looking for an energetic, play based and child led pediatric speech-language pathologist to join our team! We believe children learn best from relationship based therapy. We work with amazing kids and their families and through a combination of quality therapy and parent education we see real progress and results.
If you are a speech -language pathologist with experience in treating autistic individuals using a naturalistic approach you may be a great fit for our practice! Our ideal speech-language pathologist would have 2+ years of experience and be open to building a caseload over time. However, we are open to training and mentoring the right CF candidate. Full and part time opportunities with flexible scheduling are available. Speech-language pathologist must be willing to work daytime, afternoons/evenings and possible weekend days if so desired.
Pay rates are based on speech-language pathologist's knowledge base and experience and will be discussed upon hiring.",-1,Social Butterfly Inc.,"Westmont, IL",-1,-1,-1,-1,-1,-1
