,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Certified Prosthetist Orthotist/Certified Orthotist,$35K - $84K (Glassdoor est.),"About Boston Orthotics & Prosthetics: As a leader in specialized pediatric orthotics, we take great pride in having the industry's top clinicians, technicians, and administrative staff, led by an executive team dedicated to advancing the orthotics and prosthetics profession.
*
Boston O&P Vision: *To be recognized as the premier provider of pediatric orthotic and prosthetic services and products in the United States.
*
Boston O&P Culture: *There are two key pillars to our Company culture, Employee Ownership and Lean. All of our employees are expected to fully understand how these two pillars affect what they do everyday
Our team believes in respectful truth and transparency when interacting with patients, referral sources, and our own team members. We hold ourselves accountable to provide only the best products and services to our patients. Our team is engaged and committed to continuous improvement of our products, our patient care, and ourselves.",3.5,"Boston Orthotics & Prosthetics
3.5","East Brunswick, NJ",51 to 200 Employees,1970,Company - Private,Health Care Products Manufacturing,Manufacturing,$10 to $25 million (USD)
11,Orthotist/Prosthetist Technician,Employer Provided Salary:$22 - $47 Per Hour,"MedSupply Corporation is seeking a full-time or part-time Orthotist/Prosthetist Technician to join our team in Troy, Michigan!
About us: MedSupply is a DME, Prosthetics and Orthotics company based out of Troy, MI. We serve many counties throughout Michigan and Ohio. MedSupply offers employees great benefits and room for professional and personal growth!
Office Hours: Monday-Friday 8:30a-5p
Job Duties:
Fabricates prosthetic and orthotic devices, according to the specifications as set forth by the Prosthetist and Orthotist, alone with the patient's referring physician.
Assists in formulation of design of prosthesis or orthosis. Makes casts, measurements, and model modifications.",2.0,"MedSupply Corporation
2.0","Troy, MI",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
12,Certified Prosthetist-Orthotist / Clinical Manager Position,$36K - $79K (Glassdoor est.),"***ATTENTION***
In order to maintain a safe environment for our patients and employees, new hires will be required to prove that they have received the COVID-19 vaccine or have a valid religious or medical reason not to be vaccinated. Requests for exemption must be submitted and considered prior to start date.
Methodist Rehabilitation Center is seeking a certified prosthetist-orthotist or certified orthotist / clinical manager for our Monroe, LA orthotics & prosthetics location. Methodist O&P is a division of Methodist Rehabilitation Center, a private non-profit rehabilitation hospital located in Jackson, MS. The O&P division has 6 locations in MS and 1 in LA. Our certified practitioners enjoy a depth of support from experienced fellow clinicians. An internal central fabrication also provides excellent technical support. Our clinics utilize OPIE for patient management in all locations.",4.3,"Methodist Rehabilitation Center
4.3","Monroe, LA",51 to 200 Employees,1975,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
13,Certified or Board Eligible Orthotist and Prosthetist CO/CPO to work in NV,Employer Provided Salary:$60K - $100K,"We are looking for a fun loving, hard working practitioner to join our team in Las Vegas, NV. Must be ABC certified as a CO or CPO, or board eligible to sit for your exams. We are a growing clinic that is leading the field in pediatric prosthetics and orthotics. Our mission is to provide the best care to our pediatric populations while participating in advancing our field through education and research. We are very involved in our community and active in improving policies and procedures in our field. We are a pediatric based clinic, with a heavy emphasis on cranial remolding helmets and pediatric orthotics. We are expanding into scoliosis care, as well as upper extremity prosthetics and lower extremity prosthetics. Must be able to work well as a team, must be able to work independently as well. Come join our team, and enjoy making a difference to our little ones as we help create the future!
Job Type: Full-time
Pay: $60,000.00 - $100,000.00 per year",-1,Children's Orthotics and Prosthetics,Utah,-1,-1,-1,-1,-1,-1
14,Orthotist/Prosthetist or Orthotic/Prosthetic Assistant,-1,"We are currently seeking either an Orthotist/Prosthetist or an Orthotic/Prosthetic Assistant, with experience in managing a high volume of patients for our ever growing and dynamic diabetic footwear and custom orthotic program, located in Somerset, Kentucky.
This individual will be supervised by our licensed practitioners but will still be responsible for many of the same duties. Our main priority is providing excellent patient care, while assisting with the evaluation, fabrication/repair, and custom fitting of artificial limbs, orthopedic braces, orthotic devices, shoes, etc. As an employee, we must be able to provide a patient with the appropriate fit, function, and appearance of different devices, as requested by one of our podiatrists or outside referral source.
Candidates that apply must be hard-working with a strong work ethic, have great customer service and patient care, organizational skills, and a willingness to travel, and learn alongside a team.",-1,CUMBERLAND FOOT & ANKLE CENTERS OF KY,"Somerset, KY",-1,-1,-1,-1,-1,-1
15,Certifed Prosthetist Orthotist,-1,"Orthotic & Prosthetic Practitioner Openings
Established, busy and growing Orthotic & Prosthetic practice with 6 locations in Central, South and West Texas has several opportunities for skilled, energetic and committed practitioners. Considered candidates must be team players willing to work in a fast-paced environment and be committed to a high level of patient care and customer service. Openings are for CO (San Antonio), CPO (San Antonio) and Cped (multiple locations). We currently have offices in Austin, Corpus Christi, El Paso, Harlingen, McAllen and San Antonio. Hill Country Orthotics & Prosthetics offers competitive compensation commensurate with experience and training. Applicants must have, or be eligible, for Texas State Licensure.
Job Type: Full-time
Experience:",-1,Orthotics and Prosthetics Company,"San Antonio, TX",-1,-1,-1,-1,-1,-1
16,Orthotist/Prosthetist (CPO) Certified - Statewide,$22K - $62K (Glassdoor est.),"Summary:
A Certified Orthotist Prosthetist is a healthcare professional who is specifically educated and trained to manage comprehensive orthotic and prosthetic patient care. This includes patient assessment, formulation of a treatment plan, implementation of the treatment plan, follow-up and practice management.
Essential Job Responsibilities:
Assessment of patients with impairment of human movement or musculoskeletal abnormalities that would impede their ability to participate in their social environment or other activities in order to determine a functional intervention. Produces Orthotic/Prosthetic devices as prescribed by the referring physician.
Formulation of a treatment plan, with other health care providers as prescribed by the referring physician based upon a comprehensive assessment to design an intervention to alleviate limitations and enhance function.

Location: Mary Free Bed Rehabilitation Hospital · Orthotics
Schedule: Full-Time, Days, 8:00a-5:00p, 40 hours/week",3.8,"Mary Free Bed Rehabilitation Hospital
3.8","Traverse City, MI",1001 to 5000 Employees,-1,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
17,Certified Prosthetist-Orthotist - Full time,$37K - $75K (Glassdoor est.),"The Certified Prosthetist and Orthotist will provide care to patients with disabling conditions of limbs or loss of limbs by fitting and making orthoses or prostheses under the direction of a physician.

The Certified Prosthetist and Orthotist will consistently demonstrate support of the Shirley Ryan AbilityLab statement of Vision, Mission and Core Values by striving for excellence, contributing to the team efforts and showing respect and compassion for patients and their families, fellow employees, and all others with whom there is contact at or in the interest of the institute.

The Certified Prosthetist and Orthotist will demonstrate Shirley Ryan AbilityLab Core Attributes: Communication, Accountability, Flexibility/Adaptability, Judgment/Problem Solving, Customer Service and Core Values (Hope, Compassion, Discovery, Collaboration, and Commitment to Excellence) while fulfilling job duties.




Required Skills

Required Experience",3.5,"Shirley Ryan Ability Lab
3.5","Chicago, IL",1001 to 5000 Employees,1953,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
18,Regional Vice President (Certified Prosthetist/Certified Prosthetist & Orthotist),$34K - $86K (Glassdoor est.),"Description:
The Regional Vice President is primarily responsible for the management of a pre-determined region. This position promotes excellence in all areas of Orthotics & Prosthetics. The position works hand in hand with the practice managers and practitioners within the assigned region to develop strategies that focus on patient care and efficient processes.
The essential functions and activities of this position are as follows:
Works closely with CPO functional leaders to ensure proper operations throughout the assigned region.
Develops & manages regional workflow models i.e. on-call & hospital call schedules.
Makes determinations for regional clinical coverage
. Requirements:",4.7,"CPO SERVICES, INC
4.7","Chicago, IL",51 to 200 Employees,2005,Company - Private,-1,Health Care,$10 to $25 million (USD)
19,CPO or Board Eligible Prosthetist/Orthotist,-1,"Established in 1987, Pacific Medical, Inc. is a distributor of durable medical equipment; specializing in orthopedic rehabilitation, arthroscopic surgery, sports medicine, prosthetics, and orthotics. With the heart of the company dedicated to helping and serving others, we provide our services directly to the patient, medical networks, physician clinics, and offices. We are dedicated to the advancement of patient care through excellent service and product technology.
Our philosophy is that Patient-Centric Care comes from the heart. Our clinicians are passionate about what they do every day to make positive impacts on patients’ lives. Pacific Medical is dedicated to the advancement in technology, evidence-based medicine, and the professional success of our growing team.
We are currently seeking a full-time Certified Prosthetist/Orthotist or Board Eligible Prosthetist/Orthotist for our Yakima, WA Patient Care Facility. This individual will be responsible for the evaluation, fabrication, and custom fitting of artificial limbs and orthopedic braces, specialize in designing and making artificial limbs, designing and fitting orthopedic braces such as surgical supports and corrective shoes, and a willingness to supervise and work with a dynamic team.",-1,Pacific Medical,"Yakima, WA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
20,Orthotist-Prosthetist (Mobile Prosthetics and Orthotic Clinic),Employer Provided Salary:$77K - $101K,"Duties
General Responsibilities:
This position functions primarily as a clinical staff member in the Mobile Prosthetics and Orthotic Clinic (MoPOC) unit as part of the VISN 20 Prosthetics and Sensory Aides Service Line. Prosthetics and Sensory Aides Service Line in VISN 20 is a fully integrated system at the VISN level. Although our staff are assigned to specific primary duty stations at the facility level, our staff are not employed by that facility and rather work for the VISN. As a MoPOC clinical provider you will be required to travel to satellite clinics and on occasion Veteran's homes to provide clinical care using a specialized vehicle equipped as a mobile laboratory. Generally, duties are as assigned by supervisor.

The Non-Supervisory GS 12 Orthotist- Prosthetist functions as an Advanced Practitioner and / or spends more than 25% of their time on higher level activities of a significant scope of complexity, and range of variety beyond the full performance level GS 11 positions. As such, Certification by ABC as both an Orthotist and Prosthetist is required to achieve and to keep this position and grade. This includes staying current on required continuing education to maintain that certification in addition to VA required TMS education requirements. Furthermore, a Bachelors degree or higher in orthotics and prosthetics or a Bachelor's degree in another field combined with a post graduate orthotics and prosthetics certificate from a Commission on Accreditation of allied health education program (CAAHEP) accredited program is required to be promoted beyond the GS 11 full performance level.

In addition to the GS 11 assignments, the Orthotist Prosthetist at this level is responsible for assuring accreditation of the laboratory, regulatory compliance and a variety of administrative duties such as budget development, managing inventory and resources, overseeing contract employees, planning the orthotic and prosthetic schedule, conducting site surveys of commercial vendors, devising short and long range goals in accordance with local, VISN, and VHA central office direction; and conduction quality assurance activities, etc.

The orthotist prosthetist has or is developing knowledge of the administrative functions including budget development and management, inventory management, space and work load planning, as well as knowledge of the national prosthetic patient database, national prosthetics software package, decision support system, and accreditation requirements for O&P laboratories and individuals. They can analyze data and provide reports using CPRS, VISTA, DSS, HCPCS codes and other patient database information.

The Orthotist-Prosthetist will perform the necessary procedures to provide custom devices to patients as prescribed by the physician. This may include but is not limited to: casting, digitizing, scanning, positive model preparation and modification, selecting appropriate materials and components, thermoforming, trimming, assembling devices, evaluating workmanship and fabrication performed by outside central fabrication facilities, ensuring structural safety and manufacturer recommendations are followed for final delivery to patients.
Orthotist-Prosthetist will provide ongoing care and periodic evaluation to assure, maintain, and document optimal fit and function of prostheses, orthoses, soft goods, inserts, shoes, and compression devices provided to patients.


: Tues - Fri 0700-1730 Mon - Thurs 0700 - 1730
:Yes
: Not Authorized
This is not a virtual position.
:Orthotist-Prosthetist (Mobile Prosthetics and Orthotic Clinic)/PD000000
: Not Authorized
Not Authorized
Not required",3.7,"US Veterans Health Administration
3.7","White City, OR",10000+ Employees,1930,Government,Federal Agencies,Government,Unknown / Non-Applicable
21,Certified Prosthetist/Orthotist (CPO) - UAB Medicine,$81K - $221K (Glassdoor est.),"Certified Prosthetist/Orthotist (CPO) - UAB Spain Rehab Center

Work schedule: Day shift

The UAB Spain Rehabilitation Center is currently recruiting for a CPO (Board Certified Prosthetist/Orthotist). The position includes competitive pay with a strong benefit package, including CEU course allocations, holiday pay, educational assistance for entire family, on-call pay, health insurance, flexible spending benefits, and a great retirement program.

The Prosthetist/Orthotist will be responsible for all patient care; the certified practitioner independently provides or supervises the provision of comprehensive orthotic and prosthetic care as an inpatient, outpatient or on-call basis. This includes patient assessment, formulation of a treatment plan, implementation of the treatment plan, follow-up, and practice management. In addition, the certified prosthetist and/or orthotist is obligated to support and conform to the professional responsibilities which promote and assure the overall welfare of the patient and the integrity of the profession.",3.8,"UAB Medicine - UA Health Services Foundation (UAHSF)
3.8","Birmingham, AL",10000+ Employees,1945,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
22,CPO/CO (Certified Prosthetist Orthotist/Certified Orthotist),$32K - $89K (Glassdoor est.),"Certified Orthotist or Certified Prosthetist/Orthotist

(or Board Eligible)


Employer Information
Organization Name: Yakima Orthotics & Prosthetics
Website: www.YakimaOandP.com
Yakima Orthotics & Prosthetics is a privately owned company
celebrating 53 years in business this year. Our mission is to













affect appliance fit.",-1,"Yakima Orthotics & Prosthetics, P. C.","Yakima, WA",1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
23,"Orthotist and Prosthetist, Brighton Center for Specialty Care",$31K - $72K (Glassdoor est.),"Summary
The University of Michigan Orthotics and Prosthetics Center is a large multi-disciplinary clinic dedicated to providing high quality orthotic and prosthetic services for adults and children. The 30,000 square foot facility is located at 2850 S. industrial Hwy, Ann Arbor, MI. We are actively seeking compassionate, enthusiastic, and patient-oriented individuals who will share in the goal of creating the ideal experience for our patients, families and employees.
Why join the Michigan Medicine Orthotics and Prosthetics Team?
The Orthotics and Prosthetics Center at Michigan Medicine is one of the few University based facilities in the country that offers comprehensive orthotic and prosthetic services and has been awarded the maximum three-year accreditation by the American Board for Certification in Orthotics, Prosthetics & Pedorthics. As a CPO, you will assess patient’s individual needs and custom design orthoses and prosthesis to meet those needs. This position offers the opportunity work within a highly collaborative multidisciplinary care team and the ability to provide clinical instruction to medical residents, prosthetic and orthotic trainees, and other medical professionals. If you want to develop and grow, maximize and expand your career experience as a CPO, there is no better place.",4.4,"University of Michigan
4.4","Ann Arbor, MI",10000+ Employees,1817,College / University,Colleges & Universities,Education,$5 to $10 billion (USD)
24,Prosthetist Orthotist,-1,"Job Details
Job ID: 99009
Location: Tacoma, WA
Entity: Mary Bridge Children's Hospital
Category: Rehab Therapy
Specialty: Not Applicable
Department: Orthotics CTU MB
Employment Type: Full-Time Regular
FTE: 1
Primary Shift: Day
Work Schedule: Day",3.6,"Mary Bridge Children's Hospital
3.6","Tacoma, WA",10000+ Employees,1882,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
25,Certified Prosthetist/Orthotist,Employer Provided Salary:$80K - $85K,"Are you looking for an exciting opportunity?
We currently have a full-time opening for a Licensed and/or Certified Prosthetist/Orthotist in Miami, FL.
If you are looking for a fast-paced environment where you can make a difference every day, this is the opportunity for you! This position provides specialized care to patients with disabling conditions of limb or spine by manufacturing, fitting, and preparing custom and prefabricated orthotics.
The right person to join our team ...
Demonstrates ownership and accountability; the ability to communicate effectively, both written and verbal; effective interpersonal skills, customer service orientation, and empathy skills to interact effectively with patients who may have a severe disability; the ability to assist in business development by way of sales, in-servicing and marketing efforts",3.6,"Breg, Inc
3.6","Miami, FL",1001 to 5000 Employees,1989,Company - Private,Health Care Products Manufacturing,Manufacturing,Unknown / Non-Applicable
26,"Orthotist and Prosthetist, Brighton Center for Specialty Care",$38K - $87K (Glassdoor est.),"Job Summary

The University of Michigan Orthotics and Prosthetics Center is a large multi-disciplinary clinic dedicated to providing high quality orthotic and prosthetic services for adults and children. The 30,000 square foot facility is located at 2850 S. industrial Hwy, Ann Arbor, MI. We are actively seeking compassionate, enthusiastic, and patient-oriented individuals who will share in the goal of creating the ideal experience for our patients, families and employees.
Why join the Michigan Medicine Orthotics and Prosthetics Team?
The Orthotics and Prosthetics Center at Michigan Medicine is one of the few University based facilities in the country that offers comprehensive orthotic and prosthetic services and has been awarded the maximum three-year accreditation by the American Board for Certification in Orthotics, Prosthetics & Pedorthics. As a CPO, you will assess patient’s individual needs and custom design orthoses and prosthesis to meet those needs. This position offers the opportunity work within a highly collaborative multidisciplinary care team and the ability to provide clinical instruction to medical residents, prosthetic and orthotic trainees, and other medical professionals. If you want to develop and grow, maximize and expand your career experience as a CPO, there is no better place.
What perks and benefits can you look forward to?
Excellent medical, dental and vision coverage
2:1 Match on retirement savings
Generous PTO program
State of the art technology and equipment
Tremendous team support
Supervising and mentorship opportunities
Conduct research relative to new orthotic and prosthetic designs and outcomes
Mission Statement

Michigan Medicine improves the health of patients, populations and communities through excellence in education, patient care, community service, research and technology development, and through leadership activities in Michigan, nationally and internationally. Our mission is guided by our Strategic Principles and has three critical components; patient care, education and research that together enhance our contribution to society.
Responsibilities*

You will evaluate and treat the more complex, specialized patients for prosthetic and orthotic services.
You will plan for the fabrication of prostheses and orthoses in consultation with physicians, patients, and certified technical staff.
You will provide prosthetic and orthotic services, including proper patient education, coding, documentation in the provided electronic medical record, and coordinating rehabilitation activities with others in the health care team.
You will provide the necessary follow up for all services provided, including re-education, maintenance and repairs.
You will cover an on-call rotation for the University of Michigan Hospital, in Ann Arbor, as part of the orthotic staff, meeting the orthotic needs of in-patient’s outside of normal business hours.
You may have the opportunity to represent the Orthotic and Prosthetic staff in UMOPC clinics, seminars and specialty conferences.
You will conduct special projects and/or participate in research directed toward contributing to improving patient outcomes, new methods or new orthotic/prosthetic designs.
Required Qualifications*

Completion of an American Board of Certification (ABC) approved program in orthotics & prosthetics and successful completion of the ABC examinations in both disciplines
Certification in Orthotics and Prosthetics by the American Board for Certification in Orthotics and Prosthetics
A bachelor's degree in a recognized field of science or learning which is directly related to the position
Desired Qualifications*

Minimum of 3 years’ experience post-certification in Prosthetics and Orthotics
Experience with use of an electronic health record such as EPIC or OPIE would be helpful
Work Schedule

8 am to 5 pm Monday through Friday.
Work Locations

The UM Orthotics and Prosthetics Center in Brigton, MI, will be your primary worksite. Occasional travel will be necessary for on-call rotations, coverage at offsite locations, and other events.
Background Screening

Michigan Medicine conducts background screening and pre-employment drug testing on job candidates upon acceptance of a contingent job offer and may use a third party administrator to conduct background screenings. Background screenings are performed in compliance with the Fair Credit Report Act. Pre-employment drug testing applies to all selected candidates, including new or additional faculty and staff appointments, as well as transfers from other U-M campuses.
Application Deadline

Job openings are posted for a minimum of seven calendar days. The review and selection process may begin as early as the eighth day after posting. This opening may be removed from posting boards and filled anytime after the minimum posting period has ended.
U-M EEO/AA Statement

The University of Michigan is an equal opportunity/affirmative action employer.

U-M COVID-19 Vaccination Policy
COVID-19 vaccinations are now required for all University of Michigan students, faculty and staff across all three campuses, including Michigan Medicine. This includes those working or learning remotely. More information on this policy is available on the Campus Blueprint website or the U-M Dearborn and U-M Flint websites.",-1,Michigan Medicine,"Ann Arbor, MI",10000+ Employees,-1,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
27,Prosthetist/Orthotist,-1,"Description:
The essential functions and activities of this position surround the title of the position. The activities necessary for our office to have a successful Orthotic program are the general essential functions of this position. Some of these functions include:
Assist physicians with the evaluation and analysis of the patient’s need for prosthetic and orthotic services.
Ensure that proper patient management is consistent with established practices for prosthetic care.
Ensure that proper patient management is consistent with established practices for orthotic care.
Recommend treatment options to physicians when necessary.
. Requirements:",4.7,"CPO SERVICES, INC
4.7","Oak Lawn, IL",51 to 200 Employees,2005,Company - Private,-1,Health Care,$10 to $25 million (USD)
28,"Orthotist or Prosthetist Orthotist (CPO, CO, Board Eligible)",-1,"Why Us?:
With a mantra of Empowering Human Potential, Hanger, Inc. is the world's premier provider of orthotic and prosthetic (O&P) services and products, offering the most advanced O&P solutions, clinically differentiated programs and unsurpassed customer service. Hanger's Patient Care segment is the largest owner and operator of O&P patient care clinics nationwide. Through its Products & Services segment, Hanger distributes branded and private label O&P devices, products and components, and provides rehabilitative solutions to the broader market. With nearly 160 years of clinical excellence and innovation, Hanger's vision is to lead the orthotic and prosthetic markets by providing superior patient care, outcomes, services and value. Collectively, Hanger employees touch thousands of lives each day, helping people achieve new levels of mobility and freedom.
Could This Be For You?:
As a Prosthetist and/or Orthotist, you have dedicated yourself to improving the lives of the patients you serve. We recognize that in doing so you not only impact the lives of those you treat but of their families, friends, and communities. Embarking on a career with Hanger allows you to continue in this endeavor but elevates you as a champion of the orthotic and prosthetic market by providing superior patient care, outcomes, service and value. Advance your career by leveraging professional clinical expertise, established clinical practice guidelines, innovative technologies, specialized training & continuing education, RAC audit resources, and back office support at one of our more than 700 clinics nationwide. At Hanger, we fulfill your current practice needs but also offer a potential career path to meet your changing aspirations as you continue your professional journey for years to come.


Your Impact:
Minimum Qualifications:
Additional Success Factors:

Our Investment in You:",3.6,"Hanger Inc.
3.6","Bullhead City, AZ",1001 to 5000 Employees,1861,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
29,Prosthetist Orthotist (CPO) - Marion IL,-1,"Overview:
NovaCare Prosthetics and Orthotics is seeking a CPO in Marion, IL!
NovaCare Prosthetics and Orthotics center in Marion, IL is now hiring a compassionate and driven ABC Certified full-time Prosthetist Orthotist (CPO) to provide exceptional patient care experiences. Oversees all stages of design, fabrication, fitting and maintenance of prosthetic devices related to patients’ needs, as indicated by a physician. American Board Certified (ABC) certification in Prosthetics/Orthotics required. Our highly trained and respected therapy team provides services that maximize functionality and promote the well-being of our patients. Our work environment offers a great opportunity to provide skilled care to our patients and grow within our Prosthetics and Orthotics division.
$10,000 sign on bonus offered for this role!




Responsibilities:
Qualifications:







Additional Data:",3.5,"NovaCare Prosthetics & Orthotics
3.5","Marion, IL",51 to 200 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD)
