,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,React JS Developer,-1,"Infosys is seeking a ReactJS Developer. This position will add value to a gamut of Software Development lifecycle stages; will create detailed design artifacts like program specifications, test plans; and independently develop and review code and contribute to the go-live plan. You will have the opportunity to collaborate with some of the best talent in the industry to create innovative high quality and defect-free solutions to meet our clients’ business needs; will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued

Required Qualifications:
Candidate must be located within commuting distance of Tampa, FL or be willing to relocate to the area. This position may require travel in the US.
Bachelor’s degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education.
U.S. citizens and those authorized to work in the U.S. are encouraged to apply, we are unable to sponsor at this time.


Analytical skills
The job entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email or face to face. Travel may be required as per the job requirements.


Infosys is a global leader in next-generation digital services and consulting. We enable clients in 46 countries to navigate their digital transformation.

With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem.",3.3,"Infosys
3.3",Oregon,10000+ Employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD)
11,Software Developer,Employer Provided Salary:$80K - $100K,"The position is for a full stack software developer to help architect, design, develop and maintain enterprise-wide web applications to serve internal and external customers.
Duties:
Participates in all full lifecycle software development of web and mobile applications.
Communicates effectively with technical team members as well as content subject matter experts.
Coordinates with third party providers on various projects.
Maintains awareness of new and emerging technologies and the potential application within our environment.
Requirements:",3.5,"JEAR Logistics
3.5",Remote,51 to 200 Employees,2007,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$50 to $100 million (USD)
12,Junior Software Developer,Employer Provided Salary:$60K - $110K,"Junior Software Developer
Who is Brycer and its Purpose
Brycer’s mission is to deliver proactive services and technology to ensure jurisdictional compliance with inspection, testing and maintenance laws for Life Safety systems. Our solutions are developed to be economical, efficient, flexible and scalable to meet the needs of code officials, inspection companies and consumers worldwide. We strive to create a safer environment for all!
Overview
Brycer is recruiting a Junior Software Developer to work with a passionate team responsible for maintaining, enhancing and supporting Brycer’s The Compliance Engine (TCE) platform. TCE is a SaaS platform hosted in the cloud consisting of a web browser interface, a mobile app interface and an API for integration with client and 3rd party platforms. TCE platform is the leader in code compliance for authorities having jurisdiction (e.g., fire departments) across the country.",-1,Brycer,Remote,-1,-1,-1,-1,-1,-1
13,Embedded IoT Software Developer,Employer Provided Salary:$75K - $90K,"Certified Power Solutions
Fridley, MN
Embedded IoT Software Developer
Certified Power Solutions is a premier value-added fluid power distributor servicing customers in North America. We are a leader in the engineering, manufacturing and distribution of hydraulic systems and controls for the mobile and industrial OEM markets.
We are seeking a candidate with a passion for software engineering built on solid design, implementation, and testing principles. Candidate will have the opportunity to work on world class snow and ice control devices by performing technical work on embedded IoT systems, web applications, and PC applications. This person must be able to operate in a fast-paced organization, working with project managers, other design team members, and external customers.",3.8,"Certified Power Solutions
3.8","Fridley, MN",1 to 50 Employees,-1,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Less than $1 million (USD)
14,Software Developer,Employer Provided Salary:$65K - $105K,"Homeschooling is our mission. It could also be yours!
Teaching Textbooks is seeking coders with a passion for homeschooling to be a part of our dev team, producing a wide range of apps with an HTML/JS codebase, to run on multiple platforms and in Web browsers.
The homeschooling industry has more than doubled in size over the past year, and Teaching Textbooks, a longtime leader in educational software, is rapidly expanding our product line to meet this demand.
We need to fill several development positions, and are looking for candidates with skills in these technologies:
HTML/CSS/SVG",3.9,"Teaching Textbooks
3.9","Oklahoma City, OK",1 to 50 Employees,-1,Company - Private,Media & Entertainment Retail Stores,Retail,Less than $1 million (USD)
15,Software Developer,-1,"Do you enjoy learning new technology? Does creating custom software solutions for top clients and end users sound exciting? Then you could be our next Software Developer!
As part of the Custom Development team, you will be responsible for delivering to our customers turn-key software solutions based on our Video Surveillance Platform SDK. You will be an integral part of the software development cycle of these solutions.
This position will join our high performing Custom Development team and will report to the Manager of Custom Development and IT. This is a remote position, but occassional travel to our Americas Headquarters on Portland, OR may be required.
As a Milestone Employee, YOU are the key to our success. Come join our dynamic international team and be a part of our rapidly growing, successful business.",4.4,"Milestone Systems, Inc.
4.4",Remote,501 to 1000 Employees,1998,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD)
16,Manager - Software Development and Integration - Remote Eligible,Employer Provided Salary:$87K - $110K,"Presbyterian Healthcare Services is in search of a Manager - Software Development and Integration to join our IT Healthplan Infrastructure team!
*This position is remote eligible to candidates located in the United States with the exclusion of the states: Washington, Ohio, Wyoming, and North Dakota.*
This individual has 7 years of developer experience with 3 years as a manager of a team and is familiar with leading a team while driving development design and providing solutions. The Manager - Software Development and Integration should have the background and skillset of a software developer to answer questions, suggest solutions, and drive solutions through. This individual will lead the project, employees, and contractors.
Requirements:",-1,Presbyterian Healthcare Services,Remote,-1,-1,-1,-1,-1,-1
17,React Developer,Employer Provided Salary:$140K - $160K,"Roostify is transforming the mortgage industry with an innovative and integrated platform that’s streamlining the entire digital lending experience. We believe that home lending should be a fair, fast, and transparent experience. Our software is used by banks across the country to improve lending experiences every day. We are a team of innovative thinkers on a mission to reinvent the lending experiences so people can accelerate their future.
You will be responsible for developing and implementing standardized user interface components using React.js concepts and workflows such as Webpack as well as profiling and improving front-end performance and documenting our front-end codebase.
RESPONSIBILITIES
Meeting with the development team to discuss user interface ideas and applications",3.4,"Roostify
3.4",Remote,51 to 200 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
18,Associate Software Developer,$60K - $107K (Glassdoor est.),"Associate Software Developer
Corporate Headquarters
12575 Uline Drive, Pleasant Prairie, WI 53158

Real work. Real training. Real growth. There's no limit to what you can accomplish through our unique LearnIT program, with 6 weeks of orientation to set you up for professional and technical success at Uline.

Better together than apart. This position is on-site, and we are looking for good people who share our passion.

Uline is proud to operate as a drug-free workplace. All new hires must complete a pre-employment hair follicle drug screening.",3.6,"Uline
3.6","Pleasant Prairie, WI",5001 to 10000 Employees,1980,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$5 to $10 billion (USD)
19,"Mid-Level .NET Software Developer, 5 years’ experience, Remote position",Employer Provided Salary:$95K,".NET Software Developer, Minimum 5 years experience software development
Job Summary
InnoVet Health, a small and growing business that provides health IT professional services to the Department of Veterans Affairs (VA) is looking for a Sr C# .NET Software Developer who can design, develop and deploy exciting healthcare applications using C# and .NET technologies. The successful candidate will be expected to develop code interfacing with Microsoft Dynamics 365 and perform release management in complex environments including Azure Webjobs Cloud and create efficient build scripts. This position is full-time and does not require relocating (work from home). The pay, benefits, and growth potential are competitive.
Responsibilities",-1,"innoVet Health, LLC",Remote,-1,-1,-1,-1,-1,-1
20,Software Developer -- Cool Federal Program,Employer Provided Salary:$55 - $85 Per Hour,"Blue Arc is seeking a qualified Software Developer for an exciting new program with a US Federal customer. This is an excellent opportunity to join a fast-growing company with a positive, customer-focused mission.
The Software Developer will design, develop, test, document, and implement software applications and solutions using the Appian Business Process Management (BPM) suite. The customer is located in the Washington DC metro area, but the work is hybrid on-site/off-site.
As an Appian Developer/Designer, you will be required to create workflows, configure and extend Appian objects, and implement the system logic necessary to satisfy the requirements. You will be working with database administrators, a quality assurance team, system engineers, network engineers and other staff to ensure data consistency, security and privacy. You will be expected to actively participate in design and systems development, software configuration and customization and documentation. You may be required to attend additional training as needed and support all project activities in relation to product delivery.",-1,"Blue Arc, LLC","McLean, VA",-1,-1,-1,-1,-1,-1
21,Software Engineer,Employer Provided Salary:$115K - $135K,"Software Engineer
Leaf Trade | CHICAGO
Leaf Trade is the leading B2B marketplace between licensed wholesalers of cannabis products and dispensaries in the highly regulated cannabis markets. Leaf Trade’s suite of software features streamline order management and fulfillment by providing a CRM, essential integrations, and other enterprise tools that save time and help grow cannabis businesses.
Our customers range from single-state businesses that are just getting started, to the majority of the largest, enterprise-level, often publicly traded multi-state operators (MSO) that trust Leaf Trade as the defining standard of cannabis supply chain technology. Check out this feature in Forbes to learn more: https://www.forbes.com/sites/danreich/2019/03/14/how-this-marijuana-tech-startup-is-solving-the-industrys-regulatory-challenges/?sh=1111aacc17d2ps: //",-1,Leaf Trade,Remote,-1,-1,-1,-1,-1,-1
22,Senior React Frontend Developer (100% Remote and US Citizens Only),Employer Provided Salary:$90 - $110 Per Hour,"We are looking for a Senior React Front-end Developer for our federal government client.
Responsibilities:
Responsible for developing client-facing web applications.
Participate in system design and collaborate with team in the full lifecycle from concept to production.
Be the primary developer and own the development for the entire front-end application.
Requirements:
US Citizens only because the work is for a federal government client.
Minimum 6 years of software development experience with 3 years of building web applications using React.",-1,Cloud Catalogs LLC,Remote,-1,-1,-1,-1,-1,-1
23,Software Developer - Cybersecurity,$65K - $131K (Glassdoor est.),"Location
Yarmouth, Maine
Travel
0-5%
Responsibilities
Maintain existing code for basic applications while expanding technical knowledge to be able to perform increasingly more challenging work which will include assisting in the development of basic software programs.",3.9,"Tyler Technologies, Inc.
3.9","Yarmouth, ME",1001 to 5000 Employees,1966,Company - Public,Computer Hardware & Software,Information Technology,$500 million to $1 billion (USD)
24,ASP.NET C# Developer,Employer Provided Salary:$130K - $150K,"C# Developer Job Description
Adlumin, Inc. is seeking a C# engineer to create, build, and modify applications that support our security analytics platform. This individual will play a key role in designing, implementing, and maintaining our client-side endpoint agent.
To ensure success as a C# developer at Adlumin, you must have an excellent grasp of C# and the .NET framework, experience writing application that integrate with Active Directory, prolific coding abilities, and be able to problem-solve daily. A top-quality C# developer will be able to perform full-stack development as well as handle the creation, maintenance, and further development of .NET applications and programs.
C# Developer Requirements:",-1,Adlumin Inc.,Remote,-1,-1,-1,-1,-1,-1
25,Principal Software Engineer,Employer Provided Salary:$150K - $200K,"Avant is dedicated to building premier digital banking solutions for the middle class through a combination of technology, analytics and superior customer service. Since 2012, Avant has connected over 1.5 million customers to over $7.5 billion in loans and 800,000 credit cards. A high growth financial technology company, Avant has been featured in The Wall Street Journal, The New York Times, TechCrunch, Fortune, Bloomberg, and has raised over $600 million of equity capital. Visit www.avant.com for more information.
***This position can be remote anywhere in the United States***
As we continue to build more robust features and integrations within our financial applications, our engineering teams will need seasoned professionals to take on complex projects and mentor more junior engineers. Avant is looking to hire a senior backend engineer to help in this endeavor!",3.7,"Avant
3.7",Remote,501 to 1000 Employees,2012,Company - Private,Lending,Finance,Unknown / Non-Applicable
26,Software Engineer,Employer Provided Salary:$85K - $95K,"Software Engineer
Description
***Please apply directly to our website: https://banklabs.com
BankLabs was created by community bankers, for community bankers. We are committed to providing high-quality software and services to help banks perform better in the communities they serve and ultimately strengthen the in-market relationships for banks and communities.
Our mobile-friendly, web-based applications are designed to be easy to use, increase efficiency, increase transparency, and improve workflow for our bank clients. We are looking for a Software Engineer to join our growing Development team and build-out our next generation of software solutions to expand and enhance our offerings. Must have knowledge and experience in all stages of the software development life cycle.",-1,BankLabs,Remote,-1,-1,-1,-1,-1,-1
27,Junior Software Developer,Employer Provided Salary:$60K - $80K,"About us
Bar-All, Inc.'s mission is to help men and women of all ages lead healthier lives. The central role and purpose of Bar-All is to develop and market products and services for business-to-consumer and business-to-business applications.
Job description
Job Title: Junior Software Developer
Department: Information Technology
Reporting: Software & Systems Integration Manager
Status: Full-time; Salary",-1,"Bar-All, Inc.",Tennessee,-1,-1,-1,-1,-1,-1
28,Senior Software Developer,Employer Provided Salary:$85K,"We are looking for a Senior Software Engineer to enhance and support our commercially available software solution. You will work with upper management to define software requirements and take the lead on operational and technical projects. In this role, you should be able to work independently with little supervision. You should have excellent organization and problem-solving skills. If you have hands-on experience in software development and agile methodologies, we’d like to meet you. Your goal will be to develop high-quality software that is aligned with user needs and business goals.
Responsibilities
Develop high-quality software design and architecture
Identify, prioritize and execute tasks in the software development life cycle
Develop tools and applications by producing clean, efficient code",-1,Coast Systems,"Brooksville, FL",-1,-1,-1,-1,-1,-1
29,Sr. Software Developer,Employer Provided Salary:$130K,"Location: Remote
SUMMARY: The Senior Software Developer will be responsible for translating high level business requirements into fully functional code. Manage requirements and scope to ensure delivery of functionality in time for DHL eCommerce Solutions with high quality.
ESSENTIAL DUTIES AND RESPONSIBILITIES:
Provide technical subject matter expertise to software development teams responsible for systems designs.
Coordinate with teams across the enterprise on the migration of existing IT services to the cloud; identify technical requirements, security requirements, potential issues, and work through these challenges.",4.0,"DHL eCommerce
4.0","Dallas, TX",10000+ Employees,1969,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$10+ billion (USD)
30,Software Developer,$52K - $97K (Glassdoor est.),"Responsibilities:
Every day, in nearly 100 countries around the world, millions of people depend on Daktronics scoring and display systems for information and entertainment. Our displays provide vital travel information in airports and train stations and along highways. They advertise the price of gas, store specials, and more as you make your daily commute. They also enhance spectators’ experiences at sporting events of all kinds, from Little League to the major leagues.

This is an opportunity to join the Daktronics team as a Software Developer!

Why consider Daktronics for my Software career?
Interesting Challenges!
Qualifications:",3.9,"Daktronics
3.9","Sioux Falls, SD",1001 to 5000 Employees,1968,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$500 million to $1 billion (USD)
31,React Software Engineer Virtual Hiring Event,$52K - $97K (Glassdoor est.),"Currently remote work, shifting to hybrid 3 days in office in the future (TBD).

What We Offer:
Annual bonus.
3 weeks paid vacation + 11 paid holidays + a couple of PTO days
Full health benefits including employer HSA contributions + dental plan with an orthodontic option, wellness coaching available
Up to a 4% 401k match PLUS additional company contribution from 1% to 5% based on years of service",-1,Dyno Nobel,"Park City, UT",1001 to 5000 Employees,1865,Subsidiary or Business Segment,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD)
32,Full Stack .Net Software Developer,$52K - $97K (Glassdoor est.),"American Museum Of Natural History

Full Stack .Net Software Developer

The American Museum of Natural History is one of the world's preeminent scientific and cultural institutions, and has as its mission to discover, interpret and disseminate information about human cultures, the natural world and the universe through a wide-ranging program of scientific research, education and exhibition. The Gottesman Center for Science Teaching and Learning brings together in one organizational structure all the Museum's activities directed towards K-12 schools and teacher education. Urban Advantage is a partnership program in science education that involves eight New York City science-rich cultural institutions and currently serves almost 300 middle schools and over 900 science teachers.

This position will work with a team of educators to design and facilitate innovative professional learning (PL) courses for the Urban Advantage (UA) science initiative and provide a range of additional supports to UA school communities including teachers, parent coordinators and administrators to promote three-dimensional, phenomenon-based science instruction in grades 6 through 8 in participating schools.

Responsibilities include, but are not limited to:
? Write well designed, testable, efficient code by using best software development practices.? Conduct code reviews to enforce design decisions, coding standards, and UI standards.? Coordinate integration testing efforts and deployment of builds to test labs.? During scheduled production software releases, developer is responsible for participating in release night activities as well as immediate hot-fix tasks on release night.? Create and maintain software documentation. Plan and report activities and progress on assigned tasks.? Clearly and regularly communicate with Product Owners, Stakeholders, Project Manager, Quality Assurance Testers, other Developers, and DevOps on existing and new development projects to produce high quality code in a timely fashion.? Collaborate with Supervisors and Stakeholders to understand the long-term technology roadmap.? Ensure that each product release aligns with current technology standards while positioning the product to evolve to meet the future needs of the institution.? Responsible for participating in the application design and architecture of the specific development projects to which he or she is assigned.? Assist in driving new technologies into the products and software development lifecycle.? Integrate data from various back-end services and databases.? Recommend system solutions by comparing advantages and disadvantages of custom development and purchase alternatives.
Note that current employees of the NYC DOE, or persons who have been employed by the NYC DOE in the last 12 months, are not eligible for this position.


? Bachelors Degree in Computer Science, Information Technology or a related discipline, or 5+ year experience developing enterprise-class web-based software using C#, ASP.NET 6.0, MVC 5 Razor, Entity Framework, RESTful Web API, XML, JSON, and SOAP.? Expert knowledge of web technologies including HTML5, CSS3, JavaScript and JavaScript based frameworks such as AngularJS, Angular 6, Kendo, Knockout, Bootstrap, etc.? Thorough knowledge of database design, TSQL, database optimization, ETL/SSIS, and SSRS.? Experience with Agile/SCRUM with Jira or similar project management and issue tracking tool.? Experience with SCM and Continuous Integration with Jenkins and Git.? Experience with Test-Driven Development (TDD) and Unit Testing.


? Ability to multitask - Manages multiple tasks by properly communicating with stakeholders to understand priority, timeline, and level of effort.? Ability to view a project as a complete user experience and drive it from brainstorm to conception to completion.? Strong attention to detail, logical thinking, and analytical ability.? Self-starter, flexible, personable, able to work independently and as part of a team.? Self-Motivated - Undertakes tasks or activities without frequent supervision.? Communication skills - Communicates well both in writing and in conversation. Can translate challenging technical language and content to language that can be understood by non-technical users.? Organizational ability - Demonstrates a systematic approach in carrying out assignments. ? Problem solving skills - Demonstrates a strong ability to identify, analyze and solve complex/difficult problems.? Ability to learn quickly - situations and technologies - and stay abreast of rapidly changing technologies.

To be considered for this position please visit our web site and apply on line at the following link:





If special accommodations are needed in applying for a position, please call the Office of Human Resources.

jeid-d0e65ae31719ba46868acc7434ca4f08",3.6,"American Museum Of Natural History
3.6","New York, NY",1001 to 5000 Employees,1869,Nonprofit Organization,"Museums, Zoos & Amusement Parks","Arts, Entertainment & Recreation",$100 to $500 million (USD)
33,Software Engineer,$52K - $97K (Glassdoor est.),"Job Description

The Software Engineer will be responsible for software development on all digital products. This includes but is not limited to the branded marketing sites, ecommerce sites, mobile app, API applications, and supporting web applications. This is a broad role requiring breadth and depth in your skillset, with the opportunity to challenge yourself and grow in all aspects of software engineering, on a small yet highly productive team. You will represent the technical perspective on digital applications, ensuring that the best decisions are made with our technical strategy, roadmap, and application ecosystem in mind. You will need to think critically and problem solve both independently and collaboratively, across teams and organizations. We’re looking for someone who will also keep customer experience top of mind, and who shares our excitement for both the ski industry and software.",4.5,"Aspen Skiing Company
4.5","Basalt, CO",1001 to 5000 Employees,1946,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$10 to $25 million (USD)
34,"UNICORN e-commerce Software Engineers - all levels, Java, react, Golang",$52K - $97K (Glassdoor est.),"FULLY REMOTE TO BOSTON, MA
****
*Imagine building UBER, AMAZON, Facebook, Shopify and WAYFAIR - ALL AT THE SAME TIME, from the ground up!* with the funding necessary to accomplish it, WITH a proven team from these firms!!!
***
For over 20 years, I am the recruiter people work with, who don't work with recruiters! For more of Boston's Best Software Engineer jobs http://www.biviumgroup.com/search.php
***
FULLY REMOTE TO BOSTON, MA
****",-1,The Bivium Group,"Boston, MA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
35,C# or C++ Software Developer - Junior to Mid Level Software Engineer,$52K - $97K (Glassdoor est.),"Manufacturing firm that has been in business for over 20 years is looking for a C# or C++ Software Engineer to build their machine and process control software. In this role you'll work on a small team to build software used to control test and production machinery. The company provides an exceptionally stable environment, lots of autonomy (including 25% work from home after training is complete), and opportunity for innovation (employees hold multiple patents.)
The company is looking for someone who has built, or - if you're Entry to Junior level - is interested in getting into building solutions that communicate and/or control hardware. This can include things like machine control, industrial control, process automation, robotics, safety PLC, IoT, and more.
Qualifications
3-5+ years of software development experience or 0-2 years of experience if you have a Computer Science or related degree",-1,Strategic Employment Partners,"Windsor, CO",-1,-1,-1,-1,-1,-1
