,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Physician Opportunity,Employer Provided Salary:$150K - $225K,"At A Glance
We are currently recruiting a Board-Certified Physician with active Tennessee medical license position interested in a Part Time opportunity in an Assisted Living Facility.
Overview
Legacy Care’s independent medical group delivers quality patient care in assisted living communities, inpatient rehabilitation facilities and post-acute care and long-term care communities across the Mid-Atlantic region. Trusted for quality care, we’re devoted to ensuring a patient’s healthcare experience meets their individual needs across the continuum of care.
In this role, as the lead Physician, responsibilities include:",3.7,"Legacy Care (Div of LGS Medical Services Grp)
3.7","Greeneville, TN",51 to 200 Employees,2006,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
11,Primary Care Physician,Employer Provided Salary:$250K,"Unique opportunity to become a partner in a growing medical practice that has consistently stayed ahead of the competition by combing exceptional patient care with forward thinking. We welcome an entrepreneurial minded primary care physician who wishes to make a significant impact in their community while retaining a level of freedom and choice that wouldn't be available in large health care systems. Our goal is to help you establish a practice with us that grows with you. You will be able to practice medicine in the way you think is most impactful. If you are an individual who wants to be the captain of your fate then this indeed is the role for you.
Job Types: Full-time, Contract
Pay: Up to $250,000.00 per year
Benefits:",-1,Prime Medical Associates,"San Juan, PR",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
12,Medical Marijuana Physician,Employer Provided Salary:$75 - $100 Per Hour,"Dr. Cannabus (www.DrCannabus.com) provides qualified patients with medical marijuana licensing via a mobile environment. Our goal is to make available via a custom mobile medical office, a caring, compassionate, patient experience for Florida residents to pursue a better quality of life through the many benefits of medical marijuana. In the past year, we’ve already established a strong area presence on the west coast of Florida from (Ft Meyers to Tampa) soon to expand across the state.
Instagram: @drcannabusofficial
DESCRIPTION:
We are looking for responsible and compassionate MDs that believe in medicinal cannabis as an alternative to traditional medication. You will be responsible for reviewing the patient's medical ailments, certifying, and & meeting the patient, and be comfortable and willing to sign off on medical cannabis certifications for a variety of conditions such as Anxiety, PTSD, Cancer, Severe Chronic Pain, IBD, Crohn's, Autism, etc.",-1,Dr. Cannabus LLC,"Sarasota, FL",-1,-1,-1,-1,-1,-1
13,Telemedicine Daytime Post Acute Physician (Remote),-1,"What Matters To You
Are you looking for a career option that supports work-life balance and an ability to build a flexible schedule, all while maintaining financial well-being? We want you to be a part of building Sound’s Telemedicine service line as we launch the first nationally-scaled, fully-resourced, hospital medicine-focused telemedicine program. At Sound, we are eager to launch telemedicine as a new care delivery model and are excited to ramp up and provide the best telemedicine service across the nation. We hope you will join us!
Success Happens When you Start With your People
Telemedicine is a proven approach and is now considered a standard of care option in multiple specialties, including psychology, neurology, critical care, and hospital medicine. The telemedicine care model is aligned with Sound’s vision of being the unmatched leader in improving quality and reducing the cost of healthcare for patients in the communities we serve, particularly those serving rural populations with limited access to care. We strive to be the practice of choice for providers and the partner of choice for hospitals across the country. This innovative model of care delivery will help providers find balance and joy in their careers as they add a new dimension to their scope of practice.",3.7,"Sound Physicians
3.7",California,1001 to 5000 Employees,2001,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
14,Physician Opportunities,$69K - $144K (Glassdoor est.),"Wellforce is a different kind of health system. Our system welcomes the opportunity to partner with a provider like you. We have a wealth of practice locations, sizes and styles to fit your personal goals, needs and lifestyle.
Wellforce empowers its providers and local teams to use their expertise to develop the best solution for patients. Why choose us?
· We bring together academic medicine and community health care in a way that delivers care when and where the patient needs it.
· We deliver the highest quality of care while lowering the total cost of care.
· We improve the health and lives of the diverse individuals and communities of eastern Massachusetts.",4.5,"Wellforce
4.5","Burlington, MA",10000+ Employees,2014,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
15,Physician,Employer Provided Salary:$90 - $100 Per Hour,"Physician Needed: MD or DO
Atlanta, GA.
We are currently seeking a part-time physician for our thriving medical practice in Atlanta, GA. Must hold a current valid Georgia medical license. The organization is an established practice with a thriving reputation in the area.
Requirements for this position include, but are not limited to:
Active Goergia Medical License
Doctor of Medicine or Doctor of Osteopathic Medicine degree from an accredited college",-1,Choice Men's Health LLC,"Atlanta, GA",-1,-1,-1,-1,-1,-1
16,Pain Management Specialist,Employer Provided Salary:$300K - $400K,"Great opportunity to provide quality services to a population in need.
Physicians and mid-levels are welcome to apply.
Job Types: Full-time, Contract
Pay: $300,000.00 - $400,000.00 per year
Medical Specialty:
Pain Medicine
Schedule:
10 hour shift",3.2,"Lake County Tribal Health
3.2",California,1 to 50 Employees,-1,Government,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD)
17,Pathologist - ANY STATE LICENSE,Employer Provided Salary:$300K - $350K,"We are in need of a Board Certified/Board Eligible Pathologist in Fayetteville, AR.
About the opportunity:
The schedule consists of Monday through Friday 8:00AM to 4:30PM.
The facility uses CPRS EMR for charting.
On-call is required.
Full Travel coverage/reimbursement
Malpractice coverage
Experience and Requirements: * Board Certified/Board Eligible by the College of American Pathologist.",3.9,"SI2
3.9",United States,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
18,Pain Management Physician,Employer Provided Salary:$125 - $150 Per Hour,"Physician needed
We are currently looking for a caring physician MD/DO with experience in medication management for Pain Management at an established Medical clinic in ST Petersburg Fl. This is great opportunity for the right Pain Management Doctor. The ideal candidate will have more than 2 years of pervious experience. No weekends no call.
If you would like to interview for this opening or inquire further, please reply to this posting with a current copy of your CV. Thank you.
Job Types: Full-time, Part-time
Pay: $1,000.00 - $1,200.00 per day",-1,St Petersburg Pain & Urgent Care,"Saint Petersburg, FL",-1,-1,-1,-1,-1,-1
19,Interventional Pain Management Physician,Employer Provided Salary:$300K - $350K,"About us
We have successfully been open with over 9 Pain Clinic to date. We believe in treating our patients with compassion & continued care. Our mission is to attract the best not just in the skill-set of Pain Management, but also in the area of patient- Physician relationship.
Interventional Pain Management Physician
Exciting career move to help make a difference and to be employed by a Co o any that highly values their employees!
Pain Management physician with interventional pain training and/or experience. This position is currently two days per week with an occasional third day. The pain management position consists of 100% outpatient pain management with both evaluations and interventional procedures such as epidural steroid injections, facet joint injections/medial branch blocks, selective nerve root blocks, sacroiliac injections, trigger point injections, discography, sympathetic blockades, various arthrocentesis, percutaneous discectomy, Radiofrequency ablations, spinal cord stimulator trials, etc. We are open to any other procedures that the physician feels comfortable in performing and that are profitable. Medication management is a requirement for this position.",-1,Confidential,Virginia,-1,-1,-1,-1,-1,-1
20,Primary Care Physician (Remote),Employer Provided Salary:$130 Per Hour,"Our Company
Cerebral is a one-stop shop for high-quality mental health care.
Since launching in January 2020, we have gone from 5 people in an off brand WeWork to over 2,000 team members across the United States working hand in hand to transform access to high-quality mental health care at scale. Our team will not stop building, growing, and iterating until everyone, everywhere can access high-quality mental health care without the high cost, wait times, and stigma.
We recently became the fastest mental health company ever to unicorn status, having raised over $162 million and achieved a valuation above $1.2 billion raised. Cerebral's investors include Silver Lake, Access Industries, Bill Ackman, Chris Burch, WestCap, and Oak HC/FT.
It is just the beginning for Cerebral, and we need your help as we transform access to high-quality mental health care in the United States and beyond.",3.6,"Cerebral
3.6",Missouri,501 to 1000 Employees,2020,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
21,Telemedicine Physician,Employer Provided Salary:$90K - $144K,"We are looking for a part-time (5-9 hrs a week) telemedicine physician to join our team in Louisiana. It's a remote position.
You will provide telemedicine service to our clients and promptly review health assessments.
We are actively hiring!
Graduates are welcome to apply.
RESPONSIBILITIES:
Discussing and reviewing patients' medical history, symptoms, allergies, and current medications
Formulating suitable treatment plans to address non-threatening conditions",-1,Aspire Pharmacy,"Baton Rouge, LA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
22,Physician,Employer Provided Salary:$80 Per Hour,"Job Description:
BMG Texas PA is seeking a licensed physician in Dallas, TX for one to two days a week to treat our male patients who present with ED, PE, and Low T. BMG Texas PA is a concierge medical practice model utilizing new treatment modalities including shock wave therapy, PRP injections, and stem cell therapy along with the conventional treatment modalities. No prior experiences are necessary. Training will be given to all new hires, so continuity of treatment techniques will be used throughout the industry. Professional liability is provided. Excellent work environment. Please provide your contact information and a face photo with your CV for review.
Texas license required.
Rate: $80.00 and up + per hour",-1,Boston Medical Group -Texas PA,"Dallas, TX",-1,-1,-1,-1,-1,-1
23,Primary Care Physician (M.D. or D.O.),Employer Provided Salary:$230K,"AllCare Medical Group
AllCare Medical Group is part of a 27 year old provider-owned organization in Grants Pass, Oregon. The Medical Group is a multisite primary care group practice that provides comprehensive support for the delivery of provider-led, patient-centered healthcare.
Grants Pass is located in Southern Oregon on the Rogue River and is surrounded by mountains and breathtaking views. The community is ideal for families and outdoor enthusiasts, with a temperate climate and easy access to outdoor recreation, wineries, outdoor concerts, the Ashland Shakespeare Festival, and much more.
AllCare Medical Group is owned by AllCare Health, a Southern Oregon health organization owned and led by local providers. As a Certified B Corp®, AllCare Health considers its impact on society and the environment during the business decision-making process, and has long recognized the real value in social, economic, and environmental concerns of its stakeholders, including its employees, customers, and community members. AllCare Health and AllCare Medical Group recognize that building a strong and healthy community helps build a strong and healthy company. Experienced leadership and management team focused on supporting and balancing four pillars of care: Exceptional Care, Provider Support & Engagement, Community Health and Organizational Excellence.",-1,ALLCARE HEALTH,"Chicago, IL",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
24,Palliative Care Physician- Telemedicine,-1,"Position: Palliative Care Physician
A national telemedicine clinic focused on hypertension, diabetes and kidney disease is seeking a full-time physician, specialized in palliative care, to join the team due to rapid nationwide opportunities to treat members with CKD and ESRD. Treatment and oversight will occur primarily through telehealth and the position can be primarily performed on a remote basis. This physician will connect with CKD and ESRD appropriate for conservative care and symptom management and engagement with patients who have multiple complex co-morbidities. This is an opportunity to practice medicine in a forward-looking, evidence-based environment with ample growth opportunity, alongside nephrologist committed to raising renal care outcomes nationwide.
These physicians are quality-driven physicians who apply their clinical expertise in a managed care, population health context. By practicing at the telemedicine clinic, they serve patients across the country through a national telehealth platform. They also engage in population health management in a sophisticated, outcomes-driven manner that promotes palliative care where clinically appropriate and focuses on patient education, autonomy, and quality of life. The Palliative Care Physician should be experienced in treating patients to reduce or control pain and debilitating symptoms and in driving discussions about goals of care, prognosis, treatment options, and advanced care planning.",2.3,"Monogram Health, Inc
2.3",Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
25,General Physician,Employer Provided Salary:$150 - $165 Per Hour,"Our facility uses a team approach of Medical Doctors, Chiropractors, Nurses and Physical Therapists. This allows us to determine the best course of treatment that fits into a hollistic approach. The hollistic approach works to avoid all surgical options and minimize the need for prescription medication by allowing multiple disciplines known to be effective at treating pain to work together. We treat using injectables as well as active therapy and spinal manipulation and invest in the latest medical technologies. Salary listed is a base salary. Blue Cross Blue Shield of Alabama Gold group health benefits, malpractice paid, normal office hours.
Job Type: Part-time
Pay: $150.00 - $165.00 per hour
Benefits:",-1,Health Star Clinic,"Montgomery, AL",-1,-1,-1,-1,-1,-1
26,Physician,Employer Provided Salary:$100K,"A 40 year old Cosmetic Med Spa, specializing in hair restoration, in Sandy Springs is looking for a physician to oversee a non-invasive procedure!
Text Mr. Green (404) 644-3100
Job Type: Part-time
Pay: $100,000.00 per year
Schedule:
Day shift
Weekend availability",-1,Cosmetic Med Spa,"Sandy Springs, Fulton, GA",-1,-1,-1,-1,-1,-1
27,Hospitalist Physician,Employer Provided Salary:$220K - $260K,"NJ Hospitalist Group is seeking a Full-Time Daytime Internal Medicine Physician to join our practice. Provide Internal Medicine consultations to patients with a wide spectrum of medical conditions at an Acute Rehabilitation Hospital in Northern New Jersey. On-staff Physiatrist serves as primary physician for all patients; we provide consultation - no need to admit or discharge patients. Great PM&R resident support. This is a great opportunity to join a well-established team, with a flexible schedule Monday through Friday and every third weekend (no night calls). Strong compensation package and additional benefits offered.
Only a short drive from New York.
Candidate requirements:
NJ licensed or eligible for licensure",-1,North Jersey Internal Medicine Inpatient Rehab,"West Orange, NJ",-1,-1,-1,-1,-1,-1
28,Family Practice Physician,Employer Provided Salary:$65 - $122 Per Hour,"Bear Valley Community Healthcare District in beautiful Big Bear Lake has an exciting opportunity for a Family Practice Physician.
The District is looking for a Licensed Physician to join the rural health clinic and provide patients with high-quality treatment and diagnostic services. The ideal candidate is an intuitive healthcare professional that can function independently. This role will be responsible for meeting, assessing and diagnosing patients in the clinic and providing them with healthcare services that meet national standards of care. They will be responsible for prescribing patients with appropriate medication, health regimens and lifestyle adjustments that will contribute to their recovery from diagnosed health issues, prevent future health issues and/or promote a healthier life.
The right candidate will have a passion for providing services to patients and will enjoy working closely with other healthcare professionals in the organization.",-1,Bear Valley Community Healthcare District,"Big Bear Lake, CA",-1,-1,-1,-1,-1,-1
29,Attending Physician,Employer Provided Salary:$325K - $400K,"Pain Management Opening in Venice, Florida
Interventional Pain Management Physician
Job Description:
Family Spine and Pain Care Institute is seeking an enthusiastic Interventional Pain Management Physician to join our team to assist in the care of our growing number of patients as our practice expands in beautiful Venice, Florida.
Family Spine and Pain Care Institute is a growing independent practice and is known in our community to have a reputation for providing excellent patient care while focusing on improving our patient’s quality of life. Physicians can expect a team work environment with high patient demand and a loyal patient base in an expanding market.",-1,Family Spine and Pain Care institute llc,"Port Charlotte, FL",-1,-1,-1,-1,-1,-1
30,"Physician, Corrections - SCI Benner Township - Bellefonte, PA",$130 Per Hour(Employer est.),"Correctional Physician, SCI Benner Township - Bellefonte, PA
Job Purpose:
Our Physician is one who provides a full range of medical services for patients. Provides required documentation of services to the Site Medical Director or designee in order to monitor provision of clinical services. Notifies the Medical Director and H.S.A. regarding changes in schedule coverage. Assists in arrangements for coverage of medical services if unavailable for an extended period of time.
Job Length:
Minimum of 60 days with intention to transition to full time with our client, SCI Benner Township - Bellefonte, PA",1.0,"QPCS
1.0","Lewistown, PA",51 to 200 Employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
31,Osteopathic Physician,$130 Per Hour(Employer est.),"Osteopathic Physician with hands-on skills needed. Our growing practice is located in the Monterey and Santa Cruz area of California. We specialize in OMT and Orthobiologics or Regenerative Medicine. Our clinic is considered the place to go for non-surgical Orthopedic issues of all kinds as well as other MSK issues. We are interested in a physician whose skills include OMT, but who can have a board certification in anything. Bonus points if you like doing injections or MSK ultrasound. If you are interested in THE MOST AMAZING doctor job, please contact us, we would love to speak to you and see if it is the right fit! Looking for doctors willing to learn and think outside the box.
Job Type: Full-time
Pay: $200,000.00 - $350,000.00 per year
Benefits:",-1,The Osteopathic Way,"Monterey, CA",-1,-1,-1,-1,-1,-1
32,Primary Care Physician,$130 Per Hour(Employer est.),"Carolina Family Health Centers, Inc. is recruiting for a Primary Care Physician to join our medical team at Freedom Hill Community Health Center in Tarboro, North Carolina.
Under the direction of the Chief Medical Officer, this position will assess the health status and disease processes of the patient. At recommended intervals, according to acceptable medical standards, perform appropriate physical examination on patients of all types. Diagnose and treat acute and chronic illnesses based on subjective date, clinical findings, laboratory and diagnostic reports. Prescribe and adjust patient medications according to therapeutic goals and Carolina Family Health Centers’ formulary. Document drug therapy in patient medical record, per established procedures. Provide triage or triage back-up to diagnose and treat acutely ill walk-in patients. Counsel patients and families regarding health, disease and available treatment options, and obtain proper informed consent for invasive procedures.
Minimal Qualifications:",4.2,"Carolina Family Health Centers, Inc.
4.2","Tarboro, NC",51 to 200 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD)
33,Hospitalist Physician,$130 Per Hour(Employer est.),"Hospitalist in Internal Medicine or Family Practice for UF Leesburg Hospital and The Villages Hospital, Central Florida, week on week off, great specialty support, close to Orlando
Job Types: Full-time, Contract
Pay: $240,000.00 - $250,000.00 per year
Benefits:
Health insurance
Medical Specialty:
Hospital Medicine",-1,Asm Rahman MD,"Leesburg, FL",-1,-1,-1,-1,-1,-1
34,Urgent Care Physician -,$130 Per Hour(Employer est.),"Job Summary
Physician Walk-in Clinic ( Urgent Care) Everett, WA
$80,000 Retention bonus
$20,000 Relocation Assistance
You already love the Northwest. Why not love your career, too? The Everett Clinic is looking for physicians to join our experienced, supportive and collegial team of over 50 physicians and 25 ARNPs/PAs in a busy, high-paced urgent care setting, recognized for providing high-quality, cost-effective and compassionate care.
Our Walk-In Clinics are available to provide prompt, convenient medical attention for non-life threatening conditions in Bothell, Everett, Harbour Pointe (Mukilteo), Lake Stevens, Marysville, Mill Creek, Shoreline, Silver Lake, Smokey Point, Snohomish, and Stanwood. The Walk-in Clinics are open seven days a week, Monday – Saturday, 7 am to 8 pm and Sunday, 9 am to 5 pm. Our Walk-In Clinics have laboratory and imaging services available onsite.",3.7,"The Everett Clinic
3.7","Everett, WA",501 to 1000 Employees,-1,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
35,Physician,$130 Per Hour(Employer est.),"PACS Urgent Care is seeking to hire Physicians. We have are located in Ruther Glen, VA which is 25 minutes south of Fredericksburg or 25 minutes north of Richmond. We are rapidly growing and expanding!
Friendly work environment
State of the art facilities
Compensation is competitive and based on relevant experience
Experience in ER/Urgent care required
Must be comfortable performing minor procedures (lacerations, I&D and splinting)",-1,Premier Acute Care Services,"Fredericksburg, VA",-1,-1,-1,-1,-1,-1
36,BC/BE Physician,$130 Per Hour(Employer est.),"Internal Medicine of Greater New Haven, LLC
Internal Medicine of Greater New Haven, LLC is currently seeking a physician for a promising position with a growing medical team. This is an excellent opportunity for an Internal Medicine BC/BE physician to join a state of the art medical practice serving young adults, adults and seniors.
Essential Duties
Understand, support, and implement the mission of the facility to deliver health care to those in need in the performance of all job responsibilities.
Ensure that patient care meets or exceeds the facility quality standards.
Ensure that patient satisfaction meets or exceeds standards set by the facility.",-1,Internal Medicine of Gtr New Haven,"Stratford, CT",-1,-1,-1,-1,-1,-1
37,Primary Care Physician,$130 Per Hour(Employer est.),"Primary Care Physician
***$ 220,000 – $ 240,000 per year-Full Time Base with Generous Incentive Plans.***
Full and Part-Time availability
WHO WE ARE
Personal Physicians Care is a Family-Owned growing practice! We have locations in Delray Beach, Pompano, and Hallandale in the warm South Florida area. We are a large FAMILY-OWNED primary care practice offering a holistic, comprehensive approach to our patient needs. We are committed to providing personalized, high-quality primary care combined with an excellent patient experience.",3.8,"Personal Physician Care, P.A.
3.8","Delray Beach, FL",1 to 50 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD)
38,Physician,$130 Per Hour(Employer est.),"We are looking for a responsible Physician to provide high quality medical care by examining patients and treating diseases. You will undertake tasks aiming for prevention and promotion of healthy habits. The job is one of the most demanding, but also most rewarding professions. A great physician is a highly qualified professional and a compassionate individual. You must be very knowledgeable in regards to diseases, epidemiology and other medical conditions so you can interpret symptoms and diagnose conditions. The job can be demanding so a great deal of patience and physical endurance is required.
Responsibilities
Conduct routine check-ups to patients to assess their health condition and discover possible issues
Give appropriate advice for healthy habits (diet, hygiene etc.) and preventative actions to promote overall health",-1,Midlands Neurology & Pain Associates,"Columbia, SC",-1,-1,-1,-1,-1,-1
39,Physicians Wanted - P/T or F/T - Florida Licensed,$130 Per Hour(Employer est.),"Integrity Medical is a Progressive, Pro-Choice, Family-Planning medical practice and clinic.
We are seeking physicians of any specialty to provide medical care to women seeking family-planning services. Must possess a valid, current, license to practice medicine in the State of Florida. We will provide training. Any specialty welcome. FMGs welcome. GPs welcome.
Must be respectful and supportive of women, and of women's right to freedom of choice. Must be willing to help women seeking pro-choice family planning services and to provide medical care to these women in a kind, caring, and compassionate manner. Must be strongly supportive of women's rights.
Depending on how much you are willing to work and what services you are willing to provide, we offer compensation ranging from $100,000 per year for about 10 hours of work per week up, to $400,000 per year, or more.",4.5,"Integrity Medical
4.5",Florida,51 to 200 Employees,2008,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
