,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Occupational Therapist,Employer Provided Salary:$25 Per Hour,"Connections Organization Job Description
Position: Occupational Therapist (OTR) Hours: Full-Time
Reports To: Administration Team
Salary: V*aries with education and experience
Basic Functions:
To provide occupational therapy treatment to special needs student’s educational programs at New Connections Academy. This job administers occupational therapy assessments to determine a student’s level of functioning relative to their age and educational placement in such areas as fine/gross motor skill development, sensory processing, visual perceptual and visual motor skill development and self-care and activities of daily living.",2.8,"New Connections Academy
2.8","Arlington Heights, IL",1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
11,Pedatric Occupational Therapist,Employer Provided Salary:$52K - $65K,"Pediatric Occupational Therapist
Step Forward Therapy Ltd. is looking to hire a part time or full time highly enthusiastic compassionate Occupational Therapist who is ready to help both children and families move forward. We are a growing clinic looking to bring on a strong Occupational Therapist to help continue to grow our Occupational Therapy department.
Job Description:
Provide evaluations, identifying client’s strengths and weaknesses
Develops a treatment plan utilizing goals and objectives; make changes to treatment plans as needed
Provides 1:1 therapeutic intervention and group instruction based on the needs of the client",3.3,"Step Forward Therapy
3.3","Des Plaines, IL",1 to 50 Employees,-1,Unknown,-1,-1,Unknown / Non-Applicable
12,Occupational Therapist - Jim Thorpe Outpatient Rehabilitation - IBMC,-1,"Occupational Therapist
Job Code: 1485
Position Summary:
The Occupational Therapist assumes responsibility for the ethical and cost effective management, delivery, documentation, outcomes and communication of patient care within the scope of practice of their respective disciplines. This position requires population specific competencies. Adheres to National Patient Safety Goals as appropriate based on the level of patient contact this position requires.

INTEGRIS Health is an Equal Opportunity/Affirmative Action Employer.


















Keyboarding/Dexterity: Occasionally; activity exists up to 1/3 of the time
Standing/Walking: Constantly; activity exits up to 2/3 of the time
Strength (Lift/Carry/Push/Pull): Medium (Exerting 20 to 50 pounds of force occasionally, or 10 to 25 pounds of force constantly to move objects)
Talking (Must be able to effectively communicate verbally): Yes
Seeing: Yes
Hearing: Yes
Color Acuity (Must be able to distinguish and identify colors): No",3.3,"Integris Health
3.3","Oklahoma City, OK",5001 to 10000 Employees,1983,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Less than $1 million (USD)
13,Occupational Therapist,Employer Provided Salary:$70 - $80 Per Hour,"Occupational Therapist - Early Intervention
Qualifications
Graduate of an accredited university with a B.S., MA, or M.S. in Occupational Therapy that is recognized by the AOTA.
Recognized by the NBCOT as a designated OTR (if state mandated)
Holds current license and/or registration in the state (as applicable)
Experience in Early Intervention preferred
Job Responsibilities
Provide a comprehensive service and support plan including IFSP/IEP goals",-1,Sunrise Early Intervention,"Middletown, DE",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
14,Home Healthcare Occupational Therapist,Employer Provided Salary:$60 - $90 Per Hour,"Job Summary:
HOME HEALTH Occupational Therapist Directs, supervises, evaluates and provides occupational therapy services to patients in the home. Provides a comprehensive assessment of patient's level in activities of daily living, assesses treatment priorities and established long and short term goals, determines need for static or dynamic splints for upper extremities and secures or constructs them as needed.
Education/Degree: B.S. in Occupational Therapy, M.S in Occupational Therapy, and/or Doctor of Occupational Therapy.
Experience: Home Health Experience and/or 1-2 years of Occupational Therapy experience
Certifications/Registrations: Cardiopulmonary Resuscitation Certification (CPR) Licensures:",-1,Hanzoncare LLC,"Jacksonville, FL",Unknown,-1,Hospital,-1,-1,Unknown / Non-Applicable
15,Occupational Therapist -Basin Wyoming Clinic - PERM,Employer Provided Salary:$73K - $83K,"We are looking for an Occupational therapist to join our Basin, Wyoming Clinic. This clinic see outpatient, inpatient, skilled nursing, home health and schools.
Basin is 60 miles east of Cody, WY and 110 miles from Yellowstone National Park's east entrance. A short drive east will put you in the Big Horn Mountains in 25 miles. We are at the heart of the Big Horn Basin and all that it has to offer.
DUTIES/RESPONSIBILITIES
Evaluates patients through medical records review as appropriate, utilizes appropriate evaluation techniques and clinical observation
Applies skills learned during academic training, educational programs, and practical experience to evaluate patient/family needs and to develop appropriate treatment plans and goals to include discharge planning.",-1,Prime Choice Group,"Basin, WY",-1,-1,-1,-1,-1,-1
16,Occupational Therapist - Contractor,Employer Provided Salary:$85 Per Hour,"Looking for flexibility and additional income? Our positions allow you to create your own schedules & work at your leisure.
PT Plus is a new leader in Rehabilitation services! Servicing all areas of NYC, we are currently growing and looking for motivated, driven therapists to join our team in the Far Rockaway / Rockaway Beach area.
Our therapists have opportunities to work in both individual patient home settings and Assisted Living facilities. Providing a supportive work environment, we value work life balance and want to assist you in meeting your career needs.
Apply today to hear more about our opportunities!
New Grads Welcome",-1,PT+,"Far Rockaway, NY",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
17,Occupational Therapist (School/ Pediatrics),$48K - $106K (Glassdoor est.),"Join our Pediatric School Based Team and use your passion for Occupational Therapy to help make a difference in a child’s life!
School Occupational Therapist position available to begin ASAP!
Cicero, IL
Full Time / 7 Hours daily / 35 hours weekly
K-6th Grade
We value our Occupational therapists and their dedication to our mission of making a difference in a child’s life. That is why we make it a priority to offer a comprehensive and competitive benefits package.
Medical, Dental and Vision",3.3,"Healthpro Heritage, LLC
3.3","Cicero, IL",5001 to 10000 Employees,1999,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
18,Occupational Therapist,$48K - $76K (Glassdoor est.),"ABOUT US:
At Children’s Health, we value the role each team member plays in helping us deliver on our mission of making life better for children. We take pride in providing rich and rewarding career opportunities that enable team members to reach their highest potential.
Since 2009, we have held the ANCC Magnet® designation for nursing excellence. We are nationally ranked in all 10 pediatric specialties by U.S. News & World Report, serve as the primary pediatric teaching facility for University of Texas Southwestern Medical Center and are recognized for quality care in every specialty.
For ten consecutive years, Children’s Health has been recognized as one of the 150 top places to work in health care by Becker’s Hospital Review. This esteemed list features healthcare systems which offer professional development, growth, excellent benefits and promotion of diversity above and beyond other organizations.",4.2,"Children's Health
4.2","Plano, TX",5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
19,Occupational Therapist,Employer Provided Salary:$21 - $47 Per Hour,"Occupational Therapist
University of California Los Angeles

Requisition Number: 33987
Salary: $21.02 - $46.98 hourly

Position Description:
Plans and implements initialized programs for a caseload of students. Major duties include provision of assessment and evidenced based treatments and coordination of program planning with multidisciplinary team.

For full application instructions and position description, please visit: https://hr.mycareer.ucla.edu/applicants/Central?quickFind=81026



jeid-b1a6950c41fb6c49a22f5ac26379f5f2",4.3,"University of California Los Angeles
4.3","Los Angeles, CA",1001 to 5000 Employees,1919,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD)
20,Occupational Therapist,Employer Provided Salary:$65 - $95 Per Hour,"Occupational Therapist for JC accredited homecare agency
PRN work with great pay
pick your cases - as little as one per week or as much as 3-5 cases per week
Job Types: Full-time, Part-time
Pay: $65.00 - $95.00 per hour
Medical Specialty:
Home Health
Schedule:",4.0,"BrightStar Care of Cary
4.0","Raleigh, NC",1001 to 5000 Employees,2005,Franchise,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
21,"Special Education: Occupational Therapist, Independent Contractor",Employer Provided Salary:$70 - $95 Per Hour,"K12 Special Education Services is a certified Non Public Agency that partners with schools in order to offer a range of related special education services provided by California Credential Professionals.
K12 SES is currently expanding for the current school year and beyond by bringing on Independent Contractors to fulfill Occupational Therapy duties during the 2021 /2022 academic calendar year.
Occupational Therapy Responsibilities and Duties include but are not limited to:
Collaborate with student(s) or parent(s)
Being able to deliver in person services & assessments effectively
Providing services in 1:1 and/or group environments providing services within client's homes, public location such as a park or at the assigned school",3.2,"K12 Special Education Services
3.2","Los Angeles, CA",5001 to 10000 Employees,1999,Company - Public,K-12 Education,Education,$500 million to $1 billion (USD)
22,Occupational Therapist Home Health,Employer Provided Salary:$55 - $110 Per Hour,"Whether you are looking for some extra work, wanting to gain experience in home care or looking for a position that has growth opportunities. Come join our team, we do things differently!
Advance Rehabilitation Management Group is a Therapist Owned and Operated company with decades of experience in rehabilitation services. We are dedicated to patient care and satisfaction, and we are looking for therapy staff members that share the same values. We value our employees, and as a continuously growing company, we offer our employees a comprehensive benefits package, competitive compensation, opportunities for advancement, and reasonable workloads. Management opportunities are often available! Successful candidates will enjoy working with a multi-disciplinary team focused on providing quality care.
We are currently seeking a PRN Occupational Therapist for Home Health in the Catoosa, Whitfield, and Murray County, GA area!",-1,Advance Rehabilitation Management Group,"Whitfield, GA",501 to 1000 Employees,-1,Unknown,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
23,Occupational Therapist,Employer Provided Salary:$50 - $65 Per Hour,"In2Great! Pediatric Therapy is growing and we are looking for a part-time OT (who may grow into a Full-time position). Applicants must be fun-loving, energetic, creative, well versed in sensory integration theory and who loves working with children and their families! We are a multidisciplinary clinic (offering our families OT, PT, SLP, and SW), and we work very collaboratively as a team! In2Great offers therapeutic school readiness programming for 2-6 year old's as well as therapeutic summer camps. We are currently piloting a ""transitional program"" as well for our high school and college bound clients!
In2Great has 3 state of the art facilities, all built within the last 5 years.
At In2great, we are a family, and all our clients can feel the warmth and compassion we exude.
The great majority of our clients are 0-19 years of age, and they present with regulatory disorders, ADHD, Autism Spectrum and learning disabilities. We take a very child-centered approach when treating our clients. We primarily practice under the DIR/Floortime approach (stressing the importance of self-regulation and engagement for all children as a primary therapeutic goal!)",-1,"In2great! Pediatric Therapy, Ltd.","Des Plaines, IL",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
24,Pediatric Occupational Therapist,Employer Provided Salary:$36 - $50 Per Hour,"Are you sick and tired of looking at the same old job ads on Indeed?
Allow us to cut to the chase….
Who are we?
Click here for details: https://southernpedtherapyclinic.com/our-practice/
What are we looking for?
Southern Pediatric Therapy Clinic is currently interested in adding a passionate Pediatric Occupational Therapist to join our therapy team. The ideal candidate will possess a growth oriented personality as our team believes in continuously striving to improve both personally and professionally. Our hope is to work with somebody who is interested in contributing value to our team by helping us grow and implement new ideas so that we can better serve our patients while making a bigger impact in our community.",-1,Southern Pediatric Therapy Clinic,"Picayune, MS",-1,-1,-1,-1,-1,-1
25,Occupational Therapist,$56K - $106K (Glassdoor est.),"Join our team at Acts Retirement-Life Communities!
Acts has been setting the standard for excellence in senior retirement living since 1972, with a vision founded in faith and guided by a commitment to integrity and loving kindness. The philosophy of Acts, which guides our relationship with our employees, is based upon confidence in and respect for the dignity and individuality of each employee. If you’d like to contribute to our vision, we’d like to speak with you!
Acts is currently seeking qualified candidates for our Occupational Therapist position.
In this role, you will provide occupational therapy service to patients including evaluations, planning individual treatment programs and goals, actual patient treatments, discharge planning, and perform other related duties as required. As well as support activities which build and maintain a Rehab Center of Excellence.",3.4,"Acts Retirement-Life Communities
3.4","Wilmington, DE",5001 to 10000 Employees,1971,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD)
26,Occupational Therapist II,$55K - $99K (Glassdoor est.),"Occupational Therapist (weekends preferred)
Dallas, Texas | Allied Health | Job ID: 196
As an acute care Occupational Therapist at Children’s Health, you’ll work as part of a multidisciplinary team dedicated to making life better for children.
You’ll provide evidence-based care to patients, deliver instruction to patients and their families, and precept novice therapists.
You’ll also perform occupational therapy evaluations and re-evaluations, which will include assessing prior and current level of function, setting individualized goals and making discharge recommendations.
This unique opportunity offers excellent work-life balance! The ideal candidate will work three 10-hour shifts a week (Saturday, Sunday and one weekday) or four 8-hour shifts a week (Saturday, Sunday and two weekdays), although some scheduling flexibility is possible. This position includes full benefits.",4.2,"Children's Health
4.2","Dallas, TX",5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
27,Occupational Therapist OT (Full-Time/PERM/SNF),$43K - $120K (Glassdoor est.),"There is an opening for an Occupational Therapist that we'd love to speak with you about. The position is full-time for a premier skilled nursing facility in Aurora. Your duties will be that of a typical OT, implement the patient's Care Plan for rehabilitation, help mentally and/or physically impaired patients to participate in tasks to restore, reinforce, and enhance their performance along with some COTA supervision. Outstanding candidates are needed, and now is a great time to apply and join our team.

Kindly submit your resume for immediate consideration today!

Qualifications ? Candidates must have a current state license. ? Graduate of an accredited Occupational Therapy program ? CPR certification (when required). ? Ability to work flexible hours

We are proud to Offer:
????Competitive Salary

????Comprehensive Healthcare Benefits

????401k Retirement Plan

????Paid Time Off

????Opportunities to advance and grow your career

????And So Much More!",5.0,"Ronan HR Solutions
5.0","Aurora, IL",51 to 200 Employees,-1,Company - Public,Consulting,Business Services,Unknown / Non-Applicable
28,Pediatric Occupational Therapist,$46K - $131K (Glassdoor est.),"Are you looking to gain a wide range of pediatric experience in the most collaborative and supportive clinic in Chicago?
We are seeking an Occupational Therapist to join our team of top pediatric specialists.
Our ideal candidate...
Ideal candidates should be ready to develop their skills in sensory integration, DIR/Floortime, social-emotional skills, executive functioning skills, sensory-based feeding, relationship-based practice, and evidence-based practice. They should also be eager to learn from our team of outstanding and experienced therapists.
Who we are...",4.4,"Eyas Landing
4.4","Chicago, IL",51 to 200 Employees,2007,Company - Private,Health Care Services & Hospitals,Health Care,Less than $1 million (USD)
29,Occupational Therapist - Outpatient & Teletherapy,-1,"Occupational Therapist PRN (consistent coverage) in an Outpatient Setting near Ocean Springs, MS
Your patients. Your schedule. Your goals. Join our team and make a difference while creating your own flexible schedule!
We are looking for an Occupational Therapist that is reliable and innovative. Also, someone who can work independently and with a strong interdisciplinary team to achieve positive patient outcomes.
With Halcyon Rehab at Home, patients can receive their medically necessary outpatient rehabilitation therapy services in the comfort and privacy of their homes. Our licensed therapists travel to provide treatments at private residences, or rooms in an assisted living facility or independent living facility. Our therapy is designed to meet physical, medical, and psychosocial needs.",3.3,"Halcyon Rehabilitation
3.3",Mississippi,1001 to 5000 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
30,Pediatric Occupational Therapist,$72K - $90K (Employer est.),"Connect the Dots is looking for a full-time Occupational Therapist to join our special team of pediatric professionals. We serve children from birth to 18 years of age with a wide variety of needs. Our therapists thrive in helping children and their families at challenging times in their lives.
Job Description:
Observe and evaluate children to determine current level of ability or deficiency.
Plan and implement one-to-one treatment according to the Plan of Care.
Collaborate with other therapists to plan and implement co-treatments.
Accurately document daily notes, evaluations and progress reports.
Adhere to established rules, regulations and laws.
Work cooperatively with families and fellow staff members with the goal of improving the lives of clients and their families.",-1,Connect the Dots Pediatric Therapy,Oregon,-1,-1,-1,-1,-1,-1
31,Inpatient Occupational Therapist (OTR) - PRN,$72K - $90K (Employer est.),"Job Summary
Responsible for performing evaluations and developing / implementing treatment plans for assigned patients, including all related written and verbal communication.
Demonstrates a commitment to professional growth and competency.
Assists in maintaining the efficient operation of the hospital and providing a safe environment.
Contributes to the achievement of the mission and values of Siskin Hospital for Physical Rehabilitation.
Scope of authority / leadership responsibilities / reporting relationships/ identification of work team",3.4,"Siskin Hospital for Physical Rehabilitation
3.4","Chattanooga, TN",201 to 500 Employees,1984,Hospital,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
32,Occupational Therapist - Pediatric,$72K - $90K (Employer est.),"Sensory Integration Facility, School District &/or Community-based
Job Title: Occupational Therapist
Location: Sensory Integration Facility OR School District (options to add community/homecare for more hours)
Position Available: Part-Time or Full-Time
Start Date: March 2022 (option to start now with a lighter caseload)
Our Company:
WTS is a multi-disciplinary practice providing services to children from infancy through adolescence. We are known as one of the leading pediatric therapy practices in Westchester County. Occupational Therapy, Physical Therapy and Speech/Language Therapy are provided in our state-of-the-art facility, many school districts and throughout the community.",-1,Westchester Therapy Solutions,"Harrison, NY",-1,-1,-1,-1,-1,-1
33,Pediatric Occupational Therapist,$72K - $90K (Employer est.),"Charleston OT, a unique company offering manual and movement therapies, is looking to hire a pediatric OT to add to our growing team. Charleston OT is the only provider of Masgutova Neurosensorimotor Reflex Integration (MNRI) therapy in the Low Country.
The position available at this time is a pediatric, community-based position. Territory would be North Charleston, Summerville, Goose Creek area.
Charleston OT offers competitive salaries, based on experience. Additional benefits to working for Charleston OT include:
-Ongoing clinical supervision.
-Monthly stipend for travel costs",-1,Charleston OT LLC,"Charleston, SC",-1,-1,-1,-1,-1,-1
34,Occupational Therapist,$72K - $90K (Employer est.),"Job Description
Looking for OT that is experienced with occupational, industrial, pre-op, and post-op treatment. Very high energy and dynamic individual that will lead the clinic and staff.
Observe patients doing tasks, ask them questions, and review their medical history
Evaluate a patient's condition and needs
Develop a treatment plan for patients, laying out the types of activities and specific goals to be accomplished
Help people with various disabilities with different tasks, such as leading an autistic child in play activities
Demonstrate exercises—for example, joint stretches for arthritis relief—that can help relieve pain for people with chronic conditions",-1,TREND Healthcare,"Denton, TX",-1,-1,-1,-1,-1,-1
35,Pediatric Occupational Therapist,$72K - $90K (Employer est.),"Bright SpOT Pediatric Therapy is looking for passionate and caring occupational therapists to join our team! We are an outpatient, mobile pediatric therapy practice based in Leander/Cedar Park, TX and serving the surrounding community. You will work alongside a collaborative team consisting of occupational and speech therapists. We are a small, therapist owned practice committed to fostering a working environment that supports therapists’ needs. We believe happy therapists are able to do their best work and, in turn, make an immense difference in the lives of children and their families. We are currently seeking full time therapists with a build up period for caseload development. If you are looking for flexible scheduling, fulfilling work, a supportive supervisory team, positive work culture, and a therapist-centered, collaborative environment please send your resume to Bright SpOT Pediatric Therapy!
Requirements
Licensed in the state of Texas",-1,Bright SpOT Pediatric Therapy,"Cedar Park, TX",-1,-1,-1,-1,-1,-1
36,Pediatric Occupational Therapist,$72K - $90K (Employer est.),"INLAND EMPIRE AUTISM ASSESSMENT CENTER OF EXCELLENCE (AAC)
Job title: Pediatric Occupational Therapist
Location: Riverside Center, 19314 Jesse Ln., STE 200, Riverside, CA 92508
Job Summary
The AAC has a fantastic opportunity for a pediatric Occupational Therapist. The candidate must possess a minimum of a master’s degree in Occupational Therapy and be licensed in the state of California. Expertise with assessment and diagnosis of Autism Spectrum Disorder and other neurodevelopmental disorders is strongly preferred. Knowledge of educational and developmental needs of young children is essential. Experience with the various motor and sensory aspects of commonly referred medical conditions and proficiency with basic occupational therapy assessment is required.",-1,Inland Empire Autism Spectrum Disorder Assessment Center of Excellence,"Riverside, CA",-1,-1,-1,-1,-1,-1
37,"Occupational Therapist (OTR) SNF, Full Time Telehealth",$72K - $90K (Employer est.),"Occupational Therapist (OTR) in a SNF setting.
This is a Full Time, work from home, Telehealth position.
***Must be licensed and live in the state of MN***
Job responsibilities will include:
To provide quality occupational therapy services to residents in accordance with established standards of practice, department procedures and productivity standards
To evaluate residents to obtain data necessary for treatment planning and develop a treatment plan that includes a target list, short-term and long-term goals
To supervise and direct the Physical Therapy Assistants (PTAs) in the implementation of treatment plans",2.5,"Adaptive Rehab Services
2.5",Minnesota,501 to 1000 Employees,2016,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
38,"Occupational Therapist - OTR/L ($87,000-$103,000) - 100% Peds!",$72K - $90K (Employer est.),"Hello! We are excited that you are considering joining our amazing team of Occupational Therapists!
Are you still searching for that exciting, fulfilling career you envisioned yourself in when you first decided to become an Occupational Therapist back in college? Are you still longing for a career in which you can go home every night knowing that you’ve made a real difference in the world? Well, your search is over! Being an Occupational Therapist at My Left Foot Children’s Therapy is the career you’ve always envisioned yourself having! At My Left Foot Children’s Therapy, our patients are at the heart of every decision we make! We put our patients first, and that makes all the difference! We do not work for an HMO, an insurance company, or a huge hospital corporation, concerned mainly with their bottom lines! We are a family-run business working to improve the lives of the children we serve – they are our customers! OUR main concern is giving our little patients every opportunity to live their best lives!",3.6,"My Left Foot Children's Therapy
3.6","Las Vegas, NV",51 to 200 Employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
39,Pediatric Occupational Therapist,$72K - $90K (Employer est.),"Pediatric Therapy Clinic, is a multi-discipline private practice located in Montana with locations in Billings, Bozeman, Anaconda, and Butte. We are looking to continue to develop our current team by adding a part-time or full-time OT to our Bozeman clinic. We are looking for an OT who desires to learn and grow in a fun yet professional environment alongside other highly motivated and independent professionals. PTC is committed to providing a nurturing environment aimed at improving the quality of life for clients and families. Our ideal team member should enjoy working with children of all ages and abilities and be able to tolerate an occasionally loud work environment.
An ideal candidate is thorough, energetic, creative, positive, flexible and someone who has learned the art of celebrating small victories. We are looking for someone who wants to work in a casual and fun environment with an exceptional multi-disciplinary team, lighter than average caseloads, documentation time, and loads of resources. We welcome diversity at PTC as our patients come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it's the right thing to do, but because it makes our company stronger. If you share our clinic values and our excitement for excellence in therapy, you will find a home at Pediatric Therapy Clinic.",-1,Pediatric Therapy Clinic,"Bozeman, MT",-1,-1,-1,-1,-1,-1
