,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
18,Sonographer/Ultrasound Technologist,Employer Provided Salary:$25 - $30 Per Hour,"HealthxMD is now recruiting technicians in the Baton Rouge, LA area.
HealthxMD is one of the leading national companies in ultrasound diagnostics. The company has been growing rapidly and expanding throughout the United States. HealthxMD’s reputation is built on exceptional service and quality testing. Our goal is to continue excellence and growth while promoting within. We are looking for motivated technicians, who have the mindset of accelerating their careers, with the eagerness to learn new modalities. Traveling to different facilities at times is required.
Job Responsibilities:
In all ways professionally represent HealthxMD clients
Maintain data via the internet in a HIPPA compliant environment",-1,HealthxMD,"Baton Rouge, LA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
19,"Medical Sonographer specialized in Ob/Gyn - $ 10,000 sign in compensation",Employer Provided Salary:$50K - $90K,"About us
Inner Vision Women's Ultrasound, Nashville, TN
Diagnostic Medical Sonographer Obstetrics and Gynecology
Job Description
Job Description
Position purpose:
Performs Obstetric and Gynecologic ultrasound, Ob/Gyn Doppler, in low-risk and high-risk patients as requested. Sonographer will have possibility to consult with the Physician regarding findings immediately after completion or during the scan. Physician will re-scan the patient if needed.",-1,Inner Vision Women's Ultrasound,"Nashville, TN",1 to 50 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
20,Certified Sonographer,Employer Provided Salary:$30 Per Hour,"We are seeking an experienced Sonographer for our busy OBGYN office. We are looking for someone in our fast-paced office that is reliable, professional and friendly.
Job Qualifications :
* Minimum of One year experience with OB-GYN
* Ability to excel in a fast-paced team environment
* Strong communications skills&professional demeanor
Education/Certifications:
* Graduate of an accredited Sonography program",-1,Comprehensive OBGYN,"McKinney, TX",-1,-1,-1,-1,-1,-1
21,Ultrasonographer - Montgomery County Region,$35K - $92K (Glassdoor est.),"Chesapeake Urology is the largest urology practice in the Mid-Atlantic region and repeat “Best Places to Work” winner. As one of the most respected and progressive urology practices in the nation, we have over 100 providers throughout our 23 medical offices and 20 outpatient surgical centers. Our integrated approach to urologic care provides patients with access to experienced specialists, a comprehensive support team of healthcare professionals, innovative diagnostic tools, and highly advanced treatments and therapies.
Chesapeake Urology is a member of United Urology Group, a management services organization whose member groups of urology practices today also include Arizona Urology, Colorado Urology and Tennessee Urology. We offer very competitive salary and benefits package with a great working environment. To view a full list of our benefits, please visit https://www.chesapeakeurology.com/careers/benefits/.
We are seeking a full-time Ultrasonographer for our physician office located in the [LOCATION}. Our office hours are Monday - Friday from 8:00AM- 4:30PM.

Ultrasonographer Responsibilities:",3.1,"Chesapeake Urology Associates
3.1","Silver Spring, MD",501 to 1000 Employees,2006,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
22,Ultrasound Technologist,Employer Provided Salary:$42 - $53 Per Hour,"Do you enjoy caring for others and building relationships with patients, providers and peers? Join our team! Our sonographers are a valued part of the Salem Clinic family! The work environment is professional and supportive, while also fun! Salem Clinic provides a great space to start, grow or enhance your healthcare career. There is a right role for every person ready to put in the work!
Job Summary: Performs ultrasound procedures at a technical and professional level.
Essential Functions:
1. Prioritize patient care and service above all other duties.
2. Assist patients with transportation needs when necessary.
3. Support safety in the work environment.",3.8,"Salem Clinic
3.8","Salem, OR",501 to 1000 Employees,1925,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD)
23,OB/GYN Ultrasound Technician,Employer Provided Salary:$100 Per Hour,"Valley OBGYN is looking for a part time ultra-sonographer to join the team!
Our mission at Valley OBGYN is to provide quality, patient centered women’s care and we believe that each of our staff members have the ability to improve the health of our patients. An ideal candidate is someone wants to help our patients get the best care possible regardless of circumstances, feel comfortable to perform Obstetrics & Gynecological ultrasounds, and work independently in a fast paced environment.
Education/Certification
-Completion of an accredited Diagnostic Ultrasound Technology program required.
-RDMS certification in one or more of the following areas: OB/GYN.",-1,Valley OBGYN,"Spokane Valley, Spokane, WA",-1,-1,-1,-1,-1,-1
24,Sonographer,Employer Provided Salary:$30 - $35 Per Hour,"Fast growing, prestigious, well-established OB/GYN medical office in the Northern Suburbs is seeking a Sonographer. Must be able to work independently without supervision and have excellent problem-solving skills. Ensures a high level of quality and service is delivered to all patients.
Performs ultrasound studies in a clinical environment, including abdominal, vaginal, and OB/GYN exams. Have clear understanding of image formation and display. Have a clear understanding of fetal growth and development, as well as the basics of pelvic anatomy. Demonstrate skills and ability to locate normal anatomical and fetal abnormalities. Tech will be able to provide correct fetal measurements and history. The Tech will be responsible for exam set-up, physician assistance, patient care, and operation of department equipment.
Primary duties:",-1,Woods Women's Group,"Park City, IL",-1,-1,-1,-1,-1,-1
25,Sonographer Ob/Gyn,-1,"Successful private practice Obstetrics & Gynecology clinic with offices in Dallas, Plano, Frisco looking to fill a full-time position in sonography/ultrasound.
Candidate must be registered in OB/GYN and able to work independently performing diagnostic ultrasound examinations and report findings to physicians.
Responsibilities:
· Follow standard AIUM protocol for OB/GYN sonography exams
· Demonstrates ability to produce appropriate and quality images
· Assemble and presents all scan data for physicians in a timely manner",-1,Northlake OB/GYN,"Plano, TX",-1,-1,-1,-1,-1,-1
26,"Ultrasound Technologist - FT permanent, NO eve/wknd/call (KC)",Employer Provided Salary:$75K - $100K,"About us
New Frontier Mobile Diagnostics' mission is ""Imaging for Everyone.""
We hire professional sonographers (and treat them like professionals), empower them with streamlined technology, and team them with the top interpreting physicians in the Midwest.
The result - we improve access to care with quality, affordable imaging delivered in doctor's offices, clinics, and care facilities. We provide patients answers when they need it, where they need it.
$2,500 Signing Bonus for starting prior to November 15
Full-Time Permanent Role, No evenings/weekends/call",-1,New Frontier Mobile Diagnostics,"Kansas City, MO",-1,-1,-1,-1,-1,-1
27,Breast Sonographer,$33K - $73K (Glassdoor est.),"Position Description
Reviews patient history and physician's orders. Educates patient regarding procedure, equipment and exam to ensure patient's understanding and cooperation. . Prepares equipment and supplies. Selects appropriate exposure factors and imaging parameters. Implements safety standards and performs appropriate quality control procedures on equipment. Troubleshoots, resolves, and/or reports equipment malfunctions as necessary. Positions patient and performs imaging procedure(s). Operates ultrasound scanning equipment to produce records of breast(s). Analyzes results and identifies issues with the quality of imaging results. Takes appropriate action to resolve image quality issues, including repositioning patient and repeating procedure. Enters, transmits and reports scan results.
Position Requirements",1.4,"Breast Care Specialists
1.4","Sandy Springs, Fulton, GA",51 to 200 Employees,-1,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
28,Cardiac Sonographer,Employer Provided Salary:$34 - $37 Per Hour,"Padder Health Services, LLC is seeking an experienced and registered echocardiographer to join our team of friendly, dedicated professionals committed to providing excellence in cardiovascular care. The Echocardiographer performs noninvasive cardiac ultrasound procedures to evaluate the structure and function of the heart.
This full-time position Monday-Friday is based in our Columbia and Laurel offices. Flexibility is needed to travel locally among our three office locations as required. Our offices are an out-patient setting; no nights, weekends or on-call required!
Responsibilities
Explain electrocardiography ultrasound procedure to patients
Provide high quality diagnostic images",-1,Padder Health Services LLC,"Columbia, MD",-1,-1,-1,-1,-1,-1
29,Diagnostic Medical Sonographer FT/ DAYS $2000 Bonus,Employer Provided Salary:$56K - $98K,"Job Description
NYMI Associates has been providing high quality, state of the art diagnostic imaging services for over forty years.
Located on the Upper East Side of Manhattan, NYMI Associates is a community-based diagnostic radiology practice specializing in the widest range of imaging modalities using state of the art imaging equipment.
Ultrasound Technologist:
NYMI Associates is currently seeking a Full-time (days) technologist. Monday-Friday
Responsibilities:",2.0,"NYMI Associates
2.0","New York, NY",1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD)
30,Sonographer-FT-M-F Day Shift-(774064),$38K - $99K (Glassdoor est.),"Description
Join an energetic, patient-focused team! MedStar Radiology Network Lafayette is currently seeking an experienced Ultrasound Technologist for a Full-time position at our outpatient imaging center located in Washington, DC. This is a Monday - Friday, dayshift position.
NOTE: COVID-19 and influenza vaccines, or approved exemptions are required for employment at MedStar Radiology Network.
JOB SUMMARY:
Under the direction of the Radiology Medical Director, the Sonographer:
Performs sonographic procedures at the request of and for interpretation by a licensed independent practitioner.",3.0,"Medstar Radiology Network
3.0","Washington, DC",501 to 1000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
31,Sonographer Women's Health,$38K - $99K (Glassdoor est.),"Sonographer - Women's Health
Employment Type
Part-Time, Contract, Temporary
Preferred Qualifications:
ARDMS (American Registry of Diagnostic Medical Sonographer)
Experience with Electronic Medical Record systems
Knowledge of HIPPA compliance
Additional Information: Exceptional general attitude and team work attitude required. This is a position for an individual who can handle the daily stress associated with fast paced and high volume. The ideal candidate will have team spirit and work ethic such that work is highly organized with very few errors. These duties involve large amount of electronic paperwork, so the ideal candidate must be organized, multi-tasking and able to maintain standard office procedures in a busy professional work environment.",-1,Confidential,"Saint John, IN",-1,-1,-1,-1,-1,-1
32,Ultrasound Technician,$38K - $99K (Glassdoor est.),"WHA- Maricopa Ob/GYN
Responsibilities include Proficient in performing ultrasound procedures, including 1-2-3 trimester OB, NT exams, sonohystograms, IUD guidance, and gynecology exams.
Provide an oral and written summary of preliminary findings to the physician.
* Maintain patient records in EHR
* Charge procedures in EHR
* Other duties as assigned
Qualifications include:",-1,WHA-Maricopa OB/GYN,"Phoenix, AZ",-1,-1,-1,-1,-1,-1
33,Ultrasound Technologist,$38K - $99K (Glassdoor est.),"Company: Vein Institute of Phoenix – Vein Clinic
Position: Ultrasound Technologist
Location: Chandler, AZ
Schedule: Monday - Friday
Wage: Negotiable Depending on Experience
Benefits: Medical, Dental, Vision, Paid Vacation, Paid Sick Time, 401k, Paid Holidays
The Vein Institute of Phoenix:
At the Vein Institute of Phoenix (V.I.P) we are dedicated to the prevention and treatment of Vascular, Venous and Lymphatic Disease. Our state-of-the-art diagnostic testing is done by trained professionals and evaluated by your physician before you leave your first appointment.",-1,The Vein Institute of Phoenix,"Chandler, AZ",-1,-1,-1,-1,-1,-1
34,Elective OB Ultrasound Tech,$38K - $99K (Glassdoor est.),"Ultrasound Tech
Mon-Thurs: 9-5pm with other shifts available if requested.
Pay is per Appointment- $30 per HD Ultrasound - $20 per 2D Ultrasound.
Elective Ultrasounds only. No diagnostic scanning.
Training will be provided if needed, but we are looking for an Ultrasound Tech that can eventually provide the following:
- Early Gender Determination/Prediction (14+ weeks), BPD, HC, AC, FL, and Heart Rate.
- 3D/4D/HD Ultrasounds on pregnant moms
- See our website at Bundleofjoyhd.com for Packages to see what is expected of each session",-1,Bundle of Joy 3D/4D Ultrasound,"Georgetown, TX",-1,-1,-1,-1,-1,-1
35,Fully Licensed Diagnostic Medical Sonographer,$38K - $99K (Glassdoor est.),"Some of the responsibilities of a Ultrasound Sonographer include the following:
Use imaging equipment and soundwaves to form images of many parts of the body.
Acquire and analyze the images and submit to physicians for analysis
Analyze images to ensure that that they are satisfactory for diagnostic purposes
Job Types: Full-time, Part-time, Contract
Benefits:
Health insurance
Life insurance",1.9,"OMV Medical, Inc.
1.9","Portsmouth, VA",1 to 50 Employees,-1,Company - Private,Health Care Products Manufacturing,Manufacturing,$25 to $50 million (USD)
36,OB/GYN and Perinatal Sonographer,$38K - $99K (Glassdoor est.),"We are seeking a Perinatal Sonographer to join our growing patient-centered private multi offices practice in a full-time, Monday through Friday position.
Current certification in American Registry of Diagnostic Medical Sonographers
OBGYN Certification is required.
Fetal Echocardiography Certification is preferred.
NTQR Certification for Nuccal Translucency/Nasal bone is required.
CLEAR Certification for Cervical Length is preferred.
Specialty certification highly preferred within 3 years of hire.
If you are looking for an opportunity that provides satisfaction and personal growth, with a healthy balance between work and personal lives. We reward and recognize hard work by promoting from within and offer a competitive benefits and compensation program. We promptly review all applications. Highly qualified candidates will be contacted for interviews.",-1,NJ Best OBGYN,"West Caldwell, NJ",-1,-1,-1,-1,-1,-1
37,Sonographer- OBGYN,$38K - $99K (Glassdoor est.),"Employment Type:
Part time
Shift:
Description:
Why Mount Carmel?
With five hospitals, over 60 free-standing outpatient clinics, a college of nursing, a Medicare Advantage plan, and extensive outreach and community wellness programs, Mount Carmel Health System serves more than a million patients in central Ohio each year, and we've been a pillar of this community for more than 130 years. As a proud member of Trinity Health, one of the nation's largest Catholic healthcare delivery systems, our network of caring spans 22 states, 94 hospitals, and 133,000 colleagues nationwide.",3.6,"Mount Carmel Health System
3.6","Grove City, OH",10000+ Employees,1886,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
38,Sonographer,$38K - $99K (Glassdoor est.),"Sonographers - Quincy, MA
With more than 90,000 babies born since 1986, Boston IVF is one of the most experienced fertility centers in the world. We proudly offer the most innovative fertility treatments, groundbreaking reproductive technologies – and so much more. We diagnose the most difficult cases. We instill hope. We offer advice and a shoulder to lean on when our patients need it most. Our sole mission is to provide individuals and couples with the best chance for a successful pregnancy – and each day we cherish the bonds we form with our patients.
We have an PER DIEM AS NEEDED for an experienced Ultrasonographer in our Quincy, Massachusetts Facility.
Hours are typically Monday - Friday 7:00 am up to 11:00 am with weekend/holiday rotation. As Needed",2.9,"Boston IVF
2.9","Quincy, MA",201 to 500 Employees,1986,Company - Private,Research & Development,Business Services,$25 to $50 million (USD)
39,Ultrasound Technologist,$38K - $99K (Glassdoor est.),"Looking for a PRN or Part Time diagnostic medical sonographer to join our busy multi-location Radiology office. Must be ARDMS registered, able to perform general, breast, and vascular, as well as willing to travel between locations if necessary.
Experience is preferred.
Competitive salary and the opportunity to develop and utilize key skills.
Job Types: Full-time, Part-time
Schedule:
8 hour shift
Experience:",-1,Radiology Associates of Venice and Englewood,"Venice, FL",51 to 200 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
40,Ultrasound Technician,$38K - $99K (Glassdoor est.),"Job Purpose: Under minimal supervision, the Ultrasound Tech will travel to assigned offices to perform ultrasonic imaging of high quality for the diagnosis of disease and the evaluation of anatomical relationships. As well, the Ultrasound Tech will operate ultrasound to see how blood flows in urological organs as well as utilizing electronic ultrasound equipment and assist with related ultrasound procedures and testing for patients.
JOB FUNCTIONS:
Essential Duties & Responsibilities
Must communicate effectively with Physicians and staff members in order to provide compassionate, effective, efficient healthcare to patients.
Operate appropriate equipment for use in ultrasound setup.",2.9,"Georgia Urology, P.A.
2.9","Lawrenceville, GA",201 to 500 Employees,-1,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
