,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Licensed Marriage and Family Therapist,Employer Provided Salary:$59K - $104K,"Inside Passage Relationship Counseling is a boutique private group therapy practice in Bellingham, Washington dedicated to providing the highest quality, evidence-based relationship therapy to individuals, couples, and families.
We are hiring highly skilled, licensed therapists who want to work in a private practice environment with a group of passionate, inspiring, and supportive therapists. We can help you strike your ideal work-life balance with a part-time or full-time case load of highly motivated, appreciative clients.
We will take care of all the legal, business, and administrative obligations so that you can focus on doing your best, most fulfilling work. Therapists who work with us can earn between $64,000 and $104,000+ annually.
By joining our practice, you can focus on what you love: providing rewarding, effective therapy and we will take care of the rest, including:",-1,Inside Pasage Relationship Counseling,"Bellingham, WA",-1,-1,-1,-1,-1,-1
11,Licensed Marriage and Family Therapist,Employer Provided Salary:$50 - $70 Per Hour,"Our clinic is seeking a Family Therapist with expertise in couples' therapy to primarily work with families. The ideal candidate will have earned their PhD in Family Therapy, have completed an APA accredited internship or post-doctoral residency, and have experience working with children, adolescents, adults and families. This is a full-time position that also requires the therapist to complete paperwork, client evaluations, client contact via email and phone, maintaining client confidentiality and assisting with corporate activities for the clinic.
Job Types: Full-time, Part-time
Pay: $50.00 - $70.00 per hour
Benefits:
Dental insurance",-1,caulfield counseling,"Banning, CA",-1,-1,-1,-1,-1,-1
12,Licensed Marriage and Family Therapist,Employer Provided Salary:$40 - $48 Per Hour,"Licensed Marriage and Family Therapist Intern LMFTI – Job Post
Evolving Reflections
Urgently Hiring
Full Job Description
LMFTI Licensed Marriage and Family Therapist Intern
Job Description
I am looking for a passionate, energetic, and caring team member to join our team! I am seeking a part-time or full-time LMFTI Licensed Marriage and Family Therapist Intern or CPC Certified Professional Counselor to help clients face life challenges. Compensation is based on total experience.",-1,Evolving Reflections,"Las Vegas, NV",-1,-1,-1,-1,-1,-1
13,Fully Remote Licensed Marriage and Family Therapist or LCSW,Employer Provided Salary:$85K - $95K,"Location: Ensemble Therapy is looking for a on-site or REMOTE/ONLINE full-time LMFT or LCSW to join our multidisciplinary treatment team. You may choose on-site work at our clinic facility in Palm Desert, California, a hybrid position, or online/remote.
Why work at Ensemble Therapy :
We are professionals making a difference in our patients lives. Working at Ensemble you will be given the tools to be successful in your dream job, have peer and management support. Monthly all hands meeting includes individual spotlight awards, recognition, and other celebrations.
About Ensemble Therapy:
Our mission is to provide comprehensive, caring, and convenient board-certified Speech Therapy, Occupational Therapy, Physical Therapy, Applied Behavior Analysis Therapy, and Psychological services to children and adults of all ages and diagnoses. Utilizing a multidisciplinary approach, we provide effective personalized multi-lingual intervention that improves the lives of the individuals and families we serve.",-1,Ensemble Therapy,California,-1,-1,-1,-1,-1,-1
14,Registered Associate Marriage and Family Therapist (AMFT),Employer Provided Salary:$25 - $28 Per Hour,"Job Responsibilities of a Registered Mental Health Counselor Associate:
Provide clinical services including individual/family/couples, children, intakes, assessments, and treatment planning in an outpatient setting
Carry a caseload of 15+ clients. This is very important as this caseload is a requirement
Work at least 2 evenings and 1 weekend day
Attend group consultation and One to One TBD
Maintain accurate, thorough and timely client records that meet agency and licensing standards
Abide by code of ethics",-1,Paloma Mental Health INC.,Remote,-1,-1,-1,-1,-1,-1
15,Licensed Marriage and Family Therapist,Employer Provided Salary:$50 - $60 Per Hour,"Telehealth Part-Time (Full-Time available) Positions for Licensed California Providers
California LMFT/ LCSW/LPCC
Make a difference working with children, couples, and adults. Our mission is to provide holistic, culturally sensitive services in helping our clients address their needs and improve their quality of life. Sandbox Family Services, Inc. is seeking Licensed Clinicians to join our growing group practice. Sandbox is a multi-specialty and multi-lingual group of mental health professionals.
Sandbox works with a diverse population of children, adults, and older adults. We provide individual, couples, and family therapy. Client inquiries, screenings, scheduling, insurance credentialing, and paneling are handled by our Office staff.
We are looking for independent, tech-savvy, motivated providers to join our group practice. Providers have the flexibility of setting their own schedules.",-1,Sandbox Family Services,"Pasadena, CA",-1,-1,-1,-1,-1,-1
16,Remote Licensed Marriage and Family Therapist,Employer Provided Salary:$112 Per Hour,"Are you a licensed marriage and family therapist looking to grow or launch a private practice? Headway has partnered with over 8,500 providers across the United States to help them run and build their practices, while making care more accessible and affordable for their clients.
Whether you're new to private practice or have an established practice of your own, we're excited to welcome you to the Headway community and help you reach your goals!
We’ll help you with...
Referrals: Use our referral streams to get matched with clients based on your preferences.
Insurance credentialing: Free, fast, and hassle-free credentialing with the nation’s largest networks.",-1,Headway,Texas,-1,-1,-1,-1,-1,-1
17,Licensed Marriage and Family Therapist,Employer Provided Salary:$40 - $60 Per Hour,"LMFT/LCSW/LPCC will performed detailed psychological assessment, diagnosis formulation, treatment planning, treatment intervention and psycho-education to clients and/or family members. Worked with SED individuals for weekly individual treatment using various EBP such as TF-CBT, Seeking Safety, MAP and IPT. The Counseling Center will credential therapist with insurance companies. Continuing Education credits provided as well as, on going training opportunities. Multiple Office locations in Riverside, Rancho Cucamonga and Telehealth. Prefer: EMDR or Brain-spotting trained'
'
Work Location:
Multiple locations
Work Remotely",-1,The Counseling Center for Individual and Family Therapy Inc.,"Riverside, CA",-1,-1,-1,-1,-1,-1
18,Associate Marriage and Family Therapist,Employer Provided Salary:$48K - $60K,"Job description
Inspire Health Centers is seeking an Associate Marriage and Family Therapist to work in our South Orange County facilities. This position supports adults struggling with moderate to severe chemical dependency. We are seeking an experienced full-time Therapist who will provide direct clinical support to those in an inpatient setting.
Job Overview and Qualifications
This position is salaried and full time. The ideal candidate will be seeking a long-term opportunity, desiring to grow with our company. Your strong work ethic, ethical integrity, ability to work independently and as a team, and strong diagnostic skills will lead to your success. Your billing drives your income, so being a self-starter is to your direct benefit.",2.0,"Inspire Health Centers
2.0","Irvine, CA",51 to 200 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
19,Associate Marriage and Family Therapist,-1,"Are you wanting to be a part of a true team that values connection and supporting one another? Are you wanting to be a part of a team that truly values the care they provide to their clients? If so, read on…
At Simi Psychological Group our mission is to reach the true root of our clients' struggles so they can create real lasting change in their lives. We pride ourselves in the top-notch care we provide each client who works with us in the hope that after their time with us, they will lead fuller and happier lives. We value having a connected group of clinicians who are able to support one another while allowing space for independence and personal growth.
We are different from many other group practices. We are team oriented and work hard to ensure that our team members are growing clinically, personally, and most importantly, that they are happy. While there is plenty of room for independence here, this is not a “rent a space” practice. We have weekly virtual meetings aimed at working together to ensure we are providing the best clinical care possible. Within these meetings and elsewhere we provide training opportunities to enhance your growth clinically.",-1,Simi Psychological Group,"Simi Valley, CA",-1,-1,-1,-1,-1,-1
20,Mental Health Therapist Virtual Hiring Event,Employer Provided Salary:$55K - $80K,"Mental‌ ‌Health‌ ‌Therapist‌ ‌(LMHC,‌ ‌LICSW,‌ ‌LMFT,‌ ‌LCSW)‌
NorthEast Health Services is now part of the Transformations Care Network. We are established network of behavioral health clinics that, out of a passion for providing superior patient care, is empowering our clinicians and customer service teams to provide easy access to high quality, outcomes-based care to all those that need help, and when they need it most.
Our vision is to create a united, centralized network of accessible, multi-specialty clinics that offer immediate, superior behavioral health treatment options. We provide our employees with the opportunity to grow, learn and expand their skills! We are growing rapidly and want to talk to you about what that looks like for you and your career!
We are currently adding Therapists to our growing team!",4.4,"Transformations Care Network
4.4","Plymouth, MA",501 to 1000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
21,Licensed Marriage and Family Therapist (LMFT),$50K - $100K (Glassdoor est.),"*Up to $10,000 bonus potential based on level of experience and Full-Time availability*
*Full Time salaried positions available*
Carroll Counseling Center is a premier outpatient mental health clinic with several locations throughout Maryland and the Greater Baltimore area. We are seeking a Licensed Marriage & Family Therapist (LMFT) to join our outstanding team at our state-of-the-art center in Mount Airy.
Carroll Counseling Center offers individual, family and group therapy along with psychiatric/medication management services. We support work-life balance, as well as professional growth and development. Our clinicians enjoy a professional and innovative office culture that supports our therapists in building a thriving and profitable caseload.",4.4,"Carroll Counseling Centers
4.4","Mount Airy, MD",1001 to 5000 Employees,2017,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD)
22,Licensed Bilingual Therapist - Remote,$45K - $75K (Glassdoor est.),"ABOUT US
At Vida, we empower individuals to overcome chronic mental and physical health conditions, once and for all. The impact of chronic conditions on healthcare is immense: in the US alone, chronic diseases like diabetes and heart disease drive 80% of the $3 trillion healthcare spending, which is at 18% of GDP. One in 3 individuals has a chronic health condition, and 1 in 4 struggles with mental health.
Vida provides expert, personalized, on-demand health coaching and programs from a network of experienced health care providers and leading medical institutions. Vida is a next generation continuous care platform for both consumers and businesses, combining a consumer mobile app, an enterprise care platform offering on demand 24/7 solutions for chronic conditions. Vida platform runs in the cloud, captures real-time data from 100+ devices and apps, and integrates back to the employer, payer, and provider. We are trusted by Fortune 1000 companies, major national payers and large providers to enable their employees live their healthiest lives.",4.1,"Vida Health
4.1","Chicago, IL",1001 to 5000 Employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
23,Child and adolescent/family therapist,Employer Provided Salary:$40K - $65K,"About us
Lifegrowth Psychological Services is a small but rapidly growing faith centered private practice looking to add a licensed or license-eligible, masters level counselor or doctoral level psychologist to work with children, adolescents, and families. Experience with children and adolescents is required. We currently have no competition in our market for child and adolescent services at this level and are trusted by both churches and professional referral sources as a place where people receive excellent care. A licensed individual could build a full practice within 3-6 months. We are located in a friendly community which offers affordable housing, rural and urban access, and a great school district. We are one hour from Philadelphia, 2 hours from New York City, and 3 hours from Washington D.C. As a group, we are committed to working at the highest level of professional excellence, with a passionate pursuit of integration of faith in all that we do. If you are looking for autonomy, colleagueship, ministry, and professional excellence, submit your resume via email, or contact us for more information.",-1,"Lifegrowth Psychological Services, Inc.","Boyertown, PA",-1,-1,-1,-1,-1,-1
24,Associate Marriage and Family Therapist (AMFT),$44K - $97K (Glassdoor est.),"Bay Area Clinical Associates (BACA) is dedicated to hiring, retaining and growing the best and brightest mental healthcare professionals. Our clinicians have been proud to serve California since 2007 and carry our mission and vision forward. We’re proud of our reputation for being innovative and providing high-quality care across California. But… we need you to help us!
We are hiring an Associate Marriage & Family Therapy (AMFT) to join our rapidly growing team. We are hiring for Full-time & Part-time. This role is for our San Jose, CA clinic.
Part-Time position: Monday to Thursday from 2pm-6pm (16 hours per week)
Full-Time position: Monday to Thursday from 9am-6pm (32 hours per week)
This is a temporary position that will end after the associate becomes licensed in the state of California through the BBS.",4.6,"Bay Area Clinical Associates
4.6","San Jose, CA",51 to 200 Employees,2017,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
25,Independent Contract Therapist-Telehealth,Employer Provided Salary:$48 - $90 Per Hour,"Helping people while living satisfying, balanced lives. That is the focus for our team at Elevation Individual and Family Therapy. We are a team of licensed therapists that value providing quality, person-centered services in a low-stress environment to aid in a healthy work-life balance. You set your work hours, complete your progress notes and we take care of the rest! Elevation IFT is looking for a passionate, reliable therapist who enjoys being their own boss and working with clients to achieve their treatment goals.
To learn more about us, visit our website at www.elevationtherapy.org
Responsibilities
Collaborate with clients to develop treatment plans
Maintain clinical progress notes and other required documentation that meets the standards of insurance companies and Employee Assistance Programs (EAP).",-1,"Elevation Individual and Family Therapy, LLC","Homewood, IL",-1,-1,-1,-1,-1,-1
26,Private Practice Therapist,Employer Provided Salary:$60 - $90 Per Hour,"Caring Therapists of Palm Beach, a group private practice in Wellington, Florida, is looking for part-time and/or full-time psychotherapists to join our thriving group practice. We are a collaborative group of therapists that work well together in the office.
Our office is centrally located in Wellington, near Royal Palm Beach, West Palm Beach, Lake Worth, and Loxahatchee. Requirements include being fully licensed in the State of Florida with 1-year post-independent licensure experience, preferably with private practice experience and registered with CAQH and willingness to be paneled with insurance companies.
Compensation is percentage based on income received and paid out biweekly. Therapists must have a niche(s) (children, couples, trauma, EMDR, family, etc.) and be willing to market themselves to grow their referral base and recognition in the community.
Caring Therapists of Palm Beach provides a steady stream of referrals as well. The candidate must be independent, driven, collaborative, and enhance our fun, connected, and a positive-minded group of clinicians. Our office is well-respected in the community, and we are looking for therapists who are passionate about mental health. The candidate will be independent contractor status.",-1,Caring Therapists,"Royal Palm Beach, FL",-1,-1,-1,-1,-1,-1
27,In-home Licensed Therapist/social worker/ Counselor/Family Therapist,Employer Provided Salary:$45 - $55 Per Hour,"Are you a fully licensed clinician in the State of CT?
Do you love what you do and want to get more clients?
Are you looking to join a practice that fully supports you and will help you grow?
Are you looking to earn additional income?
SMPsychotherapy & Counseling Services is seeking a licensed mental health therapist/ social worker, family therapist or professional counselor to provide in-home therapy services in the Greater area of Waterbury, Danbury or Hartford, CT (depending on your location).
We specialize in trauma, mood (depression, anxiety, bipolar), impulse-control, grief, ADHD, and adjustment-related disorders, life stressors, women issues, emotional concerns, and family issues.",-1,"SMPsychotherapy & Counseling Services, LLC","Hartford, CT",-1,-1,-1,-1,-1,-1
28,Licensed Therapist,Employer Provided Salary:$35 - $75 Per Hour,"Licensed Therapist to work with children and families. Flexible hours, group supervision and training offered. Blair Counseling and Mediation is a group practice that enjoys stable professional relationships as colleagues and are looking to expand our ability to support families. This role may be part-time or full-time.
Blair Counseling and Mediation works to provide tools to all ages that can be used to save marriages, relationships, manage depression or anxiety, and help children with behavioral concerns. We are certified to complete anger evaluations and anger management sessions for court. We provide a respectful and understanding approach to addiction. Our expert mediators aim to bring peace to marriages, families, divorces, and any other dispute. In addition to marriage and family mediation, we can provide divorce mediation, co-parenting counseling, reunification therapy and supervised visitations.
Christian, Spanish, American Sign Language and premarital services are also available. We also offer clinical supervision and underscore the importance of maintaining professional boundaries. Blair Counseling uses evidence-based practices like solution-focused, cognitive-behavioral, Gottman Couples Therapy, and Internal Family Systems Therapy to meet treatment goals.",-1,Blair Counseling and Mediation,"Crystal Lake, IL",-1,-1,-1,-1,-1,-1
29,Registered Associate Marriage and Family Therapist,Employer Provided Salary:$20 - $25 Per Hour,"Seeking Registered Associate Marriage and Family Therapist
Courage to Achieve You, A Place for Growth believes in providing the best quality of therapeutic care, treatment options and outcomes, along with the necessary and appropriate frequency and duration of treatment the patient needs. We provide services to a variety of ages and combinations of individual, couples, family, and group systems. We believe in collaboration among Providers & Associates who desire to be helpful and accessible to a diverse range of patient's. We are located in Murrieta, CA, just about 5 minutes away from downtown Temecula.",-1,"Courage to Achieve You, A Place for Growth","Murrieta, CA",-1,-1,-1,-1,-1,-1
30,Licensed Marriage and Family Therapist,$68K - $110K (Employer est.),"What we're looking for:
NAMHS is looking for a Licensed Marriage and Family Therapist to join our team in Salinas, CA. NAMHS is looking for patient focused therapist for a variety of patients. If you have the necessary skills and experience to succeed in this role, we want to hear from you.
What we offer:
We offer an unmatched extensive training program for our providers to be successful. We offer paid supervision hours with a Licensed Marriage and Family Therapist. Benefits package offers paid vacation, sick time, medical, dental, vision, life insurance, and 401K.
Working with us:",3.5,"North American Mental Health Services
3.5","Salinas, CA",51 to 200 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable
31,Marriage and Family Therapist,$68K - $110K (Employer est.),"POSITION: Marriage and Family Therapist
DIVISION: Center for Counseling and Psychological Services (Outpatient Services)
DESCRIPTION:
Washington County Mental Health Services Center for Counseling and Psychological Services (CCPS) provides services to individuals, couples and families throughout their lifespan in times of severe challenges as well as through the stressors of daily living, with a variety of treatment approaches focused on consumer needs.
ABOUT THIS POSITION:
CCPS is currently seeking a Family Therapist to provide clinical services to families, individuals, and couples in its busy outpatient clinic in Berlin.",3.4,"Washington County Mental Health Services
3.4","Berlin, VT",501 to 1000 Employees,1967,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD)
32,Licensed Counselor / Therapist,$68K - $110K (Employer est.),"Seattle Christian Counseling has an opening for a licensed mental health counselor in our Spokane Valley office.
We are an association of professional, independently licensed counselors who offer faith-based mental health counseling services throughout the Pacific Northwest.
Counselors provide outpatient mental health services to a predominantly faith- based clientele.
If you’re ready to grow or establish your private counseling practice in a supportive, encouraging work environment, we invite you to contact us today.
Seattle Christian Counseling provides:",3.5,"Seattle Christian Counseling
3.5","Spokane Valley, Spokane, WA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable
33,Licensed Marriage and Family Therapist,$68K - $110K (Employer est.),"We are looking for fully license MFT to provide mental health services in our office. We want to start with at least a full day per week. We are also needing someone willing to work with interns to help them and teach them. We have a wide range of insurances that we work with. This a contract/percentage position.
Job Types: Full-time, Part-time, Contract
Pay: From $40.00 per hour
Education:
Master's (Preferred)
License/Certification:",-1,Light Behavioral Health Center,"Las Vegas, NV",-1,-1,-1,-1,-1,-1
34,Licensed Marriage and Family Therapist,$68K - $110K (Employer est.),"The Location
Stallant Health Crescent City is a rapidly-growing Rural Health Clinic located on the pristine coastline of northern California. Surrounding our location you will find endless camping, hiking, cycling, water sports, and many other outdoor activities. The nature here is stunning.
The Company
One of our biggest values is providing an outstanding, positive, and supportive work environment, allowing you to grow, explore, and develop your professional skills and interests as part of an incredible team. To do this, we need supportive teammates, so we hire the best we can, bringing together strong talent and personality into our workplace culture. This company is also growing rapidly and learning new things so we need people who can grow and flex just as much as we do.",-1,Stallant Health Crescent City,"Crescent City, CA",Unknown,-1,Hospital,-1,-1,Unknown / Non-Applicable
35,Licensed Marriage and Family Therapist,$68K - $110K (Employer est.),"Progeny Psychiatric Clinic is looking to hire on full-time LMFT'a to be stationed at our Anheim, Huntington Beach, and Dana Point Location. Income is production based. Please submit resume and availability to start.
Job Types: Full-time, Contract
Pay: Up to $65.00 per hour
Medical Specialty:
Psychiatry
Schedule:
10 hour shift",-1,Progeny Psychiatric Clinic,"Dana Point, CA",-1,-1,-1,-1,-1,-1
36,Licensed Therapist - Telehealth (Remote),$68K - $110K (Employer est.),"Licensed Therapist in California
Anchor Counseling Group, Inc. (ACG) is a community oriented group practice in Glendale, California. Our goal is to provide mental health services backed by experience, science, and proven treatments. We strive to make a difference in our community by promoting the growth and development of each of our client’s individual needs.
Our focus is also on providing a supportive environment for our clinicians. Our staff is always there to support the needs of the team and foster a culture of professionalism, collaboration and encouragement.
We are looking for a community minded, compassionate, and clinically skilled Licensed Marriage and Family Therapist (LMFT), Licensed Clinical Social Worker (LCSW), and Clinical Psychologist. We have openings for full-time and part-time positions.",-1,"Anchor Counseling Group, Inc.",California,-1,-1,-1,-1,-1,-1
37,"Bilingual Therapist - $1,000 Sign-on Bonus",$68K - $110K (Employer est.),"Bilingual Therapist - $1,000 Sign-on Bonus
Requisition #: req6002

Location: Chicago, IL
Hours: Full-time
This position is offering a $1,000 Sign-on Bonus
Bethany is changing the world through family. We began our work by serving one child more than 75 years ago. Today, Bethany is an international Christian nonprofit partnering with communities in more than 30 states and in several countries around the world. We strengthen and preserve families, support displaced people fleeing danger, and find safe, loving families for children who need them. Bethany is at the forefront of creating and implementing solutions to meet the growing needs of vulnerable children and families in the U.S. and around the world.",3.9,"Bethany Christian Services
3.9","Chicago, IL",1001 to 5000 Employees,1944,Nonprofit Organization,Social Assistance,Non-Profit,$50 to $100 million (USD)
38,Behavioral Counselor - Family Therapist,$68K - $110K (Employer est.),"Monroe, LA
Behavioral Counselor/Family Therapist Job Summary
The Center for Children and Families is seeking family therapists in our Monroe, LA location, servicing the Northeast Louisiana region. The positions are available in a number of our therapy programs including Functional Family Therapy (FFT,) Functional Family Therapy - Child Welfare (FFT-CW,) and Multisystemic Therapy (MST.) Candidates for must hold a Master's degree in Counseling, Marriage & Family Therapy, Psychology, or Sociology. Preference is given to candidates who are licensed or provisionally licensed.
Our mission is to promote safe, healthy environments for children and families through advocacy, counseling, education, and prevention. The Center for Children and Families has developed and implemented innovative treatment programs that specifically target fractured family relationships.",-1,The Center for Children and Families,"Monroe, LA",-1,-1,-1,-1,-1,-1
39,LICENSED MARRIAGE AND FAMILY THERAPIST,$68K - $110K (Employer est.),"Xplor Counseling is a premier boutique private practice providing outpatient mental health services to clients across Oahu and now expanding into Alaska. We are actively interviewing for fully Alaska Licensed Marriage and Family Therapists to join our outstanding team and provide therapeutic services at our office opening in Anchorage, Alaska. We offer the ability to work a hybrid onsite/tele health or fully remote caseload.
Since 2018 Xplor Counseling has provided individual, couples and family counseling for children teens and adults. We believe the best way to help clients is by creating a supportive, understanding, non-judgmental environment in which allows clients to prosper. Xplor counseling is a collaborative, supportive environment and is an ideal place for clinicians who would like to see clients and enjoy an excellent work life balance!
Qualifications:",4.4,"Refresh Mental Health
4.4","Anchorage, AK",1001 to 5000 Employees,2017,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD)
