,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,"Data Analyst, Population Health",Employer Provided Salary:$120K - $145K,"Data Analyst, Population Health
HDAI is a well-funded, high-growth, and ambitious startup that is using artificial intelligence to provide clinical and operational guidance that supports population health and clinical decision-making. We are partnering with premier health systems to deploy actionable AI, with a particular focus on delivering insights that support population health initiatives.
We are looking for a statistically savvy, technically adept Data Analyst, Population Health to analyze de-identified healthcare claims for more than 100 million people, primarily in a SAS environment. The right candidate will work closely with our data science, product, and customer-facing teams to generate data sets derived from healthcare billing records that provide insights for clinical and operational leaders at leading organizations around the country.
Key responsibilities",-1,Health Data Analytics Institute,"Dedham, MA",-1,-1,-1,-1,-1,-1
11,Programmer (Mathematician),$59K - $124K (Glassdoor est.),"Programmer (Mathematician)
Video game
Gaming ( game designer)
Math
Data analysis
Strong interest and proficiency in probability and statistical mathematics
Job Type: Full-time
Pay: $65.00 - $85.00 per year",4.3,"Thompson Technologies
4.3","Johns Creek, GA",201 to 500 Employees,1995,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
12,Data Scientist,-1,"Cigent Technology, Inc., a Silicon Valley funded startup based in Downtown Fort Myers, Florida is looking for talented individuals to join its' top tier team to develop the next generation of cybersecurity products. Cigent’s patented software technologies are the last line in data defense, providing deep level detection and response to data threat events.
Cigent offers qualified individuals an extremely competitive compensation package including:
Competitive Salaries
Vested employee stock options
Competitive health benefits
Flexible work arrangements (remote work is possible for the right candidates)
Work, Live and Play in the Southwest Florida Paradise!",-1,"Cigent Technology, Inc.","Nashua, NH",-1,-1,-1,-1,-1,-1
13,Data Scientist,-1,"Description
Citizens Bank is seeking a Data Scientist that will analyze the impact of marketing and digital activities by measuring incremental improvement and A/B Testing. The Data Scientist will create relevant, innovative and impactful Tableau dashboards to convey marketing results to senior management. This role includes collaborating with business lines to understand their business goals, identifying necessary data points to develop the appropriate measurement and creating impactful Tableau dashboards to convey measurement to senior leaders.

Essential Functions:




















At Citizens, you'll find a customer-centric culture built around helping our customers and giving back to our local communities. When you join our team, you are part of a supportive and collaborative workforce, with access to training and tools to accelerate your potential and maximize your career growth.
Citizens, its parent, subsidiaries, and related companies provide equal employment and advancement opportunities to all colleagues and applicants for employment without regard to age, ancestry, color, citizenship, physical or mental disability or perceived disability, ethnicity, gender, gender identity or expression, genetic information, genetic characteristic, marital or domestic partner status, victim of domestic violence, family status/parenthood, medical condition, military or veteran status, national origin, pregnancy/childbirth/lactation, colleague’s or a dependent’s reproductive health decision making, race, religion, sex, sexual orientation, or any other category protected by federal, state and/or local laws.
Equal Employment and Opportunity Employer/Disabled/Veteran",3.6,"Citizens
3.6","Westwood, MA",10000+ Employees,1828,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD)
14,"Adjunct Instructor, Mathematics",-1,"Adjunct Instructor – Mathematics
Reports to: Vice President, Academic Technology and General Education
Summary: The primary role of an Adjunct Instructor at Monroe College is to implement and advance the teaching/learning process within the context of the college mission and core values. Faculty must be sensitive and responsive to the needs of students and participate in various operations of the institution as required and/or needed.
We are currently seeking part time faculty members in our General Education department to teach Mathematics on both our Bronx and New Rochelle campuses.
Core responsibilities: Adjunct instructors generally teach one or two sections in a given academic semester. The maximum teaching load for an adjunct is five courses per semester.",3.8,"Monroe College
3.8","Bronx, NY",501 to 1000 Employees,1933,College / University,Colleges & Universities,Education,Unknown / Non-Applicable
15,Data Scientist,Employer Provided Salary:$105K - $123K,"Job Description
We are actively hiring for a Data Scientist to join our team and support CSAA Insurance Group, a AAA Insurer, in achieving our goals! We are looking for motivated, innovative individual, who think big and move fast with a passion for service excellence.
Essential responsibilities
Performs complex insurance, financial, economic research, and modeling in collaboration with product management, underwriting, claims, actuarial and marketing.
Collaborates with other functional areas to develop quality standards, strategy tactics and systems for monitoring performance for all insurance transactions.",3.7,"CSAA Insurance Group, a AAA Insurer
3.7","Chicago, IL",1001 to 5000 Employees,1914,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable
16,Principal Machine Learning Data Scientist - Telecommute,$83K - $145K (Glassdoor est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum Data Science Solutions is looking to expand and is seeking a Principal Data Scientist to join our team and help us reach our goals of driving healthcare innovation through advanced analytics and machine learning. You should be an exceptionally disciplined and self-motivated Data Scientist with predictive modeling and advanced analytics experience, a passion for working with healthcare data, experience using various computational approaches, and a portfolio of projects you can show and talk about.",3.7,"UnitedHealth Group
3.7","Eden Prairie, MN",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
17,Data Science Lead (100% Remote),Employer Provided Salary:$85 Per Hour,"Our client is a curriculum company focused on developing and teaching K-12 supplemental curriculum that situates Black people, Black culture, and Black contributions to American and world history in an authentic, identity-affirming way so that students of all backgrounds benefit from a more complete understanding of their shared history and society.

They do this by:
Developing high-quality K-12 curriculum, designed by a diverse group of educators with deep expertise in curricular design, Black culture and experiences, that situates Black identity and history in an accurate light.
Facilitating small online groups led by outstanding instructors, content specialists, artists, and other charismatic leaders.
Building a unique platform that enables our outstanding instructors, eager students, and worldclass curriculum to interact.
**This is a W2 contract to hire opportunity**",4.8,"The Mom Project
4.8","Boston, MA",51 to 200 Employees,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
18,Dir Data Analytics 1,Employer Provided Salary:$167K - $250K,"Requisition ID: R10014898
Category: Research and Sciences
Location: Unknown City - MD, United States of America
Citizenship Required: United States Citizenship
Clearance Type: Secret
Telecommute: Yes- May Consider Full Time Teleworking for this position
Shift: 1st Shift (United States of America)
Travel Required: Yes, 25% of the Time",4.0,"Northrop Grumman
4.0",Maryland,10000+ Employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
19,Data Scientist,Employer Provided Salary:$50 Per Hour,"This role will use AI and machine learning techniques to drive the Operational Data Science team’s objective of supporting the EEPS organization’s initiatives to drive high application availability through data driven automation. We are looking for an innovative individual who has both the technical and interpersonal skills to work alongside stakeholders, leadership, and a team of data scientists and engineers to develop end to end solutions, including data ingestion and preparation, feature engineering, analysis and modeling, model deployment, performance tracking and documentation.
Qualifications:
BA/BS in Applied Mathematics, Physics, Computer Science, Statistics or related technical field
4+ years of hands-on experience in developing analytics with machine learning, deep learning, NLP, and/or other related modeling techniques",4.0,"Brooksource
4.0",Remote,501 to 1000 Employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
20,"2022015 Data Scientist $215,000.00",Employer Provided Salary:$215K,"Position Requires a Top Secret (TS/SCI) Clearance with a Polygraph.
Responsibilities include, but are not limited to:
The Data Scientist on this Agency-level Cyber Security support contract:
Advises on the methods and data needed and/or available to evaluate the problem
Collaborates with data collectors and analysts to identify and close gaps on complex monitoring problems
Provides accurate, timely, complex and sophisticated data analysis
Determines and employs the most appropriate research design for data collection and analysis
Analyzes, evaluates, and assesses quantitative data (using statistical software, computer models, geospatial models, software languages, and mathematical models) to contribute to or develop software tools, analytic models, or reports",5.0,"B4CORP
5.0","McLean, VA",51 to 200 Employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
21,Public Health Data Scientist,Employer Provided Salary:$54 Per Hour,"Healthcare Staffing Professionals has an immediate need for a Data Scientist. The Data Scientist will design, conduct, and analyze the results of experiments quantifying uncertainty in the context of public health. The candidate will also build pipelines of clean data and deliver data in an easily consumable way for epidemiologists and other data analysts.
The position will start immediately upon acceptance and employment clearance and is initially funded through 2/22/2022
Pay Rate-
$53.71/hr working 40 hours a week
Benefits:",4.5,"Healthcare Staffing Professionals, Inc.
4.5","Los Angeles, CA",1 to 50 Employees,2006,Company - Public,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
22,JR Data Scientist,Employer Provided Salary:$35 Per Hour,"Healthcare Staffing Professionals has an immediate need for a Jr Data Scientist. The the Jr Data Scientistwill Support the Testing and Logistics Team (TLT) and help with the MS Access database which includes upkeeping tables and forms, and generating queries for data requests. The candidate will prepare both recurring and ad hoc reports and recommendations based on data analysis and research findings.
The position will start immediately upon acceptance and employment clearance and is initially funded through 2/22/2022 with potential renewal.
Pay Rate-
$35.28/hr working 40 hours a week
Benefits:",4.5,"Healthcare Staffing Professionals, Inc.
4.5","Los Angeles, CA",1 to 50 Employees,2006,Company - Public,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
23,Machine Learning Engineer,Employer Provided Salary:$120K - $170K,"Machine Learning Engineer
Title: Machine Learning Engineer / AI Developer
Location: Arlington, VA (remote to start, hybrid format post covid)
Salary: $DOE

We are a well-established SaaS and SaaS Solutions company in Arlington, VA. We are looking for a talented and motivated AI Software Developer to join our team ASAP.

In this role, you will initiate, manage and sustain the development of cognitive applications utilizing leading AI technology frameworks to enhance our proprietary software. We need someone to work as a part of our leading-edge software consulting team that is utilizing analytical tools to optimize availability, lower total ownership costs, and transform he way enterprises look at the reliability, producibility, availability, and maintainability of technically complex systems.

In this position, you'll be responsible for the design, development and modification of AI solutions for real-world, large-scale problems solved by utilizing the capabilities within the software. The AI Developer will be responsible for writing product software code and tests, contributing to an agile team, and working to support customer usage of this software. This role focuses heavily on collaboration with consultants who work directly with customers to implement our solutions.

An ideal candidate is a highly motivated individual passionate about taking their development and teamwork skills to new heights while building high quality software.

This is a full time, permanent position in Arlington, VA. We are only accepting local applicants and you will need to be able to be clearable.

Our office is located within a block of the Rosslyn Metro Station. This position will start remote but we will soon be switching to a permanently hybrid format of 2 days in office, 3 days remote.







All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

– In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.",-1,CyberCoders,"Arlington, VA",201 to 500 Employees,1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
24,Mathematician,Employer Provided Salary:$80K - $110K,"Are you ready to level up your career? At Scientific Games, we are committed to making the best games in the world. We are looking for smart, passionate, and creative people to join our team and help us transform the gaming world. We are a global, industry-leading gaming technology company that embraces challenge, fosters an inclusive culture, values integrity, innovation and winning, and is committed to developing and supporting its people. As a member of our award winning game studios, you will be creating compelling games played around the world.
If you are ready to play… come join us and let’s make games!
Job Summary
Bring our games to life by creating the math models that drive slot game play. Work with a group of exceptionally talented mathematicians and game designers to provide the best gaming experience for the slot player. The ability to work quickly and efficiently as part of a team, take direction, and maintain a positive attitude under pressure is crucial.",3.7,"Scientific Games
3.7","Las Vegas, NV",5001 to 10000 Employees,1984,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD)
25,Data & Applied Scientist,$94K - $182K (Glassdoor est.),"Join us as we work towards Microsoft’s mission of empowering every person and every organization on the planet to achieve more. The Modern Life Experiences (MLX) team is expanding its global footprint and we need your help in bringing consumer products directly to the people who need them. We are agile team at Microsoft with the goal of developing consumer features for the modern workforce across surfaces and platforms. We work collaboratively and iterate quickly. We keep alive an inherently startup-like, risk-taking culture but we also take the responsibility seriously to carry one of the world's most recognizable software brand names - Microsoft. Our mission is to build customer-driven experiences that transform personal data into personal value and empower modern achievers and families to accomplish what matters most. By creating easy-to-use mobile and web experiences, we are helping individuals and families gain peace of mind, to ultimately allow them to focus on what’s most important: each other.

We are looking for a Data and Applied Scientist who is just as passionate about applying statistics and machine learning to understanding our customers behavior to shape product roadmaps as you are using statistical and machine learning techniques to create user facing AI features. You’ll sit right at the junction of product, marketing, and engineering to help us understand our users and create intelligent features. You need to be ok working across the whole ML life cycle. This is a great opportunity to apply statistical, more advanced data science techniques and engineering to contribute to our product growth and visible impact on our business and users",4.4,"Microsoft
4.4","San Francisco, CA",10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
26,Mathematician,Employer Provided Salary:$44K - $79K,"Duties
Perform mathematical work assignments involving a segment of a scientific area, or applied field of mathematics.
Apply general scientific theories, and principles of mathematics, as well as the full range of methods, procedures, and techniques, to conduct work assignments.
Required to make independent decisions concerning standard practices and procedures in performance of multiple tasking, to make minor modification for work efforts, and to recommend course of action for technical problems which are not covered by standard scientific practices.
Perform mathematical work in support of projects and studies assigned to higher graded mathematicians or scientists.",4.1,"US Department of the Air Force - Agency Wide
4.1",Alabama,10000+ Employees,1947,Government,Federal Agencies,Government,$10+ billion (USD)
27,Mathematician,$48K - $98K (Glassdoor est.),"Mathematician Job description
Great Minds, a rapidly growing challenger brand in the PK-12 instructional materials space, seeks an experienced Mathematician to join our dynamic, dedicated Eureka Math team.

Company Profile
Great Minds, a mission driven Public Benefit Corporation, brings teachers and scholars together to craft exemplary instructional materials that inspire joy in teaching and learning. Our English curriculum, Wit & Wisdom; Eureka Math; and PhD Science all support teachers as they take students beyond rote learning to provide a deeper, more complete understanding of the humanities, mathematics, and the sciences. Founded in 2007, Great Minds now employs more than 1,000 people.




Requirements




XJ6",3.9,"Great Minds
3.9","Washington, DC",51 to 200 Employees,2007,Nonprofit Organization,K-12 Education,Education,Unknown / Non-Applicable
28,Data Scientist,Employer Provided Salary:$155K - $165K,"NTT DATA Services strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.
We are currently seeking a Data Scientist to join our team in Washington, District of Columbia (US-DC), United States (US). 100% Remote option.
The Data Scientist will be at a 30,000 ft. view of the Data Professional Services group. This member of the team will need to be curious, creative and tech savvy in order to disparate data sets and consolidate them to be used to visualize the entire enterprise. The Data Scientist will also need to stay up to date with data programming software and apps in an effort to optimize information display. Lastly, they will be integrating with non-technical stakeholders and will need to have the ability to frame highly technical information and effectively communicate it into layman terms.
*",3.4,"NTT DATA Services
3.4",Remote,1001 to 5000 Employees,-1,Company - Private,IT Services,Information Technology,$25 to $50 million (USD)
29,Applied Mathematician Manager,Employer Provided Salary:$95K - $176K,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
To ensure compliance with President Biden’s September 9, 2021 executive order, Boeing is implementing a new requirement for U.S.-based employees to either show proof of being fully vaccinated from COVID-19, or have an approved reasonable accommodation (based on a disability/medical condition or sincerely held religious belief) exempting them from the requirement, by December 8, 2021 (timing may vary in some states). Individuals who are unable to meet COVID-19 requirements due to a disability/medical condition or sincerely held religious belief may apply for a reasonable accommodation during the post-offer process. Individuals with approved accommodations will be subject to frequent COVID-19 testing.",3.8,"BOEING
3.8","Huntsville, AL",10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
30,"Data Scientist Personalization- (Remote AZ, CA, CT, FL, IL, MD, MA, MI, MS, NV, NJ, NY, OH, PA, TX, VA, WA)",$83K - $149K (Glassdoor est.),"Location:
US, Nevada
Become one of the stars behind The SHOW and become part of the world’s most powerful entertainment brands. Our Company has one exciting mission: To entertain the human race.
PRIMARY PURPOSE:
MGM Resorts International is embarking on a multi-year journey to redefine the casino resort and entertainment experience for guests, in order to deliver a 1:1 personalized experience. To support this effort, a highly cross-functional Personalization team is being formed within the Commercial group. This team will be tasked with rapidly building, testing, and scaling high-priority use cases that drive incremental revenues and move the business closer to the goal of a 1:1 personalized guest experience. These use cases require development of advanced analytical models and data features, including implementation of current and emerging machine learning techniques. This role directly supports the creation and evolution of these tools.The Data Scientist role resides in the Personalization group within the MGM Commercial organization, reporting to the Personalization leader. The Data Scientist is a critical contributor to the mobilization of MGM’s Personalization effort, as well as the continual testing-optimizing-scaling of Personalization use cases. The Data Scientist will be working collaboratively with the Data Architecture, Data Science, Systems Integration, and Business Strategy teams within the cross-functional Personalization team. This role is responsible for all aspects of the analytical modeling and machine learning implementation within the lab, as well as the experimental design, test execution, and measurement required to enable MGM Resorts’ Personalization use cases.",3.6,"MGM Resorts International
3.6","Las Vegas, NV",10000+ Employees,2001,Company - Public,"Hotels, Motels, & Resorts",Travel & Tourism,$10+ billion (USD)
31,Sr. Data Scientist,$83K - $149K (Glassdoor est.),"Location: Phoenix, AZ or Raleigh, NC
PetPartners, Inc., based in Raleigh, NC, is one of the first pet insurance providers in the United States supplying pet health insurance to dogs and cats nationwide since 2002. PetPartners offers a forward-thinking, innovative work environment where team members are encouraged to use ingenuity and creativity to excel. PetPartners strives to provide customers with exceptional healthcare coverage for their pets and always deliver a positive customer experience. The leadership team strives to create a vibrant, fun company culture where team members can work hard and play hard.
Job Description:
Its an exciting time to join PetPartners! We are looking for an experienced Sr Data Scientist to join our team to support business growth we are experiencing across our organization.",-1,PetPartners,"Raleigh, NC",1 to 50 Employees,2002,Subsidiary or Business Segment,Insurance Agencies & Brokerages,Insurance,$10 to $25 million (USD)
32,Chief Data Scientist / Head of AI,$83K - $149K (Glassdoor est.),"Head of AI/Chief Data Scientist
As the Head of AI/Chief Data Scientist, reporting directly to the CEO, you will be responsible for driving Oportun’s AI strategy and execution of that strategy. You will lead and grow the data science team responsible for further developing Oportun’s AI driven intellectual property used for managing risk, fraud, pricing and direct marketing for customers that often lack a traditional credit score. Your team will play a critical role in managing risk, profitability, marketing effectiveness, customer experience and fraud at Oportun. In addition, you will expand the data science team and collaborate with other areas of the business to lead the ideation, design, development, and deployment of additional AI/Machine Learning (ML) use cases such as personalization and recommendation systems, customer care and enable rapid experimentation.
The mission of this role is to expand the use of AI/ML as Oportun continues on its journey of being an AI-driven, digital-first company. As the Head of AI/Chief Data Scientist, you will drive innovation by forming strong partnerships with business and technology leaders to drive customer engagement and improve the customer experience. In this role, you’ll be central to determining Oportun’s vision and strategy for AI/ML applications that will further Oportun’s competitive advantage in serving customers who often lack access to mainstream financial services.",4.1,"Oportun Inc
4.1",Remote,1001 to 5000 Employees,2005,Company - Public,Lending,Finance,Unknown / Non-Applicable
33,Data Scientist,$83K - $149K (Glassdoor est.),"Cigent Technology, Inc., a Silicon Valley funded startup based in Downtown Fort Myers, Florida is looking for talented individuals to join its' top tier team to develop the next generation of cybersecurity products. Cigent’s patented software technologies are the last line in data defense, providing deep level detection and response to data threat events.
Cigent offers qualified individuals an extremely competitive compensation package including:
Competitive Salaries
Vested employee stock options
Competitive health benefits
Flexible work arrangements (remote work is possible for the right candidates)
Work, Live and Play in the Southwest Florida Paradise!",-1,"Cigent Technology, Inc.","Fort Myers, FL",-1,-1,-1,-1,-1,-1
34,"Senior Manager, Data Scientist, Statistical Learning - Remote",$83K - $149K (Glassdoor est.),"20 years and 2 million-years of patient data waiting for you to unlock the next breakthrough in medicine! Be a part of building a novel data, analytics, and technology engine to achieve the best and disruptively efficient Medical Intelligence and Real-World Evidence to understand and improve population health, physician behavior, & access.

The Senior Manager, Data Scientist, Statistical Learning will be responsible for the development of state-of-the-art statistical analyses from inferential statistics to machine learning that are incorporated into analytic products that support the pivotal initiatives of US Health Economics & Outcomes Research, Medical Access, and Population Health and Account Management. Analytic products span the spectrum from rigorous protocol driven studies to exploratory analyses that incorporate modern statistical methods and the development of industrial data pipelines and analytic deployment to build disruptive efficiency.

You will:

Develop analysis plans ranging from exploratory data mining to rigorous protocol driven studies that will be published in peer-reviewed journals. Create dynamic visualizations and reports that will be consumed and drive senior leadership decisions. Partner with researchers and medical leadership to create the Real-World Evidence and Medical Intelligence that will reimagine patient access and optimize healthcare efficiency.",-1,Novartis,"East Hanover, NJ",,-1,Company - Public,-1,-1,Unknown / Non-Applicable
