,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
10,Genetic Counselor,Employer Provided Salary:$49K - $145K,"GENERAL SUMMARY:
To provide comprehensive genetic counseling services to individuals and families seeking information about genetic conditions and to provide risk assessment. The genetic counselor practices as a part of a genetic service team, communicating genetic, medical and technical information with the knowledege and insight into the psychosocial and cultural experiences important to each patient and family.
ESSENTIAL DUTIES:
1. Provides genetic counseling services, evaluates patient and family health educational needs, initiates appropriate genetic risk assessment and plan appropriate screening tests.
2. Assess the needs of patients, significant others and family members. Obtains insurance pre-authorization, drafts letters of medical necessity and processes billing.",3.2,"Beaumont Health
3.2","Royal Oak, MI",10000+ Employees,2014,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
11,Genetic Counselor,Employer Provided Salary:$68K - $97K,"TITLE: Genetic Counselor ( job number 2020-0980)
JOB OVERVIEW: This position is responsible for providing genetic counseling services for patients in Cancer Services at UW/Valley Medical Center. The genetic counselor will provide patients with information regarding hereditary cancer syndromes and will assist in explaining available screening and diagnostic testing options. The genetic counselor will provide patients with a genetic risk assessment by evaluating and explaining the genetic risk of hereditary cancers based on personal and family history. The counselor will help patients and families understand the implication of results including changes in medical management and provide psychosocial support and counseling as it relates to genetic testing.
DEPARTMENT: High Risk Screening and Genetics Clinic
WORK HOURS: Typically, Monday – Friday; Hours may vary based on departmental needs.",-1,Valley Medical Center,"Renton, WA",1001 to 5000 Employees,1945,Hospital,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
12,ABGC Genetic Counselor,Employer Provided Salary:$65K - $84K,"An exceptional career opportunity for Genetic Counselor is now available with a prestigious hospital in beautiful, coastal and serene Western Washington!

The Genetic Counselor will work with a Medical Center that is part of growing and expanding non profit health system. The Genetic Counselor will be part of a highly diverse team that thrives to providing comprehensive, excellent health care that is compassionate and attentive to all patients in the surrounding communities for over a century.

The Genetic Counselor will provide professional genetic counseling, education, and emotional support to patients and/or families, particularly those who have a familial history of birth defects or genetic disorders, or who may be at risk for a variety of inherited conditions to help them understand and adapt to the medical, psychosocial, and familial implications of genetic contributions to disease.

The Genetic Counselor will be responsible for analyzing and interpreting family medical histories and genetic test results to assess the chance of disease occurrence or recurrence; facilitating the understanding of a genetic diagnosis; providing education about inheritance, testing, management, prevention, resources, and research; making referrals for social services for families who have members with birth defects or genetic disorders, or who may be at risk for a variety of inherited conditions; and counseling to promote informed choices and adaptation to the risk or condition.

The Genetic Counselor will provide teaching and consultative services to other professionals and health care students. The Genetic Counselor will assist families to understand alternatives for dealing with risk of genetic disorders, choose the course of action they deem appropriate and act in accordance with that decision, and make the best possible adjustment to the disorder in an affected family member and/or to the risk of recurrence of that disorder.

The ideal candidate for the Genetic Counselor should have Master's degree from an accredited genetic counseling training program with ABGC board certified or ABGC active candidate required, or ability to take ABGC board exam within 12 months of hire. WA state genetic counselor licensure is required, following ABGC board certification; maintenance of professional certification, credentials and licensure required. Previous experience in genetic counseling preferred.

At the Medical Center, all associates embrace best practices in the delivery of quality care to complex patients across diverse settings. The hospital also provides competitive salaries and comprehensive benefit plans. The benefit plans include medical, dental, vision, retirement and life insurance options, as well as vacation and extended sick leave accrual. Join now!",3.7,"Clinical Management Consultants
3.7","Mercer Island, WA",1 to 50 Employees,-1,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
13,Genetic Counselor,$41K - $88K (Glassdoor est.),"Department

BSD MED - Section Administrator: Hematology and Oncology

About the Department

For more than 50 years, The University of Chicago has been a leader in cancer research. In fact, seminal discoveries made at UChicago have stimulated the development and introduction of many of the cancer treatments used today. Many of the roots of chemotherapy, hormonal therapy, gene therapy, and bone marrow transplantation can be traced to UChicago. As members of The University of Chicago Comprehensive Cancer Center (UCCCC), they are committed to exploring and developing innovative ways to prevent and reduce the devastating effects of cancer. Although they recognize that they may never find a universal cure for all cancers, they are dedicated to transforming this deadly disease into a chronic ailment. The UCCCC strives to not only meet the needs of its patients, but also perform research of the highest quality, while supporting local physicians and providing enhanced education for health professionals. They also aim to strengthen links with the surrounding community.



Critical in the overall success of the cancer genetics germline testing initiative for the Cancer Service line. The selected candidate will be key in delivering effective patient-centered test results for excellent patient care management needs. Primary responsibilities include analyzing personal and familial medical histories to assess genetic risks, and generating reports for patients and their care team. The selected candidate will work collaboratively with Ambulatory, Lab services, and Revenue cycle/Billing to ensure provider and patient satisfaction.




Minimum requirements include a college or university degree in related field.

Minimum requirements include knowledge and skills developed through 5-7 years of work experience in a related job discipline.









Healthcare & Medical Services



Individual Contributor



Exempt



Monthly



40



Yes



Yes



Yes



No",4.2,"The University of Chicago
4.2","Chicago, IL",10000+ Employees,1890,College / University,Colleges & Universities,Education,$2 to $5 billion (USD)
14,Genetic Counselor (General Posting),$55K - $156K (Glassdoor est.),"**this is a general posting outlining the different teams of Genetic Counselors. The posting allows for Certified Genetic Counselors to express interest in the different Genetic Counselor roles available at Myriad Genetics. It is not a job posting for a specific opening**
Myriad Genetics is a leading genetic testing and precision medicine company dedicated to advancing health and well being for all. Specializing in germline and somatic cancer testing, carrier screening, non-invasive prenatal screening, pharmacogenomic testing for mental health, Myriad empowers individuals with vital genetic insights, enabling healthcare providers to better detect, treat, and prevent disease. Supporting all of these products and our customers are over 120 Certified Genetic Counselors (GCs) to help direct the clinical, patient-oriented mission of Myriad. Serving in a variety of roles across all business units within the Myriad Genetics family, our GCs contribute their passion for patients and multifaceted skillsets to nearly every aspect of the patient journey and technical process of genetic testing.",3.7,"Myriad Genetics Inc.
3.7","Salt Lake City, UT",1001 to 5000 Employees,1991,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD)
15,Genetic Counseling Assistant,-1,"Genetic Counseling Assistant
Position Summary
We are looking for a motivated individual with a background in genetics, biology, psychology, or similar fields, who is interested in supporting and learning from genetic counselors to improve patient care and genetic counselor experience in telehealth consults. This individual must have a willingness to learn new material in the area of genetics/genetic counseling, as well as flexibility to handle time-sensitive tasks as they come up. This individual will report directly to the Director of Care Coordination or Lead GC Assistant and work closely with other members of the Genetic Counseling Assistant Team, as well as Genetic Counselors and GC Team leads, to ensure outstanding provider and patient experiences.
Primary Responsibilities and Essential Duties:",4.6,"Genome Medical
4.6",California,51 to 200 Employees,2016,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
16,Genetic Counselor Assistant,$28K - $51K (Glassdoor est.),"Genetic Counselor Assistant - (79630)
Position: Genetics Counselor Assistant, Department of Medical Genetics
Location: Evanston Hospital – Evanston, IL
Full Time/Part Time: Full Time
Hours: Monday-Friday, 8 AM to 5 PM
What you will need:
Education: Bachelor’s degree required
Experience:
Minimum one year of work experience in genetic counseling setting preferred.",3.6,"NorthShore University HealthSystem
3.6","Evanston, IL",5001 to 10000 Employees,1891,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
17,Genetic Counselor,$34K - $95K (Glassdoor est.),"Job Description:
Be a part of a world-class academic healthcare system at UChicago Medicine as a Genetic Counselor with our Cardiology clinic in Hyde Park.

Sign-On Bonus Eligible!

In this role, the Genetic Counselor is responsible for performing and coordinating the counseling of genetic patients attending the outpatient cardiology clinic.

Essential Job Functions




Why Join Us:",3.6,"The University of Chicago Medicine
3.6","Chicago, IL",5001 to 10000 Employees,1986,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
18,Genetic Counselor - Center Indiv Medicine-Genomics,-1,"Why Mayo Clinic
Mayo Clinic is the nation's best hospital (U.S. News & World Report, 2020-2021) and ranked #1 in more specialties than any other care provider. We have a vast array of opportunities ranging from Nursing, Clinical, to Finance, IT, Administrative, Research and Support Services to name a few. Across all locations, you’ll find career opportunities that support diversity, equity and inclusion. At Mayo Clinic, we invest in you with opportunities for growth and development and our benefits and compensation package are highly competitive. We invite you to be a part of our team where you’ll discover a culture of teamwork, professionalism, mutual respect, and most importantly, a life-changing career!

Mayo Clinic offers a variety of employee benefits. For additional information please visit Mayo Clinic Benefits. Eligibility may vary.


Provides general genetic counseling, and/or pre-and post-testing support for genetic testing. Collects appropriate clinical and family information necessary for risk assessment, identifying appropriate testing, interpretation and follow-up of test results. Serves as a resource to health care providers, laboratories and support staff regarding genetic testing and follow-up. Participates in the planning, integration, and evaluation of the Genetic Counseling program and services. Acts as a liaison to internal and external providers and provides ongoing education relative to genetic counseling services provided at Mayo Clinic. Plays an active role in supervision of genetic counseling graduate students, genetic fellows, and other students and trainees seeking genetic knowledge, when applicable.


Master of Science or Master of Arts in Genetic Counseling granted by a genetic counseling program accredited by the American Board of Genetic Counseling (ABGC) required. Eligible for active candidate status as defined by ABGC or board certified by the American Board of Medical Genetics (ABMG) or the American Board of Genetic Counseling (ABGC) necessary. Certification must be attained within 2 years of start date. Genetic counselors residing in the state of Minnesota or providing direct patient care to patients in the state of Minnesota must be licensed by the state of Minnesota. Genetic counselors who work in a telework capacity for Mayo Clinic must be licensed by the state of Minnesota.


Professional knowledge of the rapidly changing principles and practice of medical, clinical, and laboratory genetics required. Must have effective oral and written presentation and communication skills, superior organizational skills and be able to work independently. Computer skills appropriate for laboratory and clinical case management necessary.


Genetic counselors who reside in or provide direct patient care in the state of Minnesota must be licensed by the state of Minnesota. Genetic counselors who work in a telework capacity for Mayo Clinic must be licensed by the state of Minnesota.


Exempt


Education, experience and tenure may be considered along with internal equity when job offers are extended. The minimum salary every 2 weeks is approx $3,284.80, based on a full-time position.


Yes


Full Time


80


Monday-Friday, Days


Not applicable


No


Mayo Clinic is located in the heart of downtown Rochester, Minnesota, a vibrant, friendly city that provides a highly livable environment for more than 34,000 Mayo staff and students. The city is consistently ranked among the best places to live in the United States because of its affordable cost of living, healthy lifestyle, excellent school systems and exceptionally high quality of life.


Jennifer Lane


As an Affirmative Action and Equal Opportunity Employer Mayo Clinic is committed to creating an inclusive environment that values the diversity of its employees and does not discriminate against any employee or candidate. Women, minorities, veterans, people from the LGBTQ communities and people with disabilities are strongly encouraged to apply to join our teams. Reasonable accommodations to access job openings or to apply for a job are available.",4.1,"Mayo Clinic
4.1","Rochester, MN",10000+ Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
19,Genetic Counselor Coord Genetic High Risk Assessmt,$39K - $80K (Glassdoor est.),"GENETIC COUNSELOR COORDINATOR - GENETIC HIGH RISK ASSESSMENT
Advocate Medical Group - Park Ridge, IL
STATUS: Full-time (40 hours per week)
MS, Board Certified and Licensed in Illinois.

Position Requirements:
Master's degree in Human Genetics, Medical Genetics, or Genetic Counseling
Board certified and Licensed Genetic Counselor
5 years genetic counseling experience with 2 in oncology
Strong analytical skills.
Good leadership skills.
Good organizational skills
Basic computer and database management knowledge.
Effective communication and presentation skills.
Customer service orientation
Good teacher
Excellent oral and written communication skills are required.
Ability to work flexible hours according to customer needs.
Ability to prioritize independently and respond to multiple simultaneous requests.
Ability to communicate effectively with physicians, nurses, healthcare providers, and patients/families.
Ability to perform job functions outside of building at different clinic sites.
Ability to travel locally.
Ability to work under stressful conditions and in difficult situations.

If position has direct patient care or direct patient contact the following lifting requirement supersedes any previous lifting requirement effective 06/01/2015. Ability to lift up to 35 pounds without assistance. For patient lifts of over 35 pounds, or when patient is unable to assist with the lift, patient handling equipment is expected to be used, with at least one other associate, when available. Unique patient lifting/movement situations will be assessed on a case~by~case basis.


The Cancer Institute Genetic High Risk Assessment Program Coordinator is responsible for providing appropriate genetic counseling, testing, follow up and support to families at risk of a hereditary cancer. The Genetic High Risk Assessment Program Coordinator is also responsible for coordinating and managing the genetic cancer risk assessment program including the evaluation of program utilization and ongoing program needs, and evaluation of the services provided to patients, staff and the community at large. Additionally, the genetic counselor is responsible for staff, community, and referring physician education regarding genetic counseling. The Genetic High Risk Assessment Program Coordinator will attend tumor boards/clinical case conferences to participate in the multidisciplinary treatment discussions and the multidisciplinary clinics in order to optimize patient care. The Genetic High Risk Program Coordinator integrates education, clinical practice, management/leadership, and consultation into clinical roles, and they function in collegial relationships with physicians, nurses, peers and other professionals and individuals that influence the health environment and care of patients.


Practitioner: Demonstrates expert clinical judgment and autonomy, provides health care providers with recommended guidelines to achieve optimal level of care.
Administrative/Leadership: Demonstrates leadership qualities that reflect accountability and interdependence consistent with goals of the Cancer Institute and organization.
Genetic High Risk Assessment Program Coordination: Coordinates and manages the genetic cancer risk assessment program including the evaluation of program utilization, ongoing program needs, and evaluation of the services provided to patients, staff and the community at large.
Educator: Develops and provides ongoing education programs for healthcare providers to ensure availability of current information regarding patient care and maintenance/enhancement of clinical skills.
Consultant: Serves as a consultant and/or resource person for hospital associates in the area of genetic risk assessment.",3.8,"Advocate Aurora Health
3.8","Park Ridge, IL",10000+ Employees,2018,Hospital,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
20,Cancer Genetic Counselor,$38K - $74K (Glassdoor est.),"The Genetic Counselor reflects the mission, vision, and values of NM, adheres to the organization’s Code of Ethics and Corporate Compliance Program, and complies with all relevant policies, procedures, guidelines and all other regulatory and accreditation standards.
Responsibilities:
Analyze genetic information to identify patients or families at risk for specific disorders or syndromes.
Explain diagnostic procedures such as chorionic villus sampling (CVS), ultrasound, fetal blood sampling, and amniocentesis.
Provide genetic counseling in specified areas of clinical genetics such as obstetrics, pediatrics, oncology and neurology.
Assess patients' psychological or emotional needs such as those relating to stress, fear of test results, financial issues, and marital conflicts to make referral recommendations or assist patients in managing test outcomes.",3.9,"Northwestern Medicine
3.9","Chicago, IL",5001 to 10000 Employees,1965,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
21,Genetic Counseling Assistant- Genetics & Genomics,$34K - $71K (Glassdoor est.),"61252BR
Medicine-Genetics
Job Posting Description
At Boston Children’s Hospital, the quality of our care – and our inclusive hospital working environment – lies in the diversity of our people. With patients from local communities and 160 countries around the world, we’re committed to reflecting the spectrum of their cultures, while opening doors of opportunity for our team. Here, different talents pursue common goals. Voices are heard and ideas are shared. Join us, and discover how your unique contributions can change lives. Yours included.

The Genetic Counseling Assistant will be responsible for:
Triages genetic counselor referrals/phone calls/emails, communicating directly with patients/families in consultation with genetic counselors and/or other program staff.

Boston Children’s Hospital offers competitive compensation and unmatched benefits, including a flexible schedule, affordable health, vision and dental insurance, generous levels of time off, 403(b) Retirement Savings plan, Pension, Tuition Reimbursement, cell phone plan discounts and discounted rates on T-passes (50% off). Discover your best.

Boston Children’s Hospital is an Equal Opportunity / Affirmative Action Employer. Qualified applicants will receive consideration for employment without regard to their race, color, religion, national origin, sex, sexual orientation, gender identity, protected veteran status or disability.",4.0,"Boston Children's Hospital
4.0","Boston, MA",5001 to 10000 Employees,1869,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
22,Genetic Counselor 2,-1,"Job Summary


Final Filing Date
11/25/2021


Salary Range
$37.33 - $49.22


Salary Frequency
Hourly",-1,UC Davis Health,"Sacramento, CA",10000+ Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
23,Genetic Counselor III,$40K - $68K (Glassdoor est.),"GENETIC COUNSELOR
Advocate Medical Group - Parkside Pavilion
Full-time (40 hours per week)
(Remote to IL / WI / IN / MI) occasional in-person responsibility in Chicagoland area

Work as a part of a large, collaborative mixed specialty genetics team.
Full time genetic counselor providing adult genetic counseling including cardiology, neurology and oncology genetics.
Sign on and retention bonuses offered.",3.8,"Advocate Aurora Health
3.8","Park Ridge, IL",10000+ Employees,2018,Hospital,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
24,"Specialty Genetic Counselor, Cancer",-1,"Specialty Genetic Counselor, Cancer
We are seeking a full-time Genetic Counselor with experience in cancer genetics to join Genome Medical's growing multidisciplinary care delivery team of Genetic Counselors, Medical Geneticists, Pharmacists, Providers and Care Coordinators. With the support of our Genome Medical™ care delivery platform, dynamic cross functional teams, our genetic counselors have the opportunity to work at the top of their scope of practice, and the luxury of working from home, while providing services to patients across all 50 states via telemedicine.
This is the right role for you if:
you are passionate about providing high-quality genetic counseling
you are excited about alternate service delivery models",4.6,"Genome Medical
4.6",California,51 to 200 Employees,2016,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
25,Lead Genetic Counselor,$37K - $75K (Glassdoor est.),"Lead Genetic Counselor - (79862)

Position Highlights:
Position: Lead Genetic Counselor
Location: 1000 Central Street, Evanston, IL
Full Time/Part Time: Full Time
Hours: Monday-Friday, 8-5
Required Travel: Limited amount for community and educational outreach

What you will need:",3.6,"NorthShore University HealthSystem
3.6","Evanston, IL",5001 to 10000 Employees,1891,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
26,Genetic Counselor I - Genetics Clinic - Volker Hall,$28K - $73K (Glassdoor est.),"Work Schedule: Full Time
Work Location: Clinical Genetics, Volker Hall

While training and operating with a limited clinical schedule, the Genetic Counselor will provide genetic counseling services for various genetics clinics, including but not limited to maternal-fetal medicine, oncology, neurology, cardiology, and plastic surgery. The Counselor will function as a member of the healthcare team, providing invaluable services, including risk assessment, education, result interpretation, and supportive counseling for patients across the southeast. The Genetic Counselor will not only support medical geneticists, but various specialties across the system
Position Requirements:
EDUCATION AND EXPERIENCE:

Required: Completion of, or within one year of graduation from, a Master’s degree program in Genetic Counseling required. Work experience may NOT substitute for education requirement.

LICENSE, CERTIFICATION AND/OR REGISTRATION:

Required: Currently certified or eligible for certification as a Certified Genetic Counselor (CGC) by the American Board of Genetic Counseling (ABGC) within three (3) years of obtaining a Master’s degree.

TRAITS & SKILLS: Must be self-directed / self-motivated; must have good communication and interpersonal skills. Must be able to: (1) perform a variety of duties often changing from one task to another of a different nature without loss of efficiency or composure; (2) accept responsibility for the direction, control and planning of an one’s own work; (3) work independently; (4) recognize the rights and responsibilities of patient confidentiality; (5) convey empathy and compassion to those experiencing pain, physical or emotional distress and/or grief; (6) relate to others in a manner which creates a sense of teamwork and cooperation; (7) communicate effectively with people from every socioeconomic, cultural and educational background; (8) exhibit flexibility and cope effectively in an ever-changing, fast-paced healthcare environment; (9) perform effectively when confronted with emergency, critical, unusual or dangerous situations; (10) demonstrate the quality work ethic of doing the right thing the right way; and (11) maintain a customer focus and strive to satisfy the customer's perceived needs.",3.8,"UAB Medicine - UA Health Services Foundation (UAHSF)
3.8","Birmingham, AL",10000+ Employees,1945,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
27,Genetic Counselor - Lab Based - Cancer REMOTE,$29K - $62K (Glassdoor est.),"Integrated Genetics, part of LabCorp's Specialty Testing Group, has a great opportunity for a Lab Based Genetic Counselor. This is a position perfect for an organized, thorough, energetic Board Certified/Active Status for ABGC genetic counselor who is interested in genetics, client services, laboratory operations and business. The Genetic Counselor will consult and coordinate with clients and laboratory personnel regarding genetic tests performed by Integrated Genetics, Integrated Oncology and reference laboratories. The GC will be supporting the genomics hereditary cancer genetic testing group.
This is a remote-based position, and candidate can be located anywhere in the US. If located on the West Coast, must be able to work starting at 7am pacific/10am eastern.
Responsibilities:
Provide hereditary cancer genetic testing expertise and support to clients/health care providers regarding test selection, test performance, and laboratory processes",-1,Labcorp,"Morrisville, NC",10000+ Employees,1995,Company - Public,Research & Development,Business Services,$10+ billion (USD)
